Category,Team/All_Teams,Place,Player,Record,Last_Year
Hurries,27,12,693,3,2016
Hurries,27,13,572,2,2015
Hurries,27,14,1153,2,2016
Hurries,27,15,2846,1,2014
Hurries,27,16,191,1,2015
Hurries,27,17,1024,1,2015
Hurries,27,18,1396,1,2016
Hurries,27,19,1813,1,2016
Hurries,27,20,1881,1,2016
Blocked Passes,27,0,357,12,2016
Blocked Passes,27,1,391,9,2016
Blocked Passes,27,2,276,7,2014
Blocked Passes,27,3,1806,6,2016
Blocked Passes,27,4,817,5,2016
Blocked Passes,27,5,279,4,2015
Blocked Passes,27,6,1552,4,2016
Blocked Passes,27,7,44,3,2014
Blocked Passes,27,8,183,3,2015
Blocked Passes,27,9,191,2,2015
Blocked Passes,27,10,1166,2,2016
Blocked Passes,27,11,1784,2,2016
Blocked Passes,27,12,307,1,2015
Blocked Passes,27,13,767,1,2016
Blocked Passes,27,14,826,1,2016
Blocked Passes,27,15,1396,1,2016
Field Goals,27,0,545,40,2016
Field Goals,27,1,143,35,2014
Field Goals,27,2,3,30,2015
Key Run Blocks,27,0,132,109,2016
Key Run Blocks,27,1,443,79,2016
Key Run Blocks,27,2,88,65,2015
Key Run Blocks,27,3,17,49,2015
Key Run Blocks,27,4,205,30,2014
Key Run Blocks,27,5,3510,26,2016
Key Run Blocks,27,6,3532,21,2016
Key Run Blocks,27,7,1311,18,2016
Key Run Blocks,27,8,3500,17,2016
Key Run Blocks,27,9,2482,16,2016
Key Run Blocks,27,10,2475,12,2016
Key Run Blocks,27,11,3497,9,2016
Key Run Blocks,27,12,2107,6,2016
Key Run Blocks,27,13,629,5,2014
Key Run Blocks,27,14,761,5,2014
Key Run Blocks,27,15,457,3,2016
Key Run Blocks,27,16,1551,3,2016
Key Run Blocks,27,17,3345,3,2016
Key Run Blocks,27,18,303,1,2014
Key Run Blocks,27,19,2715,1,2015
Key Run Blocks,27,20,3346,1,2015
Key Run Blocks,27,21,1812,1,2016
Key Run Opportunities,27,0,132,282,2016
Key Run Opportunities,27,1,443,232,2016
Key Run Opportunities,27,2,88,173,2015
Key Run Opportunities,27,3,17,151,2015
Key Run Opportunities,27,4,205,91,2014
Key Run Opportunities,27,5,3510,68,2016
Key Run Opportunities,27,6,1311,60,2016
Key Run Opportunities,27,7,3532,47,2016
Key Run Opportunities,27,8,3500,43,2016
Key Run Opportunities,27,9,3497,39,2016
Key Run Opportunities,27,10,2482,38,2016
Key Run Opportunities,27,11,2107,26,2016
Key Run Opportunities,27,12,2475,24,2016
Key Run Opportunities,27,13,629,20,2014
Key Run Opportunities,27,14,457,13,2016
Key Run Opportunities,27,15,761,11,2014
Key Run Opportunities,27,16,303,9,2014
Key Run Opportunities,27,17,2715,6,2015
Key Run Opportunities,27,18,1551,6,2016
Key Run Opportunities,27,19,3345,6,2016
Key Run Opportunities,27,20,2090,4,2014
Key Run Opportunities,27,21,1812,3,2016
Key Run Opportunities,27,22,1964,2,2014
Key Run Opportunities,27,23,2538,2,2014
Key Run Opportunities,27,24,3346,2,2015
Key Run Opportunities,27,25,3502,2,2016
Key Run Opportunities,27,26,2769,1,2015
Key Run Opportunities,27,27,4171,1,2016
Pancake Blocks,27,0,443,17,2016
Pancake Blocks,27,1,88,11,2015
Pancake Blocks,27,2,132,8,2016
Pancake Blocks,27,3,2482,2,2016
Pancake Blocks,27,4,205,1,2014
Pancake Blocks,27,5,2475,1,2016
Passes Defensed,27,0,1813,51,2016
Passes Defensed,27,1,1103,26,2016
Passes Defensed,27,2,1166,22,2016
Passes Defensed,27,3,1396,19,2016
Passes Defensed,27,4,307,14,2015
Passes Defensed,27,5,693,12,2016
Passes Defensed,27,6,1343,9,2016
Passes Defensed,27,7,1881,7,2016
Passes Defensed,27,8,767,6,2016
Passes Defensed,27,9,1024,5,2015
Passes Defensed,27,10,826,5,2016
Passes Defensed,27,11,1007,5,2016
Passes Defensed,27,12,367,3,2014
Passes Defensed,27,13,737,3,2015
Passes Defensed,27,14,1153,3,2016
Passes Defensed,27,15,359,2,2014
Passes Defensed,27,16,183,2,2015
Passes Defensed,27,17,479,1,2014
Passes Defensed,27,18,3152,1,2014
Passes Defensed,27,19,191,1,2015
Passes Defensed,27,20,910,1,2015
Passes Defensed,27,21,357,1,2016
Passes Defensed,27,22,817,1,2016
Passes Defensed,27,23,1552,1,2016
Passes Defensed,27,24,1806,1,2016
Passes Defensed,27,25,4775,1,2016
Punt Return Yards,27,0,1396,869,2016
Punt Return Yards,27,1,2556,402,2016
Punt Return Yards,27,2,1343,228,2016
Punt Return Yards,27,3,57,7,2016
Kickoff Return Yards,27,0,1396,900,2016
Kickoff Return Yards,27,1,4215,538,2016
Kickoff Return Yards,27,2,3446,343,2015
Kickoff Return Yards,27,3,614,223,2014
Kickoff Return Yards,27,4,2556,160,2016
Kickoff Return Yards,27,5,3424,16,2015
Points Scored,27,0,545,162,2016
Points Scored,27,1,143,151,2014
Points Scored,27,2,57,140,2016
Points Scored,27,3,3,123,2015
Points Scored,27,4,3286,108,2016
Points Scored,27,5,287,80,2016
Points Scored,27,6,442,78,2014
Points Scored,27,7,4215,66,2016
Points Scored,27,8,2039,36,2016
Points Scored,27,9,457,24,2016
Points Scored,27,10,629,18,2014
Points Scored,27,11,2037,18,2014
Points Scored,27,12,376,18,2016
Points Scored,27,13,1396,18,2016
Points Scored,27,14,1878,12,2015
Points Scored,27,15,3446,12,2015
Points Scored,27,16,391,12,2016
Points Scored,27,17,1343,12,2016
Points Scored,27,18,1813,12,2016
Points Scored,27,19,2482,12,2016
Points Scored,27,20,2556,12,2016
Points Scored,27,21,761,8,2014
Points Scored,27,22,307,6,2015
Points Scored,27,23,3424,6,2015
Points Scored,27,24,357,6,2016
Points Scored,27,25,693,6,2016
Points Scored,27,26,1103,6,2016
Points Scored,27,27,1784,6,2016
Points Scored,27,28,1806,6,2016
Points Scored,27,29,3345,6,2016
Yards from Scrimmage,27,0,57,3224,2016
Yards from Scrimmage,27,1,287,2593,2016
Yards from Scrimmage,27,2,3286,2198,2016
Yards from Scrimmage,27,3,442,1237,2014
Yards from Scrimmage,27,4,4215,1192,2016
Yards from Scrimmage,27,5,2039,1109,2016
Yards from Scrimmage,27,6,1878,758,2015
Yards from Scrimmage,27,7,53,637,2016
Yards from Scrimmage,27,8,457,557,2016
Yards from Scrimmage,27,9,2556,468,2016
Yards from Scrimmage,27,10,761,412,2014
Yards from Scrimmage,27,11,629,385,2014
Yards from Scrimmage,27,12,614,369,2014
Yards from Scrimmage,27,13,1104,318,2016
Yards from Scrimmage,27,14,3345,306,2016
Yards from Scrimmage,27,15,2037,298,2014
Yards from Scrimmage,27,16,3446,212,2015
Yards from Scrimmage,27,17,376,204,2016
Yards from Scrimmage,27,18,2475,193,2016
Yards from Scrimmage,27,19,3424,184,2015
Yards from Scrimmage,27,20,2482,126,2016
Yards from Scrimmage,27,21,2459,74,2016
Yards from Scrimmage,27,22,4248,70,2016
Yards from Scrimmage,27,23,3346,68,2015
Yards from Scrimmage,27,24,2443,53,2015
Yards from Scrimmage,27,25,727,37,2014
Yards from Scrimmage,27,26,4171,11,2016
Yards from Scrimmage,27,27,1964,2,2014
All-Purpose Yards,27,0,57,3232,2016
All-Purpose Yards,27,1,287,2593,2016
All-Purpose Yards,27,2,3286,2198,2016
All-Purpose Yards,27,3,1396,1943,2016
All-Purpose Yards,27,4,4215,1730,2016
All-Purpose Yards,27,5,442,1237,2014
All-Purpose Yards,27,6,2039,1109,2016
All-Purpose Yards,27,7,2556,1030,2016
All-Purpose Yards,27,8,1878,758,2015
All-Purpose Yards,27,9,53,637,2016
All-Purpose Yards,27,10,614,592,2014
All-Purpose Yards,27,11,457,575,2016
All-Purpose Yards,27,12,3446,558,2015
All-Purpose Yards,27,13,761,412,2014
All-Purpose Yards,27,14,629,385,2014
All-Purpose Yards,27,15,1343,326,2016
All-Purpose Yards,27,16,1104,318,2016
All-Purpose Yards,27,17,3345,306,2016
All-Purpose Yards,27,18,2037,298,2014
All-Purpose Yards,27,19,1813,231,2016
All-Purpose Yards,27,20,376,204,2016
All-Purpose Yards,27,21,3424,200,2015
All-Purpose Yards,27,22,2475,193,2016
All-Purpose Yards,27,23,2482,126,2016
All-Purpose Yards,27,24,1103,105,2016
All-Purpose Yards,27,25,1806,95,2016
All-Purpose Yards,27,26,357,76,2016
All-Purpose Yards,27,27,2459,74,2016
All-Purpose Yards,27,28,4248,70,2016
All-Purpose Yards,27,29,307,69,2015
All-Purpose Yards,27,30,3346,68,2015
All-Purpose Yards,27,31,2443,53,2015
All-Purpose Yards,27,32,1166,51,2016
All-Purpose Yards,27,33,391,46,2016
All-Purpose Yards,27,34,1784,43,2016
All-Purpose Yards,27,35,727,37,2014
All-Purpose Yards,27,36,1881,22,2016
All-Purpose Yards,27,37,1552,13,2016
All-Purpose Yards,27,38,183,12,2015
All-Purpose Yards,27,39,693,12,2016
All-Purpose Yards,27,40,1153,12,2016
All-Purpose Yards,27,41,4171,11,2016
All-Purpose Yards,27,42,817,10,2016
All-Purpose Yards,27,43,367,9,2014
All-Purpose Yards,27,44,737,8,2015
All-Purpose Yards,27,45,3532,8,2016
All-Purpose Yards,27,46,1007,6,2016
All-Purpose Yards,27,47,1964,2,2014
Games Started,27,0,132,48,2016
Games Started,27,1,1166,48,2016
Games Started,27,2,1806,48,2016
Games Started,27,3,357,46,2016
Games Started,27,4,1813,46,2016
Games Started,27,5,443,44,2016
Games Started,27,6,817,41,2016
Games Started,27,7,1396,39,2016
Games Started,27,8,693,35,2016
Games Started,27,9,17,32,2015
Games Started,27,10,307,32,2015
Games Started,27,11,57,32,2016
Games Started,27,12,287,32,2016
Games Started,27,13,457,32,2016
Games Started,27,14,53,31,2016
Games Started,27,15,88,26,2015
Games Started,27,16,1103,24,2016
Games Started,27,17,1881,23,2016
Games Started,27,18,3510,22,2016
Games Started,27,19,391,20,2016
Games Started,27,20,1007,18,2016
Games Started,27,21,376,17,2016
Games Started,27,22,1153,17,2016
Games Started,27,23,2039,17,2016
Games Started,27,24,205,16,2014
Games Started,27,25,761,16,2014
Games Started,27,26,1878,16,2015
Games Started,27,27,1311,16,2016
Games Started,27,28,2482,16,2016
Games Started,27,29,3532,16,2016
Games Started,27,30,4215,16,2016
Games Started,27,31,767,14,2016
Games Started,27,32,3286,14,2016
Games Started,27,33,3345,14,2016
Games Started,27,34,276,12,2014
Games Started,27,35,629,12,2014
Games Started,27,36,367,11,2014
Games Started,27,37,1784,11,2016
Games Started,27,38,2475,10,2016
Games Started,27,39,1024,8,2015
Games Started,27,40,3497,8,2016
Games Started,27,41,3500,8,2016
Games Started,27,42,4641,8,2016
Games Started,27,43,1343,6,2016
Games Started,27,44,359,5,2014
Games Started,27,45,1552,5,2016
Games Started,27,46,2107,4,2016
Games Started,27,47,614,3,2014
Games Started,27,48,2556,3,2016
Games Started,27,49,4775,3,2016
Games Started,27,50,1964,2,2014
Games Started,27,51,2037,2,2014
Games Started,27,52,183,2,2015
Games Started,27,53,4248,2,2016
Games Started,27,54,479,1,2014
Games Started,27,55,2846,1,2014
Games Started,27,56,3152,1,2014
Games Started,27,57,279,1,2015
Games Started,27,58,874,1,2015
Games Started,27,59,3851,1,2015
Games Started,27,60,1104,1,2016
Quarterback Rating,28,0,104,851,2015
Pass Attempts,28,0,104,941,2015
Pass Attempts,28,1,94,405,2016
Pass Attempts,28,2,3211,153,2016
Pass Attempts,28,3,269,11,2014
Pass Attempts,28,4,1903,5,2016
Pass Completions,28,0,104,638,2015
Pass Completions,28,1,94,277,2016
Pass Completions,28,2,3211,97,2016
Pass Completions,28,3,269,5,2014
Pass Completions,28,4,1903,4,2016
Completion Percentage,28,0,104,678,2015
Passing Yards,28,0,104,6983,2015
Passing Yards,28,1,94,2855,2016
Passing Yards,28,2,3211,1065,2016
Passing Yards,28,3,1903,53,2016
Passing Yards,28,4,269,30,2014
Yards per Pass Attempt,28,0,104,742,2015
Passing Touchdowns,28,0,104,35,2015
Passing Touchdowns,28,1,94,18,2016
Passing Touchdowns,28,2,3211,6,2016
Times Sacked,28,0,104,91,2015
Times Sacked,28,1,94,27,2016
Times Sacked,28,2,3211,8,2016
300 Yards Passing,28,0,104,5,2015
300 Yards Passing,28,1,3211,1,2016
Rushing Attempts,28,0,1739,935,2016
Rushing Attempts,28,1,971,126,2015
Rushing Attempts,28,2,1397,110,2014
Rushing Attempts,28,3,4075,87,2016
Rushing Attempts,28,4,1573,47,2016
Rushing Attempts,28,5,104,43,2015
Rushing Attempts,28,6,2456,36,2016
Rushing Attempts,28,7,2446,26,2016
Rushing Attempts,28,8,94,17,2016
Rushing Attempts,28,9,3211,8,2016
Rushing Attempts,28,10,269,6,2014
Rushing Attempts,28,11,452,4,2016
Rushing Attempts,28,12,1362,3,2014
Rushing Attempts,28,13,547,3,2016
Rushing Attempts,28,14,499,1,2014
Rushing Attempts,28,15,1686,1,2015
Rushing Attempts,28,16,753,1,2016
Rushing Attempts,28,17,1816,1,2016
Rushing Yards,28,0,1739,3808,2016
Rushing Yards,28,1,1397,549,2014
Rushing Yards,28,2,971,383,2015
Rushing Yards,28,3,4075,299,2016
Rushing Yards,28,4,104,224,2015
Rushing Yards,28,5,1573,179,2016
Rushing Yards,28,6,94,100,2016
Rushing Yards,28,7,2456,65,2016
Rushing Yards,28,8,2446,36,2016
Rushing Yards,28,9,3211,33,2016
Rushing Yards,28,10,269,14,2014
Rushing Yards,28,11,547,7,2016
Rushing Yards,28,12,452,6,2016
Rushing Yards,28,13,1362,4,2014
Rushing Yards,28,14,753,4,2016
Rushing Yards,28,15,499,3,2014
Yards per Carry,28,0,1739,407,2016
Rushing Touchdowns,28,0,1739,27,2016
Rushing Touchdowns,28,1,1397,3,2014
Rushing Touchdowns,28,2,971,1,2015
Rushing Touchdowns,28,3,1573,1,2016
Rushing Touchdowns,28,4,2446,1,2016
Rushing Touchdowns,28,5,2456,1,2016
Rushing Touchdowns,28,6,4075,1,2016
100 Yards Rushing,28,0,1739,14,2016
100 Yards Rushing,28,1,1397,1,2014
Receptions,28,0,547,267,2016
Receptions,28,1,1739,191,2016
Receptions,28,2,452,108,2016
Receptions,28,3,1573,85,2016
Receptions,28,4,1434,82,2015
Receptions,28,5,499,51,2014
Receptions,28,6,1546,48,2016
Receptions,28,7,1442,35,2016
Receptions,28,8,1816,24,2016
Receptions,28,9,1686,20,2015
Receptions,28,10,3361,19,2016
Receptions,28,11,753,17,2016
Receptions,28,12,89,14,2014
Receptions,28,13,971,11,2015
Receptions,28,14,2456,10,2016
Receptions,28,15,1397,9,2014
Receptions,28,16,2026,7,2014
Receptions,28,17,4075,7,2016
Receptions,28,18,3437,5,2015
Receptions,28,19,3350,3,2016
Receptions,28,20,1362,2,2014
Receptions,28,21,1731,2,2016
Receptions,28,22,2446,2,2016
Receiving Yards,28,0,547,3513,2016
Receiving Yards,28,1,1739,1651,2016
Receiving Yards,28,2,452,1306,2016
Receiving Yards,28,3,499,740,2014
Receiving Yards,28,4,1434,734,2015
Receiving Yards,28,5,1573,665,2016
Receiving Yards,28,6,1442,465,2016
Receiving Yards,28,7,1546,429,2016
Receiving Yards,28,8,1816,325,2016
Receiving Yards,28,9,1686,317,2015
Receiving Yards,28,10,753,164,2016
Receiving Yards,28,11,3361,136,2016
Receiving Yards,28,12,89,113,2014
Receiving Yards,28,13,2456,96,2016
Receiving Yards,28,14,1397,74,2014
Receiving Yards,28,15,3437,57,2015
Receiving Yards,28,16,4075,53,2016
Receiving Yards,28,17,971,48,2015
Receiving Yards,28,18,2026,45,2014
Receiving Yards,28,19,3350,33,2016
Receiving Yards,28,20,1731,23,2016
Receiving Yards,28,21,1362,4,2014
Yards per Reception,28,0,547,1316,2016
Yards per Reception,28,1,452,1209,2016
Yards per Reception,28,2,1739,864,2016
Receiving Touchdowns,28,0,547,20,2016
Receiving Touchdowns,28,1,452,9,2016
Receiving Touchdowns,28,2,1573,5,2016
Receiving Touchdowns,28,3,1739,5,2016
Receiving Touchdowns,28,4,1434,4,2015
Receiving Touchdowns,28,5,499,3,2014
Receiving Touchdowns,28,6,1816,3,2016
Receiving Touchdowns,28,7,89,2,2014
Receiving Touchdowns,28,8,1686,2,2015
Receiving Touchdowns,28,9,3437,1,2015
Receiving Touchdowns,28,10,753,1,2016
Receiving Touchdowns,28,11,1442,1,2016
Receiving Touchdowns,28,12,1546,1,2016
Receiving Touchdowns,28,13,2456,1,2016
Receiving Touchdowns,28,14,4075,1,2016
Targeted Passes,28,0,547,402,2016
Targeted Passes,28,1,1739,251,2016
Targeted Passes,28,2,452,159,2016
Targeted Passes,28,3,1434,128,2015
Targeted Passes,28,4,1573,110,2016
Targeted Passes,28,5,499,93,2014
Targeted Passes,28,6,1546,68,2016
Targeted Passes,28,7,1442,58,2016
Targeted Passes,28,8,1816,40,2016
Targeted Passes,28,9,1686,31,2015
Targeted Passes,28,10,3361,30,2016
Targeted Passes,28,11,753,27,2016
Targeted Passes,28,12,89,25,2014
Targeted Passes,28,13,971,15,2015
Targeted Passes,28,14,2456,14,2016
Targeted Passes,28,15,1397,12,2014
Targeted Passes,28,16,2026,11,2014
Targeted Passes,28,17,4075,9,2016
Targeted Passes,28,18,3437,8,2015
Targeted Passes,28,19,3350,6,2016
Targeted Passes,28,20,1764,4,2014
Targeted Passes,28,21,1731,3,2016
Targeted Passes,28,22,2446,3,2016
Targeted Passes,28,23,1362,2,2014
Passes Dropped,28,0,547,13,2016
Passes Dropped,28,1,452,9,2016
Passes Dropped,28,2,1434,8,2015
Passes Dropped,28,3,1739,8,2016
Passes Dropped,28,4,499,7,2014
Passes Dropped,28,5,1573,4,2016
Passes Dropped,28,6,1816,3,2016
Passes Dropped,28,7,1686,2,2015
Passes Dropped,28,8,1442,2,2016
Passes Dropped,28,9,3361,2,2016
Passes Dropped,28,10,1764,1,2014
Passes Dropped,28,11,2026,1,2014
Passes Dropped,28,12,3437,1,2015
Passes Dropped,28,13,1546,1,2016
Passes Dropped,28,14,4075,1,2016
100 Yards Receiving,28,0,547,9,2016
100 Yards Receiving,28,1,499,2,2014
100 Yards Receiving,28,2,452,1,2016
Interceptions,28,0,1519,17,2016
Interceptions,28,1,1289,13,2016
Interceptions,28,2,445,11,2016
Interceptions,28,3,1780,3,2016
Interceptions,28,4,1014,2,2015
Interceptions,28,5,2308,2,2016
Interceptions,28,6,99,1,2014
Interceptions,28,7,368,1,2015
Interceptions,28,8,385,1,2016
Interceptions,28,9,1787,1,2016
Pass Defense Percentage,28,0,445,822,2016
Pass Defense Percentage,28,1,1519,822,2016
Pass Defense Percentage,28,2,1289,808,2016
Pass Defense Percentage,28,3,1014,783,2015
Pass Defense Percentage,28,4,385,766,2016
Tackles,28,0,1787,249,2016
Tackles,28,1,445,234,2016
Tackles,28,2,385,226,2016
Tackles,28,3,1519,160,2016
Tackles,28,4,1289,156,2016
Tackles,28,5,1232,118,2016
Tackles,28,6,650,106,2016
Tackles,28,7,1032,97,2016
Tackles,28,8,99,81,2014
Tackles,28,9,368,80,2015
Tackles,28,10,291,73,2016
Tackles,28,11,871,65,2015
Tackles,28,12,410,64,2015
Tackles,28,13,302,63,2016
Tackles,28,14,1014,62,2015
Tackles,28,15,659,52,2014
Tackles,28,16,1679,45,2015
Tackles,28,17,3004,40,2016
Tackles,28,18,1780,37,2016
Tackles,28,19,2308,37,2016
Tackles,28,20,1415,31,2016
Tackles,28,21,239,23,2014
Tackles,28,22,3152,23,2016
Tackles,28,23,2929,22,2015
Tackles,28,24,400,19,2015
Tackles,28,25,2987,19,2015
Tackles,28,26,1341,18,2015
Tackles,28,27,603,18,2016
Tackles,28,28,12,14,2014
Tackles,28,29,1507,14,2016
Tackles,28,30,1405,11,2015
Tackles,28,31,1434,9,2015
Tackles,28,32,1398,9,2016
Tackles,28,33,547,6,2016
Tackles,28,34,1739,6,2016
Tackles,28,35,104,5,2015
Tackles,28,36,1303,5,2016
Tackles,28,37,1573,5,2016
Tackles,28,38,452,4,2016
Tackles,28,39,3795,3,2015
Tackles,28,40,1816,3,2016
Tackles,28,41,89,2,2014
Tackles,28,42,753,2,2016
Tackles,28,43,1546,2,2016
Tackles,28,44,1669,2,2016
Tackles,28,45,2668,2,2016
Tackles,28,46,3350,2,2016
Tackles,28,47,499,1,2014
Tackles,28,48,1346,1,2014
Tackles,28,49,1764,1,2014
Tackles,28,50,971,1,2015
Tackles,28,51,94,1,2016
Tackles,28,52,507,1,2016
Tackles,28,53,2094,1,2016
Tackles,28,54,2446,1,2016
Tackles,28,55,3531,1,2016
Tackles,28,56,4075,1,2016
Assists,28,0,385,90,2016
Assists,28,1,1787,88,2016
Assists,28,2,445,73,2016
Assists,28,3,1232,41,2016
Assists,28,4,1032,40,2016
Assists,28,5,650,38,2016
Assists,28,6,1289,35,2016
Assists,28,7,291,28,2016
Assists,28,8,99,27,2014
Assists,28,9,1519,26,2016
Assists,28,10,302,25,2016
Assists,28,11,871,24,2015
Assists,28,12,1780,23,2016
Assists,28,13,410,22,2015
Assists,28,14,368,21,2015
Assists,28,15,1679,21,2015
Assists,28,16,1415,17,2016
Assists,28,17,1014,15,2015
Assists,28,18,659,9,2014
Assists,28,19,1341,9,2015
Assists,28,20,3004,9,2016
Assists,28,21,2929,7,2015
Assists,28,22,603,7,2016
Assists,28,23,2308,6,2016
Assists,28,24,12,5,2014
Assists,28,25,400,5,2015
Assists,28,26,2987,5,2015
Assists,28,27,1303,5,2016
Assists,28,28,1507,5,2016
Assists,28,29,3152,5,2016
Assists,28,30,1405,4,2015
Assists,28,31,239,3,2014
Assists,28,32,1572,3,2015
Assists,28,33,1398,3,2016
Sacks,28,0,1232,235,2016
Sacks,28,1,650,195,2016
Sacks,28,2,1032,150,2016
Sacks,28,3,291,140,2016
Sacks,28,4,871,80,2015
Sacks,28,5,1780,60,2016
Sacks,28,6,99,45,2014
Sacks,28,7,410,45,2015
Sacks,28,8,2929,45,2015
Sacks,28,9,302,35,2016
Sacks,28,10,1415,35,2016
Sacks,28,11,1787,30,2016
Sacks,28,12,1303,25,2016
Sacks,28,13,368,20,2015
Sacks,28,14,1507,20,2016
Sacks,28,15,12,15,2014
Sacks,28,16,445,15,2016
Sacks,28,17,1341,10,2015
Sacks,28,18,385,10,2016
Sacks,28,19,1519,10,2016
Sacks,28,20,1014,5,2015
Sacks,28,21,1289,5,2016
Hurries,28,0,1232,53,2016
Hurries,28,1,650,41,2016
Hurries,28,2,1032,41,2016
Hurries,28,3,1780,18,2016
Hurries,28,4,871,17,2015
Hurries,28,5,291,13,2016
Hurries,28,6,302,10,2016
Hurries,28,7,1415,8,2016
Hurries,28,8,2929,7,2015
Hurries,28,9,410,5,2015
Hurries,28,10,1303,5,2016
Hurries,28,11,1507,3,2016
Hurries,28,12,12,2,2014
Hurries,28,13,445,2,2016
Hurries,28,14,1787,2,2016
Hurries,28,15,385,1,2016
Hurries,28,16,1289,1,2016
Hurries,28,17,3004,1,2016
Blocked Passes,28,0,1232,14,2016
Blocked Passes,28,1,1032,10,2016
Blocked Passes,28,2,871,8,2015
Blocked Passes,28,3,1780,6,2016
Blocked Passes,28,4,302,4,2016
Blocked Passes,28,5,650,4,2016
Blocked Passes,28,6,1415,3,2016
Blocked Passes,28,7,12,1,2014
Blocked Passes,28,8,99,1,2014
Blocked Passes,28,9,291,1,2016
Blocked Passes,28,10,445,1,2016
Blocked Passes,28,11,1303,1,2016
Field Goals,28,0,630,91,2016
Key Run Blocks,28,0,3531,55,2016
Key Run Blocks,28,1,2668,51,2016
Key Run Blocks,28,2,1573,39,2016
Key Run Blocks,28,3,336,33,2015
Key Run Blocks,28,4,1045,31,2014
Key Run Blocks,28,5,1669,29,2016
Key Run Blocks,28,6,1078,28,2014
Key Run Blocks,28,7,352,28,2016
Key Run Blocks,28,8,1841,20,2014
Key Run Blocks,28,9,2094,20,2016
Key Run Blocks,28,10,462,19,2014
Key Run Blocks,28,11,507,19,2016
Key Run Blocks,28,12,1181,18,2014
Key Run Blocks,28,13,3589,11,2016
Key Run Blocks,28,14,2720,6,2015
Key Run Blocks,28,15,1434,5,2015
Key Run Blocks,28,16,753,5,2016
Key Run Blocks,28,17,4318,4,2016
Key Run Blocks,28,18,3350,2,2016
Key Run Blocks,28,19,2026,1,2014
Key Run Blocks,28,20,2503,1,2015
Key Run Blocks,28,21,4427,1,2016
Key Run Opportunities,28,0,2668,172,2016
Key Run Opportunities,28,1,3531,172,2016
Key Run Opportunities,28,2,336,130,2015
Key Run Opportunities,28,3,1573,112,2016
Key Run Opportunities,28,4,1669,90,2016
Key Run Opportunities,28,5,1078,75,2014
Key Run Opportunities,28,6,1181,75,2014
Key Run Opportunities,28,7,352,75,2016
Key Run Opportunities,28,8,1045,72,2014
Key Run Opportunities,28,9,462,67,2014
Key Run Opportunities,28,10,2094,65,2016
Key Run Opportunities,28,11,507,63,2016
Key Run Opportunities,28,12,1841,62,2014
Key Run Opportunities,28,13,3589,53,2016
Key Run Opportunities,28,14,2720,28,2015
Key Run Opportunities,28,15,1434,22,2015
Key Run Opportunities,28,16,4318,15,2016
Key Run Opportunities,28,17,753,13,2016
Key Run Opportunities,28,18,4427,7,2016
Key Run Opportunities,28,19,2026,4,2014
Key Run Opportunities,28,20,2503,4,2015
Key Run Opportunities,28,21,392,4,2016
Key Run Opportunities,28,22,3350,4,2016
Key Run Opportunities,28,23,757,3,2014
Key Run Opportunities,28,24,1362,1,2014
Key Run Opportunities,28,25,3361,1,2016
Pancake Blocks,28,0,1573,11,2016
Pancake Blocks,28,1,1045,2,2014
Pancake Blocks,28,2,3531,2,2016
Pancake Blocks,28,3,1078,1,2014
Pancake Blocks,28,4,352,1,2016
Pancake Blocks,28,5,2668,1,2016
Passes Defensed,28,0,445,35,2016
Passes Defensed,28,1,1519,33,2016
Passes Defensed,28,2,1289,29,2016
Passes Defensed,28,3,1787,19,2016
Passes Defensed,28,4,385,18,2016
Passes Defensed,28,5,291,11,2016
Passes Defensed,28,6,1679,9,2015
Passes Defensed,28,7,99,6,2014
Passes Defensed,28,8,410,6,2015
Passes Defensed,28,9,1014,6,2015
Passes Defensed,28,10,2308,5,2016
Passes Defensed,28,11,659,3,2014
Passes Defensed,28,12,400,3,2015
Passes Defensed,28,13,1341,3,2015
Passes Defensed,28,14,368,2,2015
Passes Defensed,28,15,871,2,2015
Passes Defensed,28,16,3004,2,2016
Passes Defensed,28,17,3795,1,2015
Passes Defensed,28,18,302,1,2016
Passes Defensed,28,19,1032,1,2016
Passes Defensed,28,20,1232,1,2016
Passes Defensed,28,21,1780,1,2016
Passes Defensed,28,22,3152,1,2016
Punt Return Yards,28,0,1442,705,2016
Punt Return Yards,28,1,971,312,2015
Punt Return Yards,28,2,1679,80,2015
Punt Return Yards,28,3,1014,8,2015
Kickoff Return Yards,28,0,1679,898,2015
Kickoff Return Yards,28,1,1398,695,2016
Kickoff Return Yards,28,2,1014,483,2015
Kickoff Return Yards,28,3,971,198,2015
Kickoff Return Yards,28,4,2446,75,2016
Kickoff Return TDs,28,0,1679,1,2015
Points Scored,28,0,630,375,2016
Points Scored,28,1,1739,192,2016
Points Scored,28,2,547,120,2016
Points Scored,28,3,452,54,2016
Points Scored,28,4,1573,36,2016
Points Scored,28,5,1434,24,2015
Points Scored,28,6,445,24,2016
Points Scored,28,7,499,18,2014
Points Scored,28,8,1397,18,2014
Points Scored,28,9,1816,18,2016
Points Scored,28,10,89,12,2014
Points Scored,28,11,1686,12,2015
Points Scored,28,12,1415,12,2016
Points Scored,28,13,2446,12,2016
Points Scored,28,14,2456,12,2016
Points Scored,28,15,4075,12,2016
Points Scored,28,16,385,8,2016
Points Scored,28,17,971,6,2015
Points Scored,28,18,1014,6,2015
Points Scored,28,19,1679,6,2015
