Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Rushing Yards,28,78,4075,20,2016,28,15
Rushing Yards,28,79,104,19,2014,28,6
Rushing Yards,28,80,94,19,2016,28,31
Rushing Yards,28,81,4075,19,2016,28,2
Rushing Yards,28,82,971,18,2015,28,23
Rushing Yards,28,83,971,17,2015,28,17
Rushing Yards,28,84,269,16,2014,28,31
Rushing Yards,28,85,1397,16,2014,28,31
Rushing Yards,28,86,2456,16,2015,28,11
Rushing Yards,28,87,1739,15,2014,28,30
Rushing Yards,28,88,1397,15,2014,28,18
Rushing Yards,28,89,4075,15,2016,28,11
Rushing Yards,28,90,971,14,2015,28,22
Rushing Yards,28,91,2446,14,2016,28,12
Rushing Yards,28,92,104,13,2014,28,29
Rushing Yards,28,93,4075,13,2016,28,20
Rushing Yards,28,94,104,12,2014,28,12
Rushing Yards,28,95,1739,12,2014,28,21
Rushing Yards,28,96,1739,12,2015,28,4
Rushing Yards,28,97,4075,12,2016,28,31
Rushing Yards,28,98,94,12,2016,28,5
Rushing Yards,28,99,104,11,2014,28,2
Yards per Carry,28,0,1739,671,2015,28,31
Yards per Carry,28,1,1739,658,2016,28,11
Yards per Carry,28,2,1739,626,2014,28,11
Yards per Carry,28,3,1739,606,2014,28,31
Yards per Carry,28,4,1739,600,2016,28,31
Yards per Carry,28,5,1739,588,2015,28,12
Yards per Carry,28,6,1739,584,2014,28,22
Yards per Carry,28,7,1739,526,2016,28,15
Yards per Carry,28,8,1739,519,2015,28,3
Yards per Carry,28,9,1739,512,2016,28,31
Yards per Carry,28,10,1739,504,2015,28,31
Yards per Carry,28,11,1739,483,2014,28,2
Yards per Carry,28,12,1739,483,2016,28,8
Yards per Carry,28,13,1739,462,2015,28,12
Yards per Carry,28,14,1739,434,2015,28,22
Yards per Carry,28,15,1739,419,2016,28,19
Yards per Carry,28,16,1739,416,2016,28,2
Yards per Carry,28,17,1739,400,2015,28,17
Yards per Carry,28,18,1739,400,2015,28,27
Yards per Carry,28,19,1739,385,2014,28,6
Yards per Carry,28,20,1739,384,2014,28,11
Yards per Carry,28,21,1739,373,2016,28,20
Yards per Carry,28,22,1739,356,2014,28,31
Yards per Carry,28,23,1739,342,2014,28,18
Yards per Carry,28,24,1739,338,2015,28,19
Yards per Carry,28,25,1739,314,2014,28,12
Yards per Carry,28,26,1739,309,2015,28,11
Yards per Carry,28,27,1739,287,2015,28,1
Yards per Carry,28,28,1739,261,2014,28,19
Yards per Carry,28,29,1739,260,2015,28,23
Yards per Carry,28,30,1739,252,2016,28,5
Yards per Carry,28,31,1739,246,2015,28,16
Yards per Carry,28,32,1739,243,2015,28,14
Yards per Carry,28,33,1739,218,2014,28,13
Yards per Carry,28,34,1739,217,2014,28,7
Yards per Carry,28,35,1739,217,2016,28,9
Yards per Carry,28,36,1739,144,2016,28,13
Yards per Carry,28,37,971,125,2015,28,4
Rushing Touchdowns,28,0,1739,2,2015,28,27
Rushing Touchdowns,28,1,1739,2,2016,28,31
Rushing Touchdowns,28,2,1739,2,2016,28,20
Rushing Touchdowns,28,3,1739,1,2014,28,6
Rushing Touchdowns,28,4,1397,1,2014,28,30
Rushing Touchdowns,28,5,1397,1,2014,28,12
Rushing Touchdowns,28,6,1739,1,2014,28,12
Rushing Touchdowns,28,7,1739,1,2014,28,31
Rushing Touchdowns,28,8,1739,1,2014,28,2
Rushing Touchdowns,28,9,1739,1,2014,28,31
Rushing Touchdowns,28,10,1397,1,2014,28,18
Rushing Touchdowns,28,11,1739,1,2014,28,18
Rushing Touchdowns,28,12,1739,1,2014,28,19
Rushing Touchdowns,28,13,1739,1,2014,28,12
Rushing Touchdowns,28,14,1739,1,2014,28,11
Rushing Touchdowns,28,15,1739,1,2015,28,31
Rushing Touchdowns,28,16,971,1,2015,28,17
Rushing Touchdowns,28,17,1739,1,2015,28,23
Rushing Touchdowns,28,18,1739,1,2015,28,16
Rushing Touchdowns,28,19,1739,1,2015,28,14
Rushing Touchdowns,28,20,1739,1,2015,28,31
Rushing Touchdowns,28,21,2456,1,2015,28,31
Rushing Touchdowns,28,22,1739,1,2015,28,11
Rushing Touchdowns,28,23,1739,1,2015,28,22
Rushing Touchdowns,28,24,1739,1,2016,28,12
Rushing Touchdowns,28,25,1573,1,2016,28,19
Rushing Touchdowns,28,26,1739,1,2016,28,12
Rushing Touchdowns,28,27,2446,1,2016,28,12
Rushing Touchdowns,28,28,1739,1,2016,28,11
Rushing Touchdowns,28,29,1739,1,2016,28,15
Rushing Touchdowns,28,30,4075,1,2016,28,15
Rushing Touchdowns,28,31,1739,1,2016,28,11
Receptions,28,0,547,12,2015,28,14
Receptions,28,1,547,12,2015,28,19
Receptions,28,2,452,10,2016,28,13
Receptions,28,3,547,10,2016,28,31
Receptions,28,4,547,8,2014,28,29
Receptions,28,5,547,8,2014,28,12
Receptions,28,6,1739,8,2014,28,11
Receptions,28,7,547,8,2015,28,12
Receptions,28,8,547,8,2016,28,10
Receptions,28,9,547,8,2016,28,12
Receptions,28,10,499,7,2014,28,13
Receptions,28,11,547,7,2014,28,11
Receptions,28,12,499,7,2014,28,21
Receptions,28,13,547,7,2014,28,31
Receptions,28,14,1739,7,2015,28,14
Receptions,28,15,1739,7,2015,28,12
Receptions,28,16,1739,7,2016,28,12
Receptions,28,17,1546,7,2016,28,11
Receptions,28,18,547,7,2016,28,2
Receptions,28,19,547,7,2016,28,11
Receptions,28,20,547,7,2016,28,9
Receptions,28,21,1434,6,2014,28,13
Receptions,28,22,547,6,2014,28,6
Receptions,28,23,1739,6,2014,28,6
Receptions,28,24,1739,6,2014,28,12
Receptions,28,25,547,6,2014,28,18
Receptions,28,26,1739,6,2014,28,18
Receptions,28,27,547,6,2014,28,19
Receptions,28,28,547,6,2014,28,11
Receptions,28,29,1434,6,2014,28,11
Receptions,28,30,547,6,2015,28,17
Receptions,28,31,547,6,2015,28,3
Receptions,28,32,547,6,2015,28,16
Receptions,28,33,452,6,2015,28,12
Receptions,28,34,1434,6,2015,28,1
Receptions,28,35,1739,6,2015,28,1
Receptions,28,36,547,6,2016,28,8
Receptions,28,37,1739,6,2016,28,8
Receptions,28,38,1546,6,2016,28,2
Receptions,28,39,1739,6,2016,28,2
Receptions,28,40,547,6,2016,28,15
Receptions,28,41,1739,6,2016,28,15
Receptions,28,42,1546,6,2016,28,9
Receptions,28,43,547,5,2014,28,13
Receptions,28,44,1739,5,2014,28,7
Receptions,28,45,452,5,2014,28,11
Receptions,28,46,1573,5,2014,28,11
Receptions,28,47,499,5,2014,28,29
Receptions,28,48,1442,5,2014,28,29
Receptions,28,49,499,5,2014,28,31
Receptions,28,50,547,5,2014,28,31
Receptions,28,51,1434,5,2014,28,31
Receptions,28,52,1739,5,2014,28,2
Receptions,28,53,1573,5,2014,28,21
Receptions,28,54,1434,5,2014,28,31
Receptions,28,55,1573,5,2014,28,31
Receptions,28,56,1739,5,2014,28,19
Receptions,28,57,547,5,2015,28,23
Receptions,28,58,1434,5,2015,28,14
Receptions,28,59,547,5,2015,28,31
Receptions,28,60,452,5,2015,28,19
Receptions,28,61,547,5,2015,28,11
Receptions,28,62,547,5,2015,28,27
Receptions,28,63,547,5,2016,28,12
Receptions,28,64,547,5,2016,28,19
Receptions,28,65,1739,5,2016,28,19
Receptions,28,66,1739,5,2016,28,13
Receptions,28,67,1573,5,2016,28,8
Receptions,28,68,547,5,2016,28,20
Receptions,28,69,1739,5,2016,28,20
Receptions,28,70,547,5,2016,28,11
Receptions,28,71,1739,5,2016,28,11
Receptions,28,72,1546,5,2016,28,15
Receptions,28,73,1546,5,2016,28,11
Receptions,28,74,1739,5,2016,28,31
Receptions,28,75,499,4,2014,28,7
Receptions,28,76,547,4,2014,28,7
Receptions,28,77,1434,4,2014,28,6
Receptions,28,78,1434,4,2014,28,30
Receptions,28,79,499,4,2014,28,12
Receptions,28,80,547,4,2014,28,12
Receptions,28,81,452,4,2014,28,29
Receptions,28,82,1573,4,2014,28,31
Receptions,28,83,1739,4,2014,28,31
Receptions,28,84,547,4,2014,28,2
Receptions,28,85,499,4,2014,28,22
Receptions,28,86,1739,4,2014,28,31
Receptions,28,87,1739,4,2014,28,12
Receptions,28,88,547,4,2015,28,31
Receptions,28,89,1434,4,2015,28,17
Receptions,28,90,452,4,2015,28,23
Receptions,28,91,452,4,2015,28,3
Receptions,28,92,452,4,2015,28,14
Receptions,28,93,1686,4,2015,28,14
Receptions,28,94,1739,4,2015,28,31
Receptions,28,95,452,4,2015,28,11
Receptions,28,96,452,4,2015,28,1
Receptions,28,97,547,4,2015,28,1
Receptions,28,98,452,4,2015,28,22
Receptions,28,99,547,4,2015,28,22
Receiving Yards,28,0,547,205,2016,28,12
Receiving Yards,28,1,547,197,2015,28,19
Receiving Yards,28,2,499,170,2014,28,21
Receiving Yards,28,3,547,163,2014,28,12
Receiving Yards,28,4,499,145,2014,28,7
Receiving Yards,28,5,547,144,2015,28,14
Receiving Yards,28,6,547,132,2016,28,11
Receiving Yards,28,7,452,120,2016,28,13
Receiving Yards,28,8,547,114,2015,28,31
Receiving Yards,28,9,547,114,2016,28,15
Receiving Yards,28,10,547,108,2015,28,3
Receiving Yards,28,11,547,103,2014,28,19
Receiving Yards,28,12,547,96,2014,28,12
Receiving Yards,28,13,547,96,2015,28,16
Receiving Yards,28,14,547,95,2016,28,10
Receiving Yards,28,15,547,93,2016,28,20
Receiving Yards,28,16,547,90,2015,28,17
Receiving Yards,28,17,547,89,2014,28,6
Receiving Yards,28,18,452,82,2014,28,11
Receiving Yards,28,19,547,82,2015,28,22
Receiving Yards,28,20,1739,82,2016,28,15
Receiving Yards,28,21,1739,81,2014,28,11
Receiving Yards,28,22,1434,80,2014,28,13
Receiving Yards,28,23,1739,80,2015,28,1
Receiving Yards,28,24,1739,79,2015,28,12
Receiving Yards,28,25,452,78,2015,28,12
Receiving Yards,28,26,452,78,2015,28,19
Receiving Yards,28,27,547,78,2016,28,9
Receiving Yards,28,28,547,77,2014,28,18
Receiving Yards,28,29,547,75,2015,28,11
Receiving Yards,28,30,547,75,2016,28,12
Receiving Yards,28,31,1434,74,2015,28,1
Receiving Yards,28,32,547,74,2016,28,2
Receiving Yards,28,33,1546,74,2016,28,11
Receiving Yards,28,34,547,70,2014,28,13
Receiving Yards,28,35,452,70,2015,28,31
Receiving Yards,28,36,547,69,2014,28,11
Receiving Yards,28,37,547,68,2014,28,7
Receiving Yards,28,38,1739,68,2014,28,6
Receiving Yards,28,39,1739,68,2015,28,31
Receiving Yards,28,40,547,68,2016,28,31
Receiving Yards,28,41,499,67,2014,28,11
Receiving Yards,28,42,547,67,2015,28,27
Receiving Yards,28,43,452,66,2014,28,29
Receiving Yards,28,44,547,66,2014,28,29
Receiving Yards,28,45,1686,65,2015,28,11
Receiving Yards,28,46,1686,63,2015,28,14
Receiving Yards,28,47,1739,62,2016,28,13
Receiving Yards,28,48,499,61,2014,28,31
Receiving Yards,28,49,1739,61,2014,28,19
Receiving Yards,28,50,547,61,2015,28,12
Receiving Yards,28,51,1739,61,2016,28,8
Receiving Yards,28,52,1442,60,2015,28,14
Receiving Yards,28,53,1442,60,2015,28,22
Receiving Yards,28,54,452,60,2016,28,19
Receiving Yards,28,55,547,60,2016,28,8
Receiving Yards,28,56,1816,60,2016,28,2
Receiving Yards,28,57,499,58,2014,28,13
Receiving Yards,28,58,1573,57,2015,28,22
Receiving Yards,28,59,1816,57,2016,28,8
Receiving Yards,28,60,452,56,2014,28,30
Receiving Yards,28,61,1686,56,2015,28,23
Receiving Yards,28,62,547,53,2014,28,11
Receiving Yards,28,63,1434,53,2014,28,11
Receiving Yards,28,64,1739,52,2015,28,16
Receiving Yards,28,65,1739,52,2016,28,19
Receiving Yards,28,66,1739,50,2016,28,11
Receiving Yards,28,67,1739,49,2014,28,12
Receiving Yards,28,68,547,49,2014,28,31
Receiving Yards,28,69,452,49,2015,28,4
Receiving Yards,28,70,1546,49,2016,28,20
Receiving Yards,28,71,547,49,2016,28,11
Receiving Yards,28,72,1739,48,2016,28,12
Receiving Yards,28,73,452,48,2016,28,31
Receiving Yards,28,74,1442,47,2014,28,11
Receiving Yards,28,75,1739,47,2014,28,31
Receiving Yards,28,76,547,47,2015,28,12
Receiving Yards,28,77,547,47,2016,28,23
Receiving Yards,28,78,1573,46,2015,28,31
Receiving Yards,28,79,1546,46,2016,28,11
Receiving Yards,28,80,499,44,2014,28,22
Receiving Yards,28,81,452,44,2015,28,17
Receiving Yards,28,82,452,44,2015,28,3
Receiving Yards,28,83,1816,44,2016,28,12
Receiving Yards,28,84,547,44,2016,28,5
Receiving Yards,28,85,1442,44,2016,28,5
Receiving Yards,28,86,1739,43,2014,28,13
Receiving Yards,28,87,1442,43,2014,28,29
Receiving Yards,28,88,1816,43,2016,28,23
Receiving Yards,28,89,1739,42,2016,28,5
Receiving Yards,28,90,2456,41,2015,28,12
Receiving Yards,28,91,547,40,2014,28,2
Receiving Yards,28,92,547,40,2014,28,31
Receiving Yards,28,93,452,40,2015,28,23
Receiving Yards,28,94,547,40,2015,28,23
Receiving Yards,28,95,1739,40,2015,28,11
Receiving Yards,28,96,452,40,2015,28,1
Receiving Yards,28,97,1573,39,2014,28,11
Receiving Yards,28,98,547,39,2015,28,1
Receiving Yards,28,99,452,39,2016,28,10
Yards per Reception,28,0,547,2563,2016,28,12
Yards per Reception,28,1,499,2429,2014,28,21
Yards per Reception,28,2,547,2280,2015,28,31
Yards per Reception,28,3,547,2038,2014,28,12
Yards per Reception,28,4,547,1900,2016,28,15
Yards per Reception,28,5,547,1886,2016,28,11
Yards per Reception,28,6,547,1860,2016,28,20
Yards per Reception,28,7,547,1800,2015,28,3
Yards per Reception,28,8,547,1717,2014,28,19
Yards per Reception,28,9,547,1642,2015,28,19
Yards per Reception,28,10,547,1600,2015,28,16
Yards per Reception,28,11,452,1560,2015,28,19
Yards per Reception,28,12,547,1500,2015,28,17
Yards per Reception,28,13,547,1500,2015,28,11
Yards per Reception,28,14,547,1500,2016,28,12
Yards per Reception,28,15,547,1483,2014,28,6
Yards per Reception,28,16,1546,1480,2016,28,11
Yards per Reception,28,17,547,1400,2014,28,13
Yards per Reception,28,18,1739,1367,2016,28,15
Yards per Reception,28,19,547,1340,2015,28,27
Yards per Reception,28,20,1434,1333,2014,28,13
Yards per Reception,28,21,1739,1333,2015,28,1
Yards per Reception,28,22,452,1300,2015,28,12
Yards per Reception,28,23,547,1283,2014,28,18
Yards per Reception,28,24,1739,1240,2016,28,13
Yards per Reception,28,25,1434,1233,2015,28,1
Yards per Reception,28,26,499,1220,2014,28,31
Yards per Reception,28,27,1739,1220,2014,28,19
Yards per Reception,28,28,547,1200,2015,28,14
Yards per Reception,28,29,452,1200,2016,28,13
Yards per Reception,28,30,547,1188,2016,28,10
Yards per Reception,28,31,547,1150,2014,28,11
Yards per Reception,28,32,1739,1133,2014,28,6
Yards per Reception,28,33,1739,1129,2015,28,12
Yards per Reception,28,34,547,1114,2016,28,9
Yards per Reception,28,35,547,1057,2016,28,2
Yards per Reception,28,36,1739,1040,2016,28,19
Yards per Reception,28,37,1739,1017,2016,28,8
Yards per Reception,28,38,1739,1013,2014,28,11
Yards per Reception,28,39,547,1000,2016,28,8
Yards per Reception,28,40,1739,1000,2016,28,11
Yards per Reception,28,41,547,980,2014,28,31
Yards per Reception,28,42,547,980,2016,28,11
Yards per Reception,28,43,1434,883,2014,28,11
Yards per Reception,28,44,1442,860,2014,28,29
Yards per Reception,28,45,499,829,2014,28,13
Yards per Reception,28,46,547,825,2014,28,29
Yards per Reception,28,47,1739,817,2014,28,12
Yards per Reception,28,48,547,800,2015,28,23
Yards per Reception,28,49,1573,780,2014,28,11
Yards per Reception,28,50,1546,780,2016,28,15
Yards per Reception,28,51,547,763,2015,28,12
Yards per Reception,28,52,547,760,2016,28,19
Yards per Reception,28,53,547,757,2014,28,11
Yards per Reception,28,54,499,720,2014,28,29
Yards per Reception,28,55,1573,700,2016,28,8
Yards per Reception,28,56,1739,686,2016,28,12
Yards per Reception,28,57,452,680,2014,28,11
Yards per Reception,28,58,547,680,2016,28,31
Yards per Reception,28,59,1546,657,2016,28,11
Yards per Reception,28,60,1434,640,2014,28,31
Yards per Reception,28,61,1739,640,2016,28,20
Yards per Reception,28,62,1739,633,2016,28,2
Yards per Reception,28,63,1739,620,2014,28,2
Yards per Reception,28,64,1546,617,2016,28,2
Yards per Reception,28,65,1434,600,2014,28,31
Yards per Reception,28,66,1434,580,2015,28,14
Yards per Reception,28,67,547,571,2014,28,31
Yards per Reception,28,68,1546,517,2016,28,9
Yards per Reception,28,69,1739,450,2014,28,18
Yards per Reception,28,70,1739,440,2016,28,31
Yards per Reception,28,71,1739,314,2015,28,14
Yards per Reception,28,72,1739,300,2014,28,7
Yards per Reception,28,73,1573,300,2014,28,31
Yards per Reception,28,74,1573,220,2014,28,21
Receiving Touchdowns,28,0,547,4,2016,28,12
Receiving Touchdowns,28,1,547,2,2014,28,13
Receiving Touchdowns,28,2,547,2,2016,28,9
Receiving Touchdowns,28,3,1434,1,2014,28,13
Receiving Touchdowns,28,4,499,1,2014,28,7
Receiving Touchdowns,28,5,1434,1,2014,28,6
Receiving Touchdowns,28,6,1739,1,2014,28,6
Receiving Touchdowns,28,7,452,1,2014,28,30
Receiving Touchdowns,28,8,499,1,2014,28,12
Receiving Touchdowns,28,9,89,1,2014,28,2
Receiving Touchdowns,28,10,1434,1,2014,28,22
Receiving Touchdowns,28,11,89,1,2014,28,21
Receiving Touchdowns,28,12,452,1,2014,28,21
Receiving Touchdowns,28,13,499,1,2014,28,21
Receiving Touchdowns,28,14,1573,1,2014,28,21
Receiving Touchdowns,28,15,1739,1,2014,28,18
Receiving Touchdowns,28,16,547,1,2014,28,19
Receiving Touchdowns,28,17,547,1,2014,28,12
Receiving Touchdowns,28,18,452,1,2014,28,11
Receiving Touchdowns,28,19,1573,1,2014,28,11
Receiving Touchdowns,28,20,1573,1,2015,28,31
Receiving Touchdowns,28,21,1434,1,2015,28,17
Receiving Touchdowns,28,22,547,1,2015,28,23
Receiving Touchdowns,28,23,547,1,2015,28,3
Receiving Touchdowns,28,24,1573,1,2015,28,3
Receiving Touchdowns,28,25,547,1,2015,28,16
Receiving Touchdowns,28,26,753,1,2015,28,16
Receiving Touchdowns,28,27,547,1,2015,28,14
Receiving Touchdowns,28,28,1686,1,2015,28,14
Receiving Touchdowns,28,29,452,1,2015,28,31
Receiving Touchdowns,28,30,1739,1,2015,28,31
Receiving Touchdowns,28,31,452,1,2015,28,19
Receiving Touchdowns,28,32,3437,1,2015,28,11
Receiving Touchdowns,28,33,452,1,2015,28,1
Receiving Touchdowns,28,34,452,1,2015,28,22
Receiving Touchdowns,28,35,547,1,2015,28,22
Receiving Touchdowns,28,36,1686,1,2015,28,11
Receiving Touchdowns,28,37,547,1,2016,28,10
Receiving Touchdowns,28,38,452,1,2016,28,19
Receiving Touchdowns,28,39,2456,1,2016,28,19
Receiving Touchdowns,28,40,452,1,2016,28,13
Receiving Touchdowns,28,41,1816,1,2016,28,8
Receiving Touchdowns,28,42,4075,1,2016,28,12
Receiving Touchdowns,28,43,547,1,2016,28,31
Receiving Touchdowns,28,44,1573,1,2016,28,23
Receiving Touchdowns,28,45,547,1,2016,28,20
Receiving Touchdowns,28,46,1546,1,2016,28,20
Receiving Touchdowns,28,47,1739,1,2016,28,11
Receiving Touchdowns,28,48,1442,1,2016,28,5
Receiving Touchdowns,28,49,1816,1,2016,28,5
Receiving Touchdowns,28,50,1816,1,2016,28,2
Receiving Touchdowns,28,51,547,1,2016,28,11
Receiving Touchdowns,28,52,1739,1,2016,28,11
Receiving Touchdowns,28,53,547,1,2016,28,31
Targeted Passes,28,0,547,20,2015,28,19
Targeted Passes,28,1,547,17,2015,28,14
Targeted Passes,28,2,452,14,2016,28,13
Targeted Passes,28,3,547,14,2016,28,31
Targeted Passes,28,4,547,13,2014,28,29
Targeted Passes,28,5,547,13,2014,28,12
Targeted Passes,28,6,547,12,2016,28,2
Targeted Passes,28,7,547,12,2016,28,9
Targeted Passes,28,8,499,11,2014,28,31
Targeted Passes,28,9,499,10,2014,28,13
Targeted Passes,28,10,1434,10,2014,28,13
Targeted Passes,28,11,547,10,2014,28,31
Targeted Passes,28,12,547,10,2014,28,18
Targeted Passes,28,13,1739,10,2014,28,11
Targeted Passes,28,14,547,10,2015,28,17
Targeted Passes,28,15,547,10,2016,28,11
Targeted Passes,28,16,547,9,2014,28,31
Targeted Passes,28,17,547,9,2014,28,22
Targeted Passes,28,18,547,9,2015,28,23
Targeted Passes,28,19,1434,9,2015,28,14
Targeted Passes,28,20,1739,9,2015,28,14
Targeted Passes,28,21,1434,9,2015,28,1
Targeted Passes,28,22,547,9,2015,28,12
Targeted Passes,28,23,1739,9,2016,28,12
Targeted Passes,28,24,547,9,2016,28,10
Targeted Passes,28,25,547,9,2016,28,13
Targeted Passes,28,26,547,9,2016,28,12
Targeted Passes,28,27,547,9,2016,28,23
Targeted Passes,28,28,547,9,2016,28,20
Targeted Passes,28,29,547,9,2016,28,5
Targeted Passes,28,30,1546,9,2016,28,9
Targeted Passes,28,31,499,8,2014,28,7
Targeted Passes,28,32,547,8,2014,28,6
Targeted Passes,28,33,547,8,2014,28,11
Targeted Passes,28,34,1739,8,2014,28,12
Targeted Passes,28,35,499,8,2014,28,21
Targeted Passes,28,36,499,8,2014,28,31
Targeted Passes,28,37,547,8,2014,28,19
Targeted Passes,28,38,547,8,2014,28,11
Targeted Passes,28,39,452,8,2015,28,23
Targeted Passes,28,40,547,8,2015,28,3
Targeted Passes,28,41,1739,8,2015,28,1
Targeted Passes,28,42,547,8,2015,28,4
Targeted Passes,28,43,547,8,2016,28,12
Targeted Passes,28,44,1739,8,2016,28,10
Targeted Passes,28,45,1816,8,2016,28,23
Targeted Passes,28,46,1546,8,2016,28,2
Targeted Passes,28,47,547,8,2016,28,15
Targeted Passes,28,48,1739,8,2016,28,15
Targeted Passes,28,49,3361,8,2016,28,9
Targeted Passes,28,50,547,7,2014,28,13
Targeted Passes,28,51,1739,7,2014,28,7
Targeted Passes,28,52,1739,7,2014,28,6
Targeted Passes,28,53,499,7,2014,28,12
Targeted Passes,28,54,452,7,2014,28,29
Targeted Passes,28,55,499,7,2014,28,2
Targeted Passes,28,56,499,7,2014,28,22
Targeted Passes,28,57,1739,7,2014,28,31
Targeted Passes,28,58,547,7,2015,28,31
Targeted Passes,28,59,452,7,2015,28,17
Targeted Passes,28,60,1739,7,2015,28,12
Targeted Passes,28,61,452,7,2015,28,19
Targeted Passes,28,62,547,7,2015,28,27
Targeted Passes,28,63,547,7,2015,28,11
Targeted Passes,28,64,452,7,2016,28,10
Targeted Passes,28,65,547,7,2016,28,19
Targeted Passes,28,66,1739,7,2016,28,13
Targeted Passes,28,67,547,7,2016,28,8
Targeted Passes,28,68,1739,7,2016,28,8
Targeted Passes,28,69,1739,7,2016,28,20
Targeted Passes,28,70,1546,7,2016,28,11
Targeted Passes,28,71,1739,7,2016,28,11
Targeted Passes,28,72,1546,7,2016,28,31
Targeted Passes,28,73,547,6,2014,28,7
Targeted Passes,28,74,452,6,2014,28,11
Targeted Passes,28,75,1573,6,2014,28,11
Targeted Passes,28,76,547,6,2014,28,12
Targeted Passes,28,77,1434,6,2014,28,12
Targeted Passes,28,78,499,6,2014,28,29
Targeted Passes,28,79,452,6,2014,28,31
Targeted Passes,28,80,1739,6,2014,28,31
Targeted Passes,28,81,547,6,2014,28,2
Targeted Passes,28,82,1739,6,2014,28,2
Targeted Passes,28,83,1434,6,2014,28,31
Targeted Passes,28,84,1739,6,2014,28,18
Targeted Passes,28,85,1739,6,2014,28,19
Targeted Passes,28,86,499,6,2014,28,12
Targeted Passes,28,87,1739,6,2014,28,12
Targeted Passes,28,88,499,6,2014,28,11
Targeted Passes,28,89,1434,6,2014,28,11
Targeted Passes,28,90,452,6,2015,28,3
Targeted Passes,28,91,547,6,2015,28,16
Targeted Passes,28,92,452,6,2015,28,12
Targeted Passes,28,93,547,6,2015,28,31
Targeted Passes,28,94,1434,6,2015,28,19
Targeted Passes,28,95,1739,6,2015,28,11
Targeted Passes,28,96,452,6,2015,28,22
Targeted Passes,28,97,452,6,2015,28,11
Targeted Passes,28,98,452,6,2016,28,19
Targeted Passes,28,99,1739,6,2016,28,19
Passes Dropped,28,0,452,2,2014,28,29
Passes Dropped,28,1,547,2,2014,28,22
Passes Dropped,28,2,1434,2,2015,28,11
Passes Dropped,28,3,452,2,2016,28,13
Passes Dropped,28,4,547,2,2016,28,2
Passes Dropped,28,5,1816,2,2016,28,9
Passes Dropped,28,6,499,1,2014,28,13
Passes Dropped,28,7,1739,1,2014,28,7
Passes Dropped,28,8,499,1,2014,28,12
Passes Dropped,28,9,547,1,2014,28,12
Passes Dropped,28,10,1739,1,2014,28,12
Passes Dropped,28,11,499,1,2014,28,31
Passes Dropped,28,12,1764,1,2014,28,31
Passes Dropped,28,13,499,1,2014,28,2
Passes Dropped,28,14,499,1,2014,28,22
Passes Dropped,28,15,452,1,2014,28,21
Passes Dropped,28,16,499,1,2014,28,21
Passes Dropped,28,17,1434,1,2014,28,21
Passes Dropped,28,18,2026,1,2014,28,21
Passes Dropped,28,19,452,1,2014,28,31
Passes Dropped,28,20,499,1,2014,28,31
Passes Dropped,28,21,1739,1,2014,28,19
Passes Dropped,28,22,1739,1,2014,28,12
Passes Dropped,28,23,1739,1,2015,28,31
Passes Dropped,28,24,452,1,2015,28,17
Passes Dropped,28,25,547,1,2015,28,14
Passes Dropped,28,26,1434,1,2015,28,14
Passes Dropped,28,27,1739,1,2015,28,14
Passes Dropped,28,28,547,1,2015,28,12
Passes Dropped,28,29,1686,1,2015,28,31
Passes Dropped,28,30,1434,1,2015,28,19
Passes Dropped,28,31,1739,1,2015,28,11
Passes Dropped,28,32,3437,1,2015,28,11
Passes Dropped,28,33,1434,1,2015,28,1
Passes Dropped,28,34,1442,1,2015,28,4
Passes Dropped,28,35,1434,1,2015,28,27
Passes Dropped,28,36,1573,1,2015,28,27
Passes Dropped,28,37,452,1,2015,28,11
Passes Dropped,28,38,547,1,2015,28,11
Passes Dropped,28,39,1434,1,2015,28,11
Passes Dropped,28,40,1686,1,2015,28,11
Passes Dropped,28,41,547,1,2016,28,12
Passes Dropped,28,42,1573,1,2016,28,12
Passes Dropped,28,43,1739,1,2016,28,10
Passes Dropped,28,44,1816,1,2016,28,19
Passes Dropped,28,45,452,1,2016,28,8
Passes Dropped,28,46,547,1,2016,28,31
Passes Dropped,28,47,4075,1,2016,28,31
Passes Dropped,28,48,547,1,2016,28,23
Passes Dropped,28,49,3361,1,2016,28,11
Passes Dropped,28,50,1442,1,2016,28,5
Passes Dropped,28,51,1573,1,2016,28,5
Passes Dropped,28,52,547,1,2016,28,15
Passes Dropped,28,53,547,1,2016,28,9
Passes Dropped,28,54,1546,1,2016,28,31
Passes Dropped,28,55,1573,1,2016,28,31
Passes Dropped,28,56,3361,1,2016,28,31
Interceptions,28,0,445,3,2014,28,18
Interceptions,28,1,1519,2,2014,28,30
Interceptions,28,2,1289,2,2015,28,31
Interceptions,28,3,1519,2,2015,28,31
Interceptions,28,4,1289,2,2016,28,19
Interceptions,28,5,1519,2,2016,28,12
Interceptions,28,6,1289,2,2016,28,11
Interceptions,28,7,1289,2,2016,28,11
Interceptions,28,8,1014,1,2014,28,13
Interceptions,28,9,1519,1,2014,28,13
Interceptions,28,10,1289,1,2014,28,7
Interceptions,28,11,99,1,2014,28,6
Interceptions,28,12,445,1,2014,28,6
Interceptions,28,13,385,1,2014,28,11
Interceptions,28,14,445,1,2014,28,30
Interceptions,28,15,1289,1,2014,28,30
Interceptions,28,16,1519,1,2014,28,12
