Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2015,180,Reg. Season Week 8,13,22,37,20,68100,Sunny,61,9,3245,1662,581,731,1771,1562,47,26,289,29,21,351,10,85,14,79,11,97,5,119
2015,181,Reg. Season Week 8,24,25,44,10,69700,Rain,52,7,28,1461,459,1550,238,1845,41,19,192,30,23,219,11,73,18,60,5,46,4,80
2015,182,Reg. Season Week 9,27,1,10,7,57500,Sunny,64,0,185,648,960,947,703,747,35,23,245,28,14,136,20,41,9,56,6,94,4,50
2015,183,Reg. Season Week 9,27,2,0,30,56900,Sunny,32,0,741,3242,170,422,742,3415,19,16,99,35,14,170,30,136,7,32,5,38,6,66
2015,184,Reg. Season Week 9,10,4,12,17,64400,Sunny,74,9,363,29,754,913,692,913,30,16,191,34,24,137,12,64,17,86,2,57,9,50
2015,185,Reg. Season Week 9,0,5,23,9,56700,Sunny,32,10,1006,792,1006,1069,699,1799,39,16,136,29,19,189,5,26,11,42,2,43,4,53
2015,186,Reg. Season Week 9,17,8,41,6,69600,Sunny,53,2,370,1441,1397,1134,533,1134,38,24,278,28,18,238,5,77,20,93,6,84,4,67
2015,187,Reg. Season Week 9,20,10,17,24,70000,Rain,48,7,1461,73,1550,1837,1550,761,33,20,303,30,17,206,24,73,22,94,5,72,6,76
2015,188,Reg. Season Week 9,22,12,27,3,68100,Sunny,37,3,1138,1488,165,477,779,292,36,25,246,21,13,203,13,55,24,136,6,150,3,97
2015,189,Reg. Season Week 9,13,13,19,22,66800,Rain,36,6,154,3245,1797,581,3444,569,34,21,185,34,21,199,15,64,17,89,6,95,9,121
2015,190,Reg. Season Week 9,0,15,28,25,61800,Sunny,63,1,1653,28,1601,1555,2589,238,14,9,62,32,25,238,10,31,22,37,3,25,6,67
2015,191,Reg. Season Week 9,10,16,6,11,54200,Sunny,56,4,94,200,3305,1637,1586,405,27,18,153,36,26,329,32,156,14,82,6,53,9,161
2015,192,Reg. Season Week 9,21,23,33,20,69100,Sunny,60,1,142,1662,3256,731,714,1850,31,18,199,31,21,227,14,96,25,92,6,88,6,77
2015,193,Reg. Season Week 9,20,27,17,18,69500,Sunny,39,7,53,1557,3286,1762,3446,811,30,15,172,39,26,364,10,119,13,40,4,50,8,140
2015,194,Reg. Season Week 9,16,28,20,19,70000,Sunny,68,1,104,112,1739,1740,547,1602,39,19,300,23,14,254,26,88,21,77,12,197,4,129
2015,195,Reg. Season Week 9,21,29,28,21,67700,Rain,43,9,164,1092,1788,632,1644,1752,40,27,285,31,23,300,16,46,12,78,9,154,8,150
2015,196,Reg. Season Week 10,6,3,38,19,70000,Sunny,43,9,1488,112,477,1740,571,1602,22,11,119,27,22,234,17,92,17,66,3,58,5,87
2015,197,Reg. Season Week 10,17,6,20,23,62500,Sunny,72,1,1441,142,1134,3256,1673,714,23,13,210,32,23,216,15,70,24,132,5,118,6,92
2015,198,Reg. Season Week 10,26,30,34,22,61800,Sunny,60,3,3242,3245,3282,581,3415,581,39,17,218,39,20,174,13,38,24,187,8,96,6,52
2015,199,Reg. Season Week 10,13,7,42,21,64200,Sunny,39,5,648,1092,648,1700,2628,1752,35,18,231,28,22,299,6,45,21,116,4,72,8,134
2015,200,Reg. Season Week 10,25,9,17,0,60300,Sunny,63,1,792,98,1069,1864,1799,1546,37,22,151,29,20,199,19,56,21,125,9,61,4,58
2015,201,Reg. Season Week 10,20,11,23,28,62900,Sunny,70,2,200,104,200,1739,36,547,42,23,308,26,18,199,4,30,33,102,6,155,5,75
2015,202,Reg. Season Week 10,15,12,20,16,62300,Sunny,37,4,1138,94,165,3305,255,599,45,26,243,26,20,177,17,112,22,93,6,62,6,52
2015,203,Reg. Season Week 10,13,13,3,8,65300,Sunny,52,7,154,370,1797,1397,3444,844,33,15,170,33,20,200,17,50,6,27,6,94,5,72
2015,204,Reg. Season Week 10,24,14,20,31,69700,Sunny,71,3,898,1344,1496,3308,1476,1811,32,27,160,33,18,131,16,93,15,81,7,52,5,37
2015,205,Reg. Season Week 10,27,15,31,10,68200,Rain,34,2,177,1461,1601,1461,377,1605,34,23,185,24,15,229,17,157,3,47,5,62,4,83
2015,206,Reg. Season Week 10,26,17,20,27,70000,Sunny,59,10,29,53,3267,3286,321,287,29,18,275,45,22,346,10,86,10,66,5,143,10,163
2015,207,Reg. Season Week 10,31,18,30,1,61300,Sunny,76,10,1557,185,1762,960,953,277,41,23,389,43,29,364,13,33,8,80,9,156,9,125
2015,208,Reg. Season Week 10,26,24,21,5,63000,Sunny,34,12,73,1006,1837,1006,1295,1639,28,19,188,42,27,270,32,93,6,57,5,65,5,85
2015,209,Reg. Season Week 10,10,26,31,25,66200,Rain,50,11,562,28,1449,459,1730,556,37,20,222,28,18,294,12,42,14,103,6,66,3,89
2015,210,Reg. Season Week 11,24,2,27,22,70000,Sunny,28,4,741,3245,170,581,170,569,45,27,332,38,14,135,23,88,7,88,3,83,7,79
2015,211,Reg. Season Week 11,3,30,45,6,60400,Sunny,31,2,2407,1441,422,1134,1819,1134,15,10,76,23,20,222,15,84,20,165,5,43,6,110
2015,212,Reg. Season Week 11,3,9,31,15,58400,Sunny,49,4,3213,177,1069,1601,915,377,14,8,79,20,10,100,10,45,10,56,3,47,4,55
2015,213,Reg. Season Week 11,15,10,21,5,65900,Sunny,57,4,1461,1006,1550,699,3467,1639,32,21,249,31,17,267,18,94,14,51,3,67,6,136
2015,214,Reg. Season Week 11,34,31,9,12,57500,Sunny,80,7,1344,1138,3308,1235,1216,1174,22,16,186,49,31,233,14,54,10,53,4,58,5,75
2015,215,Reg. Season Week 11,24,13,19,23,64400,Sunny,59,9,154,142,1797,3256,3444,3427,21,15,199,42,28,315,11,31,22,86,5,110,9,133
2015,216,Reg. Season Week 11,6,14,31,19,70000,Rain,54,12,898,112,2448,1740,2448,1716,38,21,194,32,22,369,10,32,21,70,3,42,8,175
2015,217,Reg. Season Week 11,35,16,21,3,69200,Sunny,50,4,94,1488,3305,477,1586,571,23,16,140,41,25,210,24,80,12,48,3,45,8,62
2015,218,Reg. Season Week 11,13,17,10,1,56200,Stormy,71,17,29,185,913,925,1830,1481,45,31,222,46,32,233,12,36,7,23,11,67,11,72
2015,219,Reg. Season Week 11,24,20,16,8,69300,Sunny,21,1,1662,1480,731,1109,1850,533,23,19,192,42,24,294,20,67,15,87,8,99,5,80
2015,220,Reg. Season Week 11,40,25,17,0,64800,Sunny,65,6,28,98,459,1864,712,842,30,25,298,22,17,184,23,102,14,71,6,94,2,64
2015,221,Reg. Season Week 11,21,26,17,24,69500,Sunny,42,2,562,73,1449,1837,3459,1295,30,17,251,34,23,252,10,44,29,162,6,86,7,101
2015,222,Reg. Season Week 11,18,27,15,4,69500,Rain,60,15,53,363,53,754,1104,150,30,18,256,40,18,225,6,36,24,64,5,77,4,70
2015,223,Reg. Season Week 11,33,29,34,18,68200,Sunny,52,6,164,1458,1788,1762,1644,953,35,23,283,39,24,242,24,120,13,50,9,129,5,97
2015,224,Reg. Season Week 12,20,0,23,6,67700,Sunny,62,10,98,1441,1864,1134,842,189,33,19,212,31,21,242,19,104,20,114,2,56,7,76
2015,225,Reg. Season Week 12,13,3,17,7,66100,Sunny,43,9,1488,648,477,947,571,2634,29,16,129,29,14,153,30,113,14,39,5,68,2,50
2015,226,Reg. Season Week 12,31,4,30,12,59100,Rain,45,3,363,1138,754,165,1022,1593,29,22,249,44,25,307,23,99,21,58,9,103,5,73
2015,227,Reg. Season Week 12,17,8,24,10,70000,Sunny,39,2,1480,1461,1109,1550,1770,1605,48,26,311,27,23,283,12,24,18,100,8,122,4,79
2015,228,Reg. Season Week 12,20,9,7,13,63700,Snow,35,18,792,154,1069,1797,1799,1089,24,17,130,22,11,96,14,33,14,66,5,55,7,49
2015,229,Reg. Season Week 12,20,11,24,17,60100,Rain,55,5,200,29,200,3267,405,1877,34,22,183,32,26,303,2,29,10,67,7,143,12,144
2015,230,Reg. Season Week 12,9,15,17,20,69100,Sunny,43,1,177,1662,1601,1674,115,1850,51,34,314,27,19,194,7,22,20,73,7,103,5,95
2015,231,Reg. Season Week 12,30,19,31,29,70000,Rain,40,11,112,164,1740,1788,1716,945,33,19,240,37,24,317,22,161,19,116,4,137,5,99
2015,232,Reg. Season Week 12,21,18,27,16,70000,Rain,43,6,1458,94,1762,1567,353,599,35,17,162,46,29,293,15,73,27,130,4,54,6,116
2015,233,Reg. Season Week 12,14,21,34,14,69600,Sunny,84,10,1092,898,632,1496,1752,1544,41,23,260,31,23,269,10,46,14,64,6,89,5,133
2015,234,Reg. Season Week 12,14,22,38,24,70000,Sunny,57,10,3245,73,581,1837,1276,1295,38,16,162,32,26,345,6,50,28,101,4,56,6,129
2015,235,Reg. Season Week 12,23,23,17,5,61800,Rain,36,15,142,1006,3256,1006,714,2627,24,14,106,36,20,231,29,98,4,38,5,59,5,63
2015,236,Reg. Season Week 12,13,25,16,2,70000,Sunny,28,5,28,741,459,3284,712,1375,34,21,249,36,24,194,14,62,8,51,5,57,3,43
2015,237,Reg. Season Week 12,26,26,10,30,53700,Sunny,56,10,562,3242,1449,422,192,3415,31,16,168,35,19,172,19,56,6,22,6,62,4,65
2015,238,Reg. Season Week 12,7,27,34,31,70000,Sunny,63,9,376,1344,3286,395,287,771,45,22,170,20,16,182,4,43,22,69,4,57,3,71
2015,239,Reg. Season Week 12,19,28,17,1,57700,Rain,50,18,104,185,1739,925,1739,277,34,27,301,32,17,232,31,89,6,14,6,80,6,142
2015,240,Reg. Season Week 13,14,3,28,2,70000,Rain,57,9,1488,741,477,170,571,3284,24,19,149,20,18,180,23,110,24,126,5,38,2,57
2015,241,Reg. Season Week 13,9,30,37,11,54200,Rain,55,6,3242,3199,3242,3278,3415,36,34,16,244,22,17,235,4,21,15,95,5,96,5,118
2015,242,Reg. Season Week 13,3,9,17,1,54200,Sunny,39,13,792,185,1069,925,750,277,41,21,196,36,19,214,12,50,22,45,6,50,4,79
2015,243,Reg. Season Week 13,17,10,10,4,70000,Snow,31,16,1461,363,1845,363,3467,1022,24,16,203,38,23,279,9,68,6,39,6,101,7,143
2015,244,Reg. Season Week 13,6,31,24,20,70000,Sunny,54,4,1344,1662,3308,1674,771,1331,24,12,146,30,23,199,9,55,28,101,7,79,8,72
2015,245,Reg. Season Week 13,10,12,17,8,57800,Sunny,44,10,1138,370,1235,1109,494,533,45,22,216,41,26,250,5,31,21,84,7,96,10,125
2015,246,Reg. Season Week 13,10,13,31,14,69300,Rain,76,8,154,898,1797,2448,1151,1544,51,31,394,29,18,217,12,26,15,50,7,156,5,95
2015,247,Reg. Season Week 13,28,19,20,6,70000,Snow,31,7,112,1441,1740,1134,1740,1134,12,10,248,49,30,250,20,76,18,99,1,80,6,53
2015,248,Reg. Season Week 13,28,17,37,0,62000,Rain,45,13,29,98,913,1864,1877,1546,34,26,329,26,18,218,16,74,26,167,8,163,8,125
2015,249,Reg. Season Week 13,34,21,31,5,63700,Rain,43,13,1092,1006,1700,699,1317,1639,29,16,326,30,19,308,19,79,17,104,4,126,6,163
2015,250,Reg. Season Week 13,14,22,29,28,70000,Sunny,40,8,3245,104,581,1739,1276,547,38,21,195,25,20,288,14,70,29,126,2,42,4,82
2015,251,Reg. Season Week 13,17,23,10,16,68800,Sunny,46,6,142,94,3256,1567,3427,1586,22,12,137,48,30,314,24,86,13,24,2,53,11,128
2015,252,Reg. Season Week 13,36,24,17,7,65100,Sunny,44,2,73,648,1837,648,1295,2628,31,23,212,26,15,168,23,159,6,54,9,72,3,62
2015,253,Reg. Season Week 13,32,26,29,18,67400,Sunny,54,1,562,1458,1449,1762,1730,353,36,23,369,33,18,208,16,41,24,72,8,151,5,63
2015,254,Reg. Season Week 13,10,27,23,25,70000,Sunny,69,5,53,28,53,459,2039,238,48,26,234,35,21,237,5,33,21,69,9,128,4,71
2015,255,Reg. Season Week 13,10,29,9,15,64000,Sunny,26,10,164,177,1788,1601,945,115,36,16,197,40,18,139,16,51,22,117,5,86,4,29
2015,256,Reg. Season Week 14,26,1,10,12,56800,Rain,72,11,185,1138,960,165,277,1593,30,14,104,59,29,198,16,114,13,66,5,65,6,73
2015,257,Reg. Season Week 14,20,2,13,26,70000,Rain,35,10,741,562,170,562,880,1730,21,15,163,46,27,360,19,78,6,60,3,44,6,115
2015,258,Reg. Season Week 14,17,5,20,13,62400,Snow,24,12,1006,154,1006,1797,1639,3444,53,27,235,47,25,224,8,54,15,76,12,87,10,76
2015,259,Reg. Season Week 14,17,6,13,25,69700,Sunny,39,7,1441,28,1134,1555,46,712,32,20,172,44,31,329,22,76,7,71,7,62,8,109
2015,260,Reg. Season Week 14,7,30,30,24,65200,Sunny,59,0,3242,73,422,1837,3415,1295,33,20,156,28,20,194,3,38,33,146,7,54,5,71
2015,261,Reg. Season Week 14,13,7,24,16,65700,Sunny,38,10,648,94,947,1567,284,1586,41,21,157,27,19,209,12,45,32,126,7,85,8,127
2015,262,Reg. Season Week 14,20,8,14,15,62000,Snow,14,18,370,177,1109,177,844,115,52,34,380,42,20,183,17,61,3,13,10,147,5,49
2015,263,Reg. Season Week 14,44,10,30,20,70000,Rain,53,13,1461,1662,1550,1662,411,1062,40,24,291,43,23,268,16,96,8,55,7,81,4,77
2015,264,Reg. Season Week 14,20,11,13,27,68900,Sunny,82,0,3199,376,1637,3286,405,287,21,15,164,19,10,141,23,50,7,63,4,54,8,93
2015,265,Reg. Season Week 14,17,14,30,18,69100,Sunny,30,2,898,1458,1496,1532,1517,953,48,34,421,31,20,279,7,16,6,62,9,135,5,101
2015,266,Reg. Season Week 14,24,19,10,21,70000,Sunny,40,3,112,1092,1740,1700,1740,1317,25,21,219,39,26,333,23,84,12,51,6,47,7,81
2015,267,Reg. Season Week 14,24,17,38,31,70000,Rain,42,12,29,1344,913,3308,1877,771,40,27,214,35,21,243,4,105,25,54,7,105,7,87
2015,268,Reg. Season Week 14,21,22,24,0,63400,Sunny,52,8,3245,98,2423,1864,569,883,38,19,179,24,18,140,10,50,31,176,6,65,5,63
2015,269,Reg. Season Week 14,13,23,6,9,59700,Rain,42,17,142,792,3256,1069,3427,1069,40,27,276,23,10,79,14,41,15,55,8,127,1,26
2015,270,Reg. Season Week 14,0,28,27,4,69100,Rain,67,15,104,363,971,754,452,150,23,9,102,29,23,233,16,20,16,69,2,49,5,77
2015,271,Reg. Season Week 14,7,29,19,3,69300,Rain,40,1,164,1488,686,477,242,571,34,22,119,31,18,166,2,30,25,112,6,45,4,56
2015,272,Reg. Season Week 15,10,30,34,2,65300,Sunny,27,2,3242,741,3242,170,1819,880,31,15,179,40,26,199,5,24,17,92,4,71,6,60
2015,273,Reg. Season Week 15,7,10,27,9,65600,Sunny,23,4,1461,3213,1550,1069,1550,614,43,25,257,17,12,116,14,33,16,99,5,67,5,50
2015,274,Reg. Season Week 15,10,31,25,11,57100,Sunny,28,3,1344,3199,1344,1637,1216,36,30,22,240,21,16,139,11,51,21,141,5,88,4,42
2015,275,Reg. Season Week 15,13,12,9,28,65800,Sunny,60,1,1138,104,165,1739,494,547,37,24,226,27,21,167,18,67,21,97,9,60,8,61
2015,276,Reg. Season Week 15,10,13,17,20,70000,Rain,45,8,154,1662,1797,1674,1089,1562,39,22,182,18,16,205,12,40,25,87,7,71,3,50
2015,277,Reg. Season Week 15,17,15,20,5,54400,Sunny,26,1,177,1006,1601,699,377,1183,44,24,314,34,17,246,12,35,17,64,8,93,6,121
2015,278,Reg. Season Week 15,0,16,28,14,70000,Sunny,70,1,94,898,1567,2448,1567,1496,28,15,144,27,19,275,17,63,16,32,5,46,5,101
2015,279,Reg. Season Week 15,28,19,31,3,70000,Sunny,48,3,112,1488,1740,477,1716,366,38,27,307,25,18,246,11,93,25,185,10,92,5,76
2015,280,Reg. Season Week 15,34,17,31,4,68000,Sunny,39,7,29,363,3267,754,1877,1022,45,34,417,35,22,250,6,12,12,44,14,166,8,124
2015,281,Reg. Season Week 15,24,18,35,21,69700,Sunny,50,5,1557,1092,1762,1700,353,1317,46,26,223,30,17,237,16,53,14,81,8,62,4,81
2015,282,Reg. Season Week 15,20,22,27,6,70000,Sunny,40,2,3245,1441,3245,1134,569,1673,49,25,263,32,20,167,8,66,25,118,6,84,4,53
2015,283,Reg. Season Week 15,17,23,28,8,68200,Snow,22,21,142,370,142,1109,714,533,47,28,288,21,16,206,6,46,22,51,6,86,5,83
2015,284,Reg. Season Week 15,19,24,27,25,70000,Rain,57,3,73,28,1837,459,1295,931,37,25,245,21,15,241,22,81,17,40,11,101,4,84
2015,285,Reg. Season Week 15,17,26,13,0,64800,Sunny,57,1,562,98,1449,1864,1730,842,35,20,207,28,12,141,16,73,22,116,6,99,3,57
2015,286,Reg. Season Week 15,27,27,20,1,62300,Sunny,38,0,53,1654,57,960,287,1481,28,19,167,33,21,199,19,63,18,36,4,69,4,47
2015,287,Reg. Season Week 15,37,29,7,7,63700,Sunny,46,2,164,648,686,947,242,1604,27,19,236,20,11,93,22,102,9,41,5,75,2,28
2015,288,Reg. Season Week 16,31,0,19,30,53700,Sunny,46,1,98,3242,3272,422,883,1819,23,16,182,41,22,246,21,77,10,83,3,50,5,84
2015,289,Reg. Season Week 16,17,1,54,11,54200,Rain,43,8,1654,3199,1654,1637,277,405,32,17,163,23,15,248,5,38,25,182,7,86,8,153
2015,290,Reg. Season Week 16,31,3,34,18,69500,Sunny,40,9,1488,1557,477,1762,429,353,32,21,307,38,29,269,15,53,26,81,3,81,7,87
2015,291,Reg. Season Week 16,37,6,7,26,70000,Sunny,52,2,1441,562,1134,1449,46,192,20,16,213,41,26,213,30,145,10,52,4,59,5,77
2015,292,Reg. Season Week 16,28,7,41,19,70000,Sunny,25,2,648,112,648,1740,284,1716,31,18,184,34,28,379,5,32,17,132,8,73,7,110
2015,293,Reg. Season Week 16,10,9,20,8,66000,Rain,49,5,792,370,1069,1109,1799,1770,39,22,251,22,15,151,8,34,15,45,8,124,3,50
2015,294,Reg. Season Week 16,17,10,31,23,70000,Sunny,68,4,1461,142,1550,3256,782,714,50,25,204,19,14,179,11,64,26,72,5,75,5,92
2015,295,Reg. Season Week 16,10,31,23,4,68000,Sunny,29,4,1344,363,395,754,395,1022,33,18,195,32,20,226,14,35,20,110,6,77,4,66
2015,296,Reg. Season Week 16,31,12,27,17,62400,Sunny,60,3,1138,29,165,913,255,1877,41,26,288,35,18,214,19,106,21,125,5,75,7,129
2015,297,Reg. Season Week 16,24,13,17,15,58900,Sunny,9,3,154,177,1797,177,3444,377,22,15,160,40,23,203,26,108,5,35,9,108,6,53
2015,298,Reg. Season Week 16,10,16,27,21,68900,Sunny,26,2,94,1092,94,1700,1586,1317,50,26,254,33,25,172,3,20,18,109,8,83,8,80
2015,299,Reg. Season Week 16,23,20,17,5,68000,Sunny,21,7,1662,1006,731,699,1331,1183,28,20,208,44,25,336,19,54,11,62,6,57,9,96
2015,300,Reg. Season Week 16,22,25,20,22,70000,Sunny,47,13,28,3245,459,581,1555,1832,37,29,361,28,15,215,20,44,14,62,6,77,3,58
2015,301,Reg. Season Week 16,30,24,34,2,70000,Sunny,49,4,73,741,1837,170,1295,880,32,15,257,43,27,268,21,69,21,127,5,120,6,67
2015,302,Reg. Season Week 16,7,27,20,28,70000,Sunny,31,8,53,104,53,1739,57,547,43,21,231,24,15,133,3,29,22,88,3,44,5,67
2015,303,Reg. Season Week 16,23,29,19,14,70000,Sunny,71,4,164,898,1788,2448,1644,1476,38,25,362,51,26,262,6,43,9,70,7,148,6,58
2015,304,Reg. Season Week 17,19,0,24,25,70000,Sunny,41,2,1536,28,1864,459,842,238,34,17,172,30,22,260,21,126,21,81,6,74,2,68
2015,305,Reg. Season Week 17,27,1,30,17,61100,Sunny,48,4,1654,29,960,913,277,913,30,22,173,33,23,322,14,47,12,46,5,55,4,71
2015,306,Reg. Season Week 17,10,3,23,16,70000,Sunny,44,2,1488,94,477,3305,366,3305,47,24,286,22,18,215,12,21,31,197,7,106,7,67
2015,307,Reg. Season Week 17,0,4,27,27,70000,Sunny,61,5,363,53,754,3286,2635,287,24,12,154,24,20,186,7,29,20,46,2,56,9,114
2015,308,Reg. Season Week 17,7,5,40,10,70000,Sunny,9,5,1887,1461,1017,1550,138,782,4,3,35,27,17,181,8,37,9,111,1,31,5,105
2015,309,Reg. Season Week 17,23,6,20,30,53700,Rain,44,17,1441,3242,1134,3282,189,3415,37,23,239,40,25,290,20,132,11,16,6,91,7,106
2015,310,Reg. Season Week 17,38,8,31,20,70000,Sunny,37,2,370,1662,1109,731,1770,1562,23,16,252,50,35,465,19,54,13,49,3,73,9,125
2015,311,Reg. Season Week 17,20,12,27,31,65900,Sunny,70,0,1138,1344,165,3308,255,2538,50,24,254,14,9,113,17,91,22,58,7,86,3,52
2015,312,Reg. Season Week 17,18,15,13,9,55800,Sunny,20,1,177,792,1601,1829,115,1799,33,21,225,32,19,160,13,40,8,67,6,85,9,72
2015,313,Reg. Season Week 17,28,19,35,14,70000,Sunny,86,1,112,898,1740,2448,1602,1517,36,26,336,33,27,298,13,53,9,100,10,167,6,80
2015,314,Reg. Season Week 17,23,18,20,29,70000,Sunny,30,1,1557,164,1762,1788,811,945,36,24,227,37,27,294,15,58,20,85,11,152,7,123
2015,315,Reg. Season Week 17,16,21,17,7,63700,Rain,39,10,1092,648,632,1604,1752,245,34,26,340,17,10,162,16,50,17,85,7,122,2,110
2015,316,Reg. Season Week 17,37,22,18,2,70000,Sunny,35,2,3245,741,581,170,1771,3411,35,24,370,35,23,223,17,118,12,38,8,159,7,86
2015,317,Reg. Season Week 17,14,23,20,13,68300,Snow,26,14,142,154,3256,2424,1248,1473,26,23,243,35,22,215,13,50,11,56,5,74,4,65
2015,318,Reg. Season Week 17,14,24,19,26,70000,Sunny,37,8,73,562,1837,1449,1295,1730,28,16,98,30,21,194,21,97,23,98,5,48,4,51
2015,319,Reg. Season Week 17,13,28,36,11,63000,Sunny,26,2,3211,200,971,1637,1686,36,22,11,159,31,27,282,11,60,17,101,3,65,10,91
2015,320,Wild Card Round,21,6,26,28,70000,Rain,52,3,1441,104,1134,1739,189,1739,23,14,146,24,20,182,15,71,21,75,9,133,5,54
2015,321,Wild Card Round,13,14,17,20,70000,Sunny,67,7,898,1662,1496,1662,1517,1850,43,31,303,45,25,302,14,40,6,60,8,79,11,136
2015,322,Wild Card Round,27,26,3,27,70000,Sunny,68,7,562,53,1449,57,1730,287,23,17,132,32,14,113,22,146,13,45,4,40,3,34
2015,323,Wild Card Round,34,29,37,18,70000,Sunny,23,4,164,1557,1788,1532,1644,353,37,23,279,42,28,380,27,126,3,57,10,133,12,177
2015,324,Divisional Round,20,18,33,25,70000,Sunny,42,1,1557,28,1762,459,811,931,44,21,301,21,16,264,17,52,21,123,4,106,2,73
2015,325,Divisional Round,21,20,20,2,70000,Sunny,56,1,1662,741,1662,170,1562,742,25,18,177,43,25,224,6,52,14,80,7,78,8,65
2015,326,Divisional Round,14,26,17,10,70000,Sunny,5,11,562,1461,2420,1550,629,411,34,22,179,43,26,254,9,69,20,81,6,42,7,101
2015,327,Divisional Round,10,28,41,19,70000,Sunny,50,5,104,112,971,1740,1739,1716,23,10,63,37,32,366,10,48,11,43,1,18,6,103
2015,328,Conference Round,38,20,30,19,70000,Rain,37,6,1662,112,731,1740,1562,1602,23,21,204,38,26,339,26,123,16,96,5,56,6,100
2015,329,Conference Round,23,25,38,10,70000,Snow,26,4,28,1461,1555,1550,712,3467,50,33,368,29,18,205,7,41,17,60,11,148,3,60
2015,330,Front Office Bowl,17,10,21,20,64900,Sunny,44,4,1461,1662,1550,1662,1550,1850,49,29,271,25,16,191,10,60,7,57,6,82,5,85
2014,0,Ex. Season Week 1,20,3,23,18,41500,Sunny,70,13,2396,1458,1616,1532,2031,811,31,12,95,24,14,138,16,55,10,32,4,43,2,39
2014,1,Ex. Season Week 2,12,3,17,4,55500,Rain,54,5,1488,34,477,2446,657,1022,13,12,122,9,5,72,13,35,9,42,3,32,2,55
2014,2,Ex. Season Week 2,16,6,13,13,56400,Rain,79,15,1751,2361,342,1937,189,1473,18,13,152,15,8,156,8,31,21,70,4,123,1,49
2014,3,Ex. Season Week 2,12,30,9,9,55300,Sunny,54,9,1889,1892,1940,1952,416,2616,38,16,125,26,12,114,20,28,17,66,3,50,7,48
2014,4,Ex. Season Week 2,13,7,19,23,56700,Sunny,64,6,246,140,1449,1220,1135,412,34,22,234,27,14,168,4,94,10,109,6,61,6,83
2014,5,Ex. Season Week 2,28,10,3,28,56400,Rain,76,5,559,1903,422,971,46,547,13,11,108,24,16,129,12,20,14,40,3,47,5,44
2014,6,Ex. Season Week 2,20,31,27,0,54400,Rain,106,9,320,98,754,831,1216,2589,17,10,141,24,11,142,6,17,15,74,4,74,3,65
2014,7,Ex. Season Week 2,7,11,34,19,55600,Sunny,79,1,200,112,1612,181,1637,1602,40,20,202,13,11,121,13,43,27,115,2,73,3,50
2014,8,Ex. Season Week 2,20,14,19,1,52200,Sunny,78,0,53,185,1845,2411,51,493,17,10,63,31,19,186,10,51,13,42,3,46,4,104
2014,9,Ex. Season Week 2,10,16,16,29,57600,Sunny,56,4,1226,123,309,686,611,354,28,17,124,14,10,86,12,58,23,61,5,42,4,28
2014,10,Ex. Season Week 2,0,17,15,26,56300,Stormy,77,20,29,69,615,998,1288,1730,13,9,65,20,12,80,8,38,32,134,4,39,5,71
2014,11,Ex. Season Week 2,13,20,21,15,58500,Sunny,66,1,1662,168,1674,1808,731,72,17,9,95,22,11,127,15,18,19,110,3,43,3,43
2014,12,Ex. Season Week 2,17,21,13,5,58000,Sunny,71,7,1092,4,718,1006,1420,231,14,6,67,30,16,162,23,70,5,41,4,29,2,50
2014,13,Ex. Season Week 2,10,22,29,18,55800,Sunny,69,3,1856,1557,2447,1465,16,353,34,22,191,10,9,117,5,28,9,47,6,37,5,46
2014,14,Ex. Season Week 2,24,25,23,2,55400,Sunny,81,2,370,2377,573,2377,556,2625,27,14,121,28,15,104,6,20,7,38,4,78,7,45
2014,15,Ex. Season Week 2,10,24,17,8,53300,Sunny,83,12,25,1480,976,2413,236,115,26,9,91,20,14,109,16,154,21,94,4,60,5,52
2014,16,Ex. Season Week 2,30,27,10,12,56000,Sunny,90,3,1461,1886,442,1938,287,1280,11,8,57,24,13,99,25,85,12,64,2,26,4,56
2014,17,Ex. Season Week 3,23,0,16,15,55800,Sunny,74,9,1536,1653,831,1808,842,1174,25,15,112,32,15,248,20,72,18,122,4,35,8,109
2014,18,Ex. Season Week 3,21,1,11,31,56900,Sunny,82,0,185,1859,2411,1797,2567,605,21,13,157,28,11,121,15,53,7,29,3,55,6,63
2014,19,Ex. Season Week 3,3,2,17,7,55100,Sunny,79,3,1896,648,1945,1829,2628,747,31,21,216,16,10,166,11,30,5,57,7,57,4,92
2014,20,Ex. Season Week 3,18,3,17,22,58000,Sunny,69,10,2396,1856,477,1933,366,111,16,12,143,21,12,106,7,63,3,48,3,79,1,56
2014,21,Ex. Season Week 3,7,30,6,29,54500,Sunny,70,7,1323,9,1940,686,2600,354,8,6,58,20,16,118,15,30,14,48,1,33,6,61
