Category,Team/All_Teams,Place,Record,Year,Team
Passing Yards Allowed,26,7,2445,2020,26
Rushing Yards,26,0,1348,2020,26
Rushing Yards,26,1,1128,2019,26
Rushing Yards,26,2,1006,2016,26
Rushing Yards,26,3,980,2014,26
Rushing Yards,26,4,936,2017,26
Rushing Yards,26,5,893,2021,26
Rushing Yards,26,6,880,2015,26
Rushing Yards,26,7,858,2018,26
Rushing Yards Allowed,26,0,1051,2017,26
Rushing Yards Allowed,26,1,1093,2016,26
Rushing Yards Allowed,26,2,1151,2014,26
Rushing Yards Allowed,26,3,1215,2015,26
Rushing Yards Allowed,26,4,1313,2018,26
Rushing Yards Allowed,26,5,1383,2019,26
Rushing Yards Allowed,26,6,1438,2021,26
Rushing Yards Allowed,26,7,1535,2020,26
Total Yards,26,0,3720,2014,26
Total Yards,26,1,3352,2020,26
Total Yards,26,2,3338,2017,26
Total Yards,26,3,3275,2016,26
Total Yards,26,4,3226,2019,26
Total Yards,26,5,3201,2015,26
Total Yards,26,6,3085,2018,26
Total Yards,26,7,3038,2021,26
Total Yards Allowed,26,0,3308,2017,26
Total Yards Allowed,26,1,3401,2016,26
Total Yards Allowed,26,2,3425,2014,26
Total Yards Allowed,26,3,3448,2019,26
Total Yards Allowed,26,4,3505,2015,26
Total Yards Allowed,26,5,3577,2018,26
Total Yards Allowed,26,6,3692,2021,26
Total Yards Allowed,26,7,3980,2020,26
Pass Attempts,26,0,395,2017,26
Pass Attempts,26,1,383,2018,26
Pass Attempts,26,2,365,2016,26
Pass Attempts,26,3,358,2015,26
Pass Attempts,26,4,353,2014,26
Pass Attempts,26,5,353,2021,26
Pass Attempts,26,6,340,2020,26
Pass Attempts,26,7,326,2019,26
Rush Attempts,26,0,283,2019,26
Rush Attempts,26,1,268,2016,26
Rush Attempts,26,2,263,2014,26
Rush Attempts,26,3,258,2015,26
Rush Attempts,26,4,254,2017,26
Rush Attempts,26,5,250,2021,26
Rush Attempts,26,6,249,2020,26
Rush Attempts,26,7,235,2018,26
Points Scored,27,0,275,2014,27
Points Scored,27,1,268,2016,27
Points Scored,27,2,235,2021,27
Points Scored,27,3,213,2019,27
Points Scored,27,4,208,2017,27
Points Scored,27,5,200,2015,27
Points Scored,27,6,198,2020,27
Points Scored,27,7,196,2018,27
Points Allowed,27,0,153,2021,27
Points Allowed,27,1,161,2018,27
Points Allowed,27,2,171,2014,27
Points Allowed,27,3,171,2016,27
Points Allowed,27,4,172,2015,27
Points Allowed,27,5,195,2019,27
Points Allowed,27,6,235,2020,27
Points Allowed,27,7,237,2017,27
Passing Yards,27,0,2523,2016,27
Passing Yards,27,1,2435,2019,27
Passing Yards,27,2,2418,2018,27
Passing Yards,27,3,2399,2021,27
Passing Yards,27,4,2255,2020,27
Passing Yards,27,5,2168,2017,27
Passing Yards,27,6,2064,2015,27
Passing Yards,27,7,1957,2014,27
Passing Yards Allowed,27,0,1957,2021,27
Passing Yards Allowed,27,1,2035,2019,27
Passing Yards Allowed,27,2,2120,2018,27
Passing Yards Allowed,27,3,2141,2017,27
Passing Yards Allowed,27,4,2195,2020,27
Passing Yards Allowed,27,5,2197,2015,27
Passing Yards Allowed,27,6,2344,2014,27
Passing Yards Allowed,27,7,2422,2016,27
Rushing Yards,27,0,1603,2014,27
Rushing Yards,27,1,1385,2016,27
Rushing Yards,27,2,1319,2015,27
Rushing Yards,27,3,1278,2019,27
Rushing Yards,27,4,982,2020,27
Rushing Yards,27,5,960,2021,27
Rushing Yards,27,6,800,2017,27
Rushing Yards,27,7,760,2018,27
Rushing Yards Allowed,27,0,784,2014,27
Rushing Yards Allowed,27,1,933,2019,27
Rushing Yards Allowed,27,2,946,2015,27
Rushing Yards Allowed,27,3,971,2021,27
Rushing Yards Allowed,27,4,1025,2016,27
Rushing Yards Allowed,27,5,1047,2018,27
Rushing Yards Allowed,27,6,1154,2017,27
Rushing Yards Allowed,27,7,1347,2020,27
Total Yards,27,0,3909,2016,27
Total Yards,27,1,3713,2019,27
Total Yards,27,2,3561,2014,27
Total Yards,27,3,3383,2015,27
Total Yards,27,4,3359,2021,27
Total Yards,27,5,3237,2020,27
Total Yards,27,6,3178,2018,27
Total Yards,27,7,2968,2017,27
Total Yards Allowed,27,0,2928,2021,27
Total Yards Allowed,27,1,2968,2019,27
Total Yards Allowed,27,2,3128,2014,27
Total Yards Allowed,27,3,3143,2015,27
Total Yards Allowed,27,4,3168,2018,27
Total Yards Allowed,27,5,3295,2017,27
Total Yards Allowed,27,6,3447,2016,27
Total Yards Allowed,27,7,3542,2020,27
Pass Attempts,27,0,357,2018,27
Pass Attempts,27,1,353,2019,27
Pass Attempts,27,2,338,2017,27
Pass Attempts,27,3,335,2015,27
Pass Attempts,27,4,329,2021,27
Pass Attempts,27,5,323,2020,27
Pass Attempts,27,6,321,2016,27
Pass Attempts,27,7,281,2014,27
Rush Attempts,27,0,346,2014,27
Rush Attempts,27,1,306,2015,27
Rush Attempts,27,2,303,2021,27
Rush Attempts,27,3,302,2019,27
Rush Attempts,27,4,296,2016,27
Rush Attempts,27,5,263,2020,27
Rush Attempts,27,6,260,2018,27
Rush Attempts,27,7,241,2017,27
Points Scored,28,0,236,2018,28
Points Scored,28,1,227,2017,28
Points Scored,28,2,218,2014,28
Points Scored,28,3,213,2016,28
Points Scored,28,4,203,2015,28
Points Scored,28,5,203,2021,28
Points Scored,28,6,184,2020,28
Points Scored,28,7,183,2019,28
Points Allowed,28,0,141,2021,28
Points Allowed,28,1,180,2015,28
Points Allowed,28,2,190,2019,28
Points Allowed,28,3,200,2020,28
Points Allowed,28,4,201,2016,28
Points Allowed,28,5,204,2018,28
Points Allowed,28,6,212,2014,28
Points Allowed,28,7,214,2017,28
Passing Yards,28,0,2498,2017,28
Passing Yards,28,1,2354,2018,28
Passing Yards,28,2,2345,2016,28
Passing Yards,28,3,2310,2014,28
Passing Yards,28,4,2210,2015,28
Passing Yards,28,5,1913,2019,28
Passing Yards,28,6,1845,2021,28
Passing Yards,28,7,1767,2020,28
Passing Yards Allowed,28,0,2323,2019,28
Passing Yards Allowed,28,1,2340,2021,28
Passing Yards Allowed,28,2,2363,2015,28
Passing Yards Allowed,28,3,2368,2017,28
Passing Yards Allowed,28,4,2374,2016,28
Passing Yards Allowed,28,5,2434,2018,28
Passing Yards Allowed,28,6,2647,2020,28
Passing Yards Allowed,28,7,2759,2014,28
Rushing Yards,28,0,1483,2021,28
Rushing Yards,28,1,1422,2020,28
Rushing Yards,28,2,1295,2019,28
Rushing Yards,28,3,1206,2014,28
Rushing Yards,28,4,1197,2015,28
Rushing Yards,28,5,1171,2016,28
Rushing Yards,28,6,1088,2018,28
Rushing Yards,28,7,870,2017,28
Rushing Yards Allowed,28,0,761,2014,28
Rushing Yards Allowed,28,1,776,2021,28
Rushing Yards Allowed,28,2,925,2016,28
Rushing Yards Allowed,28,3,953,2015,28
Rushing Yards Allowed,28,4,975,2020,28
Rushing Yards Allowed,28,5,1021,2019,28
Rushing Yards Allowed,28,6,1074,2017,28
Rushing Yards Allowed,28,7,1110,2018,28
Total Yards,28,0,3517,2014,28
Total Yards,28,1,3517,2016,28
Total Yards,28,2,3443,2018,28
Total Yards,28,3,3407,2015,28
Total Yards,28,4,3369,2017,28
Total Yards,28,5,3328,2021,28
Total Yards,28,6,3208,2019,28
Total Yards,28,7,3190,2020,28
Total Yards Allowed,28,0,3116,2021,28
Total Yards Allowed,28,1,3299,2016,28
Total Yards Allowed,28,2,3316,2015,28
Total Yards Allowed,28,3,3345,2019,28
Total Yards Allowed,28,4,3443,2017,28
Total Yards Allowed,28,5,3520,2014,28
Total Yards Allowed,28,6,3545,2018,28
Total Yards Allowed,28,7,3622,2020,28
Pass Attempts,28,0,342,2017,28
Pass Attempts,28,1,340,2018,28
Pass Attempts,28,2,333,2016,28
Pass Attempts,28,3,326,2014,28
Pass Attempts,28,4,313,2020,28
Pass Attempts,28,5,310,2021,28
Pass Attempts,28,6,296,2019,28
Pass Attempts,28,7,286,2015,28
Rush Attempts,28,0,339,2021,28
Rush Attempts,28,1,338,2015,28
Rush Attempts,28,2,329,2020,28
Rush Attempts,28,3,299,2019,28
Rush Attempts,28,4,294,2014,28
Rush Attempts,28,5,288,2018,28
Rush Attempts,28,6,281,2016,28
Rush Attempts,28,7,270,2017,28
Points Scored,29,0,280,2014,29
Points Scored,29,1,264,2020,29
Points Scored,29,2,239,2017,29
Points Scored,29,3,220,2015,29
Points Scored,29,4,216,2021,29
Points Scored,29,5,211,2018,29
Points Scored,29,6,191,2019,29
Points Scored,29,7,161,2016,29
Points Allowed,29,0,175,2015,29
Points Allowed,29,1,176,2014,29
Points Allowed,29,2,179,2016,29
Points Allowed,29,3,199,2017,29
Points Allowed,29,4,210,2018,29
Points Allowed,29,5,211,2020,29
Points Allowed,29,6,266,2021,29
Points Allowed,29,7,271,2019,29
Passing Yards,29,0,2934,2014,29
Passing Yards,29,1,2786,2019,29
Passing Yards,29,2,2555,2020,29
Passing Yards,29,3,2453,2021,29
Passing Yards,29,4,2450,2015,29
Passing Yards,29,5,2354,2017,29
Passing Yards,29,6,2243,2018,29
Passing Yards,29,7,2200,2016,29
Passing Yards Allowed,29,0,2057,2015,29
Passing Yards Allowed,29,1,2175,2016,29
Passing Yards Allowed,29,2,2298,2017,29
Passing Yards Allowed,29,3,2361,2019,29
Passing Yards Allowed,29,4,2400,2014,29
Passing Yards Allowed,29,5,2405,2018,29
Passing Yards Allowed,29,6,2748,2021,29
Passing Yards Allowed,29,7,2880,2020,29
Rushing Yards,29,0,1254,2020,29
Rushing Yards,29,1,1231,2021,29
Rushing Yards,29,2,1103,2015,29
Rushing Yards,29,3,1078,2017,29
Rushing Yards,29,4,1012,2018,29
Rushing Yards,29,5,837,2014,29
Rushing Yards,29,6,823,2016,29
Rushing Yards,29,7,483,2019,29
Rushing Yards Allowed,29,0,875,2020,29
Rushing Yards Allowed,29,1,906,2018,29
Rushing Yards Allowed,29,2,918,2016,29
Rushing Yards Allowed,29,3,1013,2017,29
Rushing Yards Allowed,29,4,1106,2019,29
Rushing Yards Allowed,29,5,1111,2021,29
Rushing Yards Allowed,29,6,1165,2014,29
Rushing Yards Allowed,29,7,1166,2015,29
Total Yards,29,0,3810,2020,29
Total Yards,29,1,3771,2014,29
Total Yards,29,2,3685,2021,29
Total Yards,29,3,3553,2015,29
Total Yards,29,4,3432,2017,29
Total Yards,29,5,3269,2019,29
Total Yards,29,6,3256,2018,29
Total Yards,29,7,3023,2016,29
Total Yards Allowed,29,0,3093,2016,29
Total Yards Allowed,29,1,3224,2015,29
Total Yards Allowed,29,2,3311,2018,29
Total Yards Allowed,29,3,3312,2017,29
Total Yards Allowed,29,4,3468,2019,29
Total Yards Allowed,29,5,3565,2014,29
Total Yards Allowed,29,6,3755,2020,29
Total Yards Allowed,29,7,3860,2021,29
Pass Attempts,29,0,410,2019,29
Pass Attempts,29,1,360,2018,29
Pass Attempts,29,2,357,2021,29
Pass Attempts,29,3,353,2016,29
Pass Attempts,29,4,352,2014,29
Pass Attempts,29,5,336,2017,29
Pass Attempts,29,6,332,2020,29
Pass Attempts,29,7,328,2015,29
Rush Attempts,29,0,301,2015,29
Rush Attempts,29,1,286,2020,29
Rush Attempts,29,2,276,2021,29
Rush Attempts,29,3,273,2017,29
Rush Attempts,29,4,256,2016,29
Rush Attempts,29,5,255,2014,29
Rush Attempts,29,6,251,2018,29
Rush Attempts,29,7,185,2019,29
Points Scored,30,0,255,2021,30
Points Scored,30,1,243,2016,30
Points Scored,30,2,232,2020,30
Points Scored,30,3,180,2018,30
Points Scored,30,4,178,2019,30
Points Scored,30,5,165,2017,30
Points Scored,30,6,114,2014,30
Points Scored,30,7,94,2015,30
Points Allowed,30,0,192,2020,30
Points Allowed,30,1,230,2021,30
Points Allowed,30,2,238,2016,30
Points Allowed,30,3,242,2017,30
Points Allowed,30,4,245,2014,30
Points Allowed,30,5,258,2018,30
Points Allowed,30,6,273,2019,30
Points Allowed,30,7,303,2015,30
Passing Yards,30,0,2675,2021,30
Passing Yards,30,1,2618,2020,30
Passing Yards,30,2,2483,2018,30
Passing Yards,30,3,2437,2016,30
Passing Yards,30,4,2372,2019,30
Passing Yards,30,5,2303,2017,30
Passing Yards,30,6,1898,2015,30
Passing Yards,30,7,1817,2014,30
Passing Yards Allowed,30,0,2018,2017,30
Passing Yards Allowed,30,1,2156,2015,30
Passing Yards Allowed,30,2,2190,2018,30
Passing Yards Allowed,30,3,2248,2014,30
Passing Yards Allowed,30,4,2341,2021,30
Passing Yards Allowed,30,5,2347,2019,30
Passing Yards Allowed,30,6,2424,2020,30
Passing Yards Allowed,30,7,2440,2016,30
Rushing Yards,30,0,1099,2021,30
Rushing Yards,30,1,1017,2016,30
Rushing Yards,30,2,1014,2020,30
Rushing Yards,30,3,847,2014,30
Rushing Yards,30,4,818,2017,30
Rushing Yards,30,5,803,2018,30
Rushing Yards,30,6,798,2019,30
Rushing Yards,30,7,561,2015,30
Rushing Yards Allowed,30,0,996,2020,30
Rushing Yards Allowed,30,1,1060,2017,30
Rushing Yards Allowed,30,2,1120,2016,30
Rushing Yards Allowed,30,3,1257,2018,30
Rushing Yards Allowed,30,4,1288,2021,30
Rushing Yards Allowed,30,5,1358,2014,30
Rushing Yards Allowed,30,6,1536,2019,30
Rushing Yards Allowed,30,7,1637,2015,30
Total Yards,30,0,3774,2021,30
Total Yards,30,1,3633,2020,30
Total Yards,30,2,3455,2016,30
Total Yards,30,3,3286,2018,30
Total Yards,30,4,3171,2019,30
Total Yards,30,5,3121,2017,30
Total Yards,30,6,2665,2014,30
Total Yards,30,7,2460,2015,30
Total Yards Allowed,30,0,3079,2017,30
Total Yards Allowed,30,1,3421,2020,30
Total Yards Allowed,30,2,3447,2018,30
Total Yards Allowed,30,3,3560,2016,30
Total Yards Allowed,30,4,3607,2014,30
Total Yards Allowed,30,5,3630,2021,30
Total Yards Allowed,30,6,3793,2015,30
Total Yards Allowed,30,7,3883,2019,30
Pass Attempts,30,0,409,2017,30
Pass Attempts,30,1,394,2018,30
Pass Attempts,30,2,386,2014,30
Pass Attempts,30,3,373,2015,30
Pass Attempts,30,4,373,2020,30
Pass Attempts,30,5,364,2016,30
Pass Attempts,30,6,350,2021,30
Pass Attempts,30,7,348,2019,30
Rush Attempts,30,0,262,2020,30
Rush Attempts,30,1,259,2021,30
Rush Attempts,30,2,250,2016,30
Rush Attempts,30,3,216,2014,30
Rush Attempts,30,4,213,2017,30
Rush Attempts,30,5,212,2019,30
Rush Attempts,30,6,210,2018,30
Rush Attempts,30,7,181,2015,30
Points Scored,31,0,282,2019,31
Points Scored,31,1,251,2017,31
Points Scored,31,2,237,2018,31
Points Scored,31,3,223,2021,31
Points Scored,31,4,211,2015,31
Points Scored,31,5,205,2014,31
Points Scored,31,6,201,2016,31
Points Scored,31,7,200,2020,31
Points Allowed,31,0,180,2021,31
Points Allowed,31,1,199,2018,31
Points Allowed,31,2,208,2019,31
Points Allowed,31,3,210,2015,31
Points Allowed,31,4,212,2017,31
Points Allowed,31,5,223,2014,31
Points Allowed,31,6,230,2016,31
Points Allowed,31,7,254,2020,31
Passing Yards,31,0,2568,2019,31
Passing Yards,31,1,2515,2018,31
Passing Yards,31,2,2498,2014,31
Passing Yards,31,3,2418,2017,31
Passing Yards,31,4,2357,2016,31
Passing Yards,31,5,2333,2021,31
Passing Yards,31,6,2243,2020,31
Passing Yards,31,7,2026,2015,31
Passing Yards Allowed,31,0,2229,2015,31
Passing Yards Allowed,31,1,2269,2017,31
Passing Yards Allowed,31,2,2291,2016,31
Passing Yards Allowed,31,3,2333,2020,31
Passing Yards Allowed,31,4,2371,2018,31
Passing Yards Allowed,31,5,2375,2019,31
Passing Yards Allowed,31,6,2530,2014,31
Passing Yards Allowed,31,7,2653,2021,31
Rushing Yards,31,0,1470,2017,31
Rushing Yards,31,1,1350,2018,31
Rushing Yards,31,2,1286,2016,31
Rushing Yards,31,3,1255,2019,31
Rushing Yards,31,4,1131,2021,31
Rushing Yards,31,5,1115,2015,31
Rushing Yards,31,6,1115,2020,31
Rushing Yards,31,7,993,2014,31
Rushing Yards Allowed,31,0,1094,2016,31
Rushing Yards Allowed,31,1,1116,2017,31
Rushing Yards Allowed,31,2,1116,2018,31
Rushing Yards Allowed,31,3,1220,2021,31
Rushing Yards Allowed,31,4,1230,2019,31
Rushing Yards Allowed,31,5,1238,2020,31
Rushing Yards Allowed,31,6,1364,2014,31
Rushing Yards Allowed,31,7,1399,2015,31
Total Yards,31,0,3888,2017,31
Total Yards,31,1,3865,2018,31
Total Yards,31,2,3823,2019,31
Total Yards,31,3,3644,2016,31
Total Yards,31,4,3491,2014,31
Total Yards,31,5,3465,2021,31
Total Yards,31,6,3359,2020,31
Total Yards,31,7,3141,2015,31
Total Yards Allowed,31,0,3385,2016,31
Total Yards Allowed,31,1,3385,2017,31
Total Yards Allowed,31,2,3487,2018,31
Total Yards Allowed,31,3,3571,2020,31
Total Yards Allowed,31,4,3605,2019,31
Total Yards Allowed,31,5,3628,2015,31
Total Yards Allowed,31,6,3873,2021,31
Total Yards Allowed,31,7,3894,2014,31
Pass Attempts,31,0,373,2014,31
Pass Attempts,31,1,358,2016,31
Pass Attempts,31,2,348,2018,31
Pass Attempts,31,3,345,2020,31
Pass Attempts,31,4,331,2021,31
Pass Attempts,31,5,318,2019,31
Pass Attempts,31,6,316,2017,31
Pass Attempts,31,7,309,2015,31
Rush Attempts,31,0,310,2017,31
Rush Attempts,31,1,305,2018,31
Rush Attempts,31,2,298,2016,31
Rush Attempts,31,3,290,2015,31
Rush Attempts,31,4,288,2019,31
Rush Attempts,31,5,268,2021,31
Rush Attempts,31,6,266,2020,31
Rush Attempts,31,7,244,2014,31
Points Scored,99,0,316,2016,19
Points Scored,99,1,314,2020,13
Points Scored,99,2,309,2019,19
Points Scored,99,3,308,2014,19
Points Scored,99,4,308,2019,10
Points Scored,99,5,301,2020,20
Points Scored,99,6,297,2020,10
Points Scored,99,7,296,2015,19
Points Scored,99,8,296,2017,18
Points Scored,99,9,295,2018,3
Points Scored,99,10,293,2017,19
Points Scored,99,11,293,2021,10
Points Scored,99,12,292,2016,18
Points Scored,99,13,291,2017,20
Points Scored,99,14,283,2015,18
Points Scored,99,15,283,2017,10
Points Scored,99,16,282,2019,31
Points Scored,99,17,280,2014,29
Points Scored,99,18,280,2017,3
Points Scored,99,19,280,2021,21
Points Scored,99,20,277,2014,22
Points Scored,99,21,276,2017,2
Points Scored,99,22,276,2020,12
Points Scored,99,23,276,2021,14
Points Scored,99,24,275,2014,27
Points Scored,99,25,275,2016,20
Points Scored,99,26,270,2017,21
Points Scored,99,27,270,2021,4
Points Scored,99,28,269,2018,18
Points Scored,99,29,268,2016,27
Points Scored,99,30,266,2016,3
Points Scored,99,31,266,2018,4
Points Scored,99,32,266,2021,18
Points Scored,99,33,265,2019,17
Points Scored,99,34,264,2020,29
Points Scored,99,35,263,2014,15
Points Scored,99,36,263,2015,2
Points Scored,99,37,263,2020,19
Points Scored,99,38,261,2018,12
Points Scored,99,39,261,2019,21
Points Scored,99,40,261,2020,17
Points Scored,99,41,261,2021,7
Points Scored,99,42,259,2016,2
Points Scored,99,43,259,2019,18
Points Scored,99,44,259,2020,18
Points Scored,99,45,258,2014,12
Points Scored,99,46,258,2020,22
Points Scored,99,47,256,2020,3
Points Scored,99,48,255,2019,3
Points Scored,99,49,255,2019,20
Points Scored,99,50,255,2021,30
Points Scored,99,51,253,2017,0
Points Scored,99,52,253,2017,14
Points Scored,99,53,253,2021,25
Points Scored,99,54,252,2021,20
Points Scored,99,55,251,2017,31
Points Scored,99,56,251,2019,16
Points Scored,99,57,251,2020,2
Points Scored,99,58,251,2021,0
Points Scored,99,59,248,2018,20
Points Scored,99,60,247,2014,16
Points Scored,99,61,247,2015,6
Points Scored,99,62,247,2017,12
Points Scored,99,63,246,2015,10
Points Scored,99,64,246,2020,8
Points Scored,99,65,245,2018,16
Points Scored,99,66,245,2021,9
Points Scored,99,67,243,2015,24
Points Scored,99,68,243,2015,25
Points Scored,99,69,243,2016,30
Points Scored,99,70,243,2021,8
Points Scored,99,71,241,2015,20
Points Scored,99,72,241,2016,4
Points Scored,99,73,240,2014,4
Points Scored,99,74,239,2017,29
Points Scored,99,75,238,2014,6
Points Scored,99,76,237,2018,31
Points Scored,99,77,236,2018,28
Points Scored,99,78,236,2020,21
Points Scored,99,79,236,2021,12
Points Scored,99,80,235,2014,18
Points Scored,99,81,235,2014,21
Points Scored,99,82,235,2016,10
Points Scored,99,83,235,2019,12
Points Scored,99,84,235,2021,6
Points Scored,99,85,235,2021,27
Points Scored,99,86,233,2015,22
Points Scored,99,87,233,2017,17
Points Scored,99,88,233,2021,23
Points Scored,99,89,232,2019,9
Points Scored,99,90,232,2020,30
Points Scored,99,91,231,2019,14
Points Scored,99,92,231,2020,4
Points Scored,99,93,231,2021,2
Points Scored,99,94,231,2021,3
Points Scored,99,95,230,2017,6
Points Scored,99,96,230,2018,13
Points Scored,99,97,230,2018,14
Points Scored,99,98,227,2014,10
Points Scored,99,99,227,2017,28
Points Allowed,99,0,133,2016,4
Points Allowed,99,1,141,2021,28
Points Allowed,99,2,147,2019,10
Points Allowed,99,3,148,2021,9
Points Allowed,99,4,153,2021,27
Points Allowed,99,5,157,2018,0
Points Allowed,99,6,159,2016,10
Points Allowed,99,7,161,2018,27
Points Allowed,99,8,163,2014,19
Points Allowed,99,9,165,2016,9
Points Allowed,99,10,165,2017,9
Points Allowed,99,11,166,2014,10
Points Allowed,99,12,167,2015,25
Points Allowed,99,13,170,2014,16
Points Allowed,99,14,170,2019,3
Points Allowed,99,15,171,2014,27
Points Allowed,99,16,171,2016,27
Points Allowed,99,17,171,2020,13
Points Allowed,99,18,172,2015,27
Points Allowed,99,19,175,2015,4
Points Allowed,99,20,175,2015,29
Points Allowed,99,21,175,2019,4
Points Allowed,99,22,175,2021,4
Points Allowed,99,23,176,2014,24
Points Allowed,99,24,176,2014,29
Points Allowed,99,25,177,2015,10
Points Allowed,99,26,178,2014,20
Points Allowed,99,27,179,2016,29
Points Allowed,99,28,179,2018,9
Points Allowed,99,29,180,2015,6
Points Allowed,99,30,180,2015,28
Points Allowed,99,31,180,2016,19
Points Allowed,99,32,180,2021,31
Points Allowed,99,33,181,2018,4
Points Allowed,99,34,183,2015,23
Points Allowed,99,35,183,2019,25
Points Allowed,99,36,184,2018,1
Points Allowed,99,37,184,2018,2
Points Allowed,99,38,185,2014,7
Points Allowed,99,39,186,2015,19
Points Allowed,99,40,186,2015,24
Points Allowed,99,41,187,2015,9
Points Allowed,99,42,187,2020,24
Points Allowed,99,43,188,2014,4
Points Allowed,99,44,188,2015,15
Points Allowed,99,45,188,2019,9
Points Allowed,99,46,189,2017,2
Points Allowed,99,47,189,2017,15
Points Allowed,99,48,190,2015,2
Points Allowed,99,49,190,2018,13
Points Allowed,99,50,190,2018,25
Points Allowed,99,51,190,2019,28
Points Allowed,99,52,190,2020,6
Points Allowed,99,53,190,2020,9
Points Allowed,99,54,191,2014,15
Points Allowed,99,55,191,2016,2
Points Allowed,99,56,191,2016,26
Points Allowed,99,57,191,2019,16
Points Allowed,99,58,191,2021,2
Points Allowed,99,59,192,2017,0
Points Allowed,99,60,192,2018,16
Points Allowed,99,61,192,2020,30
Points Allowed,99,62,194,2017,10
Points Allowed,99,63,195,2014,21
Points Allowed,99,64,195,2016,23
Points Allowed,99,65,195,2019,27
Points Allowed,99,66,196,2015,5
Points Allowed,99,67,196,2020,10
Points Allowed,99,68,197,2014,23
Points Allowed,99,69,198,2015,8
Points Allowed,99,70,198,2019,20
Points Allowed,99,71,199,2015,13
Points Allowed,99,72,199,2017,29
Points Allowed,99,73,199,2018,31
Points Allowed,99,74,199,2020,15
Points Allowed,99,75,199,2021,10
Points Allowed,99,76,200,2018,3
Points Allowed,99,77,200,2018,5
Points Allowed,99,78,200,2018,22
Points Allowed,99,79,200,2020,0
Points Allowed,99,80,200,2020,28
Points Allowed,99,81,201,2014,6
Points Allowed,99,82,201,2016,7
Points Allowed,99,83,201,2016,28
Points Allowed,99,84,203,2014,3
Points Allowed,99,85,203,2016,11
Points Allowed,99,86,203,2017,26
Points Allowed,99,87,203,2019,26
Points Allowed,99,88,204,2016,13
Points Allowed,99,89,204,2018,28
Points Allowed,99,90,205,2014,17
Points Allowed,99,91,205,2015,11
Points Allowed,99,92,205,2016,16
Points Allowed,99,93,205,2018,8
Points Allowed,99,94,205,2019,13
Points Allowed,99,95,205,2021,6
Points Allowed,99,96,206,2015,16
Points Allowed,99,97,206,2016,14
Points Allowed,99,98,206,2016,25
Points Allowed,99,99,206,2017,6
Passing Yards,99,0,3500,2017,18
Passing Yards,99,1,3313,2020,8
Passing Yards,99,2,3310,2021,18
Passing Yards,99,3,3233,2020,10
Passing Yards,99,4,3176,2018,19
Passing Yards,99,5,3171,2018,20
Passing Yards,99,6,3098,2018,18
Passing Yards,99,7,3098,2019,18
Passing Yards,99,8,3063,2020,21
Passing Yards,99,9,3046,2017,14
Passing Yards,99,10,3046,2020,18
Passing Yards,99,11,3033,2020,19
Passing Yards,99,12,3028,2016,19
Passing Yards,99,13,3002,2020,20
Passing Yards,99,14,2968,2016,18
Passing Yards,99,15,2968,2019,12
Passing Yards,99,16,2965,2017,10
Passing Yards,99,17,2960,2021,20
Passing Yards,99,18,2934,2014,29
Passing Yards,99,19,2918,2019,20
Passing Yards,99,20,2917,2019,19
Passing Yards,99,21,2888,2021,14
Passing Yards,99,22,2884,2021,8
Passing Yards,99,23,2866,2016,22
Passing Yards,99,24,2866,2021,21
Passing Yards,99,25,2858,2017,20
Passing Yards,99,26,2857,2014,22
Passing Yards,99,27,2850,2017,19
Passing Yards,99,28,2844,2015,18
Passing Yards,99,29,2830,2021,12
Passing Yards,99,30,2826,2019,17
Passing Yards,99,31,2820,2015,19
Passing Yards,99,32,2807,2014,25
Passing Yards,99,33,2786,2019,29
Passing Yards,99,34,2785,2020,14
Passing Yards,99,35,2772,2017,8
Passing Yards,99,36,2763,2014,18
Passing Yards,99,37,2758,2020,12
Passing Yards,99,38,2740,2014,26
Passing Yards,99,39,2733,2017,21
Passing Yards,99,40,2719,2015,17
Passing Yards,99,41,2716,2019,10
Passing Yards,99,42,2715,2014,12
Passing Yards,99,43,2715,2021,10
Passing Yards,99,44,2712,2020,6
Passing Yards,99,45,2693,2017,17
Passing Yards,99,46,2692,2019,14
Passing Yards,99,47,2688,2020,13
Passing Yards,99,48,2686,2016,14
Passing Yards,99,49,2681,2020,17
Passing Yards,99,50,2677,2021,22
Passing Yards,99,51,2675,2021,30
Passing Yards,99,52,2667,2021,9
Passing Yards,99,53,2662,2018,12
Passing Yards,99,54,2661,2020,16
Passing Yards,99,55,2660,2014,19
Passing Yards,99,56,2650,2016,20
Passing Yards,99,57,2649,2018,6
Passing Yards,99,58,2644,2021,17
Passing Yards,99,59,2643,2016,11
Passing Yards,99,60,2643,2019,21
Passing Yards,99,61,2642,2017,13
Passing Yards,99,62,2618,2020,30
Passing Yards,99,63,2615,2021,2
Passing Yards,99,64,2611,2015,21
Passing Yards,99,65,2609,2016,12
Passing Yards,99,66,2604,2021,25
Passing Yards,99,67,2603,2014,15
Passing Yards,99,68,2603,2017,6
Passing Yards,99,69,2596,2020,7
Passing Yards,99,70,2594,2015,25
Passing Yards,99,71,2578,2017,1
Passing Yards,99,72,2578,2017,22
Passing Yards,99,73,2571,2016,21
Passing Yards,99,74,2570,2015,8
Passing Yards,99,75,2568,2019,31
Passing Yards,99,76,2563,2021,19
Passing Yards,99,77,2560,2014,11
Passing Yards,99,78,2558,2014,21
Passing Yards,99,79,2558,2018,14
Passing Yards,99,80,2555,2020,29
