Category,Team/All_Teams,Place,Record,Year,Team
Passing Yards,16,9,2305,2015,16
Passing Yards,16,10,2247,2017,16
Passing Yards,16,11,2152,2018,16
Passing Yards,16,12,2112,2026,16
Passing Yards Allowed,16,0,2035,2014,16
Passing Yards Allowed,16,1,2168,2015,16
Passing Yards Allowed,16,2,2343,2024,16
Passing Yards Allowed,16,3,2426,2022,16
Passing Yards Allowed,16,4,2526,2018,16
Passing Yards Allowed,16,5,2540,2017,16
Passing Yards Allowed,16,6,2551,2023,16
Passing Yards Allowed,16,7,2593,2021,16
Passing Yards Allowed,16,8,2640,2016,16
Passing Yards Allowed,16,9,2658,2020,16
Passing Yards Allowed,16,10,2680,2025,16
Passing Yards Allowed,16,11,2688,2019,16
Passing Yards Allowed,16,12,2710,2026,16
Rushing Yards,16,0,1561,2018,16
Rushing Yards,16,1,1391,2019,16
Rushing Yards,16,2,1361,2016,16
Rushing Yards,16,3,1241,2023,16
Rushing Yards,16,4,1166,2015,16
Rushing Yards,16,5,1140,2022,16
Rushing Yards,16,6,1114,2025,16
Rushing Yards,16,7,1077,2020,16
Rushing Yards,16,8,1018,2014,16
Rushing Yards,16,9,1008,2024,16
Rushing Yards,16,10,972,2026,16
Rushing Yards,16,11,964,2021,16
Rushing Yards,16,12,886,2017,16
Rushing Yards Allowed,16,0,835,2023,16
Rushing Yards Allowed,16,1,837,2019,16
Rushing Yards Allowed,16,2,913,2026,16
Rushing Yards Allowed,16,3,963,2018,16
Rushing Yards Allowed,16,4,975,2025,16
Rushing Yards Allowed,16,5,1008,2021,16
Rushing Yards Allowed,16,6,1017,2022,16
Rushing Yards Allowed,16,7,1065,2020,16
Rushing Yards Allowed,16,8,1203,2014,16
Rushing Yards Allowed,16,9,1208,2024,16
Rushing Yards Allowed,16,10,1242,2017,16
Rushing Yards Allowed,16,11,1259,2015,16
Rushing Yards Allowed,16,12,1263,2016,16
Total Yards,16,0,3911,2023,16
Total Yards,16,1,3755,2019,16
Total Yards,16,2,3739,2020,16
Total Yards,16,3,3713,2018,16
Total Yards,16,4,3683,2016,16
Total Yards,16,5,3617,2022,16
Total Yards,16,6,3617,2024,16
Total Yards,16,7,3503,2025,16
Total Yards,16,8,3471,2015,16
Total Yards,16,9,3448,2014,16
Total Yards,16,10,3328,2021,16
Total Yards,16,11,3133,2017,16
Total Yards,16,12,3085,2026,16
Total Yards Allowed,16,0,3238,2014,16
Total Yards Allowed,16,1,3386,2023,16
Total Yards Allowed,16,2,3428,2015,16
Total Yards Allowed,16,3,3443,2022,16
Total Yards Allowed,16,4,3490,2018,16
Total Yards Allowed,16,5,3526,2019,16
Total Yards Allowed,16,6,3551,2024,16
Total Yards Allowed,16,7,3601,2021,16
Total Yards Allowed,16,8,3623,2026,16
Total Yards Allowed,16,9,3655,2025,16
Total Yards Allowed,16,10,3723,2020,16
Total Yards Allowed,16,11,3782,2017,16
Total Yards Allowed,16,12,3904,2016,16
Pass Attempts,16,0,381,2020,16
Pass Attempts,16,1,367,2025,16
Pass Attempts,16,2,360,2021,16
Pass Attempts,16,3,360,2023,16
Pass Attempts,16,4,358,2026,16
Pass Attempts,16,5,351,2022,16
Pass Attempts,16,6,350,2014,16
Pass Attempts,16,7,346,2015,16
Pass Attempts,16,8,346,2016,16
Pass Attempts,16,9,346,2017,16
Pass Attempts,16,10,329,2024,16
Pass Attempts,16,11,313,2019,16
Pass Attempts,16,12,275,2018,16
Rush Attempts,16,0,319,2019,16
Rush Attempts,16,1,311,2018,16
Rush Attempts,16,2,284,2016,16
Rush Attempts,16,3,277,2015,16
Rush Attempts,16,4,274,2023,16
Rush Attempts,16,5,262,2024,16
Rush Attempts,16,6,260,2022,16
Rush Attempts,16,7,258,2014,16
Rush Attempts,16,8,249,2021,16
Rush Attempts,16,9,245,2025,16
Rush Attempts,16,10,240,2020,16
Rush Attempts,16,11,239,2026,16
Rush Attempts,16,12,220,2017,16
Points Scored,17,0,265,2019,17
Points Scored,17,1,261,2020,17
Points Scored,17,2,256,2023,17
Points Scored,17,3,233,2017,17
Points Scored,17,4,228,2024,17
Points Scored,17,5,217,2015,17
Points Scored,17,6,215,2022,17
Points Scored,17,7,215,2026,17
Points Scored,17,8,185,2025,17
Points Scored,17,9,180,2014,17
Points Scored,17,10,178,2018,17
Points Scored,17,11,174,2021,17
Points Scored,17,12,145,2016,17
Points Allowed,17,0,205,2014,17
Points Allowed,17,1,238,2018,17
Points Allowed,17,2,243,2015,17
Points Allowed,17,3,260,2024,17
Points Allowed,17,4,261,2019,17
Points Allowed,17,5,261,2021,17
Points Allowed,17,6,264,2017,17
Points Allowed,17,7,266,2025,17
Points Allowed,17,8,267,2026,17
Points Allowed,17,9,273,2020,17
Points Allowed,17,10,276,2022,17
Points Allowed,17,11,280,2023,17
Points Allowed,17,12,281,2016,17
Passing Yards,17,0,2909,2023,17
Passing Yards,17,1,2826,2019,17
Passing Yards,17,2,2823,2022,17
Passing Yards,17,3,2719,2015,17
Passing Yards,17,4,2693,2017,17
Passing Yards,17,5,2681,2020,17
Passing Yards,17,6,2644,2021,17
Passing Yards,17,7,2467,2016,17
Passing Yards,17,8,2440,2026,17
Passing Yards,17,9,2335,2018,17
Passing Yards,17,10,2324,2024,17
Passing Yards,17,11,2247,2014,17
Passing Yards,17,12,2105,2025,17
Passing Yards Allowed,17,0,2242,2015,17
Passing Yards Allowed,17,1,2306,2016,17
Passing Yards Allowed,17,2,2321,2017,17
Passing Yards Allowed,17,3,2329,2014,17
Passing Yards Allowed,17,4,2385,2025,17
Passing Yards Allowed,17,5,2447,2021,17
Passing Yards Allowed,17,6,2499,2019,17
Passing Yards Allowed,17,7,2503,2022,17
Passing Yards Allowed,17,8,2595,2018,17
Passing Yards Allowed,17,9,2732,2020,17
Passing Yards Allowed,17,10,2870,2024,17
Passing Yards Allowed,17,11,2887,2023,17
Passing Yards Allowed,17,12,2903,2026,17
Rushing Yards,17,0,1453,2026,17
Rushing Yards,17,1,1369,2024,17
Rushing Yards,17,2,1351,2025,17
Rushing Yards,17,3,1251,2019,17
Rushing Yards,17,4,1130,2020,17
Rushing Yards,17,5,1128,2022,17
Rushing Yards,17,6,1058,2023,17
Rushing Yards,17,7,981,2017,17
Rushing Yards,17,8,972,2014,17
Rushing Yards,17,9,966,2015,17
Rushing Yards,17,10,914,2018,17
Rushing Yards,17,11,732,2021,17
Rushing Yards,17,12,511,2016,17
Rushing Yards Allowed,17,0,1012,2024,17
Rushing Yards Allowed,17,1,1081,2023,17
Rushing Yards Allowed,17,2,1118,2021,17
Rushing Yards Allowed,17,3,1122,2017,17
Rushing Yards Allowed,17,4,1126,2020,17
Rushing Yards Allowed,17,5,1130,2026,17
Rushing Yards Allowed,17,6,1168,2014,17
Rushing Yards Allowed,17,7,1208,2018,17
Rushing Yards Allowed,17,8,1231,2022,17
Rushing Yards Allowed,17,9,1253,2019,17
Rushing Yards Allowed,17,10,1285,2015,17
Rushing Yards Allowed,17,11,1526,2025,17
Rushing Yards Allowed,17,12,1624,2016,17
Total Yards,17,0,4078,2019,17
Total Yards,17,1,3967,2023,17
Total Yards,17,2,3951,2022,17
Total Yards,17,3,3894,2026,17
Total Yards,17,4,3811,2020,17
Total Yards,17,5,3693,2024,17
Total Yards,17,6,3685,2015,17
Total Yards,17,7,3675,2017,17
Total Yards,17,8,3457,2025,17
Total Yards,17,9,3376,2021,17
Total Yards,17,10,3250,2018,17
Total Yards,17,11,3220,2014,17
Total Yards,17,12,2979,2016,17
Total Yards Allowed,17,0,3444,2017,17
Total Yards Allowed,17,1,3498,2014,17
Total Yards Allowed,17,2,3527,2015,17
Total Yards Allowed,17,3,3565,2021,17
Total Yards Allowed,17,4,3735,2022,17
Total Yards Allowed,17,5,3752,2019,17
Total Yards Allowed,17,6,3803,2018,17
Total Yards Allowed,17,7,3858,2020,17
Total Yards Allowed,17,8,3883,2024,17
Total Yards Allowed,17,9,3911,2025,17
Total Yards Allowed,17,10,3930,2016,17
Total Yards Allowed,17,11,3968,2023,17
Total Yards Allowed,17,12,4033,2026,17
Pass Attempts,17,0,428,2021,17
Pass Attempts,17,1,390,2014,17
Pass Attempts,17,2,383,2016,17
Pass Attempts,17,3,380,2018,17
Pass Attempts,17,4,379,2020,17
Pass Attempts,17,5,379,2022,17
Pass Attempts,17,6,378,2017,17
Pass Attempts,17,7,376,2015,17
Pass Attempts,17,8,369,2023,17
Pass Attempts,17,9,358,2019,17
Pass Attempts,17,10,354,2024,17
Pass Attempts,17,11,352,2025,17
Pass Attempts,17,12,352,2026,17
Rush Attempts,17,0,266,2026,17
Rush Attempts,17,1,263,2019,17
Rush Attempts,17,2,260,2024,17
Rush Attempts,17,3,235,2022,17
Rush Attempts,17,4,235,2023,17
Rush Attempts,17,5,233,2015,17
Rush Attempts,17,6,233,2020,17
Rush Attempts,17,7,230,2025,17
Rush Attempts,17,8,229,2014,17
Rush Attempts,17,9,226,2017,17
Rush Attempts,17,10,216,2018,17
Rush Attempts,17,11,195,2021,17
Rush Attempts,17,12,162,2016,17
Points Scored,18,0,317,2026,18
Points Scored,18,1,298,2023,18
Points Scored,18,2,296,2017,18
Points Scored,18,3,292,2016,18
Points Scored,18,4,283,2015,18
Points Scored,18,5,269,2018,18
Points Scored,18,6,266,2021,18
Points Scored,18,7,264,2022,18
Points Scored,18,8,259,2019,18
Points Scored,18,9,259,2020,18
Points Scored,18,10,252,2024,18
Points Scored,18,11,236,2025,18
Points Scored,18,12,235,2014,18
Points Allowed,18,0,156,2025,18
Points Allowed,18,1,159,2026,18
Points Allowed,18,2,182,2024,18
Points Allowed,18,3,233,2016,18
Points Allowed,18,4,235,2018,18
Points Allowed,18,5,255,2022,18
Points Allowed,18,6,260,2015,18
Points Allowed,18,7,264,2020,18
Points Allowed,18,8,265,2021,18
Points Allowed,18,9,267,2023,18
Points Allowed,18,10,268,2014,18
Points Allowed,18,11,292,2019,18
Points Allowed,18,12,301,2017,18
Passing Yards,18,0,3500,2017,18
Passing Yards,18,1,3489,2023,18
Passing Yards,18,2,3310,2021,18
Passing Yards,18,3,3118,2022,18
Passing Yards,18,4,3098,2018,18
Passing Yards,18,5,3098,2019,18
Passing Yards,18,6,3046,2020,18
Passing Yards,18,7,2968,2016,18
Passing Yards,18,8,2844,2015,18
Passing Yards,18,9,2783,2024,18
Passing Yards,18,10,2781,2026,18
Passing Yards,18,11,2763,2014,18
Passing Yards,18,12,2557,2025,18
Passing Yards Allowed,18,0,2360,2025,18
Passing Yards Allowed,18,1,2443,2020,18
Passing Yards Allowed,18,2,2487,2026,18
Passing Yards Allowed,18,3,2548,2018,18
Passing Yards Allowed,18,4,2615,2014,18
Passing Yards Allowed,18,5,2699,2024,18
Passing Yards Allowed,18,6,2785,2016,18
Passing Yards Allowed,18,7,2808,2021,18
Passing Yards Allowed,18,8,2871,2022,18
Passing Yards Allowed,18,9,2930,2015,18
Passing Yards Allowed,18,10,2935,2017,18
Passing Yards Allowed,18,11,2940,2019,18
Passing Yards Allowed,18,12,2955,2023,18
Rushing Yards,18,0,1169,2026,18
Rushing Yards,18,1,1091,2015,18
Rushing Yards,18,2,1034,2016,18
Rushing Yards,18,3,1016,2024,18
Rushing Yards,18,4,1003,2018,18
Rushing Yards,18,5,988,2025,18
Rushing Yards,18,6,960,2019,18
Rushing Yards,18,7,953,2017,18
Rushing Yards,18,8,926,2014,18
Rushing Yards,18,9,840,2023,18
Rushing Yards,18,10,746,2020,18
Rushing Yards,18,11,723,2022,18
Rushing Yards,18,12,712,2021,18
Rushing Yards Allowed,18,0,796,2024,18
Rushing Yards Allowed,18,1,802,2026,18
Rushing Yards Allowed,18,2,883,2018,18
Rushing Yards Allowed,18,3,933,2023,18
Rushing Yards Allowed,18,4,942,2025,18
Rushing Yards Allowed,18,5,945,2022,18
Rushing Yards Allowed,18,6,1010,2016,18
Rushing Yards Allowed,18,7,1040,2014,18
Rushing Yards Allowed,18,8,1043,2021,18
Rushing Yards Allowed,18,9,1046,2019,18
Rushing Yards Allowed,18,10,1262,2015,18
Rushing Yards Allowed,18,11,1276,2017,18
Rushing Yards Allowed,18,12,1418,2020,18
Total Yards,18,0,4453,2017,18
Total Yards,18,1,4329,2023,18
Total Yards,18,2,4101,2018,18
Total Yards,18,3,4058,2019,18
Total Yards,18,4,4023,2021,18
Total Yards,18,5,4002,2016,18
Total Yards,18,6,3950,2026,18
Total Yards,18,7,3936,2015,18
Total Yards,18,8,3841,2022,18
Total Yards,18,9,3800,2024,18
Total Yards,18,10,3793,2020,18
Total Yards,18,11,3690,2014,18
Total Yards,18,12,3546,2025,18
Total Yards Allowed,18,0,3290,2026,18
Total Yards Allowed,18,1,3302,2025,18
Total Yards Allowed,18,2,3431,2018,18
Total Yards Allowed,18,3,3495,2024,18
Total Yards Allowed,18,4,3655,2014,18
Total Yards Allowed,18,5,3796,2016,18
Total Yards Allowed,18,6,3817,2022,18
Total Yards Allowed,18,7,3852,2021,18
Total Yards Allowed,18,8,3861,2020,18
Total Yards Allowed,18,9,3888,2023,18
Total Yards Allowed,18,10,3987,2019,18
Total Yards Allowed,18,11,4193,2015,18
Total Yards Allowed,18,12,4211,2017,18
Pass Attempts,18,0,438,2023,18
Pass Attempts,18,1,416,2018,18
Pass Attempts,18,2,408,2022,18
Pass Attempts,18,3,401,2017,18
Pass Attempts,18,4,400,2014,18
Pass Attempts,18,5,396,2020,18
Pass Attempts,18,6,391,2019,18
Pass Attempts,18,7,391,2021,18
Pass Attempts,18,8,391,2024,18
Pass Attempts,18,9,381,2015,18
Pass Attempts,18,10,369,2025,18
Pass Attempts,18,11,363,2016,18
Pass Attempts,18,12,362,2026,18
Rush Attempts,18,0,276,2026,18
Rush Attempts,18,1,275,2025,18
Rush Attempts,18,2,268,2016,18
Rush Attempts,18,3,256,2024,18
Rush Attempts,18,4,255,2015,18
Rush Attempts,18,5,240,2022,18
Rush Attempts,18,6,236,2018,18
Rush Attempts,18,7,228,2023,18
Rush Attempts,18,8,224,2017,18
Rush Attempts,18,9,223,2019,18
Rush Attempts,18,10,221,2014,18
Rush Attempts,18,11,221,2021,18
Rush Attempts,18,12,215,2020,18
Points Scored,19,0,316,2016,19
Points Scored,19,1,309,2019,19
Points Scored,19,2,308,2014,19
Points Scored,19,3,296,2015,19
Points Scored,19,4,293,2017,19
Points Scored,19,5,263,2020,19
Points Scored,19,6,248,2024,19
Points Scored,19,7,225,2018,19
Points Scored,19,8,222,2023,19
Points Scored,19,9,217,2026,19
Points Scored,19,10,215,2025,19
Points Scored,19,11,203,2022,19
Points Scored,19,12,195,2021,19
Points Allowed,19,0,163,2014,19
Points Allowed,19,1,180,2016,19
Points Allowed,19,2,186,2015,19
Points Allowed,19,3,203,2022,19
Points Allowed,19,4,222,2026,19
Points Allowed,19,5,229,2019,19
Points Allowed,19,6,235,2020,19
Points Allowed,19,7,248,2017,19
Points Allowed,19,8,248,2021,19
Points Allowed,19,9,252,2023,19
Points Allowed,19,10,257,2018,19
Points Allowed,19,11,261,2025,19
Points Allowed,19,12,264,2024,19
Passing Yards,19,0,3176,2018,19
Passing Yards,19,1,3091,2023,19
Passing Yards,19,2,3033,2020,19
Passing Yards,19,3,3028,2016,19
Passing Yards,19,4,2917,2019,19
Passing Yards,19,5,2850,2017,19
Passing Yards,19,6,2820,2015,19
Passing Yards,19,7,2795,2026,19
Passing Yards,19,8,2667,2022,19
Passing Yards,19,9,2660,2014,19
Passing Yards,19,10,2641,2024,19
Passing Yards,19,11,2563,2021,19
Passing Yards,19,12,2339,2025,19
Passing Yards Allowed,19,0,1918,2014,19
Passing Yards Allowed,19,1,2131,2016,19
Passing Yards Allowed,19,2,2300,2026,19
Passing Yards Allowed,19,3,2350,2021,19
Passing Yards Allowed,19,4,2413,2018,19
Passing Yards Allowed,19,5,2528,2015,19
Passing Yards Allowed,19,6,2536,2024,19
Passing Yards Allowed,19,7,2651,2023,19
Passing Yards Allowed,19,8,2667,2019,19
Passing Yards Allowed,19,9,2688,2025,19
Passing Yards Allowed,19,10,2778,2020,19
Passing Yards Allowed,19,11,2837,2022,19
Passing Yards Allowed,19,12,2931,2017,19
Rushing Yards,19,0,1547,2017,19
Rushing Yards,19,1,1283,2015,19
Rushing Yards,19,2,1254,2016,19
Rushing Yards,19,3,1185,2014,19
Rushing Yards,19,4,1182,2019,19
Rushing Yards,19,5,1125,2024,19
Rushing Yards,19,6,1111,2020,19
Rushing Yards,19,7,1092,2025,19
Rushing Yards,19,8,968,2018,19
Rushing Yards,19,9,889,2021,19
Rushing Yards,19,10,849,2022,19
Rushing Yards,19,11,838,2026,19
Rushing Yards,19,12,776,2023,19
Rushing Yards Allowed,19,0,992,2020,19
Rushing Yards Allowed,19,1,1022,2014,19
Rushing Yards Allowed,19,2,1033,2026,19
Rushing Yards Allowed,19,3,1040,2022,19
Rushing Yards Allowed,19,4,1054,2025,19
Rushing Yards Allowed,19,5,1093,2023,19
Rushing Yards Allowed,19,6,1125,2017,19
Rushing Yards Allowed,19,7,1126,2015,19
Rushing Yards Allowed,19,8,1153,2019,19
Rushing Yards Allowed,19,9,1181,2024,19
Rushing Yards Allowed,19,10,1257,2021,19
Rushing Yards Allowed,19,11,1335,2016,19
Rushing Yards Allowed,19,12,1361,2018,19
Total Yards,19,0,4398,2017,19
Total Yards,19,1,4282,2016,19
Total Yards,19,2,4145,2018,19
Total Yards,19,3,4144,2020,19
Total Yards,19,4,4104,2015,19
Total Yards,19,5,4100,2019,19
Total Yards,19,6,3867,2023,19
Total Yards,19,7,3845,2014,19
Total Yards,19,8,3766,2024,19
Total Yards,19,9,3634,2026,19
Total Yards,19,10,3516,2022,19
Total Yards,19,11,3453,2021,19
Total Yards,19,12,3431,2025,19
Total Yards Allowed,19,0,2941,2014,19
Total Yards Allowed,19,1,3333,2026,19
Total Yards Allowed,19,2,3466,2016,19
Total Yards Allowed,19,3,3607,2021,19
Total Yards Allowed,19,4,3655,2015,19
Total Yards Allowed,19,5,3718,2024,19
Total Yards Allowed,19,6,3742,2025,19
Total Yards Allowed,19,7,3744,2023,19
Total Yards Allowed,19,8,3770,2020,19
Total Yards Allowed,19,9,3775,2018,19
Total Yards Allowed,19,10,3820,2019,19
Total Yards Allowed,19,11,3878,2022,19
Total Yards Allowed,19,12,4056,2017,19
Pass Attempts,19,0,407,2018,19
Pass Attempts,19,1,376,2020,19
Pass Attempts,19,2,375,2023,19
Pass Attempts,19,3,374,2026,19
Pass Attempts,19,4,356,2024,19
Pass Attempts,19,5,352,2021,19
Pass Attempts,19,6,343,2025,19
Pass Attempts,19,7,341,2022,19
Pass Attempts,19,8,338,2019,19
Pass Attempts,19,9,333,2014,19
Pass Attempts,19,10,325,2017,19
Pass Attempts,19,11,323,2016,19
Pass Attempts,19,12,311,2015,19
Rush Attempts,19,0,312,2014,19
Rush Attempts,19,1,301,2015,19
Rush Attempts,19,2,293,2017,19
Rush Attempts,19,3,292,2016,19
Rush Attempts,19,4,290,2019,19
Rush Attempts,19,5,287,2025,19
Rush Attempts,19,6,282,2026,19
Rush Attempts,19,7,280,2024,19
Rush Attempts,19,8,269,2022,19
Rush Attempts,19,9,264,2020,19
Rush Attempts,19,10,259,2023,19
Rush Attempts,19,11,244,2018,19
Rush Attempts,19,12,243,2021,19
Points Scored,20,0,345,2022,20
Points Scored,20,1,301,2020,20
Points Scored,20,2,291,2017,20
Points Scored,20,3,275,2016,20
Points Scored,20,4,255,2019,20
Points Scored,20,5,255,2023,20
Points Scored,20,6,252,2021,20
Points Scored,20,7,248,2018,20
Points Scored,20,8,244,2026,20
Points Scored,20,9,241,2015,20
Points Scored,20,10,233,2025,20
Points Scored,20,11,198,2014,20
Points Scored,20,12,191,2024,20
Points Allowed,20,0,178,2014,20
Points Allowed,20,1,198,2019,20
Points Allowed,20,2,205,2025,20
Points Allowed,20,3,207,2026,20
Points Allowed,20,4,211,2020,20
Points Allowed,20,5,213,2016,20
Points Allowed,20,6,224,2015,20
Points Allowed,20,7,228,2021,20
Points Allowed,20,8,233,2022,20
Points Allowed,20,9,236,2017,20
Points Allowed,20,10,238,2024,20
Points Allowed,20,11,241,2023,20
Points Allowed,20,12,250,2018,20
Passing Yards,20,0,3171,2018,20
Passing Yards,20,1,3134,2022,20
Passing Yards,20,2,3002,2020,20
Passing Yards,20,3,2960,2021,20
Passing Yards,20,4,2918,2019,20
Passing Yards,20,5,2860,2023,20
Passing Yards,20,6,2858,2017,20
Passing Yards,20,7,2743,2026,20
Passing Yards,20,8,2734,2025,20
Passing Yards,20,9,2650,2016,20
Passing Yards,20,10,2515,2024,20
Passing Yards,20,11,2486,2015,20
Passing Yards,20,12,2030,2014,20
Passing Yards Allowed,20,0,2320,2019,20
Passing Yards Allowed,20,1,2364,2026,20
Passing Yards Allowed,20,2,2433,2014,20
Passing Yards Allowed,20,3,2522,2015,20
Passing Yards Allowed,20,4,2588,2022,20
Passing Yards Allowed,20,5,2600,2021,20
Passing Yards Allowed,20,6,2625,2016,20
Passing Yards Allowed,20,7,2663,2024,20
Passing Yards Allowed,20,8,2715,2018,20
Passing Yards Allowed,20,9,2730,2025,20
Passing Yards Allowed,20,10,2788,2023,20
Passing Yards Allowed,20,11,2823,2020,20
Passing Yards Allowed,20,12,2831,2017,20
Rushing Yards,20,0,1417,2022,20
Rushing Yards,20,1,1342,2019,20
Rushing Yards,20,2,1339,2017,20
Rushing Yards,20,3,1327,2014,20
Rushing Yards,20,4,1289,2015,20
Rushing Yards,20,5,1240,2016,20
Rushing Yards,20,6,1222,2021,20
Rushing Yards,20,7,1133,2023,20
Rushing Yards,20,8,1033,2020,20
Rushing Yards,20,9,1020,2018,20
Rushing Yards,20,10,1010,2026,20
Rushing Yards,20,11,894,2025,20
Rushing Yards,20,12,791,2024,20
Rushing Yards Allowed,20,0,932,2025,20
Rushing Yards Allowed,20,1,1003,2016,20
Rushing Yards Allowed,20,2,1007,2020,20
Rushing Yards Allowed,20,3,1009,2014,20
Rushing Yards Allowed,20,4,1016,2022,20
Rushing Yards Allowed,20,5,1017,2015,20
Rushing Yards Allowed,20,6,1028,2019,20
Rushing Yards Allowed,20,7,1085,2026,20
Rushing Yards Allowed,20,8,1147,2017,20
Rushing Yards Allowed,20,9,1155,2023,20
Rushing Yards Allowed,20,10,1165,2018,20
Rushing Yards Allowed,20,11,1198,2024,20
Rushing Yards Allowed,20,12,1217,2021,20
Total Yards,20,0,4551,2022,20
Total Yards,20,1,4260,2019,20
Total Yards,20,2,4198,2017,20
Total Yards,20,3,4191,2018,20
Total Yards,20,4,4182,2021,20
Total Yards,20,5,4036,2020,20
Total Yards,20,6,3994,2023,20
Total Yards,20,7,3890,2016,20
Total Yards,20,8,3776,2015,20
Total Yards,20,9,3753,2026,20
Total Yards,20,10,3628,2025,20
Total Yards,20,11,3358,2014,20
Total Yards,20,12,3306,2024,20
Total Yards Allowed,20,0,3348,2019,20
Total Yards Allowed,20,1,3442,2014,20
Total Yards Allowed,20,2,3450,2026,20
Total Yards Allowed,20,3,3540,2015,20
Total Yards Allowed,20,4,3605,2022,20
Total Yards Allowed,20,5,3628,2016,20
Total Yards Allowed,20,6,3662,2025,20
Total Yards Allowed,20,7,3817,2021,20
Total Yards Allowed,20,8,3830,2020,20
Total Yards Allowed,20,9,3861,2024,20
Total Yards Allowed,20,10,3880,2018,20
Total Yards Allowed,20,11,3943,2023,20
Total Yards Allowed,20,12,3978,2017,20
Pass Attempts,20,0,406,2024,20
Pass Attempts,20,1,400,2026,20
Pass Attempts,20,2,398,2025,20
Pass Attempts,20,3,376,2018,20
Pass Attempts,20,4,367,2023,20
Pass Attempts,20,5,352,2020,20
Pass Attempts,20,6,350,2019,20
Pass Attempts,20,7,345,2022,20
Pass Attempts,20,8,338,2021,20
Pass Attempts,20,9,336,2017,20
Pass Attempts,20,10,317,2015,20
Pass Attempts,20,11,311,2016,20
Pass Attempts,20,12,296,2014,20
Rush Attempts,20,0,321,2014,20
Rush Attempts,20,1,311,2015,20
Rush Attempts,20,2,301,2022,20
Rush Attempts,20,3,291,2016,20
Rush Attempts,20,4,286,2019,20
Rush Attempts,20,5,276,2017,20
Rush Attempts,20,6,276,2021,20
Rush Attempts,20,7,269,2023,20
Rush Attempts,20,8,263,2020,20
Rush Attempts,20,9,248,2026,20
Rush Attempts,20,10,246,2018,20
Rush Attempts,20,11,246,2025,20
Rush Attempts,20,12,228,2024,20
Points Scored,21,0,280,2021,21
Points Scored,21,1,270,2017,21
Points Scored,21,2,261,2019,21
Points Scored,21,3,236,2020,21
Points Scored,21,4,235,2014,21
Points Scored,21,5,228,2024,21
Points Scored,21,6,227,2023,21
Points Scored,21,7,215,2016,21
Points Scored,21,8,215,2025,21
Points Scored,21,9,206,2018,21
Points Scored,21,10,203,2015,21
Points Scored,21,11,195,2026,21
Points Scored,21,12,181,2022,21
Points Allowed,21,0,180,2025,21
Points Allowed,21,1,195,2014,21
Points Allowed,21,2,206,2019,21
Points Allowed,21,3,208,2024,21
Points Allowed,21,4,213,2016,21
Points Allowed,21,5,213,2026,21
Points Allowed,21,6,214,2017,21
Points Allowed,21,7,217,2015,21
Points Allowed,21,8,235,2018,21
Points Allowed,21,9,245,2020,21
Points Allowed,21,10,253,2021,21
Points Allowed,21,11,268,2022,21
Points Allowed,21,12,268,2023,21
Passing Yards,21,0,3063,2020,21
Passing Yards,21,1,2866,2021,21
Passing Yards,21,2,2750,2024,21
Passing Yards,21,3,2733,2017,21
Passing Yards,21,4,2710,2022,21
Passing Yards,21,5,2643,2019,21
Passing Yards,21,6,2611,2015,21
Passing Yards,21,7,2606,2023,21
Passing Yards,21,8,2571,2016,21
Passing Yards,21,9,2558,2014,21
Passing Yards,21,10,2472,2018,21
Passing Yards,21,11,2146,2025,21
Passing Yards,21,12,2075,2026,21
Passing Yards Allowed,21,0,2295,2024,21
Passing Yards Allowed,21,1,2333,2015,21
Passing Yards Allowed,21,2,2428,2026,21
Passing Yards Allowed,21,3,2500,2014,21
Passing Yards Allowed,21,4,2542,2019,21
Passing Yards Allowed,21,5,2578,2017,21
Passing Yards Allowed,21,6,2579,2016,21
Passing Yards Allowed,21,7,2598,2025,21
Passing Yards Allowed,21,8,2600,2020,21
Passing Yards Allowed,21,9,2610,2018,21
Passing Yards Allowed,21,10,2624,2022,21
Passing Yards Allowed,21,11,2803,2021,21
Passing Yards Allowed,21,12,3082,2023,21
Rushing Yards,21,0,1520,2014,21
Rushing Yards,21,1,1360,2015,21
Rushing Yards,21,2,1280,2026,21
Rushing Yards,21,3,1155,2021,21
Rushing Yards,21,4,1153,2025,21
Rushing Yards,21,5,1149,2023,21
Rushing Yards,21,6,1042,2018,21
Rushing Yards,21,7,1025,2019,21
Rushing Yards,21,8,1018,2024,21
Rushing Yards,21,9,989,2016,21
Rushing Yards,21,10,979,2022,21
Rushing Yards,21,11,887,2020,21
Rushing Yards,21,12,860,2017,21
Rushing Yards Allowed,21,0,711,2025,21
Rushing Yards Allowed,21,1,729,2014,21
Rushing Yards Allowed,21,2,873,2021,21
Rushing Yards Allowed,21,3,941,2023,21
Rushing Yards Allowed,21,4,954,2024,21
Rushing Yards Allowed,21,5,984,2026,21
Rushing Yards Allowed,21,6,1036,2019,21
Rushing Yards Allowed,21,7,1043,2020,21
Rushing Yards Allowed,21,8,1068,2016,21
Rushing Yards Allowed,21,9,1110,2015,21
Rushing Yards Allowed,21,10,1118,2017,21
Rushing Yards Allowed,21,11,1160,2018,21
Rushing Yards Allowed,21,12,1194,2022,21
Total Yards,21,0,4078,2014,21
Total Yards,21,1,4021,2021,21
Total Yards,21,2,3971,2015,21
Total Yards,21,3,3950,2020,21
Total Yards,21,4,3768,2024,21
Total Yards,21,5,3756,2023,21
Total Yards,21,6,3690,2022,21
