Category,Team/All_Teams,Place,Record,Year,Team
Passing Yards,99,15,2857,2014,22
Passing Yards,99,16,2850,2017,19
Passing Yards,99,17,2844,2015,18
Passing Yards,99,18,2826,2019,17
Passing Yards,99,19,2820,2015,19
Passing Yards,99,20,2807,2014,25
Passing Yards,99,21,2786,2019,29
Passing Yards,99,22,2772,2017,8
Passing Yards,99,23,2763,2014,18
Passing Yards,99,24,2740,2014,26
Passing Yards,99,25,2733,2017,21
Passing Yards,99,26,2719,2015,17
Passing Yards,99,27,2716,2019,10
Passing Yards,99,28,2715,2014,12
Passing Yards,99,29,2693,2017,17
Passing Yards,99,30,2692,2019,14
Passing Yards,99,31,2686,2016,14
Passing Yards,99,32,2662,2018,12
Passing Yards,99,33,2660,2014,19
Passing Yards,99,34,2650,2016,20
Passing Yards,99,35,2649,2018,6
Passing Yards,99,36,2643,2016,11
Passing Yards,99,37,2643,2019,21
Passing Yards,99,38,2642,2017,13
Passing Yards,99,39,2611,2015,21
Passing Yards,99,40,2609,2016,12
Passing Yards,99,41,2603,2014,15
Passing Yards,99,42,2603,2017,6
Passing Yards,99,43,2594,2015,25
Passing Yards,99,44,2578,2017,1
Passing Yards,99,45,2578,2017,22
Passing Yards,99,46,2571,2016,21
Passing Yards,99,47,2570,2015,8
Passing Yards,99,48,2568,2019,31
Passing Yards,99,49,2560,2014,11
Passing Yards,99,50,2558,2014,21
Passing Yards,99,51,2558,2018,14
Passing Yards,99,52,2548,2018,10
Passing Yards,99,53,2531,2016,23
Passing Yards,99,54,2531,2018,4
Passing Yards,99,55,2530,2016,10
Passing Yards,99,56,2528,2016,8
Passing Yards,99,57,2523,2016,27
Passing Yards,99,58,2517,2018,8
Passing Yards,99,59,2516,2017,3
Passing Yards,99,60,2515,2018,31
Passing Yards,99,61,2511,2017,9
Passing Yards,99,62,2507,2014,6
Passing Yards,99,63,2501,2015,1
Passing Yards,99,64,2498,2014,31
Passing Yards,99,65,2498,2017,28
Passing Yards,99,66,2493,2015,14
Passing Yards,99,67,2493,2019,1
Passing Yards,99,68,2486,2015,20
Passing Yards,99,69,2483,2018,30
Passing Yards,99,70,2476,2017,12
Passing Yards,99,71,2472,2018,21
Passing Yards,99,72,2467,2016,17
Passing Yards,99,73,2450,2015,29
Passing Yards,99,74,2450,2017,4
Passing Yards,99,75,2448,2019,22
Passing Yards,99,76,2444,2016,3
Passing Yards,99,77,2442,2018,2
Passing Yards,99,78,2437,2016,30
Passing Yards,99,79,2435,2019,27
Passing Yards,99,80,2433,2019,2
Passing Yards,99,81,2429,2014,16
Passing Yards,99,82,2418,2017,31
Passing Yards,99,83,2418,2018,27
Passing Yards,99,84,2408,2018,22
Passing Yards,99,85,2401,2017,26
Passing Yards,99,86,2382,2015,10
Passing Yards,99,87,2372,2019,30
Passing Yards,99,88,2370,2014,2
Passing Yards,99,89,2365,2014,1
Passing Yards,99,90,2364,2014,0
Passing Yards,99,91,2363,2019,16
Passing Yards,99,92,2357,2016,31
Passing Yards,99,93,2354,2017,29
Passing Yards,99,94,2354,2018,28
Passing Yards,99,95,2351,2019,6
Passing Yards,99,96,2348,2018,23
Passing Yards,99,97,2346,2014,23
Passing Yards,99,98,2345,2016,28
Passing Yards,99,99,2335,2018,17
Passing Yards Allowed,99,0,1918,2014,19
Passing Yards Allowed,99,1,1993,2015,12
Passing Yards Allowed,99,2,2003,2014,24
Passing Yards Allowed,99,3,2010,2015,25
Passing Yards Allowed,99,4,2014,2018,10
Passing Yards Allowed,99,5,2018,2017,30
Passing Yards Allowed,99,6,2035,2014,16
Passing Yards Allowed,99,7,2035,2019,27
Passing Yards Allowed,99,8,2041,2015,13
Passing Yards Allowed,99,9,2055,2015,10
Passing Yards Allowed,99,10,2057,2015,29
Passing Yards Allowed,99,11,2065,2019,26
Passing Yards Allowed,99,12,2072,2016,25
Passing Yards Allowed,99,13,2081,2014,5
Passing Yards Allowed,99,14,2081,2015,15
Passing Yards Allowed,99,15,2084,2014,2
Passing Yards Allowed,99,16,2085,2019,0
Passing Yards Allowed,99,17,2093,2018,11
Passing Yards Allowed,99,18,2096,2019,13
Passing Yards Allowed,99,19,2099,2015,9
Passing Yards Allowed,99,20,2105,2016,0
Passing Yards Allowed,99,21,2115,2018,9
Passing Yards Allowed,99,22,2120,2018,27
Passing Yards Allowed,99,23,2131,2016,19
Passing Yards Allowed,99,24,2132,2016,5
Passing Yards Allowed,99,25,2140,2014,10
Passing Yards Allowed,99,26,2141,2017,27
Passing Yards Allowed,99,27,2144,2017,22
Passing Yards Allowed,99,28,2155,2015,11
Passing Yards Allowed,99,29,2156,2015,30
Passing Yards Allowed,99,30,2160,2014,22
Passing Yards Allowed,99,31,2166,2018,25
Passing Yards Allowed,99,32,2168,2015,16
Passing Yards Allowed,99,33,2175,2016,29
Passing Yards Allowed,99,34,2181,2018,0
Passing Yards Allowed,99,35,2185,2015,5
Passing Yards Allowed,99,36,2185,2019,4
Passing Yards Allowed,99,37,2190,2018,30
Passing Yards Allowed,99,38,2195,2014,14
Passing Yards Allowed,99,39,2197,2015,27
Passing Yards Allowed,99,40,2197,2018,23
Passing Yards Allowed,99,41,2203,2014,4
Passing Yards Allowed,99,42,2207,2016,12
Passing Yards Allowed,99,43,2216,2014,3
Passing Yards Allowed,99,44,2218,2016,2
Passing Yards Allowed,99,45,2229,2015,31
Passing Yards Allowed,99,46,2233,2016,4
Passing Yards Allowed,99,47,2233,2019,12
Passing Yards Allowed,99,48,2237,2019,1
Passing Yards Allowed,99,49,2238,2019,8
Passing Yards Allowed,99,50,2238,2019,10
Passing Yards Allowed,99,51,2242,2015,17
Passing Yards Allowed,99,52,2243,2018,2
Passing Yards Allowed,99,53,2247,2018,5
Passing Yards Allowed,99,54,2248,2014,30
Passing Yards Allowed,99,55,2249,2018,15
Passing Yards Allowed,99,56,2253,2014,15
Passing Yards Allowed,99,57,2253,2018,13
Passing Yards Allowed,99,58,2254,2015,2
Passing Yards Allowed,99,59,2255,2014,13
Passing Yards Allowed,99,60,2256,2017,0
Passing Yards Allowed,99,61,2256,2017,26
Passing Yards Allowed,99,62,2256,2019,2
Passing Yards Allowed,99,63,2259,2018,7
Passing Yards Allowed,99,64,2263,2018,26
Passing Yards Allowed,99,65,2265,2016,24
Passing Yards Allowed,99,66,2265,2017,9
Passing Yards Allowed,99,67,2267,2016,23
Passing Yards Allowed,99,68,2269,2017,31
Passing Yards Allowed,99,69,2271,2016,1
Passing Yards Allowed,99,70,2272,2015,1
Passing Yards Allowed,99,71,2274,2014,26
Passing Yards Allowed,99,72,2278,2014,9
Passing Yards Allowed,99,73,2279,2015,0
Passing Yards Allowed,99,74,2281,2015,23
Passing Yards Allowed,99,75,2288,2019,25
Passing Yards Allowed,99,76,2290,2015,24
Passing Yards Allowed,99,77,2290,2015,26
Passing Yards Allowed,99,78,2291,2016,31
Passing Yards Allowed,99,79,2298,2017,11
Passing Yards Allowed,99,80,2298,2017,29
Passing Yards Allowed,99,81,2306,2016,17
Passing Yards Allowed,99,82,2308,2016,26
Passing Yards Allowed,99,83,2308,2017,4
Passing Yards Allowed,99,84,2312,2017,6
Passing Yards Allowed,99,85,2315,2014,6
Passing Yards Allowed,99,86,2320,2019,20
Passing Yards Allowed,99,87,2321,2017,17
Passing Yards Allowed,99,88,2322,2017,10
Passing Yards Allowed,99,89,2323,2019,28
Passing Yards Allowed,99,90,2327,2019,3
Passing Yards Allowed,99,91,2329,2014,17
Passing Yards Allowed,99,92,2333,2014,0
Passing Yards Allowed,99,93,2333,2015,21
Passing Yards Allowed,99,94,2334,2014,23
Passing Yards Allowed,99,95,2339,2015,3
Passing Yards Allowed,99,96,2344,2014,27
Passing Yards Allowed,99,97,2345,2016,10
Passing Yards Allowed,99,98,2347,2019,30
Passing Yards Allowed,99,99,2349,2018,6
Rushing Yards,99,0,1721,2018,3
Rushing Yards,99,1,1655,2016,3
Rushing Yards,99,2,1641,2017,0
Rushing Yards,99,3,1624,2015,3
Rushing Yards,99,4,1605,2019,3
Rushing Yards,99,5,1603,2014,27
Rushing Yards,99,6,1561,2018,16
Rushing Yards,99,7,1555,2016,4
Rushing Yards,99,8,1547,2015,24
Rushing Yards,99,9,1547,2017,19
Rushing Yards,99,10,1520,2014,21
Rushing Yards,99,11,1506,2016,0
Rushing Yards,99,12,1487,2019,24
Rushing Yards,99,13,1476,2017,2
Rushing Yards,99,14,1470,2017,3
Rushing Yards,99,15,1470,2017,31
Rushing Yards,99,16,1463,2015,6
Rushing Yards,99,17,1461,2016,15
Rushing Yards,99,18,1453,2018,24
Rushing Yards,99,19,1442,2015,0
Rushing Yards,99,20,1420,2014,3
Rushing Yards,99,21,1418,2015,2
Rushing Yards,99,22,1404,2018,0
Rushing Yards,99,23,1391,2019,16
Rushing Yards,99,24,1385,2016,27
Rushing Yards,99,25,1382,2015,23
Rushing Yards,99,26,1373,2018,1
Rushing Yards,99,27,1365,2014,24
Rushing Yards,99,28,1361,2014,10
Rushing Yards,99,29,1361,2016,16
Rushing Yards,99,30,1360,2015,21
Rushing Yards,99,31,1359,2019,0
Rushing Yards,99,32,1350,2018,31
Rushing Yards,99,33,1342,2019,20
Rushing Yards,99,34,1339,2017,20
Rushing Yards,99,35,1338,2017,24
Rushing Yards,99,36,1327,2014,20
Rushing Yards,99,37,1323,2019,25
Rushing Yards,99,38,1319,2015,27
Rushing Yards,99,39,1310,2019,13
Rushing Yards,99,40,1305,2015,22
Rushing Yards,99,41,1304,2019,10
Rushing Yards,99,42,1300,2015,4
Rushing Yards,99,43,1297,2014,4
Rushing Yards,99,44,1295,2019,28
Rushing Yards,99,45,1289,2015,20
Rushing Yards,99,46,1286,2016,31
Rushing Yards,99,47,1285,2017,10
Rushing Yards,99,48,1283,2015,19
Rushing Yards,99,49,1278,2019,27
Rushing Yards,99,50,1264,2018,23
Rushing Yards,99,51,1259,2019,14
Rushing Yards,99,52,1257,2019,11
Rushing Yards,99,53,1255,2019,31
Rushing Yards,99,54,1254,2016,19
Rushing Yards,99,55,1251,2019,17
Rushing Yards,99,56,1249,2014,6
Rushing Yards,99,57,1240,2016,20
Rushing Yards,99,58,1229,2018,9
Rushing Yards,99,59,1228,2016,2
Rushing Yards,99,60,1211,2018,4
Rushing Yards,99,61,1207,2014,15
Rushing Yards,99,62,1206,2014,28
Rushing Yards,99,63,1203,2019,4
Rushing Yards,99,64,1201,2018,25
Rushing Yards,99,65,1200,2016,25
Rushing Yards,99,66,1200,2018,13
Rushing Yards,99,67,1197,2015,28
Rushing Yards,99,68,1190,2019,23
Rushing Yards,99,69,1185,2014,19
Rushing Yards,99,70,1182,2019,19
Rushing Yards,99,71,1173,2015,10
Rushing Yards,99,72,1171,2016,28
Rushing Yards,99,73,1166,2015,16
Rushing Yards,99,74,1160,2018,5
Rushing Yards,99,75,1158,2016,23
Rushing Yards,99,76,1158,2018,8
Rushing Yards,99,77,1157,2016,10
Rushing Yards,99,78,1157,2017,23
Rushing Yards,99,79,1155,2018,11
Rushing Yards,99,80,1152,2016,6
Rushing Yards,99,81,1148,2015,11
Rushing Yards,99,82,1138,2014,7
Rushing Yards,99,83,1138,2016,13
Rushing Yards,99,84,1135,2019,15
Rushing Yards,99,85,1133,2018,15
Rushing Yards,99,86,1132,2014,8
Rushing Yards,99,87,1128,2019,26
Rushing Yards,99,88,1120,2015,25
Rushing Yards,99,89,1120,2016,5
Rushing Yards,99,90,1118,2014,25
Rushing Yards,99,91,1117,2015,13
Rushing Yards,99,92,1115,2015,31
Rushing Yards,99,93,1113,2017,11
Rushing Yards,99,94,1103,2015,29
Rushing Yards,99,95,1103,2016,24
Rushing Yards,99,96,1100,2018,14
Rushing Yards,99,97,1098,2014,0
Rushing Yards,99,98,1096,2015,7
Rushing Yards,99,99,1091,2015,12
Rushing Yards Allowed,99,0,729,2014,21
Rushing Yards Allowed,99,1,735,2017,2
Rushing Yards Allowed,99,2,761,2014,28
Rushing Yards Allowed,99,3,784,2014,27
Rushing Yards Allowed,99,4,809,2019,9
Rushing Yards Allowed,99,5,823,2019,14
Rushing Yards Allowed,99,6,824,2019,10
Rushing Yards Allowed,99,7,831,2016,13
Rushing Yards Allowed,99,8,837,2019,16
Rushing Yards Allowed,99,9,851,2017,10
Rushing Yards Allowed,99,10,855,2014,10
Rushing Yards Allowed,99,11,858,2015,13
Rushing Yards Allowed,99,12,861,2014,12
Rushing Yards Allowed,99,13,882,2016,9
Rushing Yards Allowed,99,14,883,2018,18
Rushing Yards Allowed,99,15,891,2018,1
Rushing Yards Allowed,99,16,898,2015,4
Rushing Yards Allowed,99,17,902,2016,5
Rushing Yards Allowed,99,18,906,2018,29
Rushing Yards Allowed,99,19,908,2017,9
Rushing Yards Allowed,99,20,913,2019,13
Rushing Yards Allowed,99,21,917,2015,9
Rushing Yards Allowed,99,22,918,2016,29
Rushing Yards Allowed,99,23,923,2015,24
Rushing Yards Allowed,99,24,925,2014,25
Rushing Yards Allowed,99,25,925,2016,28
Rushing Yards Allowed,99,26,928,2019,23
Rushing Yards Allowed,99,27,933,2019,27
Rushing Yards Allowed,99,28,935,2017,13
Rushing Yards Allowed,99,29,946,2015,27
Rushing Yards Allowed,99,30,950,2015,23
Rushing Yards Allowed,99,31,953,2015,28
Rushing Yards Allowed,99,32,953,2019,5
Rushing Yards Allowed,99,33,956,2015,8
Rushing Yards Allowed,99,34,958,2018,9
Rushing Yards Allowed,99,35,963,2018,16
Rushing Yards Allowed,99,36,965,2018,3
Rushing Yards Allowed,99,37,972,2017,3
Rushing Yards Allowed,99,38,974,2015,10
Rushing Yards Allowed,99,39,980,2016,4
Rushing Yards Allowed,99,40,981,2017,24
Rushing Yards Allowed,99,41,986,2017,14
Rushing Yards Allowed,99,42,995,2019,24
Rushing Yards Allowed,99,43,996,2014,23
Rushing Yards Allowed,99,44,998,2016,23
Rushing Yards Allowed,99,45,999,2018,14
Rushing Yards Allowed,99,46,1003,2016,20
Rushing Yards Allowed,99,47,1003,2018,4
Rushing Yards Allowed,99,48,1005,2017,15
Rushing Yards Allowed,99,49,1009,2014,20
Rushing Yards Allowed,99,50,1010,2016,18
Rushing Yards Allowed,99,51,1010,2018,2
Rushing Yards Allowed,99,52,1013,2017,29
Rushing Yards Allowed,99,53,1015,2017,8
Rushing Yards Allowed,99,54,1016,2017,25
Rushing Yards Allowed,99,55,1017,2015,20
Rushing Yards Allowed,99,56,1020,2018,8
Rushing Yards Allowed,99,57,1021,2019,25
Rushing Yards Allowed,99,58,1021,2019,28
Rushing Yards Allowed,99,59,1022,2014,19
Rushing Yards Allowed,99,60,1025,2016,27
Rushing Yards Allowed,99,61,1025,2017,1
Rushing Yards Allowed,99,62,1026,2016,10
Rushing Yards Allowed,99,63,1028,2016,8
Rushing Yards Allowed,99,64,1028,2019,6
Rushing Yards Allowed,99,65,1028,2019,20
Rushing Yards Allowed,99,66,1029,2014,24
Rushing Yards Allowed,99,67,1036,2019,21
Rushing Yards Allowed,99,68,1039,2017,4
Rushing Yards Allowed,99,69,1040,2014,18
Rushing Yards Allowed,99,70,1045,2015,2
Rushing Yards Allowed,99,71,1046,2019,18
Rushing Yards Allowed,99,72,1047,2018,27
Rushing Yards Allowed,99,73,1049,2017,6
Rushing Yards Allowed,99,74,1051,2017,26
Rushing Yards Allowed,99,75,1051,2018,6
Rushing Yards Allowed,99,76,1054,2018,24
Rushing Yards Allowed,99,77,1055,2017,23
Rushing Yards Allowed,99,78,1057,2014,2
Rushing Yards Allowed,99,79,1060,2017,5
Rushing Yards Allowed,99,80,1060,2017,30
Rushing Yards Allowed,99,81,1063,2014,6
Rushing Yards Allowed,99,82,1065,2015,14
Rushing Yards Allowed,99,83,1066,2014,13
Rushing Yards Allowed,99,84,1066,2019,2
Rushing Yards Allowed,99,85,1068,2016,21
Rushing Yards Allowed,99,86,1072,2016,6
Rushing Yards Allowed,99,87,1073,2014,14
Rushing Yards Allowed,99,88,1074,2017,28
Rushing Yards Allowed,99,89,1076,2016,2
Rushing Yards Allowed,99,90,1080,2015,1
Rushing Yards Allowed,99,91,1093,2016,26
Rushing Yards Allowed,99,92,1094,2016,31
Rushing Yards Allowed,99,93,1094,2019,3
Rushing Yards Allowed,99,94,1097,2016,7
Rushing Yards Allowed,99,95,1106,2019,29
Rushing Yards Allowed,99,96,1109,2019,15
Rushing Yards Allowed,99,97,1110,2015,21
Rushing Yards Allowed,99,98,1110,2018,28
Rushing Yards Allowed,99,99,1111,2018,12
Total Yards,99,0,4453,2017,18
Total Yards,99,1,4398,2017,19
Total Yards,99,2,4282,2016,19
Total Yards,99,3,4260,2019,20
Total Yards,99,4,4251,2017,10
Total Yards,99,5,4198,2017,20
Total Yards,99,6,4191,2018,20
Total Yards,99,7,4145,2018,19
Total Yards,99,8,4104,2015,19
Total Yards,99,9,4101,2018,18
Total Yards,99,10,4100,2019,19
Total Yards,99,11,4099,2016,3
Total Yards,99,12,4078,2014,21
Total Yards,99,13,4078,2019,17
Total Yards,99,14,4058,2019,18
Total Yards,99,15,4021,2019,10
Total Yards,99,16,4002,2016,18
Total Yards,99,17,3986,2017,3
Total Yards,99,18,3971,2015,21
Total Yards,99,19,3955,2017,14
Total Yards,99,20,3951,2019,14
Total Yards,99,21,3946,2017,0
Total Yards,99,22,3936,2015,18
Total Yards,99,23,3926,2014,25
Total Yards,99,24,3916,2014,22
Total Yards,99,25,3909,2016,27
Total Yards,99,26,3890,2016,20
Total Yards,99,27,3888,2017,31
Total Yards,99,28,3865,2018,31
Total Yards,99,29,3845,2014,19
Total Yards,99,30,3838,2017,8
Total Yards,99,31,3823,2019,31
Total Yards,99,32,3820,2015,24
Total Yards,99,33,3810,2014,15
Total Yards,99,34,3804,2019,12
Total Yards,99,35,3786,2019,3
Total Yards,99,36,3776,2015,20
Total Yards,99,37,3771,2014,29
Total Yards,99,38,3756,2014,6
Total Yards,99,39,3755,2019,16
Total Yards,99,40,3743,2018,4
Total Yards,99,41,3720,2014,26
Total Yards,99,42,3715,2015,25
Total Yards,99,43,3713,2018,16
Total Yards,99,44,3713,2019,27
Total Yards,99,45,3702,2016,22
Total Yards,99,46,3698,2018,12
Total Yards,99,47,3690,2014,18
Total Yards,99,48,3690,2016,23
Total Yards,99,49,3687,2016,10
Total Yards,99,50,3685,2015,17
Total Yards,99,51,3685,2017,13
Total Yards,99,52,3683,2016,16
Total Yards,99,53,3676,2018,8
Total Yards,99,54,3675,2017,17
Total Yards,99,55,3669,2014,12
Total Yards,99,56,3668,2019,21
Total Yards,99,57,3665,2017,1
Total Yards,99,58,3659,2018,14
Total Yards,99,59,3653,2015,3
Total Yards,99,60,3644,2016,31
Total Yards,99,61,3642,2015,23
Total Yards,99,62,3642,2016,14
Total Yards,99,63,3624,2014,10
Total Yards,99,64,3624,2019,25
Total Yards,99,65,3612,2018,23
Total Yards,99,66,3611,2015,22
Total Yards,99,67,3608,2015,6
Total Yards,99,68,3602,2016,8
Total Yards,99,69,3593,2017,21
Total Yards,99,70,3565,2014,11
Total Yards,99,71,3561,2014,27
Total Yards,99,72,3561,2016,21
Total Yards,99,73,3555,2015,10
Total Yards,99,74,3553,2015,29
Total Yards,99,75,3543,2015,2
Total Yards,99,76,3538,2017,6
Total Yards,99,77,3537,2018,3
Total Yards,99,78,3535,2016,11
Total Yards,99,79,3520,2015,8
Total Yards,99,80,3517,2014,28
Total Yards,99,81,3517,2016,28
Total Yards,99,82,3515,2018,21
Total Yards,99,83,3510,2018,1
Total Yards,99,84,3501,2018,10
Total Yards,99,85,3500,2019,13
Total Yards,99,86,3491,2014,31
Total Yards,99,87,3484,2019,24
Total Yards,99,88,3483,2016,15
Total Yards,99,89,3481,2016,25
Total Yards,99,90,3471,2015,16
Total Yards,99,91,3468,2018,9
Total Yards,99,92,3466,2019,22
Total Yards,99,93,3464,2016,4
Total Yards,99,94,3463,2014,0
Total Yards,99,95,3455,2016,30
Total Yards,99,96,3448,2014,16
Total Yards,99,97,3443,2018,0
Total Yards,99,98,3443,2018,28
Total Yards,99,99,3437,2018,13
Total Yards Allowed,99,0,2900,2015,13
Total Yards Allowed,99,1,2941,2014,19
Total Yards Allowed,99,2,2968,2019,27
Total Yards Allowed,99,3,2995,2014,10
Total Yards Allowed,99,4,3010,2019,13
Total Yards Allowed,99,5,3016,2015,9
Total Yards Allowed,99,6,3029,2015,10
Total Yards Allowed,99,7,3032,2014,24
Total Yards Allowed,99,8,3035,2016,5
Total Yards Allowed,99,9,3063,2019,10
Total Yards Allowed,99,10,3073,2018,9
Total Yards Allowed,99,11,3079,2017,30
Total Yards Allowed,99,12,3093,2016,29
Total Yards Allowed,99,13,3123,2015,25
Total Yards Allowed,99,14,3128,2014,27
Total Yards Allowed,99,15,3141,2014,2
Total Yards Allowed,99,16,3143,2015,27
Total Yards Allowed,99,17,3168,2018,27
Total Yards Allowed,99,18,3173,2017,9
Total Yards Allowed,99,19,3173,2017,10
Total Yards Allowed,99,20,3213,2015,24
Total Yards Allowed,99,21,3213,2016,4
Total Yards Allowed,99,22,3224,2015,29
Total Yards Allowed,99,23,3230,2014,21
Total Yards Allowed,99,24,3231,2015,23
Total Yards Allowed,99,25,3235,2018,11
Total Yards Allowed,99,26,3238,2014,16
Total Yards Allowed,99,27,3240,2015,15
Total Yards Allowed,99,28,3246,2016,9
Total Yards Allowed,99,29,3253,2018,2
Total Yards Allowed,99,30,3266,2016,23
Total Yards Allowed,99,31,3268,2014,14
Total Yards Allowed,99,32,3281,2018,1
Total Yards Allowed,99,33,3287,2019,0
Total Yards Allowed,99,34,3295,2016,2
Total Yards Allowed,99,35,3295,2017,27
Total Yards Allowed,99,36,3299,2016,28
Total Yards Allowed,99,37,3300,2015,2
Total Yards Allowed,99,38,3300,2016,13
Total Yards Allowed,99,39,3308,2017,26
Total Yards Allowed,99,40,3308,2019,4
Total Yards Allowed,99,41,3310,2016,25
Total Yards Allowed,99,42,3310,2019,25
Total Yards Allowed,99,43,3311,2018,29
Total Yards Allowed,99,44,3312,2017,29
Total Yards Allowed,99,45,3316,2015,28
Total Yards Allowed,99,46,3317,2018,23
Total Yards Allowed,99,47,3321,2014,13
Total Yards Allowed,99,48,3322,2019,2
Total Yards Allowed,99,49,3326,2018,10
Total Yards Allowed,99,50,3329,2019,5
Total Yards Allowed,99,51,3330,2014,23
Total Yards Allowed,99,52,3338,2014,3
Total Yards Allowed,99,53,3345,2019,28
Total Yards Allowed,99,54,3348,2017,4
Total Yards Allowed,99,55,3348,2019,20
Total Yards Allowed,99,56,3353,2015,1
Total Yards Allowed,99,57,3353,2018,25
Total Yards Allowed,99,58,3357,2018,0
Total Yards Allowed,99,59,3361,2017,6
Total Yards Allowed,99,60,3362,2014,4
Total Yards Allowed,99,61,3370,2015,5
Total Yards Allowed,99,62,3371,2016,0
Total Yards Allowed,99,63,3371,2016,10
Total Yards Allowed,99,64,3379,2014,6
Total Yards Allowed,99,65,3380,2018,5
Total Yards Allowed,99,66,3382,2017,22
Total Yards Allowed,99,67,3385,2016,31
Total Yards Allowed,99,68,3385,2017,31
Total Yards Allowed,99,69,3385,2018,13
Total Yards Allowed,99,70,3398,2017,15
Total Yards Allowed,99,71,3399,2019,14
Total Yards Allowed,99,72,3400,2015,4
Total Yards Allowed,99,73,3400,2018,6
Total Yards Allowed,99,74,3401,2016,26
Total Yards Allowed,99,75,3404,2016,24
Total Yards Allowed,99,76,3421,2019,3
Total Yards Allowed,99,77,3423,2017,0
Total Yards Allowed,99,78,3423,2017,11
Total Yards Allowed,99,79,3425,2014,26
Total Yards Allowed,99,80,3425,2017,5
Total Yards Allowed,99,81,3428,2014,22
Total Yards Allowed,99,82,3428,2015,16
Total Yards Allowed,99,83,3429,2014,9
Total Yards Allowed,99,84,3431,2018,18
Total Yards Allowed,99,85,3435,2017,2
Total Yards Allowed,99,86,3440,2015,8
Total Yards Allowed,99,87,3442,2014,20
Total Yards Allowed,99,88,3443,2017,28
Total Yards Allowed,99,89,3444,2015,21
Total Yards Allowed,99,90,3444,2017,17
Total Yards Allowed,99,91,3447,2016,27
Total Yards Allowed,99,92,3447,2018,30
Total Yards Allowed,99,93,3448,2019,26
Total Yards Allowed,99,94,3454,2014,5
Total Yards Allowed,99,95,3458,2018,15
Total Yards Allowed,99,96,3460,2017,1
Total Yards Allowed,99,97,3463,2019,9
Total Yards Allowed,99,98,3466,2016,19
Total Yards Allowed,99,99,3468,2019,29
Pass Attempts,99,0,437,2015,12
Pass Attempts,99,1,437,2016,22
Pass Attempts,99,2,428,2014,1
Pass Attempts,99,3,428,2017,14
Pass Attempts,99,4,425,2014,14
Pass Attempts,99,5,418,2014,12
Pass Attempts,99,6,416,2018,18
Pass Attempts,99,7,415,2014,2
Pass Attempts,99,8,411,2017,22
Pass Attempts,99,9,410,2019,29
Pass Attempts,99,10,409,2017,30
Pass Attempts,99,11,408,2016,12
Pass Attempts,99,12,407,2018,19
Pass Attempts,99,13,407,2019,12
Pass Attempts,99,14,401,2017,18
Pass Attempts,99,15,401,2018,7
Pass Attempts,99,16,400,2014,18
Pass Attempts,99,17,398,2019,22
Pass Attempts,99,18,396,2018,12
Pass Attempts,99,19,396,2018,22
Pass Attempts,99,20,395,2015,14
Pass Attempts,99,21,395,2017,26
Pass Attempts,99,22,394,2015,22
Pass Attempts,99,23,394,2018,30
Pass Attempts,99,24,391,2019,18
Pass Attempts,99,25,390,2014,17
Pass Attempts,99,26,390,2015,1
Pass Attempts,99,27,390,2017,9
Pass Attempts,99,28,389,2016,14
Pass Attempts,99,29,389,2019,1
Pass Attempts,99,30,386,2014,30
Pass Attempts,99,31,383,2016,17
Pass Attempts,99,32,383,2018,26
Pass Attempts,99,33,381,2015,18
Pass Attempts,99,34,380,2014,22
Pass Attempts,99,35,380,2017,6
Pass Attempts,99,36,380,2017,12
Pass Attempts,99,37,380,2018,10
Pass Attempts,99,38,380,2018,17
Pass Attempts,99,39,379,2017,10
Pass Attempts,99,40,379,2019,5
Pass Attempts,99,41,378,2014,5
Pass Attempts,99,42,378,2017,17
Pass Attempts,99,43,378,2018,14
Pass Attempts,99,44,376,2015,17
Pass Attempts,99,45,376,2018,20
Pass Attempts,99,46,375,2015,15
Pass Attempts,99,47,375,2018,6
Pass Attempts,99,48,375,2019,14
Pass Attempts,99,49,373,2014,31
Pass Attempts,99,50,373,2015,30
Pass Attempts,99,51,373,2017,8
Pass Attempts,99,52,373,2019,0
Pass Attempts,99,53,373,2019,7
Pass Attempts,99,54,372,2019,9
Pass Attempts,99,55,371,2016,11
Pass Attempts,99,56,370,2019,21
Pass Attempts,99,57,368,2015,5
Pass Attempts,99,58,367,2016,9
Pass Attempts,99,59,366,2014,21
Pass Attempts,99,60,366,2016,1
Pass Attempts,99,61,366,2016,7
Pass Attempts,99,62,365,2016,5
Pass Attempts,99,63,365,2016,26
Pass Attempts,99,64,365,2018,2
Pass Attempts,99,65,364,2016,8
Pass Attempts,99,66,364,2016,30
Pass Attempts,99,67,364,2018,21
Pass Attempts,99,68,363,2016,18
Pass Attempts,99,69,363,2018,11
Pass Attempts,99,70,363,2018,15
Pass Attempts,99,71,363,2019,15
Pass Attempts,99,72,362,2019,6
Pass Attempts,99,73,361,2017,7
Pass Attempts,99,74,360,2017,1
Pass Attempts,99,75,360,2018,29
Pass Attempts,99,76,358,2015,26
Pass Attempts,99,77,358,2016,31
Pass Attempts,99,78,358,2019,17
Pass Attempts,99,79,357,2018,27
Pass Attempts,99,80,356,2014,0
Pass Attempts,99,81,356,2014,6
Pass Attempts,99,82,356,2014,11
Pass Attempts,99,83,355,2014,25
Pass Attempts,99,84,354,2019,2
Pass Attempts,99,85,353,2014,26
Pass Attempts,99,86,353,2016,29
Pass Attempts,99,87,353,2019,27
Pass Attempts,99,88,352,2014,7
