Category,Team/All_Teams,Place,Record,Year,Team
Points Allowed,21,2,213,2016,21
Points Allowed,21,3,214,2017,21
Points Allowed,21,4,217,2015,21
Points Allowed,21,5,235,2018,21
Points Allowed,21,6,245,2020,21
Points Allowed,21,7,253,2021,21
Points Allowed,21,8,268,2022,21
Points Allowed,21,9,268,2023,21
Passing Yards,21,0,3063,2020,21
Passing Yards,21,1,2866,2021,21
Passing Yards,21,2,2733,2017,21
Passing Yards,21,3,2710,2022,21
Passing Yards,21,4,2643,2019,21
Passing Yards,21,5,2611,2015,21
Passing Yards,21,6,2606,2023,21
Passing Yards,21,7,2571,2016,21
Passing Yards,21,8,2558,2014,21
Passing Yards,21,9,2472,2018,21
Passing Yards Allowed,21,0,2333,2015,21
Passing Yards Allowed,21,1,2500,2014,21
Passing Yards Allowed,21,2,2542,2019,21
Passing Yards Allowed,21,3,2578,2017,21
Passing Yards Allowed,21,4,2579,2016,21
Passing Yards Allowed,21,5,2600,2020,21
Passing Yards Allowed,21,6,2610,2018,21
Passing Yards Allowed,21,7,2624,2022,21
Passing Yards Allowed,21,8,2803,2021,21
Passing Yards Allowed,21,9,3082,2023,21
Rushing Yards,21,0,1520,2014,21
Rushing Yards,21,1,1360,2015,21
Rushing Yards,21,2,1155,2021,21
Rushing Yards,21,3,1149,2023,21
Rushing Yards,21,4,1042,2018,21
Rushing Yards,21,5,1025,2019,21
Rushing Yards,21,6,989,2016,21
Rushing Yards,21,7,979,2022,21
Rushing Yards,21,8,887,2020,21
Rushing Yards,21,9,860,2017,21
Rushing Yards Allowed,21,0,729,2014,21
Rushing Yards Allowed,21,1,873,2021,21
Rushing Yards Allowed,21,2,941,2023,21
Rushing Yards Allowed,21,3,1036,2019,21
Rushing Yards Allowed,21,4,1043,2020,21
Rushing Yards Allowed,21,5,1068,2016,21
Rushing Yards Allowed,21,6,1110,2015,21
Rushing Yards Allowed,21,7,1118,2017,21
Rushing Yards Allowed,21,8,1160,2018,21
Rushing Yards Allowed,21,9,1194,2022,21
Total Yards,21,0,4078,2014,21
Total Yards,21,1,4021,2021,21
Total Yards,21,2,3971,2015,21
Total Yards,21,3,3950,2020,21
Total Yards,21,4,3756,2023,21
Total Yards,21,5,3690,2022,21
Total Yards,21,6,3668,2019,21
Total Yards,21,7,3593,2017,21
Total Yards,21,8,3561,2016,21
Total Yards,21,9,3515,2018,21
Total Yards Allowed,21,0,3230,2014,21
Total Yards Allowed,21,1,3444,2015,21
Total Yards Allowed,21,2,3579,2019,21
Total Yards Allowed,21,3,3643,2020,21
Total Yards Allowed,21,4,3647,2016,21
Total Yards Allowed,21,5,3676,2021,21
Total Yards Allowed,21,6,3696,2017,21
Total Yards Allowed,21,7,3771,2018,21
Total Yards Allowed,21,8,3818,2022,21
Total Yards Allowed,21,9,4024,2023,21
Pass Attempts,21,0,403,2020,21
Pass Attempts,21,1,386,2021,21
Pass Attempts,21,2,381,2022,21
Pass Attempts,21,3,370,2019,21
Pass Attempts,21,4,366,2014,21
Pass Attempts,21,5,364,2018,21
Pass Attempts,21,6,346,2017,21
Pass Attempts,21,7,345,2023,21
Pass Attempts,21,8,339,2015,21
Pass Attempts,21,9,335,2016,21
Rush Attempts,21,0,323,2014,21
Rush Attempts,21,1,282,2015,21
Rush Attempts,21,2,280,2016,21
Rush Attempts,21,3,268,2021,21
Rush Attempts,21,4,267,2023,21
Rush Attempts,21,5,259,2018,21
Rush Attempts,21,6,251,2019,21
Rush Attempts,21,7,232,2022,21
Rush Attempts,21,8,228,2020,21
Rush Attempts,21,9,227,2017,21
Points Scored,22,0,277,2014,22
Points Scored,22,1,262,2022,22
Points Scored,22,2,258,2020,22
Points Scored,22,3,233,2015,22
Points Scored,22,4,209,2021,22
Points Scored,22,5,208,2023,22
Points Scored,22,6,204,2019,22
Points Scored,22,7,198,2018,22
Points Scored,22,8,189,2017,22
Points Scored,22,9,183,2016,22
Points Allowed,22,0,176,2022,22
Points Allowed,22,1,200,2018,22
Points Allowed,22,2,208,2017,22
Points Allowed,22,3,218,2014,22
Points Allowed,22,4,223,2019,22
Points Allowed,22,5,231,2020,22
Points Allowed,22,6,243,2015,22
Points Allowed,22,7,248,2023,22
Points Allowed,22,8,250,2021,22
Points Allowed,22,9,270,2016,22
Passing Yards,22,0,2949,2023,22
Passing Yards,22,1,2866,2016,22
Passing Yards,22,2,2857,2014,22
Passing Yards,22,3,2723,2022,22
Passing Yards,22,4,2677,2021,22
Passing Yards,22,5,2578,2017,22
Passing Yards,22,6,2525,2020,22
Passing Yards,22,7,2448,2019,22
Passing Yards,22,8,2408,2018,22
Passing Yards,22,9,2306,2015,22
Passing Yards Allowed,22,0,2144,2017,22
Passing Yards Allowed,22,1,2160,2014,22
Passing Yards Allowed,22,2,2307,2023,22
Passing Yards Allowed,22,3,2392,2016,22
Passing Yards Allowed,22,4,2414,2022,22
Passing Yards Allowed,22,5,2419,2015,22
Passing Yards Allowed,22,6,2449,2018,22
Passing Yards Allowed,22,7,2453,2019,22
Passing Yards Allowed,22,8,2554,2021,22
Passing Yards Allowed,22,9,2604,2020,22
Rushing Yards,22,0,1305,2015,22
Rushing Yards,22,1,1103,2020,22
Rushing Yards,22,2,1059,2014,22
Rushing Yards,22,3,1018,2019,22
Rushing Yards,22,4,933,2018,22
Rushing Yards,22,5,928,2022,22
Rushing Yards,22,6,911,2021,22
Rushing Yards,22,7,910,2023,22
Rushing Yards,22,8,854,2017,22
Rushing Yards,22,9,836,2016,22
Rushing Yards Allowed,22,0,1031,2022,22
Rushing Yards Allowed,22,1,1042,2020,22
Rushing Yards Allowed,22,2,1200,2021,22
Rushing Yards Allowed,22,3,1236,2015,22
Rushing Yards Allowed,22,4,1236,2018,22
Rushing Yards Allowed,22,5,1238,2017,22
Rushing Yards Allowed,22,6,1243,2023,22
Rushing Yards Allowed,22,7,1245,2016,22
Rushing Yards Allowed,22,8,1267,2014,22
Rushing Yards Allowed,22,9,1419,2019,22
Total Yards,22,0,3916,2014,22
Total Yards,22,1,3859,2023,22
Total Yards,22,2,3702,2016,22
Total Yards,22,3,3652,2022,22
Total Yards,22,4,3628,2020,22
Total Yards,22,5,3611,2015,22
Total Yards,22,6,3588,2021,22
Total Yards,22,7,3466,2019,22
Total Yards,22,8,3433,2017,22
Total Yards,22,9,3341,2018,22
Total Yards Allowed,22,0,3382,2017,22
Total Yards Allowed,22,1,3428,2014,22
Total Yards Allowed,22,2,3446,2022,22
Total Yards Allowed,22,3,3551,2023,22
Total Yards Allowed,22,4,3638,2016,22
Total Yards Allowed,22,5,3646,2020,22
Total Yards Allowed,22,6,3656,2015,22
Total Yards Allowed,22,7,3686,2018,22
Total Yards Allowed,22,8,3754,2021,22
Total Yards Allowed,22,9,3872,2019,22
Pass Attempts,22,0,437,2016,22
Pass Attempts,22,1,425,2023,22
Pass Attempts,22,2,411,2017,22
Pass Attempts,22,3,398,2019,22
Pass Attempts,22,4,396,2018,22
Pass Attempts,22,5,395,2021,22
Pass Attempts,22,6,394,2015,22
Pass Attempts,22,7,385,2020,22
Pass Attempts,22,8,380,2014,22
Pass Attempts,22,9,374,2022,22
Rush Attempts,22,0,273,2014,22
Rush Attempts,22,1,270,2020,22
Rush Attempts,22,2,268,2022,22
Rush Attempts,22,3,250,2015,22
Rush Attempts,22,4,238,2019,22
Rush Attempts,22,5,237,2017,22
Rush Attempts,22,6,233,2023,22
Rush Attempts,22,7,231,2018,22
Rush Attempts,22,8,230,2021,22
Rush Attempts,22,9,209,2016,22
Points Scored,23,0,249,2023,23
Points Scored,23,1,233,2021,23
Points Scored,23,2,216,2015,23
Points Scored,23,3,215,2022,23
Points Scored,23,4,210,2016,23
Points Scored,23,5,205,2017,23
Points Scored,23,6,205,2019,23
Points Scored,23,7,201,2018,23
Points Scored,23,8,198,2014,23
Points Scored,23,9,166,2020,23
Points Allowed,23,0,168,2023,23
Points Allowed,23,1,183,2015,23
Points Allowed,23,2,195,2016,23
Points Allowed,23,3,197,2014,23
Points Allowed,23,4,217,2017,23
Points Allowed,23,5,221,2021,23
Points Allowed,23,6,233,2019,23
Points Allowed,23,7,252,2018,23
Points Allowed,23,8,256,2022,23
Points Allowed,23,9,278,2020,23
Passing Yards,23,0,2531,2016,23
Passing Yards,23,1,2436,2023,23
Passing Yards,23,2,2348,2018,23
Passing Yards,23,3,2346,2014,23
Passing Yards,23,4,2276,2022,23
Passing Yards,23,5,2260,2015,23
Passing Yards,23,6,2236,2017,23
Passing Yards,23,7,2235,2019,23
Passing Yards,23,8,2111,2021,23
Passing Yards,23,9,2051,2020,23
Passing Yards Allowed,23,0,2197,2018,23
Passing Yards Allowed,23,1,2267,2016,23
Passing Yards Allowed,23,2,2281,2015,23
Passing Yards Allowed,23,3,2334,2014,23
Passing Yards Allowed,23,4,2481,2017,23
Passing Yards Allowed,23,5,2491,2023,23
Passing Yards Allowed,23,6,2575,2021,23
Passing Yards Allowed,23,7,2639,2019,23
Passing Yards Allowed,23,8,2690,2020,23
Passing Yards Allowed,23,9,2741,2022,23
Rushing Yards,23,0,1382,2015,23
Rushing Yards,23,1,1346,2023,23
Rushing Yards,23,2,1316,2021,23
Rushing Yards,23,3,1306,2022,23
Rushing Yards,23,4,1264,2018,23
Rushing Yards,23,5,1190,2019,23
Rushing Yards,23,6,1158,2016,23
Rushing Yards,23,7,1157,2017,23
Rushing Yards,23,8,1155,2020,23
Rushing Yards,23,9,1080,2014,23
Rushing Yards Allowed,23,0,821,2023,23
Rushing Yards Allowed,23,1,928,2019,23
Rushing Yards Allowed,23,2,950,2015,23
Rushing Yards Allowed,23,3,996,2014,23
Rushing Yards Allowed,23,4,998,2016,23
Rushing Yards Allowed,23,5,1018,2020,23
Rushing Yards Allowed,23,6,1024,2022,23
Rushing Yards Allowed,23,7,1032,2021,23
Rushing Yards Allowed,23,8,1055,2017,23
Rushing Yards Allowed,23,9,1120,2018,23
Total Yards,23,0,3783,2023,23
Total Yards,23,1,3690,2016,23
Total Yards,23,2,3642,2015,23
Total Yards,23,3,3612,2018,23
Total Yards,23,4,3583,2022,23
Total Yards,23,5,3428,2021,23
Total Yards,23,6,3426,2014,23
Total Yards,23,7,3426,2019,23
Total Yards,23,8,3393,2017,23
Total Yards,23,9,3207,2020,23
Total Yards Allowed,23,0,3231,2015,23
Total Yards Allowed,23,1,3266,2016,23
Total Yards Allowed,23,2,3313,2023,23
Total Yards Allowed,23,3,3317,2018,23
Total Yards Allowed,23,4,3330,2014,23
Total Yards Allowed,23,5,3536,2017,23
Total Yards Allowed,23,6,3568,2019,23
Total Yards Allowed,23,7,3607,2021,23
Total Yards Allowed,23,8,3708,2020,23
Total Yards Allowed,23,9,3765,2022,23
Pass Attempts,23,0,342,2014,23
Pass Attempts,23,1,334,2020,23
Pass Attempts,23,2,333,2018,23
Pass Attempts,23,3,321,2017,23
Pass Attempts,23,4,321,2022,23
Pass Attempts,23,5,320,2015,23
Pass Attempts,23,6,320,2016,23
Pass Attempts,23,7,316,2019,23
Pass Attempts,23,8,298,2021,23
Pass Attempts,23,9,285,2023,23
Rush Attempts,23,0,341,2023,23
Rush Attempts,23,1,316,2016,23
Rush Attempts,23,2,315,2021,23
Rush Attempts,23,3,308,2015,23
Rush Attempts,23,4,299,2019,23
Rush Attempts,23,5,295,2017,23
Rush Attempts,23,6,285,2014,23
Rush Attempts,23,7,285,2018,23
Rush Attempts,23,8,275,2022,23
Rush Attempts,23,9,264,2020,23
Points Scored,24,0,243,2015,24
Points Scored,24,1,223,2018,24
Points Scored,24,2,218,2019,24
Points Scored,24,3,206,2014,24
Points Scored,24,4,205,2022,24
Points Scored,24,5,191,2023,24
Points Scored,24,6,184,2017,24
Points Scored,24,7,172,2020,24
Points Scored,24,8,163,2021,24
Points Scored,24,9,137,2016,24
Points Allowed,24,0,176,2014,24
Points Allowed,24,1,186,2015,24
Points Allowed,24,2,187,2020,24
Points Allowed,24,3,206,2018,24
Points Allowed,24,4,208,2019,24
Points Allowed,24,5,213,2017,24
Points Allowed,24,6,214,2022,24
Points Allowed,24,7,221,2021,24
Points Allowed,24,8,235,2016,24
Points Allowed,24,9,243,2023,24
Passing Yards,24,0,2272,2015,24
Passing Yards,24,1,2126,2023,24
Passing Yards,24,2,2109,2016,24
Passing Yards,24,3,2107,2021,24
Passing Yards,24,4,2054,2020,24
Passing Yards,24,5,1996,2019,24
Passing Yards,24,6,1979,2017,24
Passing Yards,24,7,1953,2022,24
Passing Yards,24,8,1846,2014,24
Passing Yards,24,9,1746,2018,24
Passing Yards Allowed,24,0,2003,2014,24
Passing Yards Allowed,24,1,2053,2021,24
Passing Yards Allowed,24,2,2265,2016,24
Passing Yards Allowed,24,3,2290,2015,24
Passing Yards Allowed,24,4,2363,2020,24
Passing Yards Allowed,24,5,2404,2022,24
Passing Yards Allowed,24,6,2515,2018,24
Passing Yards Allowed,24,7,2537,2019,24
Passing Yards Allowed,24,8,2663,2023,24
Passing Yards Allowed,24,9,2768,2017,24
Rushing Yards,24,0,1547,2015,24
Rushing Yards,24,1,1487,2019,24
Rushing Yards,24,2,1453,2018,24
Rushing Yards,24,3,1365,2014,24
Rushing Yards,24,4,1338,2017,24
Rushing Yards,24,5,1211,2021,24
Rushing Yards,24,6,1140,2020,24
Rushing Yards,24,7,1136,2023,24
Rushing Yards,24,8,1103,2016,24
Rushing Yards,24,9,1061,2022,24
Rushing Yards Allowed,24,0,923,2015,24
Rushing Yards Allowed,24,1,981,2017,24
Rushing Yards Allowed,24,2,995,2019,24
Rushing Yards Allowed,24,3,1029,2014,24
Rushing Yards Allowed,24,4,1054,2018,24
Rushing Yards Allowed,24,5,1124,2020,24
Rushing Yards Allowed,24,6,1139,2016,24
Rushing Yards Allowed,24,7,1296,2023,24
Rushing Yards Allowed,24,8,1346,2021,24
Rushing Yards Allowed,24,9,1410,2022,24
Total Yards,24,0,3820,2015,24
Total Yards,24,1,3484,2019,24
Total Yards,24,2,3318,2021,24
Total Yards,24,3,3317,2017,24
Total Yards,24,4,3263,2023,24
Total Yards,24,5,3213,2016,24
Total Yards,24,6,3212,2014,24
Total Yards,24,7,3200,2018,24
Total Yards,24,8,3194,2020,24
Total Yards,24,9,3015,2022,24
Total Yards Allowed,24,0,3032,2014,24
Total Yards Allowed,24,1,3213,2015,24
Total Yards Allowed,24,2,3400,2021,24
Total Yards Allowed,24,3,3404,2016,24
Total Yards Allowed,24,4,3488,2020,24
Total Yards Allowed,24,5,3533,2019,24
Total Yards Allowed,24,6,3569,2018,24
Total Yards Allowed,24,7,3750,2017,24
Total Yards Allowed,24,8,3814,2022,24
Total Yards Allowed,24,9,3960,2023,24
Pass Attempts,24,0,351,2021,24
Pass Attempts,24,1,340,2020,24
Pass Attempts,24,2,335,2014,24
Pass Attempts,24,3,330,2016,24
Pass Attempts,24,4,308,2015,24
Pass Attempts,24,5,304,2023,24
Pass Attempts,24,6,298,2022,24
Pass Attempts,24,7,292,2018,24
Pass Attempts,24,8,289,2019,24
Pass Attempts,24,9,285,2017,24
Rush Attempts,24,0,376,2015,24
Rush Attempts,24,1,335,2014,24
Rush Attempts,24,2,326,2018,24
Rush Attempts,24,3,321,2019,24
Rush Attempts,24,4,318,2017,24
Rush Attempts,24,5,276,2016,24
Rush Attempts,24,6,275,2022,24
Rush Attempts,24,7,273,2020,24
Rush Attempts,24,8,270,2023,24
Rush Attempts,24,9,266,2021,24
Points Scored,25,0,253,2021,25
Points Scored,25,1,243,2015,25
Points Scored,25,2,224,2020,25
Points Scored,25,3,223,2023,25
Points Scored,25,4,220,2014,25
Points Scored,25,5,217,2022,25
Points Scored,25,6,209,2019,25
Points Scored,25,7,185,2017,25
Points Scored,25,8,173,2016,25
Points Scored,25,9,157,2018,25
Points Allowed,25,0,167,2015,25
Points Allowed,25,1,183,2019,25
Points Allowed,25,2,190,2018,25
Points Allowed,25,3,198,2023,25
Points Allowed,25,4,206,2016,25
Points Allowed,25,5,211,2020,25
Points Allowed,25,6,215,2014,25
Points Allowed,25,7,228,2022,25
Points Allowed,25,8,236,2021,25
Points Allowed,25,9,252,2017,25
Passing Yards,25,0,2807,2014,25
Passing Yards,25,1,2604,2021,25
Passing Yards,25,2,2594,2015,25
Passing Yards,25,3,2417,2022,25
Passing Yards,25,4,2364,2020,25
Passing Yards,25,5,2331,2023,25
Passing Yards,25,6,2326,2017,25
Passing Yards,25,7,2301,2019,25
Passing Yards,25,8,2281,2016,25
Passing Yards,25,9,2007,2018,25
Passing Yards Allowed,25,0,2010,2015,25
Passing Yards Allowed,25,1,2072,2016,25
Passing Yards Allowed,25,2,2166,2018,25
Passing Yards Allowed,25,3,2283,2022,25
Passing Yards Allowed,25,4,2288,2019,25
Passing Yards Allowed,25,5,2353,2023,25
Passing Yards Allowed,25,6,2468,2021,25
Passing Yards Allowed,25,7,2485,2017,25
Passing Yards Allowed,25,8,2500,2020,25
Passing Yards Allowed,25,9,2651,2014,25
Rushing Yards,25,0,1432,2021,25
Rushing Yards,25,1,1368,2020,25
Rushing Yards,25,2,1323,2019,25
Rushing Yards,25,3,1288,2022,25
Rushing Yards,25,4,1201,2018,25
Rushing Yards,25,5,1200,2016,25
Rushing Yards,25,6,1120,2015,25
Rushing Yards,25,7,1118,2014,25
Rushing Yards,25,8,1116,2023,25
Rushing Yards,25,9,955,2017,25
Rushing Yards Allowed,25,0,925,2014,25
Rushing Yards Allowed,25,1,970,2020,25
Rushing Yards Allowed,25,2,979,2021,25
Rushing Yards Allowed,25,3,1016,2017,25
Rushing Yards Allowed,25,4,1021,2019,25
Rushing Yards Allowed,25,5,1113,2015,25
Rushing Yards Allowed,25,6,1116,2023,25
Rushing Yards Allowed,25,7,1155,2022,25
Rushing Yards Allowed,25,8,1186,2018,25
Rushing Yards Allowed,25,9,1237,2016,25
Total Yards,25,0,4036,2021,25
Total Yards,25,1,3926,2014,25
Total Yards,25,2,3733,2020,25
Total Yards,25,3,3715,2015,25
Total Yards,25,4,3706,2022,25
Total Yards,25,5,3624,2019,25
Total Yards,25,6,3481,2016,25
Total Yards,25,7,3448,2023,25
Total Yards,25,8,3282,2017,25
Total Yards,25,9,3209,2018,25
Total Yards Allowed,25,0,3123,2015,25
Total Yards Allowed,25,1,3310,2016,25
Total Yards Allowed,25,2,3310,2019,25
Total Yards Allowed,25,3,3353,2018,25
Total Yards Allowed,25,4,3439,2022,25
Total Yards Allowed,25,5,3448,2021,25
Total Yards Allowed,25,6,3470,2023,25
Total Yards Allowed,25,7,3471,2020,25
Total Yards Allowed,25,8,3501,2017,25
Total Yards Allowed,25,9,3576,2014,25
Pass Attempts,25,0,358,2022,25
Pass Attempts,25,1,355,2014,25
Pass Attempts,25,2,350,2021,25
Pass Attempts,25,3,349,2017,25
Pass Attempts,25,4,341,2019,25
Pass Attempts,25,5,336,2020,25
Pass Attempts,25,6,333,2023,25
Pass Attempts,25,7,325,2018,25
Pass Attempts,25,8,320,2015,25
Pass Attempts,25,9,316,2016,25
Rush Attempts,25,0,301,2020,25
Rush Attempts,25,1,298,2019,25
Rush Attempts,25,2,296,2021,25
Rush Attempts,25,3,294,2015,25
Rush Attempts,25,4,291,2022,25
Rush Attempts,25,5,290,2016,25
Rush Attempts,25,6,282,2018,25
Rush Attempts,25,7,280,2017,25
Rush Attempts,25,8,267,2023,25
Rush Attempts,25,9,263,2014,25
Points Scored,26,0,226,2014,26
Points Scored,26,1,225,2019,26
Points Scored,26,2,216,2023,26
Points Scored,26,3,210,2022,26
Points Scored,26,4,193,2021,26
Points Scored,26,5,185,2015,26
Points Scored,26,6,182,2020,26
Points Scored,26,7,176,2017,26
Points Scored,26,8,164,2016,26
Points Scored,26,9,134,2018,26
Points Allowed,26,0,191,2016,26
Points Allowed,26,1,203,2017,26
Points Allowed,26,2,203,2019,26
Points Allowed,26,3,218,2015,26
Points Allowed,26,4,221,2014,26
Points Allowed,26,5,227,2022,26
Points Allowed,26,6,232,2018,26
Points Allowed,26,7,233,2021,26
Points Allowed,26,8,240,2023,26
Points Allowed,26,9,255,2020,26
Passing Yards,26,0,2740,2014,26
Passing Yards,26,1,2434,2023,26
Passing Yards,26,2,2401,2017,26
Passing Yards,26,3,2321,2015,26
Passing Yards,26,4,2269,2016,26
Passing Yards,26,5,2226,2018,26
Passing Yards,26,6,2145,2021,26
Passing Yards,26,7,2098,2019,26
Passing Yards,26,8,2004,2020,26
Passing Yards,26,9,1996,2022,26
Passing Yards Allowed,26,0,2065,2019,26
Passing Yards Allowed,26,1,2254,2021,26
Passing Yards Allowed,26,2,2256,2017,26
Passing Yards Allowed,26,3,2263,2018,26
Passing Yards Allowed,26,4,2274,2014,26
Passing Yards Allowed,26,5,2290,2015,26
Passing Yards Allowed,26,6,2308,2016,26
Passing Yards Allowed,26,7,2407,2022,26
Passing Yards Allowed,26,8,2445,2020,26
Passing Yards Allowed,26,9,2601,2023,26
Rushing Yards,26,0,1348,2020,26
Rushing Yards,26,1,1291,2022,26
Rushing Yards,26,2,1128,2019,26
Rushing Yards,26,3,1117,2023,26
Rushing Yards,26,4,1006,2016,26
Rushing Yards,26,5,980,2014,26
Rushing Yards,26,6,936,2017,26
Rushing Yards,26,7,893,2021,26
Rushing Yards,26,8,880,2015,26
Rushing Yards,26,9,858,2018,26
Rushing Yards Allowed,26,0,1051,2017,26
Rushing Yards Allowed,26,1,1093,2016,26
Rushing Yards Allowed,26,2,1145,2023,26
Rushing Yards Allowed,26,3,1151,2014,26
Rushing Yards Allowed,26,4,1215,2015,26
Rushing Yards Allowed,26,5,1278,2022,26
Rushing Yards Allowed,26,6,1313,2018,26
Rushing Yards Allowed,26,7,1383,2019,26
Rushing Yards Allowed,26,8,1438,2021,26
Rushing Yards Allowed,26,9,1535,2020,26
Total Yards,26,0,3720,2014,26
Total Yards,26,1,3551,2023,26
Total Yards,26,2,3352,2020,26
Total Yards,26,3,3338,2017,26
Total Yards,26,4,3288,2022,26
Total Yards,26,5,3275,2016,26
Total Yards,26,6,3226,2019,26
Total Yards,26,7,3201,2015,26
Total Yards,26,8,3085,2018,26
Total Yards,26,9,3038,2021,26
Total Yards Allowed,26,0,3308,2017,26
Total Yards Allowed,26,1,3401,2016,26
Total Yards Allowed,26,2,3425,2014,26
Total Yards Allowed,26,3,3448,2019,26
Total Yards Allowed,26,4,3505,2015,26
Total Yards Allowed,26,5,3577,2018,26
Total Yards Allowed,26,6,3685,2022,26
Total Yards Allowed,26,7,3692,2021,26
Total Yards Allowed,26,8,3747,2023,26
Total Yards Allowed,26,9,3980,2020,26
Pass Attempts,26,0,395,2017,26
Pass Attempts,26,1,383,2018,26
Pass Attempts,26,2,365,2016,26
Pass Attempts,26,3,358,2015,26
Pass Attempts,26,4,353,2014,26
Pass Attempts,26,5,353,2021,26
Pass Attempts,26,6,353,2023,26
Pass Attempts,26,7,340,2020,26
Pass Attempts,26,8,326,2019,26
Pass Attempts,26,9,325,2022,26
Rush Attempts,26,0,287,2022,26
Rush Attempts,26,1,283,2019,26
Rush Attempts,26,2,268,2016,26
Rush Attempts,26,3,263,2014,26
Rush Attempts,26,4,258,2015,26
Rush Attempts,26,5,254,2017,26
Rush Attempts,26,6,250,2021,26
Rush Attempts,26,7,249,2020,26
Rush Attempts,26,8,243,2023,26
Rush Attempts,26,9,235,2018,26
Points Scored,27,0,292,2022,27
Points Scored,27,1,275,2014,27
Points Scored,27,2,268,2016,27
Points Scored,27,3,235,2021,27
Points Scored,27,4,213,2019,27
Points Scored,27,5,208,2017,27
Points Scored,27,6,205,2023,27
Points Scored,27,7,200,2015,27
Points Scored,27,8,198,2020,27
Points Scored,27,9,196,2018,27
Points Allowed,27,0,153,2021,27
Points Allowed,27,1,161,2018,27
Points Allowed,27,2,168,2022,27
Points Allowed,27,3,171,2014,27
Points Allowed,27,4,171,2016,27
Points Allowed,27,5,172,2015,27
Points Allowed,27,6,195,2019,27
Points Allowed,27,7,216,2023,27
Points Allowed,27,8,235,2020,27
Points Allowed,27,9,237,2017,27
Passing Yards,27,0,2523,2016,27
Passing Yards,27,1,2435,2019,27
Passing Yards,27,2,2418,2018,27
Passing Yards,27,3,2399,2021,27
Passing Yards,27,4,2310,2022,27
Passing Yards,27,5,2255,2020,27
Passing Yards,27,6,2168,2017,27
Passing Yards,27,7,2064,2015,27
Passing Yards,27,8,2040,2023,27
Passing Yards,27,9,1957,2014,27
Passing Yards Allowed,27,0,1957,2021,27
Passing Yards Allowed,27,1,2035,2019,27
Passing Yards Allowed,27,2,2120,2018,27
Passing Yards Allowed,27,3,2141,2017,27
Passing Yards Allowed,27,4,2195,2020,27
Passing Yards Allowed,27,5,2197,2015,27
Passing Yards Allowed,27,6,2291,2022,27
Passing Yards Allowed,27,7,2344,2014,27
Passing Yards Allowed,27,8,2363,2023,27
Passing Yards Allowed,27,9,2422,2016,27
Rushing Yards,27,0,1610,2022,27
Rushing Yards,27,1,1603,2014,27
Rushing Yards,27,2,1385,2016,27
Rushing Yards,27,3,1325,2023,27
Rushing Yards,27,4,1319,2015,27
Rushing Yards,27,5,1278,2019,27
Rushing Yards,27,6,982,2020,27
Rushing Yards,27,7,960,2021,27
Rushing Yards,27,8,800,2017,27
Rushing Yards,27,9,760,2018,27
Rushing Yards Allowed,27,0,784,2014,27
Rushing Yards Allowed,27,1,933,2019,27
Rushing Yards Allowed,27,2,946,2015,27
Rushing Yards Allowed,27,3,971,2021,27
Rushing Yards Allowed,27,4,973,2022,27
Rushing Yards Allowed,27,5,1025,2016,27
Rushing Yards Allowed,27,6,1047,2018,27
Rushing Yards Allowed,27,7,1154,2017,27
Rushing Yards Allowed,27,8,1293,2023,27
Rushing Yards Allowed,27,9,1347,2020,27
Total Yards,27,0,3920,2022,27
Total Yards,27,1,3909,2016,27
Total Yards,27,2,3713,2019,27
Total Yards,27,3,3561,2014,27
Total Yards,27,4,3383,2015,27
Total Yards,27,5,3365,2023,27
Total Yards,27,6,3359,2021,27
Total Yards,27,7,3237,2020,27
Total Yards,27,8,3178,2018,27
Total Yards,27,9,2968,2017,27
Total Yards Allowed,27,0,2928,2021,27
Total Yards Allowed,27,1,2968,2019,27
Total Yards Allowed,27,2,3128,2014,27
Total Yards Allowed,27,3,3143,2015,27
Total Yards Allowed,27,4,3168,2018,27
Total Yards Allowed,27,5,3265,2022,27
Total Yards Allowed,27,6,3295,2017,27
Total Yards Allowed,27,7,3447,2016,27
Total Yards Allowed,27,8,3542,2020,27
Total Yards Allowed,27,9,3657,2023,27
Pass Attempts,27,0,357,2018,27
Pass Attempts,27,1,353,2019,27
Pass Attempts,27,2,338,2017,27
Pass Attempts,27,3,335,2015,27
Pass Attempts,27,4,329,2021,27
Pass Attempts,27,5,323,2020,27
Pass Attempts,27,6,321,2016,27
Pass Attempts,27,7,304,2023,27
Pass Attempts,27,8,282,2022,27
Pass Attempts,27,9,281,2014,27
Rush Attempts,27,0,351,2022,27
Rush Attempts,27,1,346,2014,27
Rush Attempts,27,2,306,2015,27
Rush Attempts,27,3,303,2021,27
Rush Attempts,27,4,302,2019,27
Rush Attempts,27,5,296,2016,27
Rush Attempts,27,6,295,2023,27
Rush Attempts,27,7,263,2020,27
Rush Attempts,27,8,260,2018,27
Rush Attempts,27,9,241,2017,27
Points Scored,28,0,305,2022,28
Points Scored,28,1,236,2018,28
Points Scored,28,2,227,2017,28
Points Scored,28,3,218,2014,28
Points Scored,28,4,213,2016,28
Points Scored,28,5,203,2015,28
Points Scored,28,6,203,2021,28
Points Scored,28,7,184,2020,28
Points Scored,28,8,183,2019,28
Points Scored,28,9,183,2023,28
Points Allowed,28,0,141,2021,28
Points Allowed,28,1,173,2022,28
Points Allowed,28,2,180,2015,28
Points Allowed,28,3,190,2019,28
Points Allowed,28,4,200,2020,28
Points Allowed,28,5,201,2016,28
