Category,Team/All_Teams,Place,Record,Year,Team
Rushing Yards Allowed,99,18,923,2015,24
Rushing Yards Allowed,99,19,925,2014,25
Rushing Yards Allowed,99,20,925,2016,28
Rushing Yards Allowed,99,21,935,2017,13
Rushing Yards Allowed,99,22,946,2015,27
Rushing Yards Allowed,99,23,950,2015,23
Rushing Yards Allowed,99,24,953,2015,28
Rushing Yards Allowed,99,25,956,2015,8
Rushing Yards Allowed,99,26,958,2018,9
Rushing Yards Allowed,99,27,963,2018,16
Rushing Yards Allowed,99,28,965,2018,3
Rushing Yards Allowed,99,29,972,2017,3
Rushing Yards Allowed,99,30,974,2015,10
Rushing Yards Allowed,99,31,980,2016,4
Rushing Yards Allowed,99,32,981,2017,24
Rushing Yards Allowed,99,33,986,2017,14
Rushing Yards Allowed,99,34,996,2014,23
Rushing Yards Allowed,99,35,998,2016,23
Rushing Yards Allowed,99,36,999,2018,14
Rushing Yards Allowed,99,37,1003,2016,20
Rushing Yards Allowed,99,38,1003,2018,4
Rushing Yards Allowed,99,39,1005,2017,15
Rushing Yards Allowed,99,40,1009,2014,20
Rushing Yards Allowed,99,41,1010,2016,18
Rushing Yards Allowed,99,42,1010,2018,2
Rushing Yards Allowed,99,43,1013,2017,29
Rushing Yards Allowed,99,44,1015,2017,8
Rushing Yards Allowed,99,45,1016,2017,25
Rushing Yards Allowed,99,46,1017,2015,20
Rushing Yards Allowed,99,47,1020,2018,8
Rushing Yards Allowed,99,48,1022,2014,19
Rushing Yards Allowed,99,49,1025,2016,27
Rushing Yards Allowed,99,50,1025,2017,1
Rushing Yards Allowed,99,51,1026,2016,10
Rushing Yards Allowed,99,52,1028,2016,8
Rushing Yards Allowed,99,53,1029,2014,24
Rushing Yards Allowed,99,54,1039,2017,4
Rushing Yards Allowed,99,55,1040,2014,18
Rushing Yards Allowed,99,56,1045,2015,2
Rushing Yards Allowed,99,57,1047,2018,27
Rushing Yards Allowed,99,58,1049,2017,6
Rushing Yards Allowed,99,59,1051,2017,26
Rushing Yards Allowed,99,60,1051,2018,6
Rushing Yards Allowed,99,61,1054,2018,24
Rushing Yards Allowed,99,62,1055,2017,23
Rushing Yards Allowed,99,63,1057,2014,2
Rushing Yards Allowed,99,64,1060,2017,5
Rushing Yards Allowed,99,65,1060,2017,30
Rushing Yards Allowed,99,66,1063,2014,6
Rushing Yards Allowed,99,67,1065,2015,14
Rushing Yards Allowed,99,68,1066,2014,13
Rushing Yards Allowed,99,69,1068,2016,21
Rushing Yards Allowed,99,70,1072,2016,6
Rushing Yards Allowed,99,71,1073,2014,14
Rushing Yards Allowed,99,72,1074,2017,28
Rushing Yards Allowed,99,73,1076,2016,2
Rushing Yards Allowed,99,74,1080,2015,1
Rushing Yards Allowed,99,75,1093,2016,26
Rushing Yards Allowed,99,76,1094,2016,31
Rushing Yards Allowed,99,77,1097,2016,7
Rushing Yards Allowed,99,78,1110,2015,21
Rushing Yards Allowed,99,79,1110,2018,28
Rushing Yards Allowed,99,80,1111,2018,12
Rushing Yards Allowed,99,81,1113,2015,25
Rushing Yards Allowed,99,82,1116,2017,31
Rushing Yards Allowed,99,83,1116,2018,31
Rushing Yards Allowed,99,84,1118,2017,21
Rushing Yards Allowed,99,85,1120,2016,30
Rushing Yards Allowed,99,86,1120,2018,23
Rushing Yards Allowed,99,87,1122,2014,3
Rushing Yards Allowed,99,88,1122,2017,17
Rushing Yards Allowed,99,89,1125,2017,11
Rushing Yards Allowed,99,90,1125,2017,19
Rushing Yards Allowed,99,91,1126,2015,19
Rushing Yards Allowed,99,92,1132,2018,5
Rushing Yards Allowed,99,93,1132,2018,13
Rushing Yards Allowed,99,94,1139,2016,24
Rushing Yards Allowed,99,95,1141,2018,11
Rushing Yards Allowed,99,96,1147,2017,20
Rushing Yards Allowed,99,97,1150,2014,9
Rushing Yards Allowed,99,98,1151,2014,26
Rushing Yards Allowed,99,99,1153,2014,8
Total Yards,99,0,4453,2017,18
Total Yards,99,1,4398,2017,19
Total Yards,99,2,4282,2016,19
Total Yards,99,3,4251,2017,10
Total Yards,99,4,4198,2017,20
Total Yards,99,5,4191,2018,20
Total Yards,99,6,4145,2018,19
Total Yards,99,7,4104,2015,19
Total Yards,99,8,4101,2018,18
Total Yards,99,9,4099,2016,3
Total Yards,99,10,4078,2014,21
Total Yards,99,11,4002,2016,18
Total Yards,99,12,3986,2017,3
Total Yards,99,13,3971,2015,21
Total Yards,99,14,3955,2017,14
Total Yards,99,15,3946,2017,0
Total Yards,99,16,3936,2015,18
Total Yards,99,17,3926,2014,25
Total Yards,99,18,3916,2014,22
Total Yards,99,19,3909,2016,27
Total Yards,99,20,3890,2016,20
Total Yards,99,21,3888,2017,31
Total Yards,99,22,3865,2018,31
Total Yards,99,23,3845,2014,19
Total Yards,99,24,3838,2017,8
Total Yards,99,25,3820,2015,24
Total Yards,99,26,3810,2014,15
Total Yards,99,27,3776,2015,20
Total Yards,99,28,3771,2014,29
Total Yards,99,29,3756,2014,6
Total Yards,99,30,3743,2018,4
Total Yards,99,31,3720,2014,26
Total Yards,99,32,3715,2015,25
Total Yards,99,33,3713,2018,16
Total Yards,99,34,3702,2016,22
Total Yards,99,35,3698,2018,12
Total Yards,99,36,3690,2014,18
Total Yards,99,37,3690,2016,23
Total Yards,99,38,3687,2016,10
Total Yards,99,39,3685,2015,17
Total Yards,99,40,3685,2017,13
Total Yards,99,41,3683,2016,16
Total Yards,99,42,3676,2018,8
Total Yards,99,43,3675,2017,17
Total Yards,99,44,3669,2014,12
Total Yards,99,45,3665,2017,1
Total Yards,99,46,3659,2018,14
Total Yards,99,47,3653,2015,3
Total Yards,99,48,3644,2016,31
Total Yards,99,49,3642,2015,23
Total Yards,99,50,3642,2016,14
Total Yards,99,51,3624,2014,10
Total Yards,99,52,3612,2018,23
Total Yards,99,53,3611,2015,22
Total Yards,99,54,3608,2015,6
Total Yards,99,55,3602,2016,8
Total Yards,99,56,3593,2017,21
Total Yards,99,57,3565,2014,11
Total Yards,99,58,3561,2014,27
Total Yards,99,59,3561,2016,21
Total Yards,99,60,3555,2015,10
Total Yards,99,61,3553,2015,29
Total Yards,99,62,3543,2015,2
Total Yards,99,63,3538,2017,6
Total Yards,99,64,3537,2018,3
Total Yards,99,65,3535,2016,11
Total Yards,99,66,3520,2015,8
Total Yards,99,67,3517,2014,28
Total Yards,99,68,3517,2016,28
Total Yards,99,69,3515,2018,21
Total Yards,99,70,3510,2018,1
Total Yards,99,71,3501,2018,10
Total Yards,99,72,3491,2014,31
Total Yards,99,73,3483,2016,15
Total Yards,99,74,3481,2016,25
Total Yards,99,75,3471,2015,16
Total Yards,99,76,3468,2018,9
Total Yards,99,77,3464,2016,4
Total Yards,99,78,3463,2014,0
Total Yards,99,79,3455,2016,30
Total Yards,99,80,3448,2014,16
Total Yards,99,81,3443,2018,0
Total Yards,99,82,3443,2018,28
Total Yards,99,83,3437,2018,13
Total Yards,99,84,3433,2017,22
Total Yards,99,85,3432,2017,29
Total Yards,99,86,3430,2016,6
Total Yards,99,87,3428,2016,12
Total Yards,99,88,3426,2014,23
Total Yards,99,89,3420,2017,9
Total Yards,99,90,3419,2017,2
Total Yards,99,91,3407,2015,28
Total Yards,99,92,3403,2018,2
Total Yards,99,93,3398,2015,4
Total Yards,99,94,3395,2015,13
Total Yards,99,95,3394,2015,11
Total Yards,99,96,3393,2017,23
Total Yards,99,97,3385,2015,14
Total Yards,99,98,3383,2015,27
Total Yards,99,99,3381,2018,6
Total Yards Allowed,99,0,2900,2015,13
Total Yards Allowed,99,1,2941,2014,19
Total Yards Allowed,99,2,2995,2014,10
Total Yards Allowed,99,3,3016,2015,9
Total Yards Allowed,99,4,3029,2015,10
Total Yards Allowed,99,5,3032,2014,24
Total Yards Allowed,99,6,3035,2016,5
Total Yards Allowed,99,7,3073,2018,9
Total Yards Allowed,99,8,3079,2017,30
Total Yards Allowed,99,9,3093,2016,29
Total Yards Allowed,99,10,3123,2015,25
Total Yards Allowed,99,11,3128,2014,27
Total Yards Allowed,99,12,3141,2014,2
Total Yards Allowed,99,13,3143,2015,27
Total Yards Allowed,99,14,3168,2018,27
Total Yards Allowed,99,15,3173,2017,9
Total Yards Allowed,99,16,3173,2017,10
Total Yards Allowed,99,17,3213,2015,24
Total Yards Allowed,99,18,3213,2016,4
Total Yards Allowed,99,19,3224,2015,29
Total Yards Allowed,99,20,3230,2014,21
Total Yards Allowed,99,21,3231,2015,23
Total Yards Allowed,99,22,3235,2018,11
Total Yards Allowed,99,23,3238,2014,16
Total Yards Allowed,99,24,3240,2015,15
Total Yards Allowed,99,25,3246,2016,9
Total Yards Allowed,99,26,3253,2018,2
Total Yards Allowed,99,27,3266,2016,23
Total Yards Allowed,99,28,3268,2014,14
Total Yards Allowed,99,29,3281,2018,1
Total Yards Allowed,99,30,3295,2016,2
Total Yards Allowed,99,31,3295,2017,27
Total Yards Allowed,99,32,3299,2016,28
Total Yards Allowed,99,33,3300,2015,2
Total Yards Allowed,99,34,3300,2016,13
Total Yards Allowed,99,35,3308,2017,26
Total Yards Allowed,99,36,3310,2016,25
Total Yards Allowed,99,37,3311,2018,29
Total Yards Allowed,99,38,3312,2017,29
Total Yards Allowed,99,39,3316,2015,28
Total Yards Allowed,99,40,3317,2018,23
Total Yards Allowed,99,41,3321,2014,13
Total Yards Allowed,99,42,3326,2018,10
Total Yards Allowed,99,43,3330,2014,23
Total Yards Allowed,99,44,3338,2014,3
Total Yards Allowed,99,45,3348,2017,4
Total Yards Allowed,99,46,3353,2015,1
Total Yards Allowed,99,47,3353,2018,25
Total Yards Allowed,99,48,3357,2018,0
Total Yards Allowed,99,49,3361,2017,6
Total Yards Allowed,99,50,3362,2014,4
Total Yards Allowed,99,51,3370,2015,5
Total Yards Allowed,99,52,3371,2016,0
Total Yards Allowed,99,53,3371,2016,10
Total Yards Allowed,99,54,3379,2014,6
Total Yards Allowed,99,55,3380,2018,5
Total Yards Allowed,99,56,3382,2017,22
Total Yards Allowed,99,57,3385,2016,31
Total Yards Allowed,99,58,3385,2017,31
Total Yards Allowed,99,59,3385,2018,13
Total Yards Allowed,99,60,3398,2017,15
Total Yards Allowed,99,61,3400,2015,4
Total Yards Allowed,99,62,3400,2018,6
Total Yards Allowed,99,63,3401,2016,26
Total Yards Allowed,99,64,3404,2016,24
Total Yards Allowed,99,65,3423,2017,0
Total Yards Allowed,99,66,3423,2017,11
Total Yards Allowed,99,67,3425,2014,26
Total Yards Allowed,99,68,3425,2017,5
Total Yards Allowed,99,69,3428,2014,22
Total Yards Allowed,99,70,3428,2015,16
Total Yards Allowed,99,71,3429,2014,9
Total Yards Allowed,99,72,3431,2018,18
Total Yards Allowed,99,73,3435,2017,2
Total Yards Allowed,99,74,3440,2015,8
Total Yards Allowed,99,75,3442,2014,20
Total Yards Allowed,99,76,3443,2017,28
Total Yards Allowed,99,77,3444,2015,21
Total Yards Allowed,99,78,3444,2017,17
Total Yards Allowed,99,79,3447,2016,27
Total Yards Allowed,99,80,3447,2018,30
Total Yards Allowed,99,81,3454,2014,5
Total Yards Allowed,99,82,3458,2018,15
Total Yards Allowed,99,83,3460,2017,1
Total Yards Allowed,99,84,3466,2016,19
Total Yards Allowed,99,85,3476,2018,7
Total Yards Allowed,99,86,3478,2017,13
Total Yards Allowed,99,87,3480,2018,4
Total Yards Allowed,99,88,3487,2018,31
Total Yards Allowed,99,89,3490,2018,16
Total Yards Allowed,99,90,3498,2014,17
Total Yards Allowed,99,91,3500,2015,11
Total Yards Allowed,99,92,3501,2017,25
Total Yards Allowed,99,93,3505,2015,26
Total Yards Allowed,99,94,3508,2014,12
Total Yards Allowed,99,95,3510,2014,15
Total Yards Allowed,99,96,3518,2015,12
Total Yards Allowed,99,97,3520,2014,28
Total Yards Allowed,99,98,3523,2017,8
Total Yards Allowed,99,99,3527,2015,17
Pass Attempts,99,0,437,2015,12
Pass Attempts,99,1,437,2016,22
Pass Attempts,99,2,428,2014,1
Pass Attempts,99,3,428,2017,14
Pass Attempts,99,4,425,2014,14
Pass Attempts,99,5,418,2014,12
Pass Attempts,99,6,416,2018,18
Pass Attempts,99,7,415,2014,2
Pass Attempts,99,8,411,2017,22
Pass Attempts,99,9,409,2017,30
Pass Attempts,99,10,408,2016,12
Pass Attempts,99,11,407,2018,19
Pass Attempts,99,12,401,2017,18
Pass Attempts,99,13,401,2018,7
Pass Attempts,99,14,400,2014,18
Pass Attempts,99,15,396,2018,12
Pass Attempts,99,16,396,2018,22
Pass Attempts,99,17,395,2015,14
Pass Attempts,99,18,395,2017,26
Pass Attempts,99,19,394,2015,22
Pass Attempts,99,20,394,2018,30
Pass Attempts,99,21,390,2014,17
Pass Attempts,99,22,390,2015,1
Pass Attempts,99,23,390,2017,9
Pass Attempts,99,24,389,2016,14
Pass Attempts,99,25,386,2014,30
Pass Attempts,99,26,383,2016,17
Pass Attempts,99,27,383,2018,26
Pass Attempts,99,28,381,2015,18
Pass Attempts,99,29,380,2014,22
Pass Attempts,99,30,380,2017,6
Pass Attempts,99,31,380,2017,12
Pass Attempts,99,32,380,2018,10
Pass Attempts,99,33,380,2018,17
Pass Attempts,99,34,379,2017,10
Pass Attempts,99,35,378,2014,5
Pass Attempts,99,36,378,2017,17
Pass Attempts,99,37,378,2018,14
Pass Attempts,99,38,376,2015,17
Pass Attempts,99,39,376,2018,20
Pass Attempts,99,40,375,2015,15
Pass Attempts,99,41,375,2018,6
Pass Attempts,99,42,373,2014,31
Pass Attempts,99,43,373,2015,30
Pass Attempts,99,44,373,2017,8
Pass Attempts,99,45,371,2016,11
Pass Attempts,99,46,368,2015,5
Pass Attempts,99,47,367,2016,9
Pass Attempts,99,48,366,2014,21
Pass Attempts,99,49,366,2016,1
Pass Attempts,99,50,366,2016,7
Pass Attempts,99,51,365,2016,5
Pass Attempts,99,52,365,2016,26
Pass Attempts,99,53,365,2018,2
Pass Attempts,99,54,364,2016,8
Pass Attempts,99,55,364,2016,30
Pass Attempts,99,56,364,2018,21
Pass Attempts,99,57,363,2016,18
Pass Attempts,99,58,363,2018,11
Pass Attempts,99,59,363,2018,15
Pass Attempts,99,60,361,2017,7
Pass Attempts,99,61,360,2017,1
Pass Attempts,99,62,360,2018,29
Pass Attempts,99,63,358,2015,26
Pass Attempts,99,64,358,2016,31
Pass Attempts,99,65,357,2018,27
Pass Attempts,99,66,356,2014,0
Pass Attempts,99,67,356,2014,6
Pass Attempts,99,68,356,2014,11
Pass Attempts,99,69,355,2014,25
Pass Attempts,99,70,353,2014,26
Pass Attempts,99,71,353,2016,29
Pass Attempts,99,72,352,2014,7
Pass Attempts,99,73,352,2014,29
Pass Attempts,99,74,350,2014,16
Pass Attempts,99,75,350,2016,6
Pass Attempts,99,76,350,2017,13
Pass Attempts,99,77,349,2017,25
Pass Attempts,99,78,348,2018,31
Pass Attempts,99,79,346,2015,13
Pass Attempts,99,80,346,2015,16
Pass Attempts,99,81,346,2016,10
Pass Attempts,99,82,346,2016,16
Pass Attempts,99,83,346,2017,11
Pass Attempts,99,84,346,2017,16
Pass Attempts,99,85,346,2017,21
Pass Attempts,99,86,344,2016,15
Pass Attempts,99,87,344,2017,15
Pass Attempts,99,88,344,2018,5
Pass Attempts,99,89,343,2018,8
Pass Attempts,99,90,342,2014,8
Pass Attempts,99,91,342,2014,23
Pass Attempts,99,92,342,2017,28
Pass Attempts,99,93,341,2015,8
Pass Attempts,99,94,341,2015,10
Pass Attempts,99,95,341,2017,4
Pass Attempts,99,96,340,2018,28
Pass Attempts,99,97,339,2015,9
Pass Attempts,99,98,339,2015,21
Pass Attempts,99,99,339,2017,5
Rush Attempts,99,0,376,2015,24
Rush Attempts,99,1,376,2018,3
Rush Attempts,99,2,351,2016,4
Rush Attempts,99,3,346,2014,27
Rush Attempts,99,4,346,2016,3
Rush Attempts,99,5,338,2014,4
Rush Attempts,99,6,338,2015,28
Rush Attempts,99,7,338,2017,2
Rush Attempts,99,8,336,2015,3
Rush Attempts,99,9,335,2014,3
Rush Attempts,99,10,335,2014,24
Rush Attempts,99,11,331,2017,0
Rush Attempts,99,12,329,2017,3
Rush Attempts,99,13,327,2018,4
Rush Attempts,99,14,326,2018,24
Rush Attempts,99,15,323,2014,21
Rush Attempts,99,16,323,2015,2
Rush Attempts,99,17,321,2014,20
Rush Attempts,99,18,318,2014,10
Rush Attempts,99,19,318,2017,24
Rush Attempts,99,20,316,2016,23
Rush Attempts,99,21,315,2016,0
Rush Attempts,99,22,313,2018,0
Rush Attempts,99,23,312,2014,19
Rush Attempts,99,24,311,2015,20
Rush Attempts,99,25,311,2018,16
Rush Attempts,99,26,310,2017,31
Rush Attempts,99,27,308,2015,23
Rush Attempts,99,28,306,2015,4
Rush Attempts,99,29,306,2015,27
Rush Attempts,99,30,305,2015,0
Rush Attempts,99,31,305,2016,10
Rush Attempts,99,32,305,2018,31
Rush Attempts,99,33,302,2015,6
Rush Attempts,99,34,302,2016,2
Rush Attempts,99,35,301,2015,19
Rush Attempts,99,36,301,2015,29
Rush Attempts,99,37,300,2018,13
Rush Attempts,99,38,298,2015,10
Rush Attempts,99,39,298,2016,31
Rush Attempts,99,40,296,2016,27
Rush Attempts,99,41,296,2017,10
Rush Attempts,99,42,295,2017,23
Rush Attempts,99,43,294,2014,28
Rush Attempts,99,44,294,2015,25
Rush Attempts,99,45,293,2017,19
Rush Attempts,99,46,292,2015,8
Rush Attempts,99,47,292,2016,19
Rush Attempts,99,48,291,2016,15
Rush Attempts,99,49,291,2016,20
Rush Attempts,99,50,290,2014,6
Rush Attempts,99,51,290,2015,31
Rush Attempts,99,52,290,2016,25
Rush Attempts,99,53,288,2018,28
Rush Attempts,99,54,285,2014,23
Rush Attempts,99,55,285,2018,23
Rush Attempts,99,56,284,2016,16
Rush Attempts,99,57,282,2014,0
Rush Attempts,99,58,282,2015,21
Rush Attempts,99,59,282,2018,25
Rush Attempts,99,60,281,2015,11
Rush Attempts,99,61,281,2015,13
Rush Attempts,99,62,281,2016,13
Rush Attempts,99,63,281,2016,28
Rush Attempts,99,64,281,2018,5
Rush Attempts,99,65,280,2016,21
Rush Attempts,99,66,280,2017,8
Rush Attempts,99,67,280,2017,25
Rush Attempts,99,68,278,2014,9
Rush Attempts,99,69,277,2015,16
Rush Attempts,99,70,276,2016,24
Rush Attempts,99,71,276,2017,15
Rush Attempts,99,72,276,2017,20
Rush Attempts,99,73,276,2018,9
Rush Attempts,99,74,276,2018,15
Rush Attempts,99,75,275,2014,15
Rush Attempts,99,76,275,2018,2
Rush Attempts,99,77,273,2014,22
Rush Attempts,99,78,273,2016,6
Rush Attempts,99,79,273,2017,29
Rush Attempts,99,80,272,2018,8
Rush Attempts,99,81,270,2014,8
Rush Attempts,99,82,270,2014,11
Rush Attempts,99,83,270,2017,28
Rush Attempts,99,84,268,2016,18
Rush Attempts,99,85,268,2016,26
Rush Attempts,99,86,268,2018,1
Rush Attempts,99,87,266,2017,6
Rush Attempts,99,88,266,2018,11
Rush Attempts,99,89,265,2014,5
Rush Attempts,99,90,265,2014,7
Rush Attempts,99,91,263,2014,25
Rush Attempts,99,92,263,2014,26
Rush Attempts,99,93,263,2017,11
Rush Attempts,99,94,262,2017,9
Rush Attempts,99,95,261,2017,13
Rush Attempts,99,96,260,2015,5
Rush Attempts,99,97,260,2015,9
Rush Attempts,99,98,260,2018,27
Rush Attempts,99,99,259,2018,21
