Category,Team/All_Teams,Place,Player,Record,Last_Year
Receptions,25,37,1235,2,2014
Receptions,25,38,1933,2,2015
Receptions,25,39,3296,2,2016
Receptions,25,40,4189,2,2016
Receiving Yards,25,0,238,4992,2017
Receiving Yards,25,1,712,3625,2018
Receiving Yards,25,2,459,1461,2016
Receiving Yards,25,3,4231,1431,2018
Receiving Yards,25,4,931,1059,2015
Receiving Yards,25,5,4152,801,2018
Receiving Yards,25,6,331,762,2017
Receiving Yards,25,7,556,616,2015
Receiving Yards,25,8,1106,556,2015
Receiving Yards,25,9,287,477,2018
Receiving Yards,25,10,3424,431,2017
Receiving Yards,25,11,2508,313,2018
Receiving Yards,25,12,236,281,2016
Receiving Yards,25,13,994,240,2017
Receiving Yards,25,14,1555,210,2015
Receiving Yards,25,15,5772,191,2018
Receiving Yards,25,16,2634,166,2018
Receiving Yards,25,17,4905,144,2018
Receiving Yards,25,18,165,143,2016
Receiving Yards,25,19,5905,136,2018
Receiving Yards,25,20,1563,128,2015
Receiving Yards,25,21,2448,113,2018
Receiving Yards,25,22,1757,100,2014
Receiving Yards,25,23,5051,94,2018
Receiving Yards,25,24,734,90,2017
Receiving Yards,25,25,1449,90,2018
Receiving Yards,25,26,3311,75,2016
Receiving Yards,25,27,2564,72,2015
Receiving Yards,25,28,2438,54,2018
Receiving Yards,25,29,5005,53,2017
Receiving Yards,25,30,1174,52,2015
Receiving Yards,25,31,1748,46,2016
Receiving Yards,25,32,1276,44,2014
Receiving Yards,25,33,4086,43,2016
Receiving Yards,25,34,573,35,2014
Receiving Yards,25,35,582,33,2018
Receiving Yards,25,36,4958,29,2017
Receiving Yards,25,37,1235,22,2014
Receiving Yards,25,38,4189,9,2016
Receiving Yards,25,39,1933,7,2015
Receiving Yards,25,40,3296,5,2016
Yards per Reception,25,0,238,1353,2017
Yards per Reception,25,1,712,1323,2018
Yards per Reception,25,2,4231,1213,2018
Yards per Reception,25,3,459,891,2016
Receiving Touchdowns,25,0,238,29,2017
Receiving Touchdowns,25,1,459,15,2016
Receiving Touchdowns,25,2,712,12,2018
Receiving Touchdowns,25,3,331,7,2017
Receiving Touchdowns,25,4,556,6,2015
Receiving Touchdowns,25,5,4231,5,2018
Receiving Touchdowns,25,6,1106,4,2015
Receiving Touchdowns,25,7,287,4,2018
Receiving Touchdowns,25,8,931,3,2015
Receiving Touchdowns,25,9,236,2,2016
Receiving Touchdowns,25,10,994,2,2017
Receiving Touchdowns,25,11,3424,2,2017
Receiving Touchdowns,25,12,2508,2,2018
Receiving Touchdowns,25,13,573,1,2014
Receiving Touchdowns,25,14,1757,1,2014
Receiving Touchdowns,25,15,1555,1,2015
Receiving Touchdowns,25,16,1563,1,2015
Receiving Touchdowns,25,17,1933,1,2015
Receiving Touchdowns,25,18,2564,1,2015
Receiving Touchdowns,25,19,1748,1,2016
Receiving Touchdowns,25,20,5005,1,2017
Receiving Touchdowns,25,21,1449,1,2018
Receiving Touchdowns,25,22,2448,1,2018
Receiving Touchdowns,25,23,4152,1,2018
Receiving Touchdowns,25,24,4905,1,2018
Targeted Passes,25,0,238,602,2017
Targeted Passes,25,1,712,461,2018
Targeted Passes,25,2,459,210,2016
Targeted Passes,25,3,4231,202,2018
Targeted Passes,25,4,4152,147,2018
Targeted Passes,25,5,331,119,2017
Targeted Passes,25,6,931,118,2015
Targeted Passes,25,7,287,97,2018
Targeted Passes,25,8,556,87,2015
Targeted Passes,25,9,3424,78,2017
Targeted Passes,25,10,1106,74,2015
Targeted Passes,25,11,236,46,2016
Targeted Passes,25,12,2508,33,2018
Targeted Passes,25,13,1555,32,2015
Targeted Passes,25,14,994,32,2017
Targeted Passes,25,15,5772,28,2018
Targeted Passes,25,16,2634,24,2018
Targeted Passes,25,17,5905,23,2018
Targeted Passes,25,18,165,22,2016
Targeted Passes,25,19,2448,20,2018
Targeted Passes,25,20,1757,17,2014
Targeted Passes,25,21,1563,17,2015
Targeted Passes,25,22,2564,16,2015
Targeted Passes,25,23,4958,16,2017
Targeted Passes,25,24,1748,15,2016
Targeted Passes,25,25,734,15,2017
Targeted Passes,25,26,4905,15,2018
Targeted Passes,25,27,5051,13,2018
Targeted Passes,25,28,2438,12,2018
Targeted Passes,25,29,573,11,2014
Targeted Passes,25,30,3311,11,2016
Targeted Passes,25,31,1449,11,2018
Targeted Passes,25,32,5005,8,2017
Targeted Passes,25,33,1276,6,2014
Targeted Passes,25,34,582,5,2018
Targeted Passes,25,35,1174,4,2015
Targeted Passes,25,36,4086,4,2016
Targeted Passes,25,37,4189,4,2016
Targeted Passes,25,38,1933,3,2015
Targeted Passes,25,39,1235,2,2014
Targeted Passes,25,40,3296,2,2016
Targeted Passes,25,41,4886,2,2017
Passes Dropped,25,0,712,30,2018
Passes Dropped,25,1,238,25,2017
Passes Dropped,25,2,4231,16,2018
Passes Dropped,25,3,4152,11,2018
Passes Dropped,25,4,287,8,2018
Passes Dropped,25,5,931,5,2015
Passes Dropped,25,6,1757,4,2014
Passes Dropped,25,7,3424,4,2017
Passes Dropped,25,8,556,3,2015
Passes Dropped,25,9,459,3,2016
Passes Dropped,25,10,331,3,2017
Passes Dropped,25,11,1563,2,2015
Passes Dropped,25,12,165,2,2016
Passes Dropped,25,13,4886,2,2017
Passes Dropped,25,14,2634,2,2018
Passes Dropped,25,15,5772,2,2018
Passes Dropped,25,16,5905,2,2018
Passes Dropped,25,17,1276,1,2014
Passes Dropped,25,18,1555,1,2015
Passes Dropped,25,19,2564,1,2015
Passes Dropped,25,20,236,1,2016
Passes Dropped,25,21,1748,1,2016
Passes Dropped,25,22,994,1,2017
Passes Dropped,25,23,582,1,2018
Passes Dropped,25,24,2438,1,2018
Passes Dropped,25,25,2508,1,2018
100 Yards Receiving,25,0,238,20,2017
100 Yards Receiving,25,1,712,6,2018
100 Yards Receiving,25,2,556,1,2015
100 Yards Receiving,25,3,459,1,2016
100 Yards Receiving,25,4,3424,1,2017
Interceptions,25,0,1747,21,2018
Interceptions,25,1,652,16,2018
Interceptions,25,2,1627,11,2018
Interceptions,25,3,955,3,2015
Interceptions,25,4,767,2,2015
Interceptions,25,5,607,2,2016
Interceptions,25,6,3161,2,2017
Interceptions,25,7,884,2,2018
Interceptions,25,8,1373,1,2014
Interceptions,25,9,1199,1,2015
Interceptions,25,10,1772,1,2015
Interceptions,25,11,233,1,2016
Interceptions,25,12,1679,1,2016
Interceptions,25,13,2972,1,2016
Interceptions,25,14,804,1,2017
Interceptions,25,15,1255,1,2017
Interceptions,25,16,1646,1,2017
Interceptions,25,17,4725,1,2017
Interceptions,25,18,4728,1,2018
Interceptions,25,19,4815,1,2018
Pass Defense Percentage,25,0,1747,833,2018
Pass Defense Percentage,25,1,1199,794,2015
Pass Defense Percentage,25,2,652,791,2018
Pass Defense Percentage,25,3,1627,787,2018
Pass Defense Percentage,25,4,767,753,2015
Pass Defense Percentage,25,5,335,750,2015
Tackles,25,0,1627,478,2018
Tackles,25,1,1747,290,2018
Tackles,25,2,652,276,2018
Tackles,25,3,3794,175,2017
Tackles,25,4,233,166,2016
Tackles,25,5,955,163,2015
Tackles,25,6,957,156,2018
Tackles,25,7,710,134,2018
Tackles,25,8,884,102,2018
Tackles,25,9,149,100,2017
Tackles,25,10,4509,94,2018
Tackles,25,11,607,89,2016
Tackles,25,12,767,87,2015
Tackles,25,13,3727,87,2018
Tackles,25,14,335,86,2015
Tackles,25,15,1199,84,2015
Tackles,25,16,3944,79,2017
Tackles,25,17,5557,68,2018
Tackles,25,18,4815,66,2018
Tackles,25,19,804,54,2017
Tackles,25,20,62,51,2016
Tackles,25,21,1507,50,2018
Tackles,25,22,4728,50,2018
Tackles,25,23,38,45,2014
Tackles,25,24,3847,43,2016
Tackles,25,25,4659,43,2018
Tackles,25,26,2993,41,2016
Tackles,25,27,2256,39,2017
Tackles,25,28,2972,35,2016
Tackles,25,29,340,33,2018
Tackles,25,30,3161,32,2017
Tackles,25,31,6160,30,2018
Tackles,25,32,1083,29,2018
Tackles,25,33,1373,27,2014
Tackles,25,34,1565,27,2015
Tackles,25,35,3822,25,2018
Tackles,25,36,651,24,2014
Tackles,25,37,1679,24,2016
Tackles,25,38,5482,24,2017
Tackles,25,39,3021,22,2014
Tackles,25,40,836,22,2015
Tackles,25,41,1255,22,2017
Tackles,25,42,3817,21,2017
Tackles,25,43,525,20,2014
Tackles,25,44,1290,20,2016
Tackles,25,45,2846,20,2016
Tackles,25,46,3167,17,2017
Tackles,25,47,878,17,2018
Tackles,25,48,1270,16,2014
Tackles,25,49,1772,16,2015
Tackles,25,50,238,16,2017
Tackles,25,51,712,15,2018
Tackles,25,52,1531,14,2017
Tackles,25,53,5368,13,2018
Tackles,25,54,6413,13,2018
Tackles,25,55,1307,12,2014
Tackles,25,56,2240,12,2015
Tackles,25,57,6319,12,2018
Tackles,25,58,1646,11,2017
Tackles,25,59,28,11,2018
Tackles,25,60,3799,9,2017
Tackles,25,61,6483,9,2018
Tackles,25,62,2333,8,2014
Tackles,25,63,4231,8,2018
Tackles,25,64,6304,8,2018
Tackles,25,65,1106,6,2015
Tackles,25,66,4152,6,2018
Tackles,25,67,459,5,2016
Tackles,25,68,2261,5,2016
Tackles,25,69,785,4,2015
Tackles,25,70,331,4,2017
Tackles,25,71,556,3,2015
Tackles,25,72,367,3,2016
Tackles,25,73,3424,3,2017
Tackles,25,74,4725,3,2017
Tackles,25,75,287,3,2018
Tackles,25,76,180,2,2014
Tackles,25,77,931,2,2015
Tackles,25,78,1323,2,2017
Tackles,25,79,5772,2,2018
Tackles,25,80,383,1,2014
Tackles,25,81,1311,1,2015
Tackles,25,82,1555,1,2015
Tackles,25,83,2564,1,2015
Tackles,25,84,2394,1,2016
Tackles,25,85,734,1,2017
Tackles,25,86,2066,1,2017
Tackles,25,87,2077,1,2017
Tackles,25,88,4958,1,2017
Tackles,25,89,5005,1,2017
Tackles,25,90,1180,1,2018
Tackles,25,91,1449,1,2018
Tackles,25,92,1587,1,2018
Tackles,25,93,2368,1,2018
Tackles,25,94,2438,1,2018
Tackles,25,95,2508,1,2018
Tackles,25,96,5905,1,2018
Assists,25,0,1627,154,2018
Assists,25,1,1747,87,2018
Assists,25,2,652,61,2018
Assists,25,3,3794,59,2017
Assists,25,4,957,56,2018
Assists,25,5,710,53,2018
Assists,25,6,233,48,2016
Assists,25,7,4509,46,2018
Assists,25,8,149,41,2017
Assists,25,9,955,39,2015
Assists,25,10,3727,38,2018
Assists,25,11,884,34,2018
Assists,25,12,335,30,2015
Assists,25,13,607,28,2016
Assists,25,14,1199,27,2015
Assists,25,15,4815,26,2018
Assists,25,16,62,24,2016
Assists,25,17,1083,22,2018
Assists,25,18,4659,19,2018
Assists,25,19,767,18,2015
Assists,25,20,2256,18,2017
Assists,25,21,3944,18,2017
Assists,25,22,1507,18,2018
Assists,25,23,3847,17,2016
Assists,25,24,804,17,2017
Assists,25,25,38,16,2014
Assists,25,26,3822,15,2018
Assists,25,27,2972,14,2016
Assists,25,28,3161,14,2017
Assists,25,29,5557,14,2018
Assists,25,30,6160,14,2018
Assists,25,31,4728,12,2018
Assists,25,32,836,11,2015
Assists,25,33,1679,10,2016
Assists,25,34,340,10,2018
Assists,25,35,5368,10,2018
Assists,25,36,2993,9,2016
Assists,25,37,5482,9,2017
Assists,25,38,6483,8,2018
Assists,25,39,1290,7,2016
Assists,25,40,1646,7,2017
Assists,25,41,651,6,2014
Assists,25,42,1373,6,2014
Assists,25,43,1565,6,2015
Assists,25,44,1772,6,2015
Assists,25,45,3167,6,2017
Assists,25,46,3817,6,2017
Assists,25,47,6413,6,2018
Assists,25,48,525,5,2014
Assists,25,49,3021,5,2014
Assists,25,50,1255,5,2017
Assists,25,51,878,5,2018
Assists,25,52,785,4,2015
Assists,25,53,2846,4,2016
Assists,25,54,1531,4,2017
Assists,25,55,1270,3,2014
Assists,25,56,1307,3,2014
Assists,25,57,2333,3,2014
Assists,25,58,180,2,2014
Assists,25,59,2240,1,2015
Assists,25,60,367,1,2016
Assists,25,61,2261,1,2016
Assists,25,62,3799,1,2017
Assists,25,63,6304,1,2018
Assists,25,64,6319,1,2018
Sacks,25,0,957,325,2018
Sacks,25,1,233,160,2016
Sacks,25,2,4509,145,2018
Sacks,25,3,149,140,2017
Sacks,25,4,710,115,2018
Sacks,25,5,1507,80,2018
Sacks,25,6,6160,80,2018
Sacks,25,7,804,65,2017
Sacks,25,8,5482,60,2017
Sacks,25,9,1565,55,2015
Sacks,25,10,3727,50,2018
Sacks,25,11,4659,50,2018
Sacks,25,12,651,45,2014
Sacks,25,13,3847,45,2016
Sacks,25,14,525,40,2014
Sacks,25,15,1270,40,2014
Sacks,25,16,607,40,2016
Sacks,25,17,1627,40,2018
Sacks,25,18,955,30,2015
Sacks,25,19,2846,30,2016
Sacks,25,20,1747,30,2018
Sacks,25,21,3021,25,2014
Sacks,25,22,3794,25,2017
Sacks,25,23,3822,25,2018
Sacks,25,24,1531,15,2017
Sacks,25,25,878,15,2018
Sacks,25,26,5368,15,2018
Sacks,25,27,785,10,2015
Sacks,25,28,836,10,2015
Sacks,25,29,62,10,2016
Sacks,25,30,2256,10,2017
Sacks,25,31,3161,10,2017
Sacks,25,32,1083,10,2018
Sacks,25,33,4728,10,2018
Sacks,25,34,6304,10,2018
Sacks,25,35,6319,10,2018
Sacks,25,36,767,5,2015
Sacks,25,37,1199,5,2015
Sacks,25,38,884,5,2018
Sacks,25,39,5557,5,2018
Hurries,25,0,957,49,2018
Hurries,25,1,149,31,2017
Hurries,25,2,4509,30,2018
Hurries,25,3,710,26,2018
Hurries,25,4,3727,25,2018
Hurries,25,5,233,21,2016
Hurries,25,6,3021,11,2014
Hurries,25,7,6160,10,2018
Hurries,25,8,836,8,2015
Hurries,25,9,651,7,2014
Hurries,25,10,1270,7,2014
Hurries,25,11,2846,7,2016
Hurries,25,12,3847,7,2016
Hurries,25,13,5368,6,2018
Hurries,25,14,1565,5,2015
Hurries,25,15,607,5,2016
Hurries,25,16,5482,5,2017
Hurries,25,17,1507,5,2018
Hurries,25,18,3817,4,2017
Hurries,25,19,804,3,2017
Hurries,25,20,1627,3,2018
Hurries,25,21,525,2,2014
Hurries,25,22,1307,2,2014
Hurries,25,23,785,2,2015
Hurries,25,24,955,2,2015
Hurries,25,25,1747,2,2018
Hurries,25,26,3822,2,2018
Hurries,25,27,1772,1,2015
Hurries,25,28,2240,1,2015
Hurries,25,29,2972,1,2016
Hurries,25,30,3161,1,2017
Hurries,25,31,340,1,2018
Hurries,25,32,884,1,2018
Hurries,25,33,1083,1,2018
Hurries,25,34,4659,1,2018
Blocked Passes,25,0,957,11,2018
Blocked Passes,25,1,4509,11,2018
Blocked Passes,25,2,710,8,2018
Blocked Passes,25,3,149,7,2017
Blocked Passes,25,4,3727,5,2018
Blocked Passes,25,5,1270,3,2014
Blocked Passes,25,6,3021,3,2014
Blocked Passes,25,7,233,3,2016
Blocked Passes,25,8,836,2,2015
Blocked Passes,25,9,3847,2,2016
Blocked Passes,25,10,804,2,2017
Blocked Passes,25,11,3817,2,2017
Blocked Passes,25,12,878,2,2018
Blocked Passes,25,13,1507,2,2018
Blocked Passes,25,14,3822,2,2018
Blocked Passes,25,15,5368,2,2018
Blocked Passes,25,16,6160,2,2018
Blocked Passes,25,17,525,1,2014
Blocked Passes,25,18,785,1,2015
Blocked Passes,25,19,1199,1,2015
Blocked Passes,25,20,1565,1,2015
Blocked Passes,25,21,2846,1,2016
Blocked Passes,25,22,1255,1,2017
Blocked Passes,25,23,5482,1,2017
Blocked Passes,25,24,4659,1,2018
Blocked Passes,25,25,6304,1,2018
Field Goals,25,0,5283,51,2018
Field Goals,25,1,33,40,2016
Field Goals,25,2,2,18,2014
Key Run Blocks,25,0,1587,141,2018
Key Run Blocks,25,1,500,117,2018
Key Run Blocks,25,2,1703,89,2018
Key Run Blocks,25,3,1180,61,2018
Key Run Blocks,25,4,1197,28,2014
Key Run Blocks,25,5,1447,22,2018
Key Run Blocks,25,6,1311,21,2015
Key Run Blocks,25,7,331,18,2017
Key Run Blocks,25,8,1106,16,2015
Key Run Blocks,25,9,735,16,2016
Key Run Blocks,25,10,2720,15,2016
Key Run Blocks,25,11,2077,14,2017
Key Run Blocks,25,12,864,14,2018
Key Run Blocks,25,13,5772,13,2018
Key Run Blocks,25,14,232,12,2017
Key Run Blocks,25,15,4152,9,2018
Key Run Blocks,25,16,2658,6,2016
Key Run Blocks,25,17,3311,6,2016
Key Run Blocks,25,18,4958,6,2017
Key Run Blocks,25,19,2696,5,2015
Key Run Blocks,25,20,4379,5,2017
Key Run Blocks,25,21,1563,4,2015
Key Run Blocks,25,22,2066,4,2017
Key Run Blocks,25,23,2508,2,2018
Key Run Blocks,25,24,5944,2,2018
Key Run Blocks,25,25,220,1,2014
Key Run Blocks,25,26,1726,1,2015
Key Run Blocks,25,27,2697,1,2016
Key Run Blocks,25,28,5131,1,2017
Key Run Blocks,25,29,4430,1,2018
Key Run Blocks,25,30,5222,1,2018
Key Run Opportunities,25,0,1587,402,2018
Key Run Opportunities,25,1,500,357,2018
Key Run Opportunities,25,2,1703,264,2018
Key Run Opportunities,25,3,1180,229,2018
Key Run Opportunities,25,4,1197,77,2014
Key Run Opportunities,25,5,1447,77,2018
Key Run Opportunities,25,6,1311,76,2015
Key Run Opportunities,25,7,232,65,2017
Key Run Opportunities,25,8,331,61,2017
Key Run Opportunities,25,9,735,49,2016
Key Run Opportunities,25,10,1106,46,2015
Key Run Opportunities,25,11,2077,43,2017
Key Run Opportunities,25,12,2658,38,2016
Key Run Opportunities,25,13,864,36,2018
Key Run Opportunities,25,14,2720,34,2016
Key Run Opportunities,25,15,5772,33,2018
Key Run Opportunities,25,16,4379,21,2017
Key Run Opportunities,25,17,4958,21,2017
Key Run Opportunities,25,18,3311,20,2016
Key Run Opportunities,25,19,4152,19,2018
Key Run Opportunities,25,20,2696,17,2015
Key Run Opportunities,25,21,2697,14,2016
Key Run Opportunities,25,22,1563,13,2015
Key Run Opportunities,25,23,2066,10,2017
Key Run Opportunities,25,24,5131,9,2017
Key Run Opportunities,25,25,1726,7,2015
Key Run Opportunities,25,26,2508,6,2018
Key Run Opportunities,25,27,4430,5,2018
Key Run Opportunities,25,28,220,4,2014
Key Run Opportunities,25,29,5222,4,2018
Key Run Opportunities,25,30,5944,4,2018
Key Run Opportunities,25,31,2655,1,2016
Pancake Blocks,25,0,1587,19,2018
Pancake Blocks,25,1,500,7,2018
Pancake Blocks,25,2,331,4,2017
Pancake Blocks,25,3,1703,3,2018
Pancake Blocks,25,4,1197,1,2014
Pancake Blocks,25,5,1106,1,2015
Pancake Blocks,25,6,1180,1,2018
Passes Defensed,25,0,1747,82,2018
Passes Defensed,25,1,652,45,2018
Passes Defensed,25,2,1627,32,2018
Passes Defensed,25,3,233,14,2016
Passes Defensed,25,4,1199,13,2015
Passes Defensed,25,5,3794,12,2017
Passes Defensed,25,6,3944,8,2017
Passes Defensed,25,7,884,8,2018
Passes Defensed,25,8,4728,8,2018
Passes Defensed,25,9,955,7,2015
Passes Defensed,25,10,4815,7,2018
Passes Defensed,25,11,1373,6,2014
Passes Defensed,25,12,335,6,2015
Passes Defensed,25,13,607,6,2016
Passes Defensed,25,14,767,5,2015
Passes Defensed,25,15,62,5,2016
Passes Defensed,25,16,1290,5,2016
Passes Defensed,25,17,2972,5,2016
Passes Defensed,25,18,149,4,2017
Passes Defensed,25,19,804,4,2017
Passes Defensed,25,20,1255,4,2017
Passes Defensed,25,21,1679,3,2016
Passes Defensed,25,22,2993,3,2016
Passes Defensed,25,23,340,3,2018
Passes Defensed,25,24,4659,3,2018
Passes Defensed,25,25,6483,3,2018
Passes Defensed,25,26,3161,2,2017
Passes Defensed,25,27,957,2,2018
Passes Defensed,25,28,5557,2,2018
Passes Defensed,25,29,525,1,2014
Passes Defensed,25,30,3021,1,2014
Passes Defensed,25,31,836,1,2015
Passes Defensed,25,32,1565,1,2015
Passes Defensed,25,33,1772,1,2015
Passes Defensed,25,34,2240,1,2015
Passes Defensed,25,35,3847,1,2016
Passes Defensed,25,36,1646,1,2017
Passes Defensed,25,37,2256,1,2017
Passes Defensed,25,38,3167,1,2017
Passes Defensed,25,39,3799,1,2017
Passes Defensed,25,40,3817,1,2017
Passes Defensed,25,41,5482,1,2017
Passes Defensed,25,42,710,1,2018
Passes Defensed,25,43,1083,1,2018
Passes Defensed,25,44,1507,1,2018
Passes Defensed,25,45,4509,1,2018
Passes Defensed,25,46,5368,1,2018
Passes Defensed,25,47,6304,1,2018
Punt Return Yards,25,0,734,274,2017
Punt Return Yards,25,1,1555,268,2015
Punt Return Yards,25,2,459,265,2016
Punt Return Yards,25,3,340,239,2018
Punt Return Yards,25,4,1276,217,2014
Punt Return Yards,25,5,180,82,2014
Punt Return Yards,25,6,5051,61,2018
Punt Return Yards,25,7,1646,56,2017
Punt Return Yards,25,8,4886,50,2017
Punt Return Yards,25,9,335,29,2015
Punt Return Yards,25,10,1679,17,2016
Punt Return TDs,25,0,459,1,2016
Kickoff Return Yards,25,0,459,913,2016
Kickoff Return Yards,25,1,1646,851,2017
Kickoff Return Yards,25,2,5905,718,2018
Kickoff Return Yards,25,3,931,633,2015
Kickoff Return Yards,25,4,1276,445,2014
Kickoff Return Yards,25,5,674,410,2014
Kickoff Return Yards,25,6,3424,310,2017
Kickoff Return Yards,25,7,335,164,2015
Kickoff Return Yards,25,8,1679,147,2016
Kickoff Return Yards,25,9,2438,123,2018
Kickoff Return Yards,25,10,2448,25,2018
Kickoff Return Yards,25,11,6413,21,2018
Kickoff Return Yards,25,12,556,20,2015
Kickoff Return Yards,25,13,4886,17,2017
Kickoff Return TDs,25,0,931,1,2015
Kickoff Return TDs,25,1,1646,1,2017
Points Scored,25,0,459,230,2016
Points Scored,25,1,5283,203,2018
Points Scored,25,2,33,192,2016
Points Scored,25,3,238,182,2017
Points Scored,25,4,2,94,2014
Points Scored,25,5,712,72,2018
Points Scored,25,6,165,42,2016
Points Scored,25,7,331,42,2017
Points Scored,25,8,556,36,2015
Points Scored,25,9,1747,36,2018
Points Scored,25,10,4905,36,2018
Points Scored,25,11,2448,30,2018
Points Scored,25,12,4231,30,2018
Points Scored,25,13,931,24,2015
Points Scored,25,14,1106,24,2015
Points Scored,25,15,28,24,2018
Points Scored,25,16,287,24,2018
Points Scored,25,17,734,18,2017
Points Scored,25,18,994,14,2017
Points Scored,25,19,652,14,2018
Points Scored,25,20,573,12,2014
Points Scored,25,21,236,12,2016
Points Scored,25,22,3424,12,2017
Points Scored,25,23,1449,12,2018
Points Scored,25,24,2508,12,2018
Points Scored,25,25,1270,6,2014
Points Scored,25,26,1373,6,2014
Points Scored,25,27,1757,6,2014
Points Scored,25,28,767,6,2015
Points Scored,25,29,1199,6,2015
Points Scored,25,30,1555,6,2015
Points Scored,25,31,1563,6,2015
Points Scored,25,32,1933,6,2015
Points Scored,25,33,2564,6,2015
Points Scored,25,34,233,6,2016
Points Scored,25,35,607,6,2016
Points Scored,25,36,1679,6,2016
Points Scored,25,37,1748,6,2016
Points Scored,25,38,1646,6,2017
Points Scored,25,39,4725,6,2017
Points Scored,25,40,5005,6,2017
Points Scored,25,41,1083,6,2018
Points Scored,25,42,1627,6,2018
Points Scored,25,43,3727,6,2018
Points Scored,25,44,4152,6,2018
Points Scored,25,45,4815,6,2018
Points Scored,25,46,5368,6,2018
Points Scored,25,47,6160,6,2018
Points Scored,25,48,2438,2,2018
Yards from Scrimmage,25,0,238,5011,2017
Yards from Scrimmage,25,1,459,4093,2016
Yards from Scrimmage,25,2,712,3629,2018
Yards from Scrimmage,25,3,4231,1433,2018
Yards from Scrimmage,25,4,165,1333,2016
Yards from Scrimmage,25,5,2448,1171,2018
Yards from Scrimmage,25,6,931,1066,2015
Yards from Scrimmage,25,7,28,1030,2018
Yards from Scrimmage,25,8,4152,801,2018
Yards from Scrimmage,25,9,4905,783,2018
Yards from Scrimmage,25,10,331,762,2017
Yards from Scrimmage,25,11,1555,759,2015
Yards from Scrimmage,25,12,1106,622,2015
Yards from Scrimmage,25,13,556,616,2015
Yards from Scrimmage,25,14,734,606,2017
Yards from Scrimmage,25,15,1449,521,2018
Yards from Scrimmage,25,16,287,476,2018
Yards from Scrimmage,25,17,3424,431,2017
Yards from Scrimmage,25,18,2508,313,2018
Yards from Scrimmage,25,19,573,309,2014
Yards from Scrimmage,25,20,2438,301,2018
Yards from Scrimmage,25,21,236,281,2016
Yards from Scrimmage,25,22,994,240,2017
Yards from Scrimmage,25,23,5772,208,2018
Yards from Scrimmage,25,24,2634,166,2018
Yards from Scrimmage,25,25,5905,136,2018
Yards from Scrimmage,25,26,1563,129,2015
Yards from Scrimmage,25,27,1757,100,2014
Yards from Scrimmage,25,28,1323,100,2017
Yards from Scrimmage,25,29,5051,94,2018
Yards from Scrimmage,25,30,3311,75,2016
Yards from Scrimmage,25,31,2564,72,2015
Yards from Scrimmage,25,32,4886,70,2017
Yards from Scrimmage,25,33,4086,56,2016
Yards from Scrimmage,25,34,5005,53,2017
Yards from Scrimmage,25,35,1174,52,2015
Yards from Scrimmage,25,36,1748,46,2016
Yards from Scrimmage,25,37,1276,44,2014
Yards from Scrimmage,25,38,582,42,2018
Yards from Scrimmage,25,39,1933,41,2015
Yards from Scrimmage,25,40,3296,30,2016
Yards from Scrimmage,25,41,4958,29,2017
Yards from Scrimmage,25,42,1235,28,2014
Yards from Scrimmage,25,43,5697,22,2018
Yards from Scrimmage,25,44,4189,9,2016
All-Purpose Yards,25,0,459,5271,2016
All-Purpose Yards,25,1,238,5011,2017
All-Purpose Yards,25,2,712,3629,2018
All-Purpose Yards,25,3,931,1699,2015
All-Purpose Yards,25,4,4231,1438,2018
All-Purpose Yards,25,5,165,1333,2016
All-Purpose Yards,25,6,2448,1196,2018
All-Purpose Yards,25,7,28,1030,2018
All-Purpose Yards,25,8,1555,1027,2015
All-Purpose Yards,25,9,1646,912,2017
All-Purpose Yards,25,10,734,880,2017
All-Purpose Yards,25,11,5905,854,2018
All-Purpose Yards,25,12,4152,801,2018
All-Purpose Yards,25,13,4905,783,2018
All-Purpose Yards,25,14,331,762,2017
All-Purpose Yards,25,15,3424,752,2017
All-Purpose Yards,25,16,1276,706,2014
All-Purpose Yards,25,17,556,636,2015
All-Purpose Yards,25,18,1106,622,2015
All-Purpose Yards,25,19,1449,521,2018
All-Purpose Yards,25,20,287,476,2018
All-Purpose Yards,25,21,2438,424,2018
All-Purpose Yards,25,22,674,410,2014
All-Purpose Yards,25,23,1747,409,2018
All-Purpose Yards,25,24,2508,313,2018
All-Purpose Yards,25,25,573,309,2014
All-Purpose Yards,25,26,236,281,2016
All-Purpose Yards,25,27,994,240,2017
All-Purpose Yards,25,28,340,239,2018
All-Purpose Yards,25,29,652,232,2018
All-Purpose Yards,25,30,1679,215,2016
All-Purpose Yards,25,31,5772,208,2018
All-Purpose Yards,25,32,335,193,2015
All-Purpose Yards,25,33,2634,166,2018
All-Purpose Yards,25,34,5051,155,2018
All-Purpose Yards,25,35,4886,137,2017
All-Purpose Yards,25,36,1563,129,2015
All-Purpose Yards,25,37,1757,100,2014
All-Purpose Yards,25,38,1323,100,2017
All-Purpose Yards,25,39,607,92,2016
All-Purpose Yards,25,40,6160,92,2018
All-Purpose Yards,25,41,1373,90,2014
All-Purpose Yards,25,42,3727,83,2018
All-Purpose Yards,25,43,180,82,2014
All-Purpose Yards,25,44,767,82,2015
All-Purpose Yards,25,45,3311,80,2016
All-Purpose Yards,25,46,4725,77,2017
All-Purpose Yards,25,47,1627,73,2018
All-Purpose Yards,25,48,2564,72,2015
All-Purpose Yards,25,49,4815,72,2018
All-Purpose Yards,25,50,4086,56,2016
All-Purpose Yards,25,51,1199,53,2015
