Category,Team/All_Teams,Place,Record,Year,Team
Rushing Yards Allowed,17,11,1624,2016,17
Total Yards,17,0,4078,2019,17
Total Yards,17,1,3967,2023,17
Total Yards,17,2,3951,2022,17
Total Yards,17,3,3811,2020,17
Total Yards,17,4,3693,2024,17
Total Yards,17,5,3685,2015,17
Total Yards,17,6,3675,2017,17
Total Yards,17,7,3457,2025,17
Total Yards,17,8,3376,2021,17
Total Yards,17,9,3250,2018,17
Total Yards,17,10,3220,2014,17
Total Yards,17,11,2979,2016,17
Total Yards Allowed,17,0,3444,2017,17
Total Yards Allowed,17,1,3498,2014,17
Total Yards Allowed,17,2,3527,2015,17
Total Yards Allowed,17,3,3565,2021,17
Total Yards Allowed,17,4,3735,2022,17
Total Yards Allowed,17,5,3752,2019,17
Total Yards Allowed,17,6,3803,2018,17
Total Yards Allowed,17,7,3858,2020,17
Total Yards Allowed,17,8,3883,2024,17
Total Yards Allowed,17,9,3911,2025,17
Total Yards Allowed,17,10,3930,2016,17
Total Yards Allowed,17,11,3968,2023,17
Pass Attempts,17,0,428,2021,17
Pass Attempts,17,1,390,2014,17
Pass Attempts,17,2,383,2016,17
Pass Attempts,17,3,380,2018,17
Pass Attempts,17,4,379,2020,17
Pass Attempts,17,5,379,2022,17
Pass Attempts,17,6,378,2017,17
Pass Attempts,17,7,376,2015,17
Pass Attempts,17,8,369,2023,17
Pass Attempts,17,9,358,2019,17
Pass Attempts,17,10,354,2024,17
Pass Attempts,17,11,352,2025,17
Rush Attempts,17,0,263,2019,17
Rush Attempts,17,1,260,2024,17
Rush Attempts,17,2,235,2022,17
Rush Attempts,17,3,235,2023,17
Rush Attempts,17,4,233,2015,17
Rush Attempts,17,5,233,2020,17
Rush Attempts,17,6,230,2025,17
Rush Attempts,17,7,229,2014,17
Rush Attempts,17,8,226,2017,17
Rush Attempts,17,9,216,2018,17
Rush Attempts,17,10,195,2021,17
Rush Attempts,17,11,162,2016,17
Points Scored,18,0,298,2023,18
Points Scored,18,1,296,2017,18
Points Scored,18,2,292,2016,18
Points Scored,18,3,283,2015,18
Points Scored,18,4,269,2018,18
Points Scored,18,5,266,2021,18
Points Scored,18,6,264,2022,18
Points Scored,18,7,259,2019,18
Points Scored,18,8,259,2020,18
Points Scored,18,9,252,2024,18
Points Scored,18,10,236,2025,18
Points Scored,18,11,235,2014,18
Points Allowed,18,0,156,2025,18
Points Allowed,18,1,182,2024,18
Points Allowed,18,2,233,2016,18
Points Allowed,18,3,235,2018,18
Points Allowed,18,4,255,2022,18
Points Allowed,18,5,260,2015,18
Points Allowed,18,6,264,2020,18
Points Allowed,18,7,265,2021,18
Points Allowed,18,8,267,2023,18
Points Allowed,18,9,268,2014,18
Points Allowed,18,10,292,2019,18
Points Allowed,18,11,301,2017,18
Passing Yards,18,0,3500,2017,18
Passing Yards,18,1,3489,2023,18
Passing Yards,18,2,3310,2021,18
Passing Yards,18,3,3118,2022,18
Passing Yards,18,4,3098,2018,18
Passing Yards,18,5,3098,2019,18
Passing Yards,18,6,3046,2020,18
Passing Yards,18,7,2968,2016,18
Passing Yards,18,8,2844,2015,18
Passing Yards,18,9,2783,2024,18
Passing Yards,18,10,2763,2014,18
Passing Yards,18,11,2557,2025,18
Passing Yards Allowed,18,0,2360,2025,18
Passing Yards Allowed,18,1,2443,2020,18
Passing Yards Allowed,18,2,2548,2018,18
Passing Yards Allowed,18,3,2615,2014,18
Passing Yards Allowed,18,4,2699,2024,18
Passing Yards Allowed,18,5,2785,2016,18
Passing Yards Allowed,18,6,2808,2021,18
Passing Yards Allowed,18,7,2871,2022,18
Passing Yards Allowed,18,8,2930,2015,18
Passing Yards Allowed,18,9,2935,2017,18
Passing Yards Allowed,18,10,2940,2019,18
Passing Yards Allowed,18,11,2955,2023,18
Rushing Yards,18,0,1091,2015,18
Rushing Yards,18,1,1034,2016,18
Rushing Yards,18,2,1016,2024,18
Rushing Yards,18,3,1003,2018,18
Rushing Yards,18,4,988,2025,18
Rushing Yards,18,5,960,2019,18
Rushing Yards,18,6,953,2017,18
Rushing Yards,18,7,926,2014,18
Rushing Yards,18,8,840,2023,18
Rushing Yards,18,9,746,2020,18
Rushing Yards,18,10,723,2022,18
Rushing Yards,18,11,712,2021,18
Rushing Yards Allowed,18,0,796,2024,18
Rushing Yards Allowed,18,1,883,2018,18
Rushing Yards Allowed,18,2,933,2023,18
Rushing Yards Allowed,18,3,942,2025,18
Rushing Yards Allowed,18,4,945,2022,18
Rushing Yards Allowed,18,5,1010,2016,18
Rushing Yards Allowed,18,6,1040,2014,18
Rushing Yards Allowed,18,7,1043,2021,18
Rushing Yards Allowed,18,8,1046,2019,18
Rushing Yards Allowed,18,9,1262,2015,18
Rushing Yards Allowed,18,10,1276,2017,18
Rushing Yards Allowed,18,11,1418,2020,18
Total Yards,18,0,4453,2017,18
Total Yards,18,1,4329,2023,18
Total Yards,18,2,4101,2018,18
Total Yards,18,3,4058,2019,18
Total Yards,18,4,4023,2021,18
Total Yards,18,5,4002,2016,18
Total Yards,18,6,3936,2015,18
Total Yards,18,7,3841,2022,18
Total Yards,18,8,3800,2024,18
Total Yards,18,9,3793,2020,18
Total Yards,18,10,3690,2014,18
Total Yards,18,11,3546,2025,18
Total Yards Allowed,18,0,3302,2025,18
Total Yards Allowed,18,1,3431,2018,18
Total Yards Allowed,18,2,3495,2024,18
Total Yards Allowed,18,3,3655,2014,18
Total Yards Allowed,18,4,3796,2016,18
Total Yards Allowed,18,5,3817,2022,18
Total Yards Allowed,18,6,3852,2021,18
Total Yards Allowed,18,7,3861,2020,18
Total Yards Allowed,18,8,3888,2023,18
Total Yards Allowed,18,9,3987,2019,18
Total Yards Allowed,18,10,4193,2015,18
Total Yards Allowed,18,11,4211,2017,18
Pass Attempts,18,0,438,2023,18
Pass Attempts,18,1,416,2018,18
Pass Attempts,18,2,408,2022,18
Pass Attempts,18,3,401,2017,18
Pass Attempts,18,4,400,2014,18
Pass Attempts,18,5,396,2020,18
Pass Attempts,18,6,391,2019,18
Pass Attempts,18,7,391,2021,18
Pass Attempts,18,8,391,2024,18
Pass Attempts,18,9,381,2015,18
Pass Attempts,18,10,369,2025,18
Pass Attempts,18,11,363,2016,18
Rush Attempts,18,0,275,2025,18
Rush Attempts,18,1,268,2016,18
Rush Attempts,18,2,256,2024,18
Rush Attempts,18,3,255,2015,18
Rush Attempts,18,4,240,2022,18
Rush Attempts,18,5,236,2018,18
Rush Attempts,18,6,228,2023,18
Rush Attempts,18,7,224,2017,18
Rush Attempts,18,8,223,2019,18
Rush Attempts,18,9,221,2014,18
Rush Attempts,18,10,221,2021,18
Rush Attempts,18,11,215,2020,18
Points Scored,19,0,316,2016,19
Points Scored,19,1,309,2019,19
Points Scored,19,2,308,2014,19
Points Scored,19,3,296,2015,19
Points Scored,19,4,293,2017,19
Points Scored,19,5,263,2020,19
Points Scored,19,6,248,2024,19
Points Scored,19,7,225,2018,19
Points Scored,19,8,222,2023,19
Points Scored,19,9,215,2025,19
Points Scored,19,10,203,2022,19
Points Scored,19,11,195,2021,19
Points Allowed,19,0,163,2014,19
Points Allowed,19,1,180,2016,19
Points Allowed,19,2,186,2015,19
Points Allowed,19,3,203,2022,19
Points Allowed,19,4,229,2019,19
Points Allowed,19,5,235,2020,19
Points Allowed,19,6,248,2017,19
Points Allowed,19,7,248,2021,19
Points Allowed,19,8,252,2023,19
Points Allowed,19,9,257,2018,19
Points Allowed,19,10,261,2025,19
Points Allowed,19,11,264,2024,19
Passing Yards,19,0,3176,2018,19
Passing Yards,19,1,3091,2023,19
Passing Yards,19,2,3033,2020,19
Passing Yards,19,3,3028,2016,19
Passing Yards,19,4,2917,2019,19
Passing Yards,19,5,2850,2017,19
Passing Yards,19,6,2820,2015,19
Passing Yards,19,7,2667,2022,19
Passing Yards,19,8,2660,2014,19
Passing Yards,19,9,2641,2024,19
Passing Yards,19,10,2563,2021,19
Passing Yards,19,11,2339,2025,19
Passing Yards Allowed,19,0,1918,2014,19
Passing Yards Allowed,19,1,2131,2016,19
Passing Yards Allowed,19,2,2350,2021,19
Passing Yards Allowed,19,3,2413,2018,19
Passing Yards Allowed,19,4,2528,2015,19
Passing Yards Allowed,19,5,2536,2024,19
Passing Yards Allowed,19,6,2651,2023,19
Passing Yards Allowed,19,7,2667,2019,19
Passing Yards Allowed,19,8,2688,2025,19
Passing Yards Allowed,19,9,2778,2020,19
Passing Yards Allowed,19,10,2837,2022,19
Passing Yards Allowed,19,11,2931,2017,19
Rushing Yards,19,0,1547,2017,19
Rushing Yards,19,1,1283,2015,19
Rushing Yards,19,2,1254,2016,19
Rushing Yards,19,3,1185,2014,19
Rushing Yards,19,4,1182,2019,19
Rushing Yards,19,5,1125,2024,19
Rushing Yards,19,6,1111,2020,19
Rushing Yards,19,7,1092,2025,19
Rushing Yards,19,8,968,2018,19
Rushing Yards,19,9,889,2021,19
Rushing Yards,19,10,849,2022,19
Rushing Yards,19,11,776,2023,19
Rushing Yards Allowed,19,0,992,2020,19
Rushing Yards Allowed,19,1,1022,2014,19
Rushing Yards Allowed,19,2,1040,2022,19
Rushing Yards Allowed,19,3,1054,2025,19
Rushing Yards Allowed,19,4,1093,2023,19
Rushing Yards Allowed,19,5,1125,2017,19
Rushing Yards Allowed,19,6,1126,2015,19
Rushing Yards Allowed,19,7,1153,2019,19
Rushing Yards Allowed,19,8,1181,2024,19
Rushing Yards Allowed,19,9,1257,2021,19
Rushing Yards Allowed,19,10,1335,2016,19
Rushing Yards Allowed,19,11,1361,2018,19
Total Yards,19,0,4398,2017,19
Total Yards,19,1,4282,2016,19
Total Yards,19,2,4145,2018,19
Total Yards,19,3,4144,2020,19
Total Yards,19,4,4104,2015,19
Total Yards,19,5,4100,2019,19
Total Yards,19,6,3867,2023,19
Total Yards,19,7,3845,2014,19
Total Yards,19,8,3766,2024,19
Total Yards,19,9,3516,2022,19
Total Yards,19,10,3453,2021,19
Total Yards,19,11,3431,2025,19
Total Yards Allowed,19,0,2941,2014,19
Total Yards Allowed,19,1,3466,2016,19
Total Yards Allowed,19,2,3607,2021,19
Total Yards Allowed,19,3,3655,2015,19
Total Yards Allowed,19,4,3718,2024,19
Total Yards Allowed,19,5,3742,2025,19
Total Yards Allowed,19,6,3744,2023,19
Total Yards Allowed,19,7,3770,2020,19
Total Yards Allowed,19,8,3775,2018,19
Total Yards Allowed,19,9,3820,2019,19
Total Yards Allowed,19,10,3878,2022,19
Total Yards Allowed,19,11,4056,2017,19
Pass Attempts,19,0,407,2018,19
Pass Attempts,19,1,376,2020,19
Pass Attempts,19,2,375,2023,19
Pass Attempts,19,3,356,2024,19
Pass Attempts,19,4,352,2021,19
Pass Attempts,19,5,343,2025,19
Pass Attempts,19,6,341,2022,19
Pass Attempts,19,7,338,2019,19
Pass Attempts,19,8,333,2014,19
Pass Attempts,19,9,325,2017,19
Pass Attempts,19,10,323,2016,19
Pass Attempts,19,11,311,2015,19
Rush Attempts,19,0,312,2014,19
Rush Attempts,19,1,301,2015,19
Rush Attempts,19,2,293,2017,19
Rush Attempts,19,3,292,2016,19
Rush Attempts,19,4,290,2019,19
Rush Attempts,19,5,287,2025,19
Rush Attempts,19,6,280,2024,19
Rush Attempts,19,7,269,2022,19
Rush Attempts,19,8,264,2020,19
Rush Attempts,19,9,259,2023,19
Rush Attempts,19,10,244,2018,19
Rush Attempts,19,11,243,2021,19
Points Scored,20,0,345,2022,20
Points Scored,20,1,301,2020,20
Points Scored,20,2,291,2017,20
Points Scored,20,3,275,2016,20
Points Scored,20,4,255,2019,20
Points Scored,20,5,255,2023,20
Points Scored,20,6,252,2021,20
Points Scored,20,7,248,2018,20
Points Scored,20,8,241,2015,20
Points Scored,20,9,233,2025,20
Points Scored,20,10,198,2014,20
Points Scored,20,11,191,2024,20
Points Allowed,20,0,178,2014,20
Points Allowed,20,1,198,2019,20
Points Allowed,20,2,205,2025,20
Points Allowed,20,3,211,2020,20
Points Allowed,20,4,213,2016,20
Points Allowed,20,5,224,2015,20
Points Allowed,20,6,228,2021,20
Points Allowed,20,7,233,2022,20
Points Allowed,20,8,236,2017,20
Points Allowed,20,9,238,2024,20
Points Allowed,20,10,241,2023,20
Points Allowed,20,11,250,2018,20
Passing Yards,20,0,3171,2018,20
Passing Yards,20,1,3134,2022,20
Passing Yards,20,2,3002,2020,20
Passing Yards,20,3,2960,2021,20
Passing Yards,20,4,2918,2019,20
Passing Yards,20,5,2860,2023,20
Passing Yards,20,6,2858,2017,20
Passing Yards,20,7,2734,2025,20
Passing Yards,20,8,2650,2016,20
Passing Yards,20,9,2515,2024,20
Passing Yards,20,10,2486,2015,20
Passing Yards,20,11,2030,2014,20
Passing Yards Allowed,20,0,2320,2019,20
Passing Yards Allowed,20,1,2433,2014,20
Passing Yards Allowed,20,2,2522,2015,20
Passing Yards Allowed,20,3,2588,2022,20
Passing Yards Allowed,20,4,2600,2021,20
Passing Yards Allowed,20,5,2625,2016,20
Passing Yards Allowed,20,6,2663,2024,20
Passing Yards Allowed,20,7,2715,2018,20
Passing Yards Allowed,20,8,2730,2025,20
Passing Yards Allowed,20,9,2788,2023,20
Passing Yards Allowed,20,10,2823,2020,20
Passing Yards Allowed,20,11,2831,2017,20
Rushing Yards,20,0,1417,2022,20
Rushing Yards,20,1,1342,2019,20
Rushing Yards,20,2,1339,2017,20
Rushing Yards,20,3,1327,2014,20
Rushing Yards,20,4,1289,2015,20
Rushing Yards,20,5,1240,2016,20
Rushing Yards,20,6,1222,2021,20
Rushing Yards,20,7,1133,2023,20
Rushing Yards,20,8,1033,2020,20
Rushing Yards,20,9,1020,2018,20
Rushing Yards,20,10,894,2025,20
Rushing Yards,20,11,791,2024,20
Rushing Yards Allowed,20,0,932,2025,20
Rushing Yards Allowed,20,1,1003,2016,20
Rushing Yards Allowed,20,2,1007,2020,20
Rushing Yards Allowed,20,3,1009,2014,20
Rushing Yards Allowed,20,4,1016,2022,20
Rushing Yards Allowed,20,5,1017,2015,20
Rushing Yards Allowed,20,6,1028,2019,20
Rushing Yards Allowed,20,7,1147,2017,20
Rushing Yards Allowed,20,8,1155,2023,20
Rushing Yards Allowed,20,9,1165,2018,20
Rushing Yards Allowed,20,10,1198,2024,20
Rushing Yards Allowed,20,11,1217,2021,20
Total Yards,20,0,4551,2022,20
Total Yards,20,1,4260,2019,20
Total Yards,20,2,4198,2017,20
Total Yards,20,3,4191,2018,20
Total Yards,20,4,4182,2021,20
Total Yards,20,5,4036,2020,20
Total Yards,20,6,3994,2023,20
Total Yards,20,7,3890,2016,20
Total Yards,20,8,3776,2015,20
Total Yards,20,9,3628,2025,20
Total Yards,20,10,3358,2014,20
Total Yards,20,11,3306,2024,20
Total Yards Allowed,20,0,3348,2019,20
Total Yards Allowed,20,1,3442,2014,20
Total Yards Allowed,20,2,3540,2015,20
Total Yards Allowed,20,3,3605,2022,20
Total Yards Allowed,20,4,3628,2016,20
Total Yards Allowed,20,5,3662,2025,20
Total Yards Allowed,20,6,3817,2021,20
Total Yards Allowed,20,7,3830,2020,20
Total Yards Allowed,20,8,3861,2024,20
Total Yards Allowed,20,9,3880,2018,20
Total Yards Allowed,20,10,3943,2023,20
Total Yards Allowed,20,11,3978,2017,20
Pass Attempts,20,0,406,2024,20
Pass Attempts,20,1,398,2025,20
Pass Attempts,20,2,376,2018,20
Pass Attempts,20,3,367,2023,20
Pass Attempts,20,4,352,2020,20
Pass Attempts,20,5,350,2019,20
Pass Attempts,20,6,345,2022,20
Pass Attempts,20,7,338,2021,20
Pass Attempts,20,8,336,2017,20
Pass Attempts,20,9,317,2015,20
Pass Attempts,20,10,311,2016,20
Pass Attempts,20,11,296,2014,20
Rush Attempts,20,0,321,2014,20
Rush Attempts,20,1,311,2015,20
Rush Attempts,20,2,301,2022,20
Rush Attempts,20,3,291,2016,20
Rush Attempts,20,4,286,2019,20
Rush Attempts,20,5,276,2017,20
Rush Attempts,20,6,276,2021,20
Rush Attempts,20,7,269,2023,20
Rush Attempts,20,8,263,2020,20
Rush Attempts,20,9,246,2018,20
Rush Attempts,20,10,246,2025,20
Rush Attempts,20,11,228,2024,20
Points Scored,21,0,280,2021,21
Points Scored,21,1,270,2017,21
Points Scored,21,2,261,2019,21
Points Scored,21,3,236,2020,21
Points Scored,21,4,235,2014,21
Points Scored,21,5,228,2024,21
Points Scored,21,6,227,2023,21
Points Scored,21,7,215,2016,21
Points Scored,21,8,215,2025,21
Points Scored,21,9,206,2018,21
Points Scored,21,10,203,2015,21
Points Scored,21,11,181,2022,21
Points Allowed,21,0,180,2025,21
Points Allowed,21,1,195,2014,21
Points Allowed,21,2,206,2019,21
Points Allowed,21,3,208,2024,21
Points Allowed,21,4,213,2016,21
Points Allowed,21,5,214,2017,21
Points Allowed,21,6,217,2015,21
Points Allowed,21,7,235,2018,21
Points Allowed,21,8,245,2020,21
Points Allowed,21,9,253,2021,21
Points Allowed,21,10,268,2022,21
Points Allowed,21,11,268,2023,21
Passing Yards,21,0,3063,2020,21
Passing Yards,21,1,2866,2021,21
Passing Yards,21,2,2750,2024,21
Passing Yards,21,3,2733,2017,21
Passing Yards,21,4,2710,2022,21
Passing Yards,21,5,2643,2019,21
Passing Yards,21,6,2611,2015,21
Passing Yards,21,7,2606,2023,21
Passing Yards,21,8,2571,2016,21
Passing Yards,21,9,2558,2014,21
Passing Yards,21,10,2472,2018,21
Passing Yards,21,11,2146,2025,21
Passing Yards Allowed,21,0,2295,2024,21
Passing Yards Allowed,21,1,2333,2015,21
Passing Yards Allowed,21,2,2500,2014,21
Passing Yards Allowed,21,3,2542,2019,21
Passing Yards Allowed,21,4,2578,2017,21
Passing Yards Allowed,21,5,2579,2016,21
Passing Yards Allowed,21,6,2598,2025,21
Passing Yards Allowed,21,7,2600,2020,21
Passing Yards Allowed,21,8,2610,2018,21
Passing Yards Allowed,21,9,2624,2022,21
Passing Yards Allowed,21,10,2803,2021,21
Passing Yards Allowed,21,11,3082,2023,21
Rushing Yards,21,0,1520,2014,21
Rushing Yards,21,1,1360,2015,21
Rushing Yards,21,2,1155,2021,21
Rushing Yards,21,3,1153,2025,21
Rushing Yards,21,4,1149,2023,21
Rushing Yards,21,5,1042,2018,21
Rushing Yards,21,6,1025,2019,21
Rushing Yards,21,7,1018,2024,21
Rushing Yards,21,8,989,2016,21
Rushing Yards,21,9,979,2022,21
Rushing Yards,21,10,887,2020,21
Rushing Yards,21,11,860,2017,21
Rushing Yards Allowed,21,0,711,2025,21
Rushing Yards Allowed,21,1,729,2014,21
Rushing Yards Allowed,21,2,873,2021,21
Rushing Yards Allowed,21,3,941,2023,21
Rushing Yards Allowed,21,4,954,2024,21
Rushing Yards Allowed,21,5,1036,2019,21
Rushing Yards Allowed,21,6,1043,2020,21
Rushing Yards Allowed,21,7,1068,2016,21
Rushing Yards Allowed,21,8,1110,2015,21
Rushing Yards Allowed,21,9,1118,2017,21
Rushing Yards Allowed,21,10,1160,2018,21
Rushing Yards Allowed,21,11,1194,2022,21
Total Yards,21,0,4078,2014,21
Total Yards,21,1,4021,2021,21
Total Yards,21,2,3971,2015,21
Total Yards,21,3,3950,2020,21
Total Yards,21,4,3768,2024,21
Total Yards,21,5,3756,2023,21
Total Yards,21,6,3690,2022,21
Total Yards,21,7,3668,2019,21
Total Yards,21,8,3593,2017,21
Total Yards,21,9,3561,2016,21
Total Yards,21,10,3515,2018,21
Total Yards,21,11,3299,2025,21
Total Yards Allowed,21,0,3230,2014,21
Total Yards Allowed,21,1,3249,2024,21
Total Yards Allowed,21,2,3310,2025,21
Total Yards Allowed,21,3,3444,2015,21
Total Yards Allowed,21,4,3579,2019,21
Total Yards Allowed,21,5,3643,2020,21
Total Yards Allowed,21,6,3647,2016,21
Total Yards Allowed,21,7,3676,2021,21
Total Yards Allowed,21,8,3696,2017,21
Total Yards Allowed,21,9,3771,2018,21
Total Yards Allowed,21,10,3818,2022,21
Total Yards Allowed,21,11,4024,2023,21
Pass Attempts,21,0,403,2020,21
Pass Attempts,21,1,386,2021,21
Pass Attempts,21,2,381,2022,21
Pass Attempts,21,3,370,2019,21
Pass Attempts,21,4,366,2014,21
Pass Attempts,21,5,364,2018,21
Pass Attempts,21,6,360,2024,21
Pass Attempts,21,7,346,2017,21
Pass Attempts,21,8,345,2023,21
Pass Attempts,21,9,339,2015,21
Pass Attempts,21,10,335,2016,21
Pass Attempts,21,11,329,2025,21
Rush Attempts,21,0,323,2014,21
Rush Attempts,21,1,306,2025,21
Rush Attempts,21,2,282,2015,21
Rush Attempts,21,3,280,2016,21
Rush Attempts,21,4,280,2024,21
Rush Attempts,21,5,268,2021,21
Rush Attempts,21,6,267,2023,21
Rush Attempts,21,7,259,2018,21
Rush Attempts,21,8,251,2019,21
Rush Attempts,21,9,232,2022,21
Rush Attempts,21,10,228,2020,21
Rush Attempts,21,11,227,2017,21
Points Scored,22,0,277,2014,22
Points Scored,22,1,262,2022,22
Points Scored,22,2,258,2020,22
Points Scored,22,3,233,2015,22
Points Scored,22,4,218,2024,22
Points Scored,22,5,209,2021,22
Points Scored,22,6,208,2023,22
Points Scored,22,7,204,2019,22
Points Scored,22,8,203,2025,22
Points Scored,22,9,198,2018,22
Points Scored,22,10,189,2017,22
Points Scored,22,11,183,2016,22
Points Allowed,22,0,176,2022,22
Points Allowed,22,1,200,2018,22
Points Allowed,22,2,208,2017,22
Points Allowed,22,3,218,2014,22
Points Allowed,22,4,223,2019,22
Points Allowed,22,5,224,2024,22
Points Allowed,22,6,231,2020,22
Points Allowed,22,7,243,2015,22
Points Allowed,22,8,248,2023,22
Points Allowed,22,9,248,2025,22
Points Allowed,22,10,250,2021,22
Points Allowed,22,11,270,2016,22
Passing Yards,22,0,2949,2023,22
Passing Yards,22,1,2866,2016,22
Passing Yards,22,2,2857,2014,22
Passing Yards,22,3,2765,2025,22
Passing Yards,22,4,2723,2022,22
Passing Yards,22,5,2677,2021,22
Passing Yards,22,6,2646,2024,22
Passing Yards,22,7,2578,2017,22
Passing Yards,22,8,2525,2020,22
Passing Yards,22,9,2448,2019,22
Passing Yards,22,10,2408,2018,22
Passing Yards,22,11,2306,2015,22
Passing Yards Allowed,22,0,2144,2017,22
Passing Yards Allowed,22,1,2160,2014,22
Passing Yards Allowed,22,2,2251,2025,22
Passing Yards Allowed,22,3,2307,2023,22
Passing Yards Allowed,22,4,2392,2016,22
Passing Yards Allowed,22,5,2414,2022,22
Passing Yards Allowed,22,6,2419,2015,22
Passing Yards Allowed,22,7,2449,2018,22
Passing Yards Allowed,22,8,2453,2019,22
Passing Yards Allowed,22,9,2531,2024,22
Passing Yards Allowed,22,10,2554,2021,22
Passing Yards Allowed,22,11,2604,2020,22
Rushing Yards,22,0,1305,2015,22
Rushing Yards,22,1,1103,2020,22
Rushing Yards,22,2,1059,2014,22
Rushing Yards,22,3,1018,2019,22
Rushing Yards,22,4,933,2018,22
Rushing Yards,22,5,928,2022,22
Rushing Yards,22,6,911,2021,22
Rushing Yards,22,7,910,2023,22
Rushing Yards,22,8,900,2024,22
Rushing Yards,22,9,854,2017,22
Rushing Yards,22,10,836,2016,22
Rushing Yards,22,11,695,2025,22
Rushing Yards Allowed,22,0,964,2025,22
Rushing Yards Allowed,22,1,1020,2024,22
Rushing Yards Allowed,22,2,1031,2022,22
Rushing Yards Allowed,22,3,1042,2020,22
Rushing Yards Allowed,22,4,1200,2021,22
Rushing Yards Allowed,22,5,1236,2015,22
Rushing Yards Allowed,22,6,1236,2018,22
Rushing Yards Allowed,22,7,1238,2017,22
Rushing Yards Allowed,22,8,1243,2023,22
Rushing Yards Allowed,22,9,1245,2016,22
Rushing Yards Allowed,22,10,1267,2014,22
Rushing Yards Allowed,22,11,1419,2019,22
Total Yards,22,0,3916,2014,22
Total Yards,22,1,3859,2023,22
Total Yards,22,2,3702,2016,22
Total Yards,22,3,3652,2022,22
Total Yards,22,4,3628,2020,22
Total Yards,22,5,3611,2015,22
Total Yards,22,6,3588,2021,22
Total Yards,22,7,3546,2024,22
Total Yards,22,8,3466,2019,22
Total Yards,22,9,3460,2025,22
Total Yards,22,10,3433,2017,22
Total Yards,22,11,3341,2018,22
Total Yards Allowed,22,0,3215,2025,22
Total Yards Allowed,22,1,3382,2017,22
Total Yards Allowed,22,2,3428,2014,22
Total Yards Allowed,22,3,3446,2022,22
Total Yards Allowed,22,4,3551,2023,22
Total Yards Allowed,22,5,3552,2024,22
Total Yards Allowed,22,6,3638,2016,22
Total Yards Allowed,22,7,3646,2020,22
Total Yards Allowed,22,8,3656,2015,22
Total Yards Allowed,22,9,3686,2018,22
Total Yards Allowed,22,10,3754,2021,22
Total Yards Allowed,22,11,3872,2019,22
Pass Attempts,22,0,482,2025,22
Pass Attempts,22,1,437,2016,22
Pass Attempts,22,2,425,2023,22
Pass Attempts,22,3,421,2024,22
Pass Attempts,22,4,411,2017,22
Pass Attempts,22,5,398,2019,22
Pass Attempts,22,6,396,2018,22
Pass Attempts,22,7,395,2021,22
Pass Attempts,22,8,394,2015,22
Pass Attempts,22,9,385,2020,22
Pass Attempts,22,10,380,2014,22
Pass Attempts,22,11,374,2022,22
Rush Attempts,22,0,273,2014,22
Rush Attempts,22,1,270,2020,22
Rush Attempts,22,2,268,2022,22
Rush Attempts,22,3,250,2015,22
Rush Attempts,22,4,238,2019,22
Rush Attempts,22,5,237,2017,22
Rush Attempts,22,6,233,2023,22
Rush Attempts,22,7,231,2018,22
Rush Attempts,22,8,230,2021,22
Rush Attempts,22,9,211,2024,22
Rush Attempts,22,10,209,2016,22
Rush Attempts,22,11,205,2025,22
Points Scored,23,0,249,2023,23
Points Scored,23,1,233,2021,23
Points Scored,23,2,223,2025,23
Points Scored,23,3,216,2015,23
Points Scored,23,4,216,2024,23
Points Scored,23,5,215,2022,23
Points Scored,23,6,210,2016,23
Points Scored,23,7,205,2017,23
Points Scored,23,8,205,2019,23
Points Scored,23,9,201,2018,23
Points Scored,23,10,198,2014,23
Points Scored,23,11,166,2020,23
Points Allowed,23,0,168,2023,23
Points Allowed,23,1,183,2015,23
Points Allowed,23,2,195,2016,23
Points Allowed,23,3,197,2014,23
Points Allowed,23,4,217,2017,23
Points Allowed,23,5,221,2021,23
Points Allowed,23,6,233,2019,23
Points Allowed,23,7,237,2025,23
Points Allowed,23,8,239,2024,23
Points Allowed,23,9,252,2018,23
Points Allowed,23,10,256,2022,23
Points Allowed,23,11,278,2020,23
Passing Yards,23,0,2805,2025,23
Passing Yards,23,1,2759,2024,23
Passing Yards,23,2,2531,2016,23
Passing Yards,23,3,2436,2023,23
Passing Yards,23,4,2348,2018,23
Passing Yards,23,5,2346,2014,23
Passing Yards,23,6,2276,2022,23
Passing Yards,23,7,2260,2015,23
Passing Yards,23,8,2236,2017,23
Passing Yards,23,9,2235,2019,23
Passing Yards,23,10,2111,2021,23
Passing Yards,23,11,2051,2020,23
Passing Yards Allowed,23,0,2197,2018,23
Passing Yards Allowed,23,1,2267,2016,23
Passing Yards Allowed,23,2,2281,2015,23
Passing Yards Allowed,23,3,2334,2014,23
Passing Yards Allowed,23,4,2443,2025,23
Passing Yards Allowed,23,5,2481,2017,23
Passing Yards Allowed,23,6,2491,2023,23
Passing Yards Allowed,23,7,2575,2021,23
Passing Yards Allowed,23,8,2587,2024,23
Passing Yards Allowed,23,9,2639,2019,23
Passing Yards Allowed,23,10,2690,2020,23
Passing Yards Allowed,23,11,2741,2022,23
Rushing Yards,23,0,1382,2015,23
Rushing Yards,23,1,1346,2023,23
Rushing Yards,23,2,1316,2021,23
Rushing Yards,23,3,1306,2022,23
Rushing Yards,23,4,1264,2018,23
Rushing Yards,23,5,1218,2024,23
Rushing Yards,23,6,1190,2019,23
Rushing Yards,23,7,1158,2016,23
Rushing Yards,23,8,1157,2017,23
