Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2015,100,Reg. Season Week 3,21,5,13,17,60100,Sunny,59,2,1006,29,1006,913,1639,1877,28,20,265,35,26,214,9,63,13,53,8,122,7,87
2015,101,Reg. Season Week 3,3,6,23,31,63700,Sunny,59,2,1441,1344,1134,395,1879,771,33,20,181,26,17,228,10,49,16,68,4,71,6,90
2015,102,Reg. Season Week 3,0,7,41,10,64200,Rain,59,2,648,1461,648,1550,747,3467,19,11,131,24,19,253,4,18,14,79,3,44,4,90
2015,103,Reg. Season Week 3,20,8,35,3,65500,Sunny,75,7,370,1488,1109,477,533,571,32,20,240,24,18,268,29,92,25,83,6,87,7,93
2015,104,Reg. Season Week 3,6,11,33,13,57800,Sunny,59,10,200,154,200,1241,1637,3444,27,15,106,21,16,183,4,21,4,83,5,42,8,107
2015,105,Reg. Season Week 3,31,14,17,30,56800,Rain,77,7,898,3242,1496,3282,1544,687,42,25,219,36,16,171,19,89,8,26,6,57,2,41
2015,106,Reg. Season Week 3,27,15,28,27,64700,Sunny,96,4,177,53,1601,57,377,1104,44,25,250,28,16,207,12,55,20,84,6,87,4,64
2015,107,Reg. Season Week 3,35,16,42,22,64500,Sunny,51,13,94,3245,1567,581,599,569,33,25,316,29,19,268,23,122,22,146,8,132,5,97
2015,108,Reg. Season Week 3,30,18,16,9,63100,Sunny,78,1,1557,792,1762,1069,811,1799,37,27,286,40,23,302,23,201,16,42,9,101,9,108
2015,109,Reg. Season Week 3,16,20,21,19,68700,Rain,82,4,1662,112,731,998,1562,1716,37,25,319,40,31,279,12,58,10,23,8,117,12,127
2015,110,Reg. Season Week 3,17,25,27,29,69500,Rain,59,10,28,164,459,1788,238,945,33,17,172,36,26,262,14,90,25,58,3,59,7,109
2015,111,Reg. Season Week 3,17,28,33,23,61200,Sunny,80,9,104,142,1739,1220,1686,3427,33,19,190,32,18,172,20,52,18,91,2,56,4,65
2015,112,Reg. Season Week 4,17,0,21,10,62800,Rain,63,2,98,1461,1864,1550,842,1605,31,17,206,25,19,234,18,121,21,60,4,35,3,75
2015,113,Reg. Season Week 4,10,1,13,21,59900,Sunny,77,5,185,1092,960,632,493,1093,44,33,273,28,20,202,11,51,7,33,10,118,1,56
2015,114,Reg. Season Week 4,19,3,17,28,68500,Sunny,54,2,1488,104,477,1739,571,547,25,17,178,23,17,200,17,96,21,109,6,74,6,108
2015,115,Reg. Season Week 4,19,5,22,25,64000,Sunny,56,0,1006,28,699,459,1639,712,41,20,204,29,18,244,8,89,16,52,5,78,7,128
2015,116,Reg. Season Week 4,23,7,16,4,65400,Sunny,84,5,648,363,1604,754,284,1022,32,21,207,37,22,198,9,83,15,129,5,68,8,104
2015,117,Reg. Season Week 4,7,11,29,31,64300,Sunny,95,8,200,1344,1637,3308,405,1216,45,18,225,22,16,153,16,66,18,65,2,70,5,64
2015,118,Reg. Season Week 4,10,13,17,2,62800,Sunny,79,10,154,741,1797,170,1151,198,38,23,250,40,24,229,12,69,16,22,5,69,6,55
2015,119,Reg. Season Week 4,6,14,30,16,61600,Sunny,58,7,898,94,1496,1567,173,1586,56,26,188,30,15,137,6,26,23,88,4,58,4,49
2015,120,Reg. Season Week 4,27,19,14,12,63500,Sunny,79,8,112,1138,998,1945,1602,1816,28,18,219,41,25,208,22,76,5,44,7,75,4,67
2015,121,Reg. Season Week 4,31,18,35,17,63600,Sunny,77,0,1557,29,1762,3267,811,1877,40,26,309,33,27,343,20,156,14,83,9,121,8,119
2015,122,Reg. Season Week 4,10,20,23,6,67200,Sunny,63,11,1662,1441,731,1134,1562,1134,28,18,148,25,19,164,14,95,25,132,5,60,8,50
2015,123,Reg. Season Week 4,14,22,30,23,62300,Sunny,84,9,3245,142,3245,3256,569,1026,47,25,228,25,15,174,9,75,15,75,6,75,3,57
2015,124,Reg. Season Week 4,27,26,7,9,59700,Sunny,50,2,562,792,1449,792,192,1799,23,15,200,42,21,284,14,39,8,26,6,118,5,92
2015,125,Reg. Season Week 4,13,27,9,29,70000,Rain,67,5,53,164,57,1788,2039,945,28,19,198,35,21,208,12,46,22,20,6,103,6,83
2015,126,Reg. Season Week 5,10,0,16,5,57800,Sunny,65,4,98,1006,1864,1006,1546,1639,24,14,111,37,26,302,21,118,9,48,2,35,7,113
2015,127,Reg. Season Week 5,44,2,16,20,68700,Sunny,72,2,741,1345,170,731,742,1850,34,25,239,33,17,110,17,104,12,50,7,107,6,70
2015,128,Reg. Season Week 5,23,3,9,11,58400,Sunny,40,1,1488,200,1616,1637,571,36,21,15,215,40,22,260,17,103,18,82,5,112,8,131
2015,129,Reg. Season Week 5,26,4,21,18,66000,Sunny,48,5,363,1557,754,1762,281,811,25,13,139,47,22,264,26,124,13,35,3,50,8,124
2015,130,Reg. Season Week 5,10,6,30,22,65100,Sunny,57,12,1441,3245,1134,581,1673,1008,40,18,169,29,19,225,20,147,18,64,7,74,1,47
2015,131,Reg. Season Week 5,7,30,38,8,58400,Sunny,72,1,3242,370,3282,1109,2023,533,29,13,166,30,20,264,6,24,13,83,6,59,7,124
2015,132,Reg. Season Week 5,0,7,26,27,69300,Sunny,70,4,648,53,648,57,747,2039,28,13,83,33,20,175,5,28,25,126,2,22,8,76
2015,133,Reg. Season Week 5,30,10,10,26,67400,Sunny,54,3,1461,562,1845,1449,3467,1730,27,17,157,50,22,212,11,151,13,36,5,46,7,48
2015,134,Reg. Season Week 5,17,14,10,12,63500,Sunny,70,1,898,1138,2448,1138,1544,255,36,18,270,60,22,275,9,42,6,37,4,78,3,53
2015,135,Reg. Season Week 5,3,16,30,28,64200,Rain,45,12,94,104,524,1739,3448,547,42,30,264,24,19,220,2,10,28,69,5,62,6,96
2015,136,Reg. Season Week 5,27,19,6,31,70000,Sunny,63,6,112,1344,998,1344,1602,1216,27,18,213,32,13,145,21,104,9,50,6,81,4,41
2015,137,Reg. Season Week 5,10,17,13,21,64200,Sunny,53,3,29,1092,913,1700,1877,1403,34,22,180,33,22,164,17,55,16,106,6,62,4,62
2015,138,Reg. Season Week 5,34,24,14,15,62900,Sunny,52,9,73,177,1837,1808,1295,115,30,20,257,38,17,208,32,96,8,58,7,97,7,88
2015,139,Reg. Season Week 5,20,29,14,1,57100,Rain,61,9,164,185,1788,925,945,277,27,17,174,44,28,288,24,41,9,31,6,72,7,84
2015,140,Reg. Season Week 6,13,1,17,27,65900,Sunny,75,9,185,53,925,57,493,287,41,24,287,23,13,197,18,68,17,80,6,125,4,55
2015,141,Reg. Season Week 6,15,5,17,26,64800,Sunny,40,3,1006,562,1598,1449,1639,1730,49,21,290,26,17,148,12,19,18,60,4,86,4,33
2015,142,Reg. Season Week 6,33,6,21,13,58700,Sunny,55,11,1441,154,1134,1797,1673,3444,27,18,212,33,20,259,20,113,13,113,4,77,8,103
2015,143,Reg. Season Week 6,0,7,29,29,70000,Rain,48,3,648,164,1604,1788,1604,1644,26,10,130,28,24,212,11,53,14,60,3,35,7,81
2015,144,Reg. Season Week 6,29,8,17,22,70000,Rain,70,12,370,3245,1109,3245,533,569,38,23,265,53,26,259,16,75,7,58,5,114,6,58
2015,145,Reg. Season Week 6,9,9,10,10,65500,Sunny,37,9,792,1461,1069,1550,614,3467,29,17,95,45,31,228,15,57,15,38,2,34,8,81
2015,146,Reg. Season Week 6,31,31,24,3,68200,Sunny,48,3,1344,1488,3308,1616,771,429,30,22,354,31,23,271,10,42,19,134,9,224,5,104
2015,147,Reg. Season Week 6,10,12,38,11,54700,Sunny,53,4,1138,200,165,1637,1816,405,33,20,238,27,19,274,9,56,31,171,3,68,7,135
2015,148,Reg. Season Week 6,6,15,19,0,56600,Sunny,62,3,177,98,1601,1864,115,883,42,21,167,23,16,174,9,22,31,141,6,53,6,74
2015,149,Reg. Season Week 6,20,20,10,30,58300,Sunny,41,8,1662,3242,731,3282,731,1819,28,17,220,40,21,202,20,89,14,28,7,56,4,61
2015,150,Reg. Season Week 6,18,21,44,4,68000,Rain,71,15,1092,363,632,754,1752,606,37,21,292,25,18,233,14,67,14,127,5,88,3,66
2015,151,Reg. Season Week 6,23,23,26,2,64900,Sunny,49,2,142,741,3256,170,187,170,39,28,286,33,20,216,14,70,22,80,4,66,6,58
2015,152,Reg. Season Week 6,17,25,28,24,68100,Sunny,47,4,28,73,1555,1837,459,1837,23,15,191,25,16,185,6,38,34,131,5,85,4,73
2015,153,Reg. Season Week 6,24,28,27,14,65600,Sunny,64,4,104,898,1739,1496,547,1517,49,36,355,43,27,265,21,51,15,56,12,144,6,84
2015,154,Reg. Season Week 7,26,2,14,8,69600,Sunny,36,6,741,370,170,1109,880,844,28,23,245,31,19,180,32,70,18,83,6,93,4,69
2015,155,Reg. Season Week 7,13,4,20,1,57000,Sunny,68,5,363,185,754,960,150,493,32,17,176,40,28,269,15,59,22,54,8,133,7,124
2015,156,Reg. Season Week 7,16,31,45,16,64200,Sunny,66,0,320,94,1612,1567,771,1586,22,14,111,44,31,356,14,155,13,74,3,44,8,121
2015,157,Reg. Season Week 7,10,11,38,19,66300,Sunny,71,4,3199,112,2412,3307,405,1716,12,8,93,37,31,333,14,42,15,90,2,38,7,111
2015,158,Reg. Season Week 7,15,14,38,3,69000,Sunny,67,3,898,1488,2448,477,3434,366,35,25,203,31,16,146,11,22,18,153,4,60,5,27
2015,159,Reg. Season Week 7,41,18,30,7,67000,Sunny,83,12,1557,648,1762,947,353,557,29,23,357,48,24,274,24,152,14,94,10,169,7,122
2015,160,Reg. Season Week 7,37,20,42,13,65000,Sunny,42,12,1662,154,731,342,731,3444,33,23,237,22,18,259,23,113,9,70,3,73,5,104
2015,161,Reg. Season Week 7,13,21,24,27,70000,Rain,80,5,1092,53,1700,57,1752,57,42,23,267,23,15,166,11,86,20,56,6,116,3,59
2015,162,Reg. Season Week 7,24,23,3,30,53700,Rain,49,4,142,3242,3256,3282,3427,1819,23,18,272,34,24,278,25,97,11,20,4,79,4,84
2015,163,Reg. Season Week 7,24,25,9,9,58600,Sunny,53,9,28,792,459,1069,238,614,26,17,211,43,23,186,20,37,20,67,5,64,9,84
2015,164,Reg. Season Week 7,21,24,24,0,61700,Rain,63,14,73,98,1837,1864,499,883,37,22,265,27,22,197,23,76,16,46,5,69,7,93
2015,165,Reg. Season Week 7,7,26,23,15,62600,Sunny,37,9,562,177,1449,1601,3459,377,33,20,180,35,24,231,13,44,16,55,4,61,9,110
2015,166,Reg. Season Week 7,22,28,19,12,61900,Sunny,72,5,104,1138,1739,165,1739,779,23,19,244,44,27,148,32,188,14,104,7,79,6,55
2015,167,Reg. Season Week 7,24,29,14,17,63600,Sunny,88,5,164,29,1788,913,1644,1877,22,17,181,33,19,197,26,114,10,40,5,54,4,63
2015,168,Reg. Season Week 8,27,0,13,26,64500,Rain,74,14,98,562,1864,1449,842,192,20,15,150,48,31,269,17,35,18,72,3,47,7,71
2015,169,Reg. Season Week 8,31,4,18,29,70000,Sunny,50,5,363,164,754,1788,150,242,25,17,206,40,24,334,22,117,9,21,6,73,6,108
2015,170,Reg. Season Week 8,17,5,13,15,62100,Rain,48,16,1006,177,699,1601,1639,377,39,21,230,33,17,214,19,50,18,45,5,76,5,106
2015,171,Reg. Season Week 8,23,6,20,2,67900,Sunny,60,2,1441,741,1134,170,1134,1375,37,25,268,41,25,247,13,56,23,61,6,74,5,68
2015,172,Reg. Season Week 8,10,30,27,13,56700,Sunny,69,10,3242,154,3242,1797,2023,1151,34,12,61,34,20,226,2,10,21,107,3,33,4,121
2015,173,Reg. Season Week 8,27,8,24,23,66700,Sunny,57,2,370,142,1109,3256,844,3427,31,24,344,46,30,286,22,71,19,47,5,106,6,87
2015,174,Reg. Season Week 8,10,9,28,24,65200,Sunny,56,7,792,25,1829,1837,614,1837,36,24,180,22,12,182,10,37,24,90,8,106,5,94
2015,175,Reg. Season Week 8,17,31,37,28,68500,Sunny,75,3,1344,104,3308,1739,771,547,43,22,187,21,15,311,10,30,21,141,4,49,5,114
2015,176,Reg. Season Week 8,13,11,21,14,60600,Sunny,80,9,200,898,1637,2448,405,1517,37,17,222,40,28,254,11,48,11,115,5,99,8,94
2015,177,Reg. Season Week 8,17,19,16,16,68200,Sunny,53,2,112,94,1740,3305,1716,599,26,17,154,33,23,284,18,79,26,82,5,53,3,65
2015,178,Reg. Season Week 8,26,17,23,7,60000,Sunny,72,12,29,648,913,947,1877,747,38,27,408,33,19,197,13,41,15,67,12,232,5,56
2015,179,Reg. Season Week 8,10,21,17,18,67700,Sunny,54,1,1092,1557,1700,1762,1752,811,32,17,226,33,21,268,15,80,17,41,6,90,8,147
2015,180,Reg. Season Week 8,13,22,37,20,68100,Sunny,61,9,3245,1662,581,731,1771,1562,47,26,289,29,21,351,10,85,14,79,11,97,5,119
2015,181,Reg. Season Week 8,24,25,44,10,69700,Rain,52,7,28,1461,459,1550,238,1845,41,19,192,30,23,219,11,73,18,60,5,46,4,80
2015,182,Reg. Season Week 9,27,1,10,7,57500,Sunny,64,0,185,648,960,947,703,747,35,23,245,28,14,136,20,41,9,56,6,94,4,50
2015,183,Reg. Season Week 9,27,2,0,30,56900,Sunny,32,0,741,3242,170,422,742,3415,19,16,99,35,14,170,30,136,7,32,5,38,6,66
2015,184,Reg. Season Week 9,10,4,12,17,64400,Sunny,74,9,363,29,754,913,692,913,30,16,191,34,24,137,12,64,17,86,2,57,9,50
2015,185,Reg. Season Week 9,0,5,23,9,56700,Sunny,32,10,1006,792,1006,1069,699,1799,39,16,136,29,19,189,5,26,11,42,2,43,4,53
2015,186,Reg. Season Week 9,17,8,41,6,69600,Sunny,53,2,370,1441,1397,1134,533,1134,38,24,278,28,18,238,5,77,20,93,6,84,4,67
2015,187,Reg. Season Week 9,20,10,17,24,70000,Rain,48,7,1461,73,1550,1837,1550,761,33,20,303,30,17,206,24,73,22,94,5,72,6,76
2015,188,Reg. Season Week 9,22,12,27,3,68100,Sunny,37,3,1138,1488,165,477,779,292,36,25,246,21,13,203,13,55,24,136,6,150,3,97
2015,189,Reg. Season Week 9,13,13,19,22,66800,Rain,36,6,154,3245,1797,581,3444,569,34,21,185,34,21,199,15,64,17,89,6,95,9,121
2015,190,Reg. Season Week 9,0,15,28,25,61800,Sunny,63,1,1653,28,1601,1555,2589,238,14,9,62,32,25,238,10,31,22,37,3,25,6,67
2015,191,Reg. Season Week 9,10,16,6,11,54200,Sunny,56,4,94,200,3305,1637,1586,405,27,18,153,36,26,329,32,156,14,82,6,53,9,161
2015,192,Reg. Season Week 9,21,23,33,20,69100,Sunny,60,1,142,1662,3256,731,714,1850,31,18,199,31,21,227,14,96,25,92,6,88,6,77
2015,193,Reg. Season Week 9,20,27,17,18,69500,Sunny,39,7,53,1557,3286,1762,3446,811,30,15,172,39,26,364,10,119,13,40,4,50,8,140
2015,194,Reg. Season Week 9,16,28,20,19,70000,Sunny,68,1,104,112,1739,1740,547,1602,39,19,300,23,14,254,26,88,21,77,12,197,4,129
2015,195,Reg. Season Week 9,21,29,28,21,67700,Rain,43,9,164,1092,1788,632,1644,1752,40,27,285,31,23,300,16,46,12,78,9,154,8,150
2015,196,Reg. Season Week 10,6,3,38,19,70000,Sunny,43,9,1488,112,477,1740,571,1602,22,11,119,27,22,234,17,92,17,66,3,58,5,87
2015,197,Reg. Season Week 10,17,6,20,23,62500,Sunny,72,1,1441,142,1134,3256,1673,714,23,13,210,32,23,216,15,70,24,132,5,118,6,92
2015,198,Reg. Season Week 10,26,30,34,22,61800,Sunny,60,3,3242,3245,3282,581,3415,581,39,17,218,39,20,174,13,38,24,187,8,96,6,52
2015,199,Reg. Season Week 10,13,7,42,21,64200,Sunny,39,5,648,1092,648,1700,2628,1752,35,18,231,28,22,299,6,45,21,116,4,72,8,134
2015,200,Reg. Season Week 10,25,9,17,0,60300,Sunny,63,1,792,98,1069,1864,1799,1546,37,22,151,29,20,199,19,56,21,125,9,61,4,58
2015,201,Reg. Season Week 10,20,11,23,28,62900,Sunny,70,2,200,104,200,1739,36,547,42,23,308,26,18,199,4,30,33,102,6,155,5,75
2015,202,Reg. Season Week 10,15,12,20,16,62300,Sunny,37,4,1138,94,165,3305,255,599,45,26,243,26,20,177,17,112,22,93,6,62,6,52
2015,203,Reg. Season Week 10,13,13,3,8,65300,Sunny,52,7,154,370,1797,1397,3444,844,33,15,170,33,20,200,17,50,6,27,6,94,5,72
2015,204,Reg. Season Week 10,24,14,20,31,69700,Sunny,71,3,898,1344,1496,3308,1476,1811,32,27,160,33,18,131,16,93,15,81,7,52,5,37
2015,205,Reg. Season Week 10,27,15,31,10,68200,Rain,34,2,177,1461,1601,1461,377,1605,34,23,185,24,15,229,17,157,3,47,5,62,4,83
2015,206,Reg. Season Week 10,26,17,20,27,70000,Sunny,59,10,29,53,3267,3286,321,287,29,18,275,45,22,346,10,86,10,66,5,143,10,163
2015,207,Reg. Season Week 10,31,18,30,1,61300,Sunny,76,10,1557,185,1762,960,953,277,41,23,389,43,29,364,13,33,8,80,9,156,9,125
2015,208,Reg. Season Week 10,26,24,21,5,63000,Sunny,34,12,73,1006,1837,1006,1295,1639,28,19,188,42,27,270,32,93,6,57,5,65,5,85
2015,209,Reg. Season Week 10,10,26,31,25,66200,Rain,50,11,562,28,1449,459,1730,556,37,20,222,28,18,294,12,42,14,103,6,66,3,89
2015,210,Reg. Season Week 11,24,2,27,22,70000,Sunny,28,4,741,3245,170,581,170,569,45,27,332,38,14,135,23,88,7,88,3,83,7,79
2015,211,Reg. Season Week 11,3,30,45,6,60400,Sunny,31,2,2407,1441,422,1134,1819,1134,15,10,76,23,20,222,15,84,20,165,5,43,6,110
2015,212,Reg. Season Week 11,3,9,31,15,58400,Sunny,49,4,3213,177,1069,1601,915,377,14,8,79,20,10,100,10,45,10,56,3,47,4,55
2015,213,Reg. Season Week 11,15,10,21,5,65900,Sunny,57,4,1461,1006,1550,699,3467,1639,32,21,249,31,17,267,18,94,14,51,3,67,6,136
2015,214,Reg. Season Week 11,34,31,9,12,57500,Sunny,80,7,1344,1138,3308,1235,1216,1174,22,16,186,49,31,233,14,54,10,53,4,58,5,75
2015,215,Reg. Season Week 11,24,13,19,23,64400,Sunny,59,9,154,142,1797,3256,3444,3427,21,15,199,42,28,315,11,31,22,86,5,110,9,133
2015,216,Reg. Season Week 11,6,14,31,19,70000,Rain,54,12,898,112,2448,1740,2448,1716,38,21,194,32,22,369,10,32,21,70,3,42,8,175
2015,217,Reg. Season Week 11,35,16,21,3,69200,Sunny,50,4,94,1488,3305,477,1586,571,23,16,140,41,25,210,24,80,12,48,3,45,8,62
2015,218,Reg. Season Week 11,13,17,10,1,56200,Stormy,71,17,29,185,913,925,1830,1481,45,31,222,46,32,233,12,36,7,23,11,67,11,72
2015,219,Reg. Season Week 11,24,20,16,8,69300,Sunny,21,1,1662,1480,731,1109,1850,533,23,19,192,42,24,294,20,67,15,87,8,99,5,80
2015,220,Reg. Season Week 11,40,25,17,0,64800,Sunny,65,6,28,98,459,1864,712,842,30,25,298,22,17,184,23,102,14,71,6,94,2,64
2015,221,Reg. Season Week 11,21,26,17,24,69500,Sunny,42,2,562,73,1449,1837,3459,1295,30,17,251,34,23,252,10,44,29,162,6,86,7,101
2015,222,Reg. Season Week 11,18,27,15,4,69500,Rain,60,15,53,363,53,754,1104,150,30,18,256,40,18,225,6,36,24,64,5,77,4,70
2015,223,Reg. Season Week 11,33,29,34,18,68200,Sunny,52,6,164,1458,1788,1762,1644,953,35,23,283,39,24,242,24,120,13,50,9,129,5,97
2015,224,Reg. Season Week 12,20,0,23,6,67700,Sunny,62,10,98,1441,1864,1134,842,189,33,19,212,31,21,242,19,104,20,114,2,56,7,76
2015,225,Reg. Season Week 12,13,3,17,7,66100,Sunny,43,9,1488,648,477,947,571,2634,29,16,129,29,14,153,30,113,14,39,5,68,2,50
2015,226,Reg. Season Week 12,31,4,30,12,59100,Rain,45,3,363,1138,754,165,1022,1593,29,22,249,44,25,307,23,99,21,58,9,103,5,73
2015,227,Reg. Season Week 12,17,8,24,10,70000,Sunny,39,2,1480,1461,1109,1550,1770,1605,48,26,311,27,23,283,12,24,18,100,8,122,4,79
2015,228,Reg. Season Week 12,20,9,7,13,63700,Snow,35,18,792,154,1069,1797,1799,1089,24,17,130,22,11,96,14,33,14,66,5,55,7,49
2015,229,Reg. Season Week 12,20,11,24,17,60100,Rain,55,5,200,29,200,3267,405,1877,34,22,183,32,26,303,2,29,10,67,7,143,12,144
2015,230,Reg. Season Week 12,9,15,17,20,69100,Sunny,43,1,177,1662,1601,1674,115,1850,51,34,314,27,19,194,7,22,20,73,7,103,5,95
2015,231,Reg. Season Week 12,30,19,31,29,70000,Rain,40,11,112,164,1740,1788,1716,945,33,19,240,37,24,317,22,161,19,116,4,137,5,99
2015,232,Reg. Season Week 12,21,18,27,16,70000,Rain,43,6,1458,94,1762,1567,353,599,35,17,162,46,29,293,15,73,27,130,4,54,6,116
2015,233,Reg. Season Week 12,14,21,34,14,69600,Sunny,84,10,1092,898,632,1496,1752,1544,41,23,260,31,23,269,10,46,14,64,6,89,5,133
2015,234,Reg. Season Week 12,14,22,38,24,70000,Sunny,57,10,3245,73,581,1837,1276,1295,38,16,162,32,26,345,6,50,28,101,4,56,6,129
2015,235,Reg. Season Week 12,23,23,17,5,61800,Rain,36,15,142,1006,3256,1006,714,2627,24,14,106,36,20,231,29,98,4,38,5,59,5,63
2015,236,Reg. Season Week 12,13,25,16,2,70000,Sunny,28,5,28,741,459,3284,712,1375,34,21,249,36,24,194,14,62,8,51,5,57,3,43
2015,237,Reg. Season Week 12,26,26,10,30,53700,Sunny,56,10,562,3242,1449,422,192,3415,31,16,168,35,19,172,19,56,6,22,6,62,4,65
2015,238,Reg. Season Week 12,7,27,34,31,70000,Sunny,63,9,376,1344,3286,395,287,771,45,22,170,20,16,182,4,43,22,69,4,57,3,71
2015,239,Reg. Season Week 12,19,28,17,1,57700,Rain,50,18,104,185,1739,925,1739,277,34,27,301,32,17,232,31,89,6,14,6,80,6,142
2015,240,Reg. Season Week 13,14,3,28,2,70000,Rain,57,9,1488,741,477,170,571,3284,24,19,149,20,18,180,23,110,24,126,5,38,2,57
2015,241,Reg. Season Week 13,9,30,37,11,54200,Rain,55,6,3242,3199,3242,3278,3415,36,34,16,244,22,17,235,4,21,15,95,5,96,5,118
2015,242,Reg. Season Week 13,3,9,17,1,54200,Sunny,39,13,792,185,1069,925,750,277,41,21,196,36,19,214,12,50,22,45,6,50,4,79
2015,243,Reg. Season Week 13,17,10,10,4,70000,Snow,31,16,1461,363,1845,363,3467,1022,24,16,203,38,23,279,9,68,6,39,6,101,7,143
2015,244,Reg. Season Week 13,6,31,24,20,70000,Sunny,54,4,1344,1662,3308,1674,771,1331,24,12,146,30,23,199,9,55,28,101,7,79,8,72
2015,245,Reg. Season Week 13,10,12,17,8,57800,Sunny,44,10,1138,370,1235,1109,494,533,45,22,216,41,26,250,5,31,21,84,7,96,10,125
2015,246,Reg. Season Week 13,10,13,31,14,69300,Rain,76,8,154,898,1797,2448,1151,1544,51,31,394,29,18,217,12,26,15,50,7,156,5,95
2015,247,Reg. Season Week 13,28,19,20,6,70000,Snow,31,7,112,1441,1740,1134,1740,1134,12,10,248,49,30,250,20,76,18,99,1,80,6,53
2015,248,Reg. Season Week 13,28,17,37,0,62000,Rain,45,13,29,98,913,1864,1877,1546,34,26,329,26,18,218,16,74,26,167,8,163,8,125
2015,249,Reg. Season Week 13,34,21,31,5,63700,Rain,43,13,1092,1006,1700,699,1317,1639,29,16,326,30,19,308,19,79,17,104,4,126,6,163
2015,250,Reg. Season Week 13,14,22,29,28,70000,Sunny,40,8,3245,104,581,1739,1276,547,38,21,195,25,20,288,14,70,29,126,2,42,4,82
2015,251,Reg. Season Week 13,17,23,10,16,68800,Sunny,46,6,142,94,3256,1567,3427,1586,22,12,137,48,30,314,24,86,13,24,2,53,11,128
2015,252,Reg. Season Week 13,36,24,17,7,65100,Sunny,44,2,73,648,1837,648,1295,2628,31,23,212,26,15,168,23,159,6,54,9,72,3,62
2015,253,Reg. Season Week 13,32,26,29,18,67400,Sunny,54,1,562,1458,1449,1762,1730,353,36,23,369,33,18,208,16,41,24,72,8,151,5,63
2015,254,Reg. Season Week 13,10,27,23,25,70000,Sunny,69,5,53,28,53,459,2039,238,48,26,234,35,21,237,5,33,21,69,9,128,4,71
2015,255,Reg. Season Week 13,10,29,9,15,64000,Sunny,26,10,164,177,1788,1601,945,115,36,16,197,40,18,139,16,51,22,117,5,86,4,29
2015,256,Reg. Season Week 14,26,1,10,12,56800,Rain,72,11,185,1138,960,165,277,1593,30,14,104,59,29,198,16,114,13,66,5,65,6,73
2015,257,Reg. Season Week 14,20,2,13,26,70000,Rain,35,10,741,562,170,562,880,1730,21,15,163,46,27,360,19,78,6,60,3,44,6,115
2015,258,Reg. Season Week 14,17,5,20,13,62400,Snow,24,12,1006,154,1006,1797,1639,3444,53,27,235,47,25,224,8,54,15,76,12,87,10,76
2015,259,Reg. Season Week 14,17,6,13,25,69700,Sunny,39,7,1441,28,1134,1555,46,712,32,20,172,44,31,329,22,76,7,71,7,62,8,109
2015,260,Reg. Season Week 14,7,30,30,24,65200,Sunny,59,0,3242,73,422,1837,3415,1295,33,20,156,28,20,194,3,38,33,146,7,54,5,71
2015,261,Reg. Season Week 14,13,7,24,16,65700,Sunny,38,10,648,94,947,1567,284,1586,41,21,157,27,19,209,12,45,32,126,7,85,8,127
2015,262,Reg. Season Week 14,20,8,14,15,62000,Snow,14,18,370,177,1109,177,844,115,52,34,380,42,20,183,17,61,3,13,10,147,5,49
2015,263,Reg. Season Week 14,44,10,30,20,70000,Rain,53,13,1461,1662,1550,1662,411,1062,40,24,291,43,23,268,16,96,8,55,7,81,4,77
2015,264,Reg. Season Week 14,20,11,13,27,68900,Sunny,82,0,3199,376,1637,3286,405,287,21,15,164,19,10,141,23,50,7,63,4,54,8,93
2015,265,Reg. Season Week 14,17,14,30,18,69100,Sunny,30,2,898,1458,1496,1532,1517,953,48,34,421,31,20,279,7,16,6,62,9,135,5,101
2015,266,Reg. Season Week 14,24,19,10,21,70000,Sunny,40,3,112,1092,1740,1700,1740,1317,25,21,219,39,26,333,23,84,12,51,6,47,7,81
2015,267,Reg. Season Week 14,24,17,38,31,70000,Rain,42,12,29,1344,913,3308,1877,771,40,27,214,35,21,243,4,105,25,54,7,105,7,87
2015,268,Reg. Season Week 14,21,22,24,0,63400,Sunny,52,8,3245,98,2423,1864,569,883,38,19,179,24,18,140,10,50,31,176,6,65,5,63
2015,269,Reg. Season Week 14,13,23,6,9,59700,Rain,42,17,142,792,3256,1069,3427,1069,40,27,276,23,10,79,14,41,15,55,8,127,1,26
2015,270,Reg. Season Week 14,0,28,27,4,69100,Rain,67,15,104,363,971,754,452,150,23,9,102,29,23,233,16,20,16,69,2,49,5,77
2015,271,Reg. Season Week 14,7,29,19,3,69300,Rain,40,1,164,1488,686,477,242,571,34,22,119,31,18,166,2,30,25,112,6,45,4,56
2015,272,Reg. Season Week 15,10,30,34,2,65300,Sunny,27,2,3242,741,3242,170,1819,880,31,15,179,40,26,199,5,24,17,92,4,71,6,60
