Category,Team/All_Teams,Place,Record,Year,Team
Rushing Yards,23,6,1157,2017,23
Rushing Yards,23,7,1155,2020,23
Rushing Yards,23,8,1080,2014,23
Rushing Yards Allowed,23,0,928,2019,23
Rushing Yards Allowed,23,1,950,2015,23
Rushing Yards Allowed,23,2,996,2014,23
Rushing Yards Allowed,23,3,998,2016,23
Rushing Yards Allowed,23,4,1018,2020,23
Rushing Yards Allowed,23,5,1024,2022,23
Rushing Yards Allowed,23,6,1032,2021,23
Rushing Yards Allowed,23,7,1055,2017,23
Rushing Yards Allowed,23,8,1120,2018,23
Total Yards,23,0,3690,2016,23
Total Yards,23,1,3642,2015,23
Total Yards,23,2,3612,2018,23
Total Yards,23,3,3583,2022,23
Total Yards,23,4,3428,2021,23
Total Yards,23,5,3426,2014,23
Total Yards,23,6,3426,2019,23
Total Yards,23,7,3393,2017,23
Total Yards,23,8,3207,2020,23
Total Yards Allowed,23,0,3231,2015,23
Total Yards Allowed,23,1,3266,2016,23
Total Yards Allowed,23,2,3317,2018,23
Total Yards Allowed,23,3,3330,2014,23
Total Yards Allowed,23,4,3536,2017,23
Total Yards Allowed,23,5,3568,2019,23
Total Yards Allowed,23,6,3607,2021,23
Total Yards Allowed,23,7,3708,2020,23
Total Yards Allowed,23,8,3765,2022,23
Pass Attempts,23,0,342,2014,23
Pass Attempts,23,1,334,2020,23
Pass Attempts,23,2,333,2018,23
Pass Attempts,23,3,321,2017,23
Pass Attempts,23,4,321,2022,23
Pass Attempts,23,5,320,2015,23
Pass Attempts,23,6,320,2016,23
Pass Attempts,23,7,316,2019,23
Pass Attempts,23,8,298,2021,23
Rush Attempts,23,0,316,2016,23
Rush Attempts,23,1,315,2021,23
Rush Attempts,23,2,308,2015,23
Rush Attempts,23,3,299,2019,23
Rush Attempts,23,4,295,2017,23
Rush Attempts,23,5,285,2014,23
Rush Attempts,23,6,285,2018,23
Rush Attempts,23,7,275,2022,23
Rush Attempts,23,8,264,2020,23
Points Scored,24,0,243,2015,24
Points Scored,24,1,223,2018,24
Points Scored,24,2,218,2019,24
Points Scored,24,3,206,2014,24
Points Scored,24,4,205,2022,24
Points Scored,24,5,184,2017,24
Points Scored,24,6,172,2020,24
Points Scored,24,7,163,2021,24
Points Scored,24,8,137,2016,24
Points Allowed,24,0,176,2014,24
Points Allowed,24,1,186,2015,24
Points Allowed,24,2,187,2020,24
Points Allowed,24,3,206,2018,24
Points Allowed,24,4,208,2019,24
Points Allowed,24,5,213,2017,24
Points Allowed,24,6,214,2022,24
Points Allowed,24,7,221,2021,24
Points Allowed,24,8,235,2016,24
Passing Yards,24,0,2272,2015,24
Passing Yards,24,1,2109,2016,24
Passing Yards,24,2,2107,2021,24
Passing Yards,24,3,2054,2020,24
Passing Yards,24,4,1996,2019,24
Passing Yards,24,5,1979,2017,24
Passing Yards,24,6,1953,2022,24
Passing Yards,24,7,1846,2014,24
Passing Yards,24,8,1746,2018,24
Passing Yards Allowed,24,0,2003,2014,24
Passing Yards Allowed,24,1,2053,2021,24
Passing Yards Allowed,24,2,2265,2016,24
Passing Yards Allowed,24,3,2290,2015,24
Passing Yards Allowed,24,4,2363,2020,24
Passing Yards Allowed,24,5,2404,2022,24
Passing Yards Allowed,24,6,2515,2018,24
Passing Yards Allowed,24,7,2537,2019,24
Passing Yards Allowed,24,8,2768,2017,24
Rushing Yards,24,0,1547,2015,24
Rushing Yards,24,1,1487,2019,24
Rushing Yards,24,2,1453,2018,24
Rushing Yards,24,3,1365,2014,24
Rushing Yards,24,4,1338,2017,24
Rushing Yards,24,5,1211,2021,24
Rushing Yards,24,6,1140,2020,24
Rushing Yards,24,7,1103,2016,24
Rushing Yards,24,8,1061,2022,24
Rushing Yards Allowed,24,0,923,2015,24
Rushing Yards Allowed,24,1,981,2017,24
Rushing Yards Allowed,24,2,995,2019,24
Rushing Yards Allowed,24,3,1029,2014,24
Rushing Yards Allowed,24,4,1054,2018,24
Rushing Yards Allowed,24,5,1124,2020,24
Rushing Yards Allowed,24,6,1139,2016,24
Rushing Yards Allowed,24,7,1346,2021,24
Rushing Yards Allowed,24,8,1410,2022,24
Total Yards,24,0,3820,2015,24
Total Yards,24,1,3484,2019,24
Total Yards,24,2,3318,2021,24
Total Yards,24,3,3317,2017,24
Total Yards,24,4,3213,2016,24
Total Yards,24,5,3212,2014,24
Total Yards,24,6,3200,2018,24
Total Yards,24,7,3194,2020,24
Total Yards,24,8,3015,2022,24
Total Yards Allowed,24,0,3032,2014,24
Total Yards Allowed,24,1,3213,2015,24
Total Yards Allowed,24,2,3400,2021,24
Total Yards Allowed,24,3,3404,2016,24
Total Yards Allowed,24,4,3488,2020,24
Total Yards Allowed,24,5,3533,2019,24
Total Yards Allowed,24,6,3569,2018,24
Total Yards Allowed,24,7,3750,2017,24
Total Yards Allowed,24,8,3814,2022,24
Pass Attempts,24,0,351,2021,24
Pass Attempts,24,1,340,2020,24
Pass Attempts,24,2,335,2014,24
Pass Attempts,24,3,330,2016,24
Pass Attempts,24,4,308,2015,24
Pass Attempts,24,5,298,2022,24
Pass Attempts,24,6,292,2018,24
Pass Attempts,24,7,289,2019,24
Pass Attempts,24,8,285,2017,24
Rush Attempts,24,0,376,2015,24
Rush Attempts,24,1,335,2014,24
Rush Attempts,24,2,326,2018,24
Rush Attempts,24,3,321,2019,24
Rush Attempts,24,4,318,2017,24
Rush Attempts,24,5,276,2016,24
Rush Attempts,24,6,275,2022,24
Rush Attempts,24,7,273,2020,24
Rush Attempts,24,8,266,2021,24
Points Scored,25,0,253,2021,25
Points Scored,25,1,243,2015,25
Points Scored,25,2,224,2020,25
Points Scored,25,3,220,2014,25
Points Scored,25,4,217,2022,25
Points Scored,25,5,209,2019,25
Points Scored,25,6,185,2017,25
Points Scored,25,7,173,2016,25
Points Scored,25,8,157,2018,25
Points Allowed,25,0,167,2015,25
Points Allowed,25,1,183,2019,25
Points Allowed,25,2,190,2018,25
Points Allowed,25,3,206,2016,25
Points Allowed,25,4,211,2020,25
Points Allowed,25,5,215,2014,25
Points Allowed,25,6,228,2022,25
Points Allowed,25,7,236,2021,25
Points Allowed,25,8,252,2017,25
Passing Yards,25,0,2807,2014,25
Passing Yards,25,1,2604,2021,25
Passing Yards,25,2,2594,2015,25
Passing Yards,25,3,2417,2022,25
Passing Yards,25,4,2364,2020,25
Passing Yards,25,5,2326,2017,25
Passing Yards,25,6,2301,2019,25
Passing Yards,25,7,2281,2016,25
Passing Yards,25,8,2007,2018,25
Passing Yards Allowed,25,0,2010,2015,25
Passing Yards Allowed,25,1,2072,2016,25
Passing Yards Allowed,25,2,2166,2018,25
Passing Yards Allowed,25,3,2283,2022,25
Passing Yards Allowed,25,4,2288,2019,25
Passing Yards Allowed,25,5,2468,2021,25
Passing Yards Allowed,25,6,2485,2017,25
Passing Yards Allowed,25,7,2500,2020,25
Passing Yards Allowed,25,8,2651,2014,25
Rushing Yards,25,0,1432,2021,25
Rushing Yards,25,1,1368,2020,25
Rushing Yards,25,2,1323,2019,25
Rushing Yards,25,3,1288,2022,25
Rushing Yards,25,4,1201,2018,25
Rushing Yards,25,5,1200,2016,25
Rushing Yards,25,6,1120,2015,25
Rushing Yards,25,7,1118,2014,25
Rushing Yards,25,8,955,2017,25
Rushing Yards Allowed,25,0,925,2014,25
Rushing Yards Allowed,25,1,970,2020,25
Rushing Yards Allowed,25,2,979,2021,25
Rushing Yards Allowed,25,3,1016,2017,25
Rushing Yards Allowed,25,4,1021,2019,25
Rushing Yards Allowed,25,5,1113,2015,25
Rushing Yards Allowed,25,6,1155,2022,25
Rushing Yards Allowed,25,7,1186,2018,25
Rushing Yards Allowed,25,8,1237,2016,25
Total Yards,25,0,4036,2021,25
Total Yards,25,1,3926,2014,25
Total Yards,25,2,3733,2020,25
Total Yards,25,3,3715,2015,25
Total Yards,25,4,3706,2022,25
Total Yards,25,5,3624,2019,25
Total Yards,25,6,3481,2016,25
Total Yards,25,7,3282,2017,25
Total Yards,25,8,3209,2018,25
Total Yards Allowed,25,0,3123,2015,25
Total Yards Allowed,25,1,3310,2016,25
Total Yards Allowed,25,2,3310,2019,25
Total Yards Allowed,25,3,3353,2018,25
Total Yards Allowed,25,4,3439,2022,25
Total Yards Allowed,25,5,3448,2021,25
Total Yards Allowed,25,6,3471,2020,25
Total Yards Allowed,25,7,3501,2017,25
Total Yards Allowed,25,8,3576,2014,25
Pass Attempts,25,0,358,2022,25
Pass Attempts,25,1,355,2014,25
Pass Attempts,25,2,350,2021,25
Pass Attempts,25,3,349,2017,25
Pass Attempts,25,4,341,2019,25
Pass Attempts,25,5,336,2020,25
Pass Attempts,25,6,325,2018,25
Pass Attempts,25,7,320,2015,25
Pass Attempts,25,8,316,2016,25
Rush Attempts,25,0,301,2020,25
Rush Attempts,25,1,298,2019,25
Rush Attempts,25,2,296,2021,25
Rush Attempts,25,3,294,2015,25
Rush Attempts,25,4,291,2022,25
Rush Attempts,25,5,290,2016,25
Rush Attempts,25,6,282,2018,25
Rush Attempts,25,7,280,2017,25
Rush Attempts,25,8,263,2014,25
Points Scored,26,0,226,2014,26
Points Scored,26,1,225,2019,26
Points Scored,26,2,210,2022,26
Points Scored,26,3,193,2021,26
Points Scored,26,4,185,2015,26
Points Scored,26,5,182,2020,26
Points Scored,26,6,176,2017,26
Points Scored,26,7,164,2016,26
Points Scored,26,8,134,2018,26
Points Allowed,26,0,191,2016,26
Points Allowed,26,1,203,2017,26
Points Allowed,26,2,203,2019,26
Points Allowed,26,3,218,2015,26
Points Allowed,26,4,221,2014,26
Points Allowed,26,5,227,2022,26
Points Allowed,26,6,232,2018,26
Points Allowed,26,7,233,2021,26
Points Allowed,26,8,255,2020,26
Passing Yards,26,0,2740,2014,26
Passing Yards,26,1,2401,2017,26
Passing Yards,26,2,2321,2015,26
Passing Yards,26,3,2269,2016,26
Passing Yards,26,4,2226,2018,26
Passing Yards,26,5,2145,2021,26
Passing Yards,26,6,2098,2019,26
Passing Yards,26,7,2004,2020,26
Passing Yards,26,8,1996,2022,26
Passing Yards Allowed,26,0,2065,2019,26
Passing Yards Allowed,26,1,2254,2021,26
Passing Yards Allowed,26,2,2256,2017,26
Passing Yards Allowed,26,3,2263,2018,26
Passing Yards Allowed,26,4,2274,2014,26
Passing Yards Allowed,26,5,2290,2015,26
Passing Yards Allowed,26,6,2308,2016,26
Passing Yards Allowed,26,7,2407,2022,26
Passing Yards Allowed,26,8,2445,2020,26
Rushing Yards,26,0,1348,2020,26
Rushing Yards,26,1,1291,2022,26
Rushing Yards,26,2,1128,2019,26
Rushing Yards,26,3,1006,2016,26
Rushing Yards,26,4,980,2014,26
Rushing Yards,26,5,936,2017,26
Rushing Yards,26,6,893,2021,26
Rushing Yards,26,7,880,2015,26
Rushing Yards,26,8,858,2018,26
Rushing Yards Allowed,26,0,1051,2017,26
Rushing Yards Allowed,26,1,1093,2016,26
Rushing Yards Allowed,26,2,1151,2014,26
Rushing Yards Allowed,26,3,1215,2015,26
Rushing Yards Allowed,26,4,1278,2022,26
Rushing Yards Allowed,26,5,1313,2018,26
Rushing Yards Allowed,26,6,1383,2019,26
Rushing Yards Allowed,26,7,1438,2021,26
Rushing Yards Allowed,26,8,1535,2020,26
Total Yards,26,0,3720,2014,26
Total Yards,26,1,3352,2020,26
Total Yards,26,2,3338,2017,26
Total Yards,26,3,3288,2022,26
Total Yards,26,4,3275,2016,26
Total Yards,26,5,3226,2019,26
Total Yards,26,6,3201,2015,26
Total Yards,26,7,3085,2018,26
Total Yards,26,8,3038,2021,26
Total Yards Allowed,26,0,3308,2017,26
Total Yards Allowed,26,1,3401,2016,26
Total Yards Allowed,26,2,3425,2014,26
Total Yards Allowed,26,3,3448,2019,26
Total Yards Allowed,26,4,3505,2015,26
Total Yards Allowed,26,5,3577,2018,26
Total Yards Allowed,26,6,3685,2022,26
Total Yards Allowed,26,7,3692,2021,26
Total Yards Allowed,26,8,3980,2020,26
Pass Attempts,26,0,395,2017,26
Pass Attempts,26,1,383,2018,26
Pass Attempts,26,2,365,2016,26
Pass Attempts,26,3,358,2015,26
Pass Attempts,26,4,353,2014,26
Pass Attempts,26,5,353,2021,26
Pass Attempts,26,6,340,2020,26
Pass Attempts,26,7,326,2019,26
Pass Attempts,26,8,325,2022,26
Rush Attempts,26,0,287,2022,26
Rush Attempts,26,1,283,2019,26
Rush Attempts,26,2,268,2016,26
Rush Attempts,26,3,263,2014,26
Rush Attempts,26,4,258,2015,26
Rush Attempts,26,5,254,2017,26
Rush Attempts,26,6,250,2021,26
Rush Attempts,26,7,249,2020,26
Rush Attempts,26,8,235,2018,26
Points Scored,27,0,292,2022,27
Points Scored,27,1,275,2014,27
Points Scored,27,2,268,2016,27
Points Scored,27,3,235,2021,27
Points Scored,27,4,213,2019,27
Points Scored,27,5,208,2017,27
Points Scored,27,6,200,2015,27
Points Scored,27,7,198,2020,27
Points Scored,27,8,196,2018,27
Points Allowed,27,0,153,2021,27
Points Allowed,27,1,161,2018,27
Points Allowed,27,2,168,2022,27
Points Allowed,27,3,171,2014,27
Points Allowed,27,4,171,2016,27
Points Allowed,27,5,172,2015,27
Points Allowed,27,6,195,2019,27
Points Allowed,27,7,235,2020,27
Points Allowed,27,8,237,2017,27
Passing Yards,27,0,2523,2016,27
Passing Yards,27,1,2435,2019,27
Passing Yards,27,2,2418,2018,27
Passing Yards,27,3,2399,2021,27
Passing Yards,27,4,2310,2022,27
Passing Yards,27,5,2255,2020,27
Passing Yards,27,6,2168,2017,27
Passing Yards,27,7,2064,2015,27
Passing Yards,27,8,1957,2014,27
Passing Yards Allowed,27,0,1957,2021,27
Passing Yards Allowed,27,1,2035,2019,27
Passing Yards Allowed,27,2,2120,2018,27
Passing Yards Allowed,27,3,2141,2017,27
Passing Yards Allowed,27,4,2195,2020,27
Passing Yards Allowed,27,5,2197,2015,27
Passing Yards Allowed,27,6,2291,2022,27
Passing Yards Allowed,27,7,2344,2014,27
Passing Yards Allowed,27,8,2422,2016,27
Rushing Yards,27,0,1610,2022,27
Rushing Yards,27,1,1603,2014,27
Rushing Yards,27,2,1385,2016,27
Rushing Yards,27,3,1319,2015,27
Rushing Yards,27,4,1278,2019,27
Rushing Yards,27,5,982,2020,27
Rushing Yards,27,6,960,2021,27
Rushing Yards,27,7,800,2017,27
Rushing Yards,27,8,760,2018,27
Rushing Yards Allowed,27,0,784,2014,27
Rushing Yards Allowed,27,1,933,2019,27
Rushing Yards Allowed,27,2,946,2015,27
Rushing Yards Allowed,27,3,971,2021,27
Rushing Yards Allowed,27,4,973,2022,27
Rushing Yards Allowed,27,5,1025,2016,27
Rushing Yards Allowed,27,6,1047,2018,27
Rushing Yards Allowed,27,7,1154,2017,27
Rushing Yards Allowed,27,8,1347,2020,27
Total Yards,27,0,3920,2022,27
Total Yards,27,1,3909,2016,27
Total Yards,27,2,3713,2019,27
Total Yards,27,3,3561,2014,27
Total Yards,27,4,3383,2015,27
Total Yards,27,5,3359,2021,27
Total Yards,27,6,3237,2020,27
Total Yards,27,7,3178,2018,27
Total Yards,27,8,2968,2017,27
Total Yards Allowed,27,0,2928,2021,27
Total Yards Allowed,27,1,2968,2019,27
Total Yards Allowed,27,2,3128,2014,27
Total Yards Allowed,27,3,3143,2015,27
Total Yards Allowed,27,4,3168,2018,27
Total Yards Allowed,27,5,3265,2022,27
Total Yards Allowed,27,6,3295,2017,27
Total Yards Allowed,27,7,3447,2016,27
Total Yards Allowed,27,8,3542,2020,27
Pass Attempts,27,0,357,2018,27
Pass Attempts,27,1,353,2019,27
Pass Attempts,27,2,338,2017,27
Pass Attempts,27,3,335,2015,27
Pass Attempts,27,4,329,2021,27
Pass Attempts,27,5,323,2020,27
Pass Attempts,27,6,321,2016,27
Pass Attempts,27,7,282,2022,27
Pass Attempts,27,8,281,2014,27
Rush Attempts,27,0,351,2022,27
Rush Attempts,27,1,346,2014,27
Rush Attempts,27,2,306,2015,27
Rush Attempts,27,3,303,2021,27
Rush Attempts,27,4,302,2019,27
Rush Attempts,27,5,296,2016,27
Rush Attempts,27,6,263,2020,27
Rush Attempts,27,7,260,2018,27
Rush Attempts,27,8,241,2017,27
Points Scored,28,0,305,2022,28
Points Scored,28,1,236,2018,28
Points Scored,28,2,227,2017,28
Points Scored,28,3,218,2014,28
Points Scored,28,4,213,2016,28
Points Scored,28,5,203,2015,28
Points Scored,28,6,203,2021,28
Points Scored,28,7,184,2020,28
Points Scored,28,8,183,2019,28
Points Allowed,28,0,141,2021,28
Points Allowed,28,1,173,2022,28
Points Allowed,28,2,180,2015,28
Points Allowed,28,3,190,2019,28
Points Allowed,28,4,200,2020,28
Points Allowed,28,5,201,2016,28
Points Allowed,28,6,204,2018,28
Points Allowed,28,7,212,2014,28
Points Allowed,28,8,214,2017,28
Passing Yards,28,0,2498,2017,28
Passing Yards,28,1,2354,2018,28
Passing Yards,28,2,2345,2016,28
Passing Yards,28,3,2310,2014,28
Passing Yards,28,4,2230,2022,28
Passing Yards,28,5,2210,2015,28
Passing Yards,28,6,1913,2019,28
Passing Yards,28,7,1845,2021,28
Passing Yards,28,8,1767,2020,28
Passing Yards Allowed,28,0,2323,2019,28
Passing Yards Allowed,28,1,2340,2021,28
Passing Yards Allowed,28,2,2363,2015,28
Passing Yards Allowed,28,3,2368,2017,28
Passing Yards Allowed,28,4,2374,2016,28
Passing Yards Allowed,28,5,2434,2018,28
Passing Yards Allowed,28,6,2601,2022,28
Passing Yards Allowed,28,7,2647,2020,28
Passing Yards Allowed,28,8,2759,2014,28
Rushing Yards,28,0,1541,2022,28
Rushing Yards,28,1,1483,2021,28
Rushing Yards,28,2,1422,2020,28
Rushing Yards,28,3,1295,2019,28
Rushing Yards,28,4,1206,2014,28
Rushing Yards,28,5,1197,2015,28
Rushing Yards,28,6,1171,2016,28
Rushing Yards,28,7,1088,2018,28
Rushing Yards,28,8,870,2017,28
Rushing Yards Allowed,28,0,761,2014,28
Rushing Yards Allowed,28,1,776,2021,28
Rushing Yards Allowed,28,2,827,2022,28
Rushing Yards Allowed,28,3,925,2016,28
Rushing Yards Allowed,28,4,953,2015,28
Rushing Yards Allowed,28,5,975,2020,28
Rushing Yards Allowed,28,6,1021,2019,28
Rushing Yards Allowed,28,7,1074,2017,28
Rushing Yards Allowed,28,8,1110,2018,28
Total Yards,28,0,3771,2022,28
Total Yards,28,1,3517,2014,28
Total Yards,28,2,3517,2016,28
Total Yards,28,3,3443,2018,28
Total Yards,28,4,3407,2015,28
Total Yards,28,5,3369,2017,28
Total Yards,28,6,3328,2021,28
Total Yards,28,7,3208,2019,28
Total Yards,28,8,3190,2020,28
Total Yards Allowed,28,0,3116,2021,28
Total Yards Allowed,28,1,3299,2016,28
Total Yards Allowed,28,2,3316,2015,28
Total Yards Allowed,28,3,3345,2019,28
Total Yards Allowed,28,4,3429,2022,28
Total Yards Allowed,28,5,3443,2017,28
Total Yards Allowed,28,6,3520,2014,28
Total Yards Allowed,28,7,3545,2018,28
Total Yards Allowed,28,8,3622,2020,28
Pass Attempts,28,0,342,2017,28
Pass Attempts,28,1,340,2018,28
Pass Attempts,28,2,333,2016,28
Pass Attempts,28,3,326,2014,28
Pass Attempts,28,4,313,2020,28
Pass Attempts,28,5,310,2021,28
Pass Attempts,28,6,306,2022,28
Pass Attempts,28,7,296,2019,28
Pass Attempts,28,8,286,2015,28
Rush Attempts,28,0,339,2021,28
Rush Attempts,28,1,338,2015,28
Rush Attempts,28,2,329,2020,28
Rush Attempts,28,3,326,2022,28
Rush Attempts,28,4,299,2019,28
Rush Attempts,28,5,294,2014,28
Rush Attempts,28,6,288,2018,28
Rush Attempts,28,7,281,2016,28
Rush Attempts,28,8,270,2017,28
Points Scored,29,0,280,2014,29
Points Scored,29,1,271,2022,29
Points Scored,29,2,264,2020,29
Points Scored,29,3,239,2017,29
Points Scored,29,4,220,2015,29
Points Scored,29,5,216,2021,29
Points Scored,29,6,211,2018,29
Points Scored,29,7,191,2019,29
Points Scored,29,8,161,2016,29
Points Allowed,29,0,175,2015,29
Points Allowed,29,1,176,2014,29
Points Allowed,29,2,179,2016,29
Points Allowed,29,3,199,2017,29
Points Allowed,29,4,210,2018,29
Points Allowed,29,5,211,2020,29
Points Allowed,29,6,216,2022,29
Points Allowed,29,7,266,2021,29
Points Allowed,29,8,271,2019,29
Passing Yards,29,0,2934,2014,29
Passing Yards,29,1,2786,2019,29
Passing Yards,29,2,2555,2020,29
Passing Yards,29,3,2453,2021,29
Passing Yards,29,4,2450,2015,29
Passing Yards,29,5,2410,2022,29
Passing Yards,29,6,2354,2017,29
Passing Yards,29,7,2243,2018,29
Passing Yards,29,8,2200,2016,29
Passing Yards Allowed,29,0,2057,2015,29
Passing Yards Allowed,29,1,2175,2016,29
Passing Yards Allowed,29,2,2298,2017,29
Passing Yards Allowed,29,3,2361,2019,29
Passing Yards Allowed,29,4,2400,2014,29
Passing Yards Allowed,29,5,2405,2018,29
Passing Yards Allowed,29,6,2456,2022,29
Passing Yards Allowed,29,7,2748,2021,29
Passing Yards Allowed,29,8,2880,2020,29
Rushing Yards,29,0,1254,2020,29
Rushing Yards,29,1,1245,2022,29
Rushing Yards,29,2,1231,2021,29
Rushing Yards,29,3,1103,2015,29
Rushing Yards,29,4,1078,2017,29
Rushing Yards,29,5,1012,2018,29
Rushing Yards,29,6,837,2014,29
Rushing Yards,29,7,823,2016,29
Rushing Yards,29,8,483,2019,29
Rushing Yards Allowed,29,0,875,2020,29
Rushing Yards Allowed,29,1,892,2022,29
Rushing Yards Allowed,29,2,906,2018,29
Rushing Yards Allowed,29,3,918,2016,29
Rushing Yards Allowed,29,4,1013,2017,29
Rushing Yards Allowed,29,5,1106,2019,29
Rushing Yards Allowed,29,6,1111,2021,29
Rushing Yards Allowed,29,7,1165,2014,29
Rushing Yards Allowed,29,8,1166,2015,29
Total Yards,29,0,3810,2020,29
Total Yards,29,1,3771,2014,29
Total Yards,29,2,3685,2021,29
Total Yards,29,3,3656,2022,29
Total Yards,29,4,3553,2015,29
Total Yards,29,5,3432,2017,29
Total Yards,29,6,3269,2019,29
Total Yards,29,7,3256,2018,29
Total Yards,29,8,3023,2016,29
Total Yards Allowed,29,0,3093,2016,29
Total Yards Allowed,29,1,3224,2015,29
Total Yards Allowed,29,2,3311,2018,29
Total Yards Allowed,29,3,3312,2017,29
Total Yards Allowed,29,4,3348,2022,29
Total Yards Allowed,29,5,3468,2019,29
Total Yards Allowed,29,6,3565,2014,29
Total Yards Allowed,29,7,3755,2020,29
Total Yards Allowed,29,8,3860,2021,29
Pass Attempts,29,0,410,2019,29
Pass Attempts,29,1,367,2022,29
Pass Attempts,29,2,360,2018,29
Pass Attempts,29,3,357,2021,29
Pass Attempts,29,4,353,2016,29
Pass Attempts,29,5,352,2014,29
Pass Attempts,29,6,336,2017,29
Pass Attempts,29,7,332,2020,29
Pass Attempts,29,8,328,2015,29
Rush Attempts,29,0,301,2015,29
Rush Attempts,29,1,298,2022,29
Rush Attempts,29,2,286,2020,29
Rush Attempts,29,3,276,2021,29
Rush Attempts,29,4,273,2017,29
Rush Attempts,29,5,256,2016,29
Rush Attempts,29,6,255,2014,29
Rush Attempts,29,7,251,2018,29
Rush Attempts,29,8,185,2019,29
Points Scored,30,0,255,2021,30
Points Scored,30,1,243,2016,30
Points Scored,30,2,232,2020,30
Points Scored,30,3,180,2018,30
Points Scored,30,4,178,2019,30
Points Scored,30,5,165,2017,30
Points Scored,30,6,155,2022,30
Points Scored,30,7,114,2014,30
Points Scored,30,8,94,2015,30
Points Allowed,30,0,192,2020,30
Points Allowed,30,1,230,2021,30
Points Allowed,30,2,238,2016,30
Points Allowed,30,3,242,2017,30
Points Allowed,30,4,245,2014,30
Points Allowed,30,5,258,2018,30
Points Allowed,30,6,271,2022,30
Points Allowed,30,7,273,2019,30
Points Allowed,30,8,303,2015,30
Passing Yards,30,0,2675,2021,30
Passing Yards,30,1,2618,2020,30
Passing Yards,30,2,2503,2022,30
Passing Yards,30,3,2483,2018,30
Passing Yards,30,4,2437,2016,30
Passing Yards,30,5,2372,2019,30
Passing Yards,30,6,2303,2017,30
Passing Yards,30,7,1898,2015,30
Passing Yards,30,8,1817,2014,30
Passing Yards Allowed,30,0,2018,2017,30
Passing Yards Allowed,30,1,2156,2015,30
Passing Yards Allowed,30,2,2190,2018,30
Passing Yards Allowed,30,3,2248,2014,30
Passing Yards Allowed,30,4,2341,2021,30
Passing Yards Allowed,30,5,2347,2019,30
Passing Yards Allowed,30,6,2424,2020,30
Passing Yards Allowed,30,7,2440,2016,30
Passing Yards Allowed,30,8,2571,2022,30
Rushing Yards,30,0,1099,2021,30
Rushing Yards,30,1,1017,2016,30
Rushing Yards,30,2,1014,2020,30
Rushing Yards,30,3,847,2014,30
Rushing Yards,30,4,818,2017,30
Rushing Yards,30,5,803,2018,30
Rushing Yards,30,6,798,2019,30
Rushing Yards,30,7,787,2022,30
Rushing Yards,30,8,561,2015,30
Rushing Yards Allowed,30,0,996,2020,30
Rushing Yards Allowed,30,1,1060,2017,30
Rushing Yards Allowed,30,2,1120,2016,30
Rushing Yards Allowed,30,3,1201,2022,30
Rushing Yards Allowed,30,4,1257,2018,30
Rushing Yards Allowed,30,5,1288,2021,30
Rushing Yards Allowed,30,6,1358,2014,30
Rushing Yards Allowed,30,7,1536,2019,30
Rushing Yards Allowed,30,8,1637,2015,30
Total Yards,30,0,3774,2021,30
Total Yards,30,1,3633,2020,30
Total Yards,30,2,3455,2016,30
Total Yards,30,3,3291,2022,30
Total Yards,30,4,3286,2018,30
Total Yards,30,5,3171,2019,30
Total Yards,30,6,3121,2017,30
Total Yards,30,7,2665,2014,30
Total Yards,30,8,2460,2015,30
Total Yards Allowed,30,0,3079,2017,30
Total Yards Allowed,30,1,3421,2020,30
Total Yards Allowed,30,2,3447,2018,30
Total Yards Allowed,30,3,3560,2016,30
Total Yards Allowed,30,4,3607,2014,30
Total Yards Allowed,30,5,3630,2021,30
Total Yards Allowed,30,6,3773,2022,30
Total Yards Allowed,30,7,3793,2015,30
Total Yards Allowed,30,8,3883,2019,30
Pass Attempts,30,0,413,2022,30
Pass Attempts,30,1,409,2017,30
Pass Attempts,30,2,394,2018,30
Pass Attempts,30,3,386,2014,30
Pass Attempts,30,4,373,2015,30
Pass Attempts,30,5,373,2020,30
Pass Attempts,30,6,364,2016,30
Pass Attempts,30,7,350,2021,30
Pass Attempts,30,8,348,2019,30
Rush Attempts,30,0,262,2020,30
Rush Attempts,30,1,259,2021,30
Rush Attempts,30,2,250,2016,30
Rush Attempts,30,3,216,2014,30
Rush Attempts,30,4,213,2017,30
Rush Attempts,30,5,212,2019,30
Rush Attempts,30,6,210,2018,30
Rush Attempts,30,7,200,2022,30
Rush Attempts,30,8,181,2015,30
Points Scored,31,0,282,2019,31
Points Scored,31,1,273,2022,31
Points Scored,31,2,251,2017,31
Points Scored,31,3,237,2018,31
Points Scored,31,4,223,2021,31
Points Scored,31,5,211,2015,31
Points Scored,31,6,205,2014,31
Points Scored,31,7,201,2016,31
Points Scored,31,8,200,2020,31
Points Allowed,31,0,180,2021,31
Points Allowed,31,1,199,2018,31
Points Allowed,31,2,208,2019,31
Points Allowed,31,3,210,2015,31
Points Allowed,31,4,212,2017,31
Points Allowed,31,5,223,2014,31
Points Allowed,31,6,230,2016,31
Points Allowed,31,7,254,2020,31
Points Allowed,31,8,254,2022,31
Passing Yards,31,0,3008,2022,31
Passing Yards,31,1,2568,2019,31
Passing Yards,31,2,2515,2018,31
Passing Yards,31,3,2498,2014,31
Passing Yards,31,4,2418,2017,31
Passing Yards,31,5,2357,2016,31
Passing Yards,31,6,2333,2021,31
Passing Yards,31,7,2243,2020,31
Passing Yards,31,8,2026,2015,31
