Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Key Run Opportunities,30,47,2640,3,2014,30,17
Key Run Opportunities,30,48,474,3,2014,30,2
Key Run Opportunities,30,49,1351,3,2014,30,22
Key Run Opportunities,30,50,1726,3,2014,30,12
Key Run Opportunities,30,51,2640,3,2014,30,12
Key Run Opportunities,30,52,984,3,2014,30,27
Key Run Opportunities,30,53,1726,3,2014,30,27
Key Run Opportunities,30,54,1351,3,2014,30,6
Key Run Opportunities,30,55,2640,3,2014,30,6
Key Run Opportunities,30,56,1726,3,2014,30,31
Key Run Opportunities,30,57,474,3,2014,30,1
Key Run Opportunities,30,58,1726,3,2014,30,1
Key Run Opportunities,30,59,2640,3,2014,30,1
Key Run Opportunities,30,60,474,3,2014,30,3
Key Run Opportunities,30,61,1351,3,2014,30,3
Key Run Opportunities,30,62,375,3,2014,30,11
Key Run Opportunities,30,63,1351,3,2014,30,11
Key Run Opportunities,30,64,474,3,2014,30,6
Key Run Opportunities,30,65,2640,3,2014,30,2
Key Run Opportunities,30,66,474,3,2015,30,25
Key Run Opportunities,30,67,1354,3,2015,30,25
Key Run Opportunities,30,68,3502,3,2015,30,25
Key Run Opportunities,30,69,486,3,2015,30,14
Key Run Opportunities,30,70,1351,3,2015,30,8
Key Run Opportunities,30,71,1354,3,2015,30,8
Key Run Opportunities,30,72,486,3,2015,30,20
Key Run Opportunities,30,73,1351,3,2015,30,20
Key Run Opportunities,30,74,1351,3,2015,30,23
Key Run Opportunities,30,75,3502,3,2015,30,23
Key Run Opportunities,30,76,3502,3,2015,30,13
Key Run Opportunities,30,77,474,3,2015,30,6
Key Run Opportunities,30,78,906,3,2015,30,6
Key Run Opportunities,30,79,486,3,2015,30,26
Key Run Opportunities,30,80,1354,3,2015,30,26
Key Run Opportunities,30,81,2023,3,2015,30,26
Key Run Opportunities,30,82,486,3,2015,30,11
Key Run Opportunities,30,83,1351,3,2015,30,11
Key Run Opportunities,30,84,1354,3,2015,30,11
Key Run Opportunities,30,85,3483,3,2015,30,11
Key Run Opportunities,30,86,474,3,2015,30,2
Key Run Opportunities,30,87,1354,3,2015,30,2
Key Run Opportunities,30,88,486,3,2015,30,0
Key Run Opportunities,30,89,1354,3,2015,30,6
Key Run Opportunities,30,90,1351,2,2014,30,22
Key Run Opportunities,30,91,984,2,2014,30,17
Key Run Opportunities,30,92,1726,2,2014,30,17
Key Run Opportunities,30,93,1726,2,2014,30,2
Key Run Opportunities,30,94,179,2,2014,30,28
Key Run Opportunities,30,95,243,2,2014,30,28
Key Run Opportunities,30,96,474,2,2014,30,28
Key Run Opportunities,30,97,984,2,2014,30,28
Key Run Opportunities,30,98,1351,2,2014,30,28
Key Run Opportunities,30,99,1726,2,2014,30,28
Pancake Blocks,30,0,375,1,2014,30,11
Pancake Blocks,30,1,474,1,2015,30,0
Passes Defensed,30,0,290,4,2015,30,22
Passes Defensed,30,1,849,3,2014,30,12
Passes Defensed,30,2,661,2,2014,30,22
Passes Defensed,30,3,849,2,2014,30,17
Passes Defensed,30,4,290,2,2014,30,2
Passes Defensed,30,5,661,2,2014,30,2
Passes Defensed,30,6,182,2,2014,30,1
Passes Defensed,30,7,290,2,2014,30,11
Passes Defensed,30,8,815,2,2014,30,6
Passes Defensed,30,9,849,2,2014,30,4
Passes Defensed,30,10,694,2,2014,30,2
Passes Defensed,30,11,849,2,2015,30,22
Passes Defensed,30,12,661,2,2015,30,25
Passes Defensed,30,13,849,2,2015,30,25
Passes Defensed,30,14,849,2,2015,30,14
Passes Defensed,30,15,815,2,2015,30,22
Passes Defensed,30,16,849,2,2015,30,6
Passes Defensed,30,17,815,1,2014,30,22
Passes Defensed,30,18,849,1,2014,30,22
Passes Defensed,30,19,661,1,2014,30,17
Passes Defensed,30,20,804,1,2014,30,2
Passes Defensed,30,21,849,1,2014,30,2
Passes Defensed,30,22,888,1,2014,30,2
Passes Defensed,30,23,226,1,2014,30,28
Passes Defensed,30,24,290,1,2014,30,28
Passes Defensed,30,25,849,1,2014,30,28
Passes Defensed,30,26,290,1,2014,30,22
Passes Defensed,30,27,849,1,2014,30,22
Passes Defensed,30,28,661,1,2014,30,12
Passes Defensed,30,29,694,1,2014,30,12
Passes Defensed,30,30,226,1,2014,30,20
Passes Defensed,30,31,694,1,2014,30,20
Passes Defensed,30,32,849,1,2014,30,20
Passes Defensed,30,33,694,1,2014,30,27
Passes Defensed,30,34,815,1,2014,30,6
Passes Defensed,30,35,226,1,2014,30,31
Passes Defensed,30,36,290,1,2014,30,31
Passes Defensed,30,37,1050,1,2014,30,31
Passes Defensed,30,38,290,1,2014,30,1
Passes Defensed,30,39,589,1,2014,30,1
Passes Defensed,30,40,694,1,2014,30,1
Passes Defensed,30,41,849,1,2014,30,1
Passes Defensed,30,42,182,1,2014,30,3
Passes Defensed,30,43,290,1,2014,30,3
Passes Defensed,30,44,661,1,2014,30,11
Passes Defensed,30,45,849,1,2014,30,11
Passes Defensed,30,46,182,1,2014,30,6
Passes Defensed,30,47,229,1,2014,30,6
Passes Defensed,30,48,290,1,2014,30,6
Passes Defensed,30,49,290,1,2014,30,4
Passes Defensed,30,50,815,1,2014,30,4
Passes Defensed,30,51,182,1,2014,30,2
Passes Defensed,30,52,849,1,2014,30,2
Passes Defensed,30,53,290,1,2015,30,22
Passes Defensed,30,54,815,1,2015,30,22
Passes Defensed,30,55,694,1,2015,30,25
Passes Defensed,30,56,804,1,2015,30,25
Passes Defensed,30,57,2324,1,2015,30,25
Passes Defensed,30,58,694,1,2015,30,14
Passes Defensed,30,59,804,1,2015,30,14
Passes Defensed,30,60,290,1,2015,30,8
Passes Defensed,30,61,3935,1,2015,30,8
Passes Defensed,30,62,661,1,2015,30,20
Passes Defensed,30,63,694,1,2015,30,20
Passes Defensed,30,64,815,1,2015,30,20
Passes Defensed,30,65,849,1,2015,30,20
Passes Defensed,30,66,226,1,2015,30,23
Passes Defensed,30,67,694,1,2015,30,23
Passes Defensed,30,68,849,1,2015,30,23
Passes Defensed,30,69,290,1,2015,30,13
Passes Defensed,30,70,661,1,2015,30,13
Passes Defensed,30,71,849,1,2015,30,13
Passes Defensed,30,72,3935,1,2015,30,13
Passes Defensed,30,73,661,1,2015,30,6
Passes Defensed,30,74,849,1,2015,30,6
Passes Defensed,30,75,589,1,2015,30,26
Passes Defensed,30,76,694,1,2015,30,26
Passes Defensed,30,77,815,1,2015,30,26
Passes Defensed,30,78,849,1,2015,30,26
Passes Defensed,30,79,849,1,2015,30,11
Passes Defensed,30,80,290,1,2015,30,24
Passes Defensed,30,81,226,1,2015,30,2
Passes Defensed,30,82,290,1,2015,30,2
Passes Defensed,30,83,406,1,2015,30,2
Passes Defensed,30,84,661,1,2015,30,2
Passes Defensed,30,85,849,1,2015,30,2
Passes Defensed,30,86,3935,1,2015,30,2
Passes Defensed,30,87,815,1,2015,30,0
Passes Defensed,30,88,849,1,2015,30,0
Passes Defensed,30,89,804,1,2015,30,6
Punt Return Yards,30,0,888,84,2014,30,2
Punt Return Yards,30,1,1272,59,2014,30,27
Punt Return Yards,30,2,1272,38,2014,30,2
Punt Return Yards,30,3,422,35,2015,30,13
Punt Return Yards,30,4,1272,33,2014,30,1
Punt Return Yards,30,5,1272,27,2014,30,6
Punt Return Yards,30,6,163,25,2014,30,12
Punt Return Yards,30,7,422,25,2015,30,11
Punt Return Yards,30,8,163,24,2014,30,22
Punt Return Yards,30,9,822,21,2015,30,8
Punt Return Yards,30,10,422,21,2015,30,23
Punt Return Yards,30,11,422,16,2015,30,24
Punt Return Yards,30,12,422,15,2015,30,20
Punt Return Yards,30,13,822,14,2015,30,25
Punt Return Yards,30,14,422,12,2015,30,22
Punt Return Yards,30,15,1272,10,2014,30,17
Punt Return Yards,30,16,182,10,2014,30,28
Punt Return Yards,30,17,1272,9,2014,30,11
Punt Return Yards,30,18,1819,9,2015,30,8
Punt Return Yards,30,19,163,8,2014,30,22
Punt Return Yards,30,20,888,8,2014,30,28
Punt Return Yards,30,21,422,8,2015,30,22
Punt Return Yards,30,22,1272,7,2014,30,31
Punt Return Yards,30,23,422,7,2015,30,26
Punt Return Yards,30,24,182,6,2014,30,12
Punt Return Yards,30,25,888,6,2014,30,2
Punt Return Yards,30,26,422,6,2015,30,2
Punt Return Yards,30,27,822,5,2015,30,14
Punt Return Yards,30,28,422,5,2015,30,2
Punt Return Yards,30,29,422,5,2015,30,6
Punt Return Yards,30,30,888,4,2014,30,20
Punt Return Yards,30,31,1272,4,2014,30,3
Punt Return Yards,30,32,822,4,2015,30,11
Punt Return Yards,30,33,422,4,2015,30,0
Punt Return Yards,30,34,1272,2,2014,30,6
Punt Return Yards,30,35,822,2,2015,30,23
Punt Return TDs,30,0,888,1,2014,30,2
Kickoff Return Yards,30,0,1819,157,2015,30,8
Kickoff Return Yards,30,1,1819,125,2014,30,3
Kickoff Return Yards,30,2,1819,106,2014,30,2
Kickoff Return Yards,30,3,1819,94,2015,30,13
Kickoff Return Yards,30,4,1819,74,2014,30,1
Kickoff Return Yards,30,5,3282,73,2015,30,22
Kickoff Return Yards,30,6,1819,70,2014,30,22
Kickoff Return Yards,30,7,1819,70,2014,30,22
Kickoff Return Yards,30,8,163,68,2014,30,31
Kickoff Return Yards,30,9,1819,65,2014,30,28
Kickoff Return Yards,30,10,3282,65,2015,30,2
Kickoff Return Yards,30,11,1819,64,2014,30,17
Kickoff Return Yards,30,12,3282,64,2015,30,11
Kickoff Return Yards,30,13,1819,62,2014,30,6
Kickoff Return Yards,30,14,1819,55,2014,30,20
Kickoff Return Yards,30,15,3282,47,2015,30,0
Kickoff Return Yards,30,16,1819,46,2015,30,2
Kickoff Return Yards,30,17,3282,45,2015,30,20
Kickoff Return Yards,30,18,1819,44,2015,30,6
Kickoff Return Yards,30,19,1819,43,2014,30,4
Kickoff Return Yards,30,20,1819,43,2015,30,26
Kickoff Return Yards,30,21,1819,40,2014,30,12
Kickoff Return Yards,30,22,1819,39,2014,30,11
Kickoff Return Yards,30,23,3282,39,2015,30,22
Kickoff Return Yards,30,24,1819,36,2015,30,23
Kickoff Return Yards,30,25,2600,34,2014,30,22
Kickoff Return Yards,30,26,1819,34,2014,30,27
Kickoff Return Yards,30,27,1819,33,2015,30,25
Kickoff Return Yards,30,28,1819,32,2015,30,22
Kickoff Return Yards,30,29,3282,30,2015,30,8
Kickoff Return Yards,30,30,163,29,2014,30,3
Kickoff Return Yards,30,31,1819,28,2015,30,0
Kickoff Return Yards,30,32,2600,25,2014,30,12
Kickoff Return Yards,30,33,1819,24,2014,30,2
Kickoff Return Yards,30,34,1819,24,2015,30,22
Kickoff Return Yards,30,35,1819,23,2014,30,31
Kickoff Return Yards,30,36,3282,23,2015,30,25
Kickoff Return Yards,30,37,3282,23,2015,30,23
Kickoff Return Yards,30,38,2600,22,2014,30,17
Kickoff Return Yards,30,39,1819,20,2015,30,11
Kickoff Return Yards,30,40,163,19,2014,30,27
Kickoff Return Yards,30,41,2600,18,2014,30,28
Kickoff Return Yards,30,42,2600,16,2014,30,22
Kickoff Return Yards,30,43,1819,16,2014,30,6
Kickoff Return Yards,30,44,1819,13,2015,30,6
Kickoff Return TDs,30,0,1819,1,2015,30,8
Points Scored,30,0,2819,14,2015,30,22
Points Scored,30,1,2819,13,2015,30,0
Points Scored,30,2,2414,12,2014,30,22
Points Scored,30,3,1419,11,2014,30,11
Points Scored,30,4,1419,11,2014,30,2
Points Scored,30,5,1419,9,2014,30,2
Points Scored,30,6,2819,9,2015,30,11
Points Scored,30,7,2819,8,2015,30,6
Points Scored,30,8,1419,7,2014,30,12
Points Scored,30,9,1419,7,2014,30,1
Points Scored,30,10,1419,7,2014,30,3
Points Scored,30,11,750,6,2014,30,22
Points Scored,30,12,260,6,2014,30,2
Points Scored,30,13,332,6,2014,30,2
Points Scored,30,14,888,6,2014,30,2
Points Scored,30,15,750,6,2014,30,28
Points Scored,30,16,163,6,2014,30,12
Points Scored,30,17,750,6,2014,30,27
Points Scored,30,18,1419,6,2014,30,6
Points Scored,30,19,750,6,2014,30,31
Points Scored,30,20,1272,6,2014,30,1
Points Scored,30,21,260,6,2014,30,3
Points Scored,30,22,1272,6,2014,30,11
Points Scored,30,23,1819,6,2014,30,11
Points Scored,30,24,1419,6,2014,30,6
Points Scored,30,25,406,6,2014,30,2
Points Scored,30,26,1323,6,2014,30,2
Points Scored,30,27,1819,6,2014,30,2
Points Scored,30,28,661,6,2015,30,14
Points Scored,30,29,849,6,2015,30,14
Points Scored,30,30,1819,6,2015,30,8
Points Scored,30,31,3282,6,2015,30,20
Points Scored,30,32,815,6,2015,30,13
Points Scored,30,33,804,6,2015,30,22
Points Scored,30,34,3415,6,2015,30,22
Points Scored,30,35,422,6,2015,30,26
Points Scored,30,36,1819,6,2015,30,24
Points Scored,30,37,1819,6,2015,30,2
Points Scored,30,38,3415,6,2015,30,0
Points Scored,30,39,422,6,2015,30,6
Points Scored,30,40,2007,6,2015,30,6
Points Scored,30,41,2819,5,2015,30,14
Points Scored,30,42,1419,4,2014,30,22
Points Scored,30,43,1419,4,2014,30,27
Points Scored,30,44,2819,4,2015,30,20
Points Scored,30,45,2819,4,2015,30,13
Points Scored,30,46,2819,4,2015,30,26
Points Scored,30,47,2819,4,2015,30,2
Points Scored,30,48,1419,3,2014,30,17
Points Scored,30,49,1419,3,2014,30,4
Points Scored,30,50,2819,3,2015,30,23
Points Scored,30,51,2819,3,2015,30,6
Points Scored,30,52,1419,1,2014,30,28
Points Scored,30,53,1419,1,2014,30,22
Points Scored,30,54,1419,1,2014,30,31
Points Scored,30,55,2819,1,2015,30,8
Points Scored,30,56,2819,1,2015,30,24
Yards from Scrimmage,30,0,1819,112,2014,30,2
Yards from Scrimmage,30,1,163,104,2014,30,6
Yards from Scrimmage,30,2,3415,102,2015,30,6
Yards from Scrimmage,30,3,3415,96,2015,30,22
Yards from Scrimmage,30,4,3415,96,2015,30,11
Yards from Scrimmage,30,5,163,96,2015,30,6
Yards from Scrimmage,30,6,3415,91,2015,30,0
Yards from Scrimmage,30,7,422,90,2015,30,6
Yards from Scrimmage,30,8,2414,89,2014,30,28
Yards from Scrimmage,30,9,332,86,2014,30,31
Yards from Scrimmage,30,10,1819,84,2015,30,23
Yards from Scrimmage,30,11,1819,84,2015,30,0
Yards from Scrimmage,30,12,422,83,2015,30,0
Yards from Scrimmage,30,13,260,81,2014,30,12
Yards from Scrimmage,30,14,163,81,2014,30,1
Yards from Scrimmage,30,15,260,75,2014,30,2
Yards from Scrimmage,30,16,3415,75,2015,30,22
Yards from Scrimmage,30,17,3415,74,2015,30,23
Yards from Scrimmage,30,18,375,73,2014,30,11
Yards from Scrimmage,30,19,163,72,2014,30,2
Yards from Scrimmage,30,20,1819,71,2015,30,2
Yards from Scrimmage,30,21,332,69,2014,30,22
Yards from Scrimmage,30,22,1819,69,2014,30,4
Yards from Scrimmage,30,23,260,68,2014,30,22
Yards from Scrimmage,30,24,3415,66,2015,30,2
Yards from Scrimmage,30,25,1819,64,2014,30,27
Yards from Scrimmage,30,26,163,64,2014,30,11
Yards from Scrimmage,30,27,332,63,2014,30,11
Yards from Scrimmage,30,28,163,62,2015,30,11
Yards from Scrimmage,30,29,1819,61,2015,30,20
Yards from Scrimmage,30,30,3415,61,2015,30,26
Yards from Scrimmage,30,31,1819,60,2014,30,12
Yards from Scrimmage,30,32,2023,59,2015,30,8
Yards from Scrimmage,30,33,3415,59,2015,30,8
Yards from Scrimmage,30,34,2600,57,2014,30,22
Yards from Scrimmage,30,35,3442,55,2015,30,23
Yards from Scrimmage,30,36,422,54,2015,30,22
Yards from Scrimmage,30,37,3415,54,2015,30,24
Yards from Scrimmage,30,38,1272,53,2014,30,11
Yards from Scrimmage,30,39,260,52,2014,30,20
Yards from Scrimmage,30,40,375,52,2014,30,6
Yards from Scrimmage,30,41,3282,52,2015,30,20
Yards from Scrimmage,30,42,163,51,2014,30,12
Yards from Scrimmage,30,43,1819,50,2014,30,22
Yards from Scrimmage,30,44,1819,50,2014,30,11
Yards from Scrimmage,30,45,422,50,2015,30,26
Yards from Scrimmage,30,46,332,49,2014,30,2
Yards from Scrimmage,30,47,2567,49,2015,30,2
Yards from Scrimmage,30,48,260,48,2014,30,3
Yards from Scrimmage,30,49,3415,48,2015,30,20
Yards from Scrimmage,30,50,163,47,2014,30,31
Yards from Scrimmage,30,51,163,47,2015,30,2
Yards from Scrimmage,30,52,332,46,2014,30,12
Yards from Scrimmage,30,53,163,46,2014,30,27
Yards from Scrimmage,30,54,1272,45,2014,30,6
Yards from Scrimmage,30,55,163,45,2015,30,23
Yards from Scrimmage,30,56,3282,45,2015,30,0
Yards from Scrimmage,30,57,687,43,2014,30,2
Yards from Scrimmage,30,58,163,43,2014,30,22
Yards from Scrimmage,30,59,1323,43,2014,30,1
Yards from Scrimmage,30,60,1819,43,2015,30,6
Yards from Scrimmage,30,61,2414,42,2014,30,12
Yards from Scrimmage,30,62,1323,42,2014,30,27
Yards from Scrimmage,30,63,422,42,2015,30,11
Yards from Scrimmage,30,64,1272,41,2014,30,6
Yards from Scrimmage,30,65,332,41,2014,30,2
Yards from Scrimmage,30,66,687,41,2015,30,14
Yards from Scrimmage,30,67,163,40,2014,30,4
Yards from Scrimmage,30,68,687,40,2015,30,8
Yards from Scrimmage,30,69,163,40,2015,30,24
Yards from Scrimmage,30,70,1323,39,2014,30,22
Yards from Scrimmage,30,71,163,39,2014,30,3
Yards from Scrimmage,30,72,1819,39,2014,30,6
Yards from Scrimmage,30,73,1272,38,2014,30,31
Yards from Scrimmage,30,74,332,38,2014,30,1
Yards from Scrimmage,30,75,750,38,2014,30,1
Yards from Scrimmage,30,76,2430,38,2015,30,14
Yards from Scrimmage,30,77,3282,38,2015,30,22
Yards from Scrimmage,30,78,422,38,2015,30,24
Yards from Scrimmage,30,79,1323,37,2014,30,22
Yards from Scrimmage,30,80,332,37,2014,30,20
Yards from Scrimmage,30,81,1323,37,2014,30,20
Yards from Scrimmage,30,82,260,37,2014,30,1
Yards from Scrimmage,30,83,1272,37,2014,30,4
Yards from Scrimmage,30,84,1323,37,2014,30,2
Yards from Scrimmage,30,85,1323,36,2014,30,17
Yards from Scrimmage,30,86,1323,36,2014,30,2
Yards from Scrimmage,30,87,3282,36,2015,30,8
Yards from Scrimmage,30,88,1323,35,2014,30,28
Yards from Scrimmage,30,89,260,35,2014,30,6
Yards from Scrimmage,30,90,332,35,2014,30,6
Yards from Scrimmage,30,91,1819,35,2015,30,25
Yards from Scrimmage,30,92,422,35,2015,30,2
Yards from Scrimmage,30,93,260,34,2014,30,17
Yards from Scrimmage,30,94,687,34,2014,30,12
Yards from Scrimmage,30,95,750,34,2014,30,12
Yards from Scrimmage,30,96,2586,34,2014,30,3
Yards from Scrimmage,30,97,260,34,2014,30,6
Yards from Scrimmage,30,98,375,34,2014,30,4
Yards from Scrimmage,30,99,750,33,2014,30,22
All-Purpose Yards,30,0,1819,218,2014,30,2
All-Purpose Yards,30,1,1819,166,2015,30,8
All-Purpose Yards,30,2,1819,132,2014,30,3
All-Purpose Yards,30,3,1819,124,2015,30,13
All-Purpose Yards,30,4,1819,120,2014,30,22
All-Purpose Yards,30,5,1819,120,2015,30,23
All-Purpose Yards,30,6,1819,117,2015,30,2
All-Purpose Yards,30,7,163,115,2014,30,31
All-Purpose Yards,30,8,1819,112,2014,30,4
All-Purpose Yards,30,9,1819,112,2015,30,0
All-Purpose Yards,30,10,163,104,2014,30,6
All-Purpose Yards,30,11,3282,103,2015,30,22
All-Purpose Yards,30,12,3415,102,2015,30,6
All-Purpose Yards,30,13,1819,100,2014,30,12
All-Purpose Yards,30,14,1819,98,2014,30,27
All-Purpose Yards,30,15,3282,97,2015,30,20
All-Purpose Yards,30,16,3415,96,2015,30,22
All-Purpose Yards,30,17,3415,96,2015,30,11
All-Purpose Yards,30,18,163,96,2015,30,6
All-Purpose Yards,30,19,1819,94,2014,30,22
All-Purpose Yards,30,20,661,94,2015,30,14
All-Purpose Yards,30,21,1819,93,2014,30,17
All-Purpose Yards,30,22,3282,92,2015,30,0
All-Purpose Yards,30,23,2600,91,2014,30,22
All-Purpose Yards,30,24,3415,91,2015,30,0
All-Purpose Yards,30,25,422,90,2015,30,6
All-Purpose Yards,30,26,2414,89,2014,30,28
All-Purpose Yards,30,27,1819,89,2014,30,11
All-Purpose Yards,30,28,422,87,2015,30,0
All-Purpose Yards,30,29,332,86,2014,30,31
All-Purpose Yards,30,30,888,84,2014,30,2
All-Purpose Yards,30,31,1819,84,2014,30,1
All-Purpose Yards,30,32,1272,83,2014,30,27
All-Purpose Yards,30,33,260,81,2014,30,12
All-Purpose Yards,30,34,163,81,2014,30,1
All-Purpose Yards,30,35,804,80,2015,30,22
All-Purpose Yards,30,36,3282,77,2015,30,22
All-Purpose Yards,30,37,163,76,2014,30,12
All-Purpose Yards,30,38,260,75,2014,30,2
All-Purpose Yards,30,39,3415,75,2015,30,22
All-Purpose Yards,30,40,3282,75,2015,30,11
All-Purpose Yards,30,41,3415,74,2015,30,23
All-Purpose Yards,30,42,375,73,2014,30,11
All-Purpose Yards,30,43,3282,73,2015,30,2
All-Purpose Yards,30,44,1819,72,2014,30,6
All-Purpose Yards,30,45,163,72,2014,30,2
All-Purpose Yards,30,46,332,69,2014,30,22
All-Purpose Yards,30,47,260,68,2014,30,22
All-Purpose Yards,30,48,1272,68,2014,30,6
All-Purpose Yards,30,49,163,68,2014,30,3
All-Purpose Yards,30,50,1819,68,2015,30,25
All-Purpose Yards,30,51,163,67,2014,30,22
All-Purpose Yards,30,52,422,67,2015,30,11
All-Purpose Yards,30,53,1819,67,2015,30,6
All-Purpose Yards,30,54,3282,66,2015,30,8
All-Purpose Yards,30,55,3415,66,2015,30,2
All-Purpose Yards,30,56,422,66,2015,30,22
All-Purpose Yards,30,57,1819,65,2014,30,28
All-Purpose Yards,30,58,163,65,2014,30,27
All-Purpose Yards,30,59,163,64,2014,30,11
All-Purpose Yards,30,60,332,63,2014,30,11
All-Purpose Yards,30,61,1272,62,2014,30,11
All-Purpose Yards,30,62,163,62,2015,30,11
All-Purpose Yards,30,63,1819,61,2014,30,20
All-Purpose Yards,30,64,1819,61,2015,30,20
All-Purpose Yards,30,65,1819,61,2015,30,26
All-Purpose Yards,30,66,3415,61,2015,30,26
All-Purpose Yards,30,67,2023,59,2015,30,8
All-Purpose Yards,30,68,3415,59,2015,30,8
All-Purpose Yards,30,69,422,57,2015,30,26
All-Purpose Yards,30,70,1272,56,2014,30,1
All-Purpose Yards,30,71,1819,56,2015,30,6
All-Purpose Yards,30,72,1819,55,2014,30,6
All-Purpose Yards,30,73,3442,55,2015,30,23
All-Purpose Yards,30,74,849,54,2015,30,14
All-Purpose Yards,30,75,422,54,2015,30,24
All-Purpose Yards,30,76,3415,54,2015,30,24
All-Purpose Yards,30,77,260,52,2014,30,20
All-Purpose Yards,30,78,375,52,2014,30,6
All-Purpose Yards,30,79,3282,52,2015,30,23
All-Purpose Yards,30,80,1819,50,2014,30,2
All-Purpose Yards,30,81,815,50,2015,30,13
All-Purpose Yards,30,82,332,49,2014,30,2
All-Purpose Yards,30,83,1819,49,2015,30,11
All-Purpose Yards,30,84,2567,49,2015,30,2
All-Purpose Yards,30,85,260,48,2014,30,3
All-Purpose Yards,30,86,3415,48,2015,30,20
All-Purpose Yards,30,87,849,47,2014,30,11
All-Purpose Yards,30,88,1272,47,2014,30,6
All-Purpose Yards,30,89,163,47,2015,30,2
All-Purpose Yards,30,90,332,46,2014,30,12
All-Purpose Yards,30,91,1819,46,2015,30,22
All-Purpose Yards,30,92,1272,45,2014,30,31
All-Purpose Yards,30,93,163,45,2015,30,23
All-Purpose Yards,30,94,422,45,2015,30,13
All-Purpose Yards,30,95,1272,44,2014,30,2
All-Purpose Yards,30,96,687,43,2014,30,2
All-Purpose Yards,30,97,1323,43,2014,30,1
All-Purpose Yards,30,98,2414,42,2014,30,12
All-Purpose Yards,30,99,1323,42,2014,30,27
Quarterback Rating,31,0,1344,1519,2015,31,3
Quarterback Rating,31,1,320,1346,2014,31,28
Quarterback Rating,31,2,1344,1282,2015,31,12
Quarterback Rating,31,3,320,1241,2014,31,21
Quarterback Rating,31,4,1344,1213,2015,31,27
Quarterback Rating,31,5,1344,1187,2015,31,6
Quarterback Rating,31,6,320,1186,2014,31,6
Quarterback Rating,31,7,320,1166,2014,31,28
Quarterback Rating,31,8,320,1152,2014,31,3
Quarterback Rating,31,9,1344,1098,2015,31,1
Quarterback Rating,31,10,320,1074,2014,31,11
Quarterback Rating,31,11,1344,1068,2015,31,11
Quarterback Rating,31,12,320,1003,2014,31,12
Quarterback Rating,31,13,1344,1000,2014,31,29
Quarterback Rating,31,14,1344,977,2015,31,17
Quarterback Rating,31,15,1344,937,2015,31,11
Quarterback Rating,31,16,320,901,2014,31,18
Quarterback Rating,31,17,320,852,2014,31,2
Quarterback Rating,31,18,320,784,2014,31,30
Quarterback Rating,31,19,320,780,2014,31,22
Quarterback Rating,31,20,1344,773,2014,31,7
Quarterback Rating,31,21,320,771,2014,31,12
Quarterback Rating,31,22,320,761,2015,31,16
Quarterback Rating,31,23,1344,741,2015,31,14
Quarterback Rating,31,24,1344,723,2014,31,20
Quarterback Rating,31,25,320,653,2014,31,11
Quarterback Rating,31,26,1344,570,2015,31,4
Quarterback Rating,31,27,1344,566,2014,31,12
Quarterback Rating,31,28,1344,548,2015,31,19
Quarterback Rating,31,29,1344,511,2015,31,28
Quarterback Rating,31,30,1344,493,2015,31,28
Quarterback Rating,31,31,1344,344,2015,31,20
Pass Attempts,31,0,320,48,2014,31,2
Pass Attempts,31,1,320,46,2014,31,18
Pass Attempts,31,2,320,44,2014,31,22
Pass Attempts,31,3,320,44,2014,31,11
Pass Attempts,31,4,1344,44,2015,31,28
Pass Attempts,31,5,1344,43,2015,31,28
Pass Attempts,31,6,320,37,2014,31,12
Pass Attempts,31,7,320,36,2014,31,21
Pass Attempts,31,8,320,36,2014,31,30
Pass Attempts,31,9,1344,35,2015,31,17
Pass Attempts,31,10,1344,33,2014,31,29
Pass Attempts,31,11,1344,33,2015,31,14
Pass Attempts,31,12,1344,33,2015,31,4
Pass Attempts,31,13,1344,32,2015,31,19
Pass Attempts,31,14,1344,31,2015,31,1
Pass Attempts,31,15,1344,30,2015,31,3
Pass Attempts,31,16,1344,30,2015,31,11
Pass Attempts,31,17,320,29,2014,31,12
Pass Attempts,31,18,320,28,2014,31,3
Pass Attempts,31,19,320,28,2014,31,28
Pass Attempts,31,20,1344,26,2014,31,20
Pass Attempts,31,21,1344,26,2015,31,6
Pass Attempts,31,22,320,25,2014,31,6
Pass Attempts,31,23,320,25,2014,31,28
Pass Attempts,31,24,1344,24,2014,31,7
Pass Attempts,31,25,1344,24,2015,31,20
Pass Attempts,31,26,1344,23,2014,31,12
Pass Attempts,31,27,320,22,2014,31,11
Pass Attempts,31,28,1344,22,2015,31,11
Pass Attempts,31,29,320,22,2015,31,16
Pass Attempts,31,30,1344,22,2015,31,12
Pass Attempts,31,31,1344,20,2015,31,27
Pass Attempts,31,32,320,19,2014,31,7
Pass Attempts,31,33,1344,18,2014,31,11
Pass Attempts,31,34,1344,14,2015,31,12
Pass Attempts,31,35,320,13,2015,31,20
Pass Attempts,31,36,1344,11,2015,31,16
Pass Attempts,31,37,320,10,2015,31,28
Pass Attempts,31,38,1859,6,2014,31,11
Pass Completions,31,0,320,35,2014,31,11
Pass Completions,31,1,320,29,2014,31,18
Pass Completions,31,2,320,27,2014,31,2
Pass Completions,31,3,320,25,2014,31,21
Pass Completions,31,4,320,24,2014,31,12
Pass Completions,31,5,1344,24,2015,31,1
Pass Completions,31,6,320,23,2014,31,3
Pass Completions,31,7,320,23,2014,31,22
